,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Vincenzo Grifo,"€ 19,231","€ 1,000,000","€ 1,000,000",F,26,Italy,Freiburg,Bundesliga,2019-2020
1,Yoric Ravet,"€ 19,231","€ 1,000,000","€ 1,000,000",F,29,France,Freiburg,Bundesliga,2019-2020
2,Dominique Heintz,"€ 15,385","€ 800,000","€ 800,000",D,26,Germany,Freiburg,Bundesliga,2019-2020
3,Jonathan Schmid,"€ 15,385","€ 800,000","€ 800,000",D,29,France,Freiburg,Bundesliga,2019-2020
4,Nils Petersen,"€ 15,385","€ 800,000","€ 800,000",F,30,Germany,Freiburg,Bundesliga,2019-2020
5,Marco Terrazzino,"€ 15,000","€ 780,000","€ 780,000",F,28,Germany,Freiburg,Bundesliga,2019-2020
6,Christian Günter,"€ 15,000","€ 780,000","€ 780,000",D,26,Germany,Freiburg,Bundesliga,2019-2020
7,Robin Koch,"€ 15,000","€ 780,000","€ 780,000",D,23,Germany,Freiburg,Bundesliga,2019-2020
8,Chang-hun Kwon,"€ 13,462","€ 700,000","€ 700,000",F,25,South Korea,Freiburg,Bundesliga,2019-2020
9,Mike Frantz,"€ 13,462","€ 700,000","€ 700,000",M,32,Germany,Freiburg,Bundesliga,2019-2020
10,Philipp Lienhart,"€ 12,500","€ 650,000","€ 650,000",D,23,Austria,Freiburg,Bundesliga,2019-2020
11,Jérôme Gondorf,"€ 12,500","€ 650,000","€ 650,000",M,31,Germany,Freiburg,Bundesliga,2019-2020
12,Luca Waldschmidt,"€ 12,500","€ 650,000","€ 650,000",F,23,Germany,Freiburg,Bundesliga,2019-2020
13,Amir Abrashi,"€ 11,923","€ 620,000","€ 620,000",M,29,Albania,Freiburg,Bundesliga,2019-2020
14,Alexander Schwolow,"€ 11,538","€ 600,000","€ 600,000",K,27,Germany,Freiburg,Bundesliga,2019-2020
15,Nicolas Höfler,"€ 11,538","€ 600,000","€ 600,000",M,29,Germany,Freiburg,Bundesliga,2019-2020
16,Roland Sallai,"€ 11,538","€ 600,000","€ 600,000",F,22,Hungary,Freiburg,Bundesliga,2019-2020
17,Janik Haberer,"€ 10,000","€ 520,000","€ 520,000",M,25,Germany,Freiburg,Bundesliga,2019-2020
18,Luca Itter,"€ 9,615","€ 500,000","€ 500,000",D,20,Germany,Freiburg,Bundesliga,2019-2020
19,Manuel Gulde,"€ 9,231","€ 480,000","€ 480,000",D,28,Germany,Freiburg,Bundesliga,2019-2020
20,Lucas Höler,"€ 9,038","€ 470,000","€ 470,000",F,25,Germany,Freiburg,Bundesliga,2019-2020
21,Brandon Borrello,"€ 8,462","€ 440,000","€ 440,000",F,24,Australia,Freiburg,Bundesliga,2019-2020
22,Woo-yeong Jeong,"€ 8,462","€ 440,000","€ 440,000",F,19,South Korea,Freiburg,Bundesliga,2019-2020
23,Mark Flekken,"€ 6,731","€ 350,000","€ 350,000",K,26,Netherlands,Freiburg,Bundesliga,2019-2020
24,Lukas Kübler,"€ 5,000","€ 260,000","€ 260,000",D,27,Germany,Freiburg,Bundesliga,2019-2020
25,Florian Kath,"€ 4,423","€ 230,000","€ 230,000",F,24,Germany,Freiburg,Bundesliga,2019-2020
26,Nico Schlotterbeck,"€ 3,846","€ 200,000","€ 200,000",D,19,Germany,Freiburg,Bundesliga,2019-2020
27,Niclas Thiede,"€ 1,923","€ 100,000","€ 100,000",K,20,Germany,Freiburg,Bundesliga,2019-2020
28,Lino Tempelmann,"€ 1,154","€ 60,000","€ 60,000",M,21,Germany,Freiburg,Bundesliga,2019-2020
29,Fabian Rüdlin,€ 769,"€ 40,000","€ 40,000",M,22,Germany,Freiburg,Bundesliga,2019-2020
