,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Breel Embolo,"€ 80,769","€ 4,200,000","€ 4,200,000",F,22,Switzerland,Monchengladbach,Bundesliga,2019-2020
1,Raffael,"€ 80,000","€ 4,160,000","€ 4,160,000",F,34,Brazil,Monchengladbach,Bundesliga,2019-2020
2,Marcus Thuram,"€ 61,538","€ 3,200,000","€ 3,200,000",F,22,France,Monchengladbach,Bundesliga,2019-2020
3,Christoph Kramer,"€ 60,000","€ 3,120,000","€ 3,120,000",M,28,Germany,Monchengladbach,Bundesliga,2019-2020
4,Lars Stindl,"€ 60,000","€ 3,120,000","€ 3,120,000",F,31,Germany,Monchengladbach,Bundesliga,2019-2020
5,Alassane Plea,"€ 59,615","€ 3,100,000","€ 3,100,000",F,26,France,Monchengladbach,Bundesliga,2019-2020
6,Matthias Ginter,"€ 59,615","€ 3,100,000","€ 3,100,000",D,25,Germany,Monchengladbach,Bundesliga,2019-2020
7,Yann Sommer,"€ 55,000","€ 2,860,000","€ 2,860,000",K,30,Switzerland,Monchengladbach,Bundesliga,2019-2020
8,Fabian Johnson,"€ 55,000","€ 2,860,000","€ 2,860,000",F,31,United States,Monchengladbach,Bundesliga,2019-2020
9,Ibrahima Traoré,"€ 55,000","€ 2,860,000","€ 2,860,000",F,31,Guinea,Monchengladbach,Bundesliga,2019-2020
10,Stefan Lainer,"€ 47,885","€ 2,490,000","€ 2,490,000",D,27,Austria,Monchengladbach,Bundesliga,2019-2020
11,Denis Zakaria,"€ 40,385","€ 2,100,000","€ 2,100,000",M,22,Switzerland,Monchengladbach,Bundesliga,2019-2020
12,Patrick Herrmann,"€ 40,000","€ 2,080,000","€ 2,080,000",F,28,Germany,Monchengladbach,Bundesliga,2019-2020
13,Tony Jantschke,"€ 40,000","€ 2,080,000","€ 2,080,000",D,29,Germany,Monchengladbach,Bundesliga,2019-2020
14,Ramy Bensebaini,"€ 38,462","€ 2,000,000","€ 2,000,000",D,24,Algeria,Monchengladbach,Bundesliga,2019-2020
15,Florian Neuhaus,"€ 30,769","€ 1,600,000","€ 1,600,000",M,22,Germany,Monchengladbach,Bundesliga,2019-2020
16,Nico Elvedi,"€ 30,769","€ 1,600,000","€ 1,600,000",D,22,Switzerland,Monchengladbach,Bundesliga,2019-2020
17,Jonas Hofmann,"€ 30,000","€ 1,560,000","€ 1,560,000",M,27,Germany,Monchengladbach,Bundesliga,2019-2020
18,Oscar Wendt,"€ 30,000","€ 1,560,000","€ 1,560,000",D,33,Sweden,Monchengladbach,Bundesliga,2019-2020
19,Tobias Strobl,"€ 20,000","€ 1,040,000","€ 1,040,000",M,29,Germany,Monchengladbach,Bundesliga,2019-2020
20,Lászlo Bénes,"€ 19,231","€ 1,000,000","€ 1,000,000",M,22,Slovakia,Monchengladbach,Bundesliga,2019-2020
21,Tobias Sippel,"€ 11,538","€ 600,000","€ 600,000",K,31,Germany,Monchengladbach,Bundesliga,2019-2020
22,Max Grün,"€ 5,962","€ 310,000","€ 310,000",K,32,Germany,Monchengladbach,Bundesliga,2019-2020
23,Keanan Bennetts,"€ 5,769","€ 300,000","€ 300,000",F,20,England,Monchengladbach,Bundesliga,2019-2020
24,Andreas Poulsen,"€ 4,423","€ 230,000","€ 230,000",D,19,Denmark,Monchengladbach,Bundesliga,2019-2020
25,Jordan Beyer,"€ 4,423","€ 230,000","€ 230,000",D,19,Germany,Monchengladbach,Bundesliga,2019-2020
26,Mamadou Doucouré,"€ 4,423","€ 230,000","€ 230,000",D,21,France,Monchengladbach,Bundesliga,2019-2020
27,Torben Müsel,"€ 4,423","€ 230,000","€ 230,000",F,20,Germany,Monchengladbach,Bundesliga,2019-2020
28,Julio Villalba,"€ 4,423","€ 230,000","€ 230,000",F,20,Paraguay,Monchengladbach,Bundesliga,2019-2020
