,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Nabil Bentaleb,"€ 95,769","€ 4,980,000","€ 4,980,000",M,24,Algeria,Schalke 04,Bundesliga,2019-2020
1,Omar Mascarell,"€ 86,346","€ 4,490,000","€ 4,490,000",M,26,Spain,Schalke 04,Bundesliga,2019-2020
2,Matija Nastasic,"€ 76,923","€ 4,000,000","€ 4,000,000",D,26,Serbia,Schalke 04,Bundesliga,2019-2020
3,Salif Sané,"€ 67,308","€ 3,500,000","€ 3,500,000",D,29,Senegal,Schalke 04,Bundesliga,2019-2020
4,Amine Harit,"€ 57,500","€ 2,990,000","€ 2,990,000",F,22,Morocco,Schalke 04,Bundesliga,2019-2020
5,Bastian Oczipka,"€ 48,077","€ 2,500,000","€ 2,500,000",D,30,Germany,Schalke 04,Bundesliga,2019-2020
6,Weston McKennie,"€ 48,077","€ 2,500,000","€ 2,500,000",M,21,United States,Schalke 04,Bundesliga,2019-2020
7,Benito Raman,"€ 47,885","€ 2,490,000","€ 2,490,000",F,24,Belgium,Schalke 04,Bundesliga,2019-2020
8,Daniel Caligiuri,"€ 47,885","€ 2,490,000","€ 2,490,000",M,31,Italy,Schalke 04,Bundesliga,2019-2020
9,Ozan Kabak,"€ 38,462","€ 2,000,000","€ 2,000,000",D,19,Turkey,Schalke 04,Bundesliga,2019-2020
10,Mark Uth,"€ 38,462","€ 2,000,000","€ 2,000,000",F,28,Germany,Schalke 04,Bundesliga,2019-2020
11,Alessandro Schöpf,"€ 38,269","€ 1,990,000","€ 1,990,000",M,25,Austria,Schalke 04,Bundesliga,2019-2020
12,Benjamin Stambouli,"€ 38,077","€ 1,980,000","€ 1,980,000",D,29,France,Schalke 04,Bundesliga,2019-2020
13,Suat Serdar,"€ 28,846","€ 1,500,000","€ 1,500,000",M,22,Germany,Schalke 04,Bundesliga,2019-2020
14,Jean-Clair Todibo,"€ 24,038","€ 1,250,000","€ 1,250,000",D,20,France,Schalke 04,Bundesliga,2019-2020
15,Rabbi Matondo,"€ 19,231","€ 1,000,000","€ 1,000,000",F,19,Wales,Schalke 04,Bundesliga,2019-2020
16,Guido Burgstaller,"€ 19,231","€ 1,000,000","€ 1,000,000",F,30,Austria,Schalke 04,Bundesliga,2019-2020
17,Michael Gregoritsch,"€ 19,231","€ 1,000,000","€ 1,000,000",F,25,Austria,Schalke 04,Bundesliga,2019-2020
18,Jonjoe Kenny,"€ 17,500","€ 910,000","€ 910,000",D,22,England,Schalke 04,Bundesliga,2019-2020
19,Alexander Nübel,"€ 11,538","€ 600,000","€ 600,000",K,22,Germany,Schalke 04,Bundesliga,2019-2020
20,Steven Skrzybski,"€ 11,538","€ 600,000","€ 600,000",F,26,Germany,Schalke 04,Bundesliga,2019-2020
21,Michael Langer,"€ 10,000","€ 520,000","€ 520,000",K,34,Austria,Schalke 04,Bundesliga,2019-2020
22,Markus Schubert,"€ 9,615","€ 500,000","€ 500,000",K,21,Germany,Schalke 04,Bundesliga,2019-2020
23,Ahmed Kutucu,"€ 9,615","€ 500,000","€ 500,000",F,19,Turkey,Schalke 04,Bundesliga,2019-2020
24,Nassim Boujellab,"€ 9,615","€ 500,000","€ 500,000",M,20,Morocco,Schalke 04,Bundesliga,2019-2020
25,Juan Miranda,"€ 7,885","€ 410,000","€ 410,000",D,19,Spain,Schalke 04,Bundesliga,2019-2020
26,Fabian Reese,"€ 5,769","€ 300,000","€ 300,000",F,21,Germany,Schalke 04,Bundesliga,2019-2020
27,Timo Becker,"€ 1,154","€ 60,000","€ 60,000",D,22,Germany,Schalke 04,Bundesliga,2019-2020
28,Jonas Carls,€ 769,"€ 40,000","€ 40,000",D,22,Germany,Schalke 04,Bundesliga,2019-2020
29,Levent Mercan,€ 577,"€ 30,000","€ 30,000",M,18,Germany,Schalke 04,Bundesliga,2019-2020
