,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Ömer Toprak,"€ 76,731","€ 3,990,000","€ 3,990,000",D,30,Turkey,Werder Bremen,Bundesliga,2019-2020
1,Davy Klaassen,"€ 67,115","€ 3,490,000","€ 3,490,000",M,26,Netherlands,Werder Bremen,Bundesliga,2019-2020
2,Maximilian Eggestein,"€ 57,692","€ 3,000,000","€ 3,000,000",M,22,Germany,Werder Bremen,Bundesliga,2019-2020
3,Jiri Pavlenka,"€ 48,077","€ 2,500,000","€ 2,500,000",K,27,Czech Republic,Werder Bremen,Bundesliga,2019-2020
4,Niclas Füllkrug,"€ 48,077","€ 2,500,000","€ 2,500,000",F,26,Germany,Werder Bremen,Bundesliga,2019-2020
5,Leonardo Bittencourt,"€ 47,885","€ 2,490,000","€ 2,490,000",F,25,Germany,Werder Bremen,Bundesliga,2019-2020
6,Nuri Sahin,"€ 38,462","€ 2,000,000","€ 2,000,000",M,31,Turkey,Werder Bremen,Bundesliga,2019-2020
7,Kevin Vogt,"€ 38,462","€ 2,000,000","€ 2,000,000",D,28,Germany,Werder Bremen,Bundesliga,2019-2020
8,Ludwig Augustinsson,"€ 38,462","€ 2,000,000","€ 2,000,000",D,25,Sweden,Werder Bremen,Bundesliga,2019-2020
9,Michael Lang,"€ 38,269","€ 1,990,000","€ 1,990,000",D,28,Switzerland,Werder Bremen,Bundesliga,2019-2020
10,Milot Rashica,"€ 38,269","€ 1,990,000","€ 1,990,000",F,23,Kosovo,Werder Bremen,Bundesliga,2019-2020
11,Yuya Osako,"€ 38,269","€ 1,990,000","€ 1,990,000",F,29,Japan,Werder Bremen,Bundesliga,2019-2020
12,Niklas Moisander,"€ 38,269","€ 1,990,000","€ 1,990,000",D,33,Finland,Werder Bremen,Bundesliga,2019-2020
13,Davie Selke,"€ 28,846","€ 1,500,000","€ 1,500,000",F,25,Germany,Werder Bremen,Bundesliga,2019-2020
14,Theodor Gebre Selassie,"€ 28,846","€ 1,500,000","€ 1,500,000",D,32,Czech Republic,Werder Bremen,Bundesliga,2019-2020
15,Johannes Eggestein,"€ 19,231","€ 1,000,000","€ 1,000,000",F,21,Germany,Werder Bremen,Bundesliga,2019-2020
16,Kevin Möhwald,"€ 19,231","€ 1,000,000","€ 1,000,000",M,26,Germany,Werder Bremen,Bundesliga,2019-2020
17,Philipp Bargfrede,"€ 19,231","€ 1,000,000","€ 1,000,000",M,30,Germany,Werder Bremen,Bundesliga,2019-2020
18,Fin Bartels,"€ 18,462","€ 960,000","€ 960,000",F,32,Germany,Werder Bremen,Bundesliga,2019-2020
19,Milos Veljkovic,"€ 15,000","€ 780,000","€ 780,000",D,23,Serbia,Werder Bremen,Bundesliga,2019-2020
20,Sebastian Langkamp,"€ 15,000","€ 780,000","€ 780,000",D,31,Germany,Werder Bremen,Bundesliga,2019-2020
21,Josh Sargent,"€ 13,462","€ 700,000","€ 700,000",F,19,United States,Werder Bremen,Bundesliga,2019-2020
22,Marco Friedl,"€ 8,462","€ 440,000","€ 440,000",D,21,Austria,Werder Bremen,Bundesliga,2019-2020
23,Stefanos Kapino,"€ 8,462","€ 440,000","€ 440,000",K,25,Greece,Werder Bremen,Bundesliga,2019-2020
24,Luca Plogmann,"€ 3,077","€ 160,000","€ 160,000",K,19,Germany,Werder Bremen,Bundesliga,2019-2020
25,Christian Groß,"€ 2,500","€ 130,000","€ 130,000",D,30,Germany,Werder Bremen,Bundesliga,2019-2020
26,David Philipp,"€ 1,923","€ 100,000","€ 100,000",F,19,Germany,Werder Bremen,Bundesliga,2019-2020
27,Ilia Gruev,€ 962,"€ 50,000","€ 50,000",M,19,Bulgaria,Werder Bremen,Bundesliga,2019-2020
28,Simon Straudi,€ 769,"€ 40,000","€ 40,000",M,20,Italy,Werder Bremen,Bundesliga,2019-2020
29,Benjamin Goller,€ 577,"€ 30,000","€ 30,000",F,20,Germany,Werder Bremen,Bundesliga,2019-2020
