,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Jeffrey Bruma,"€ 43,846","€ 2,280,000","€ 2,280,000",D,28,Netherlands,Mainz,Bundesliga,2019-2020
1,Aarón Martín,"€ 38,462","€ 2,000,000","€ 2,000,000",D,22,Spain,Mainz,Bundesliga,2019-2020
2,Jean-Philippe Mateta,"€ 34,615","€ 1,800,000","€ 1,800,000",F,22,France,Mainz,Bundesliga,2019-2020
3,Edimilson Fernandes,"€ 34,615","€ 1,800,000","€ 1,800,000",M,23,Switzerland,Mainz,Bundesliga,2019-2020
4,Stefan Bell,"€ 34,615","€ 1,800,000","€ 1,800,000",D,28,Germany,Mainz,Bundesliga,2019-2020
5,Alexandru Maxim,"€ 28,846","€ 1,500,000","€ 1,500,000",F,29,Romania,Mainz,Bundesliga,2019-2020
6,Ádám Szalai,"€ 28,846","€ 1,500,000","€ 1,500,000",F,31,Hungary,Mainz,Bundesliga,2019-2020
7,Ronaël Pierre-Gabriel,"€ 23,077","€ 1,200,000","€ 1,200,000",D,21,France,Mainz,Bundesliga,2019-2020
8,Jeremiah St Juste,"€ 19,231","€ 1,000,000","€ 1,000,000",D,22,Netherlands,Mainz,Bundesliga,2019-2020
9,Danny Latza,"€ 19,231","€ 1,000,000","€ 1,000,000",M,29,Germany,Mainz,Bundesliga,2019-2020
10,Dong-won Ji,"€ 19,231","€ 1,000,000","€ 1,000,000",F,28,South Korea,Mainz,Bundesliga,2019-2020
11,Moussa Niakhaté,"€ 15,385","€ 800,000","€ 800,000",D,23,France,Mainz,Bundesliga,2019-2020
12,Daniel Brosinski,"€ 15,385","€ 800,000","€ 800,000",D,31,Germany,Mainz,Bundesliga,2019-2020
13,Jean-Paul Boëtius,"€ 15,000","€ 780,000","€ 780,000",F,25,Netherlands,Mainz,Bundesliga,2019-2020
14,Levin Öztunali,"€ 15,000","€ 780,000","€ 780,000",M,23,Germany,Mainz,Bundesliga,2019-2020
15,Robin Quaison,"€ 15,000","€ 780,000","€ 780,000",F,25,Sweden,Mainz,Bundesliga,2019-2020
16,Karim Onisiwo,"€ 13,462","€ 700,000","€ 700,000",F,27,Austria,Mainz,Bundesliga,2019-2020
17,Phillipp Mwene,"€ 11,923","€ 620,000","€ 620,000",D,25,Austria,Mainz,Bundesliga,2019-2020
18,Pierre Kunde Malong,"€ 11,538","€ 600,000","€ 600,000",M,24,Cameroon,Mainz,Bundesliga,2019-2020
19,Alexander Hack,"€ 11,538","€ 600,000","€ 600,000",D,26,Germany,Mainz,Bundesliga,2019-2020
20,Robin Zentner,"€ 9,615","€ 500,000","€ 500,000",K,24,Germany,Mainz,Bundesliga,2019-2020
21,Taiwo Awoniyi,"€ 9,231","€ 480,000","€ 480,000",F,22,Nigeria,Mainz,Bundesliga,2019-2020
22,Ridle Baku,"€ 8,462","€ 440,000","€ 440,000",M,21,Germany,Mainz,Bundesliga,2019-2020
23,Florian Müller,"€ 5,769","€ 300,000","€ 300,000",K,21,Germany,Mainz,Bundesliga,2019-2020
24,Jonathan Burkardt,"€ 4,423","€ 230,000","€ 230,000",F,19,Germany,Mainz,Bundesliga,2019-2020
25,Jonathan Meier,"€ 4,423","€ 230,000","€ 230,000",D,19,Germany,Mainz,Bundesliga,2019-2020
26,Ahmet Gürleyen,"€ 2,885","€ 150,000","€ 150,000",D,20,Germany,Mainz,Bundesliga,2019-2020
27,Erkan Eyibil,"€ 2,115","€ 110,000","€ 110,000",F,18,Germany,Mainz,Bundesliga,2019-2020
28,Aaron Seydel,"€ 2,115","€ 110,000","€ 110,000",F,23,Germany,Mainz,Bundesliga,2019-2020
29,Leandro Barreiro Martins,"€ 1,923","€ 100,000","€ 100,000",M,19,Luxembourg,Mainz,Bundesliga,2019-2020
30,Finn Dahmen,"€ 1,538","€ 80,000","€ 80,000",K,21,Germany,Mainz,Bundesliga,2019-2020
31,Omer Hanin,"€ 1,346","€ 70,000","€ 70,000",K,21,Israel,Mainz,Bundesliga,2019-2020
32,Cyrill Akono,€ 962,"€ 50,000","€ 50,000",F,19,Germany,Mainz,Bundesliga,2019-2020
33,Niklas Tauer,€ 577,"€ 30,000","€ 30,000",M,18,Germany,Mainz,Bundesliga,2019-2020
34,Merveille Papela,€ 577,"€ 30,000","€ 30,000",M,19,Germany,Mainz,Bundesliga,2019-2020
