player_id,player_name,day_of_birth,month_of_birth,year_of_birth,pob,cob,dob,position,height,foot,citizenship,second_citizenship,league_code,season
471591,lagos kunga,20,10,1998,Luanda,Angola,1998-10-20,attack - Right Winger,173,left,,Angola,MLS1,2016
39471,brad guzan,9,9,1984,"Evergreen Park, Illinois",United States,1984-09-09,Goalkeeper,193,left,,Poland,MLS1,2016
189782,romario williams,15,8,1994,Portmore,Jamaica,1994-08-15,attack - Centre-Forward,180,right,Jamaica,,MLS1,2016
113130,leandro gonzález pírez,26,2,1992,Buenos Aires,Argentina,1992-02-26,Defender - Centre-Back,186,right,,Portugal,MLS1,2016
118318,greg garza,16,8,1991,"Grapevine, Texas",United States,1991-08-16,Defender - Left-Back,172,left,,Mexico,MLS1,2016
255918,mikey ambrose,5,10,1993,"El Paso, Texas",United States,1993-10-05,Defender - Left-Back,175,left,United States,,MLS1,2016
42974,kevin kratz,21,1,1987,Eschweiler,Germany,1987-01-21,midfield - Central Midfield,173,right,Germany,,MLS1,2016
13580,jacob peterson,27,1,1986,"Portage, Michigan",United States,1986-01-27,attack - Right Winger,178,left,United States,,MLS1,2016
39897,michael parkhurst,24,1,1984,"Providence, Rhode Island",United States,1984-01-24,Defender - Centre-Back,180,right,,Ireland,MLS1,2016
307763,anton walkes,8,2,1997,London,England,1997-02-08,Defender - Right-Back,187,right,England,,MLS1,2016
28245,kenwyne jones,5,10,1984,Point Fortin,Trinidad and Tobago,1984-10-05,attack - Centre-Forward,187,right,Trinidad and Tobago,,MLS1,2016
68436,alexander tambakis,8,12,1992,Athens,Greece,1992-12-08,Goalkeeper,191,right,,United States,MLS1,2016
51444,kyle reynish,3,11,1983,"Valencia, California",United States,1983-11-03,Goalkeeper,191,,United States,,MLS1,2016
455727,jeffrey otoo,21,1,1998,Accra,Ghana,1998-01-21,attack - Left Winger,176,left,Ghana,,MLS1,2016
189018,tyler pasher,27,4,1994,"Elmira, Ontario",Canada,1994-04-27,attack - Centre-Forward,175,left,Canada,,MLS1,2016
153896,mark bloom,25,11,1987,"Marietta, Georgia",United States,1987-11-25,Defender - Right-Back,183,right,United States,,MLS1,2016
370841,andrew carleton,22,6,2000,"Powder Springs, Georgia",United States,2000-06-22,attack - Left Winger,173,right,United States,,MLS1,2016
36896,chris mccann,21,7,1987,Dublin,Ireland,1987-07-21,midfield - Defensive Midfield,185,left,Ireland,,MLS1,2016
14050,tyrone mears,18,2,1983,Stockport,England,1983-02-18,Defender - Right-Back,181,right,,Sierra Leone,MLS1,2016
272999,miguel almirón,10,2,1994,Asunción,Paraguay,1994-02-10,midfield - Attacking Midfield,174,left,Paraguay,,MLS1,2016
184932,gbenga arokoyo,1,11,1992,Kabba,Nigeria,1992-11-01,Defender - Centre-Back,188,right,Nigeria,,MLS1,2016
487386,andrew wheeler-omiunu,30,11,1994,"Bellingham, Massachusetts",United States,1994-11-30,midfield - Defensive Midfield,175,,United States,,MLS1,2016
389255,brandon vázquez,14,10,1998,"Chula Vista, California",United States,1998-10-14,attack - Centre-Forward,188,,,Mexico,MLS1,2016
468022,miles robinson,14,3,1997,"Arlington, Massachusetts",United States,1997-03-14,Defender - Centre-Back,188,,United States,,MLS1,2016
266600,yamil asad,27,7,1994,San Antonio de Padua,Argentina,1994-07-27,attack - Left Winger,177,right,,Lebanon,MLS1,2016
364718,chris goslin,12,5,2000,Kingston,Jamaica,2000-05-12,midfield - Central Midfield,176,,,Jamaica,MLS1,2016
265998,harrison heath,6,3,1996,Newcastle-under-Lyme,England,1996-03-06,midfield - Central Midfield,180,right,,United States,MLS1,2016
76387,carlos carmona,21,2,1987,Coquimbo,Chile,1987-02-21,midfield - Defensive Midfield,178,right,Chile,,MLS1,2016
24902,jeff larentowicz,5,8,1983,"Pasadena, California",United States,1983-08-05,midfield - Defensive Midfield,186,right,,Poland,MLS1,2016
216686,alec kann,8,8,1990,"Decatur, Georgia",United States,1990-08-08,Goalkeeper,193,,United States,,MLS1,2016
312744,kevin oliveira,8,6,1996,São Vicente,Cape Verde,1996-06-08,midfield - Attacking Midfield,170,,Cape Verde,,MLS1,2016
237061,héctor villalba,26,7,1994,Buenos Aires,Argentina,1994-07-26,attack - Right Winger,172,left,,Argentina,MLS1,2016
141220,zach loyd,18,7,1987,"Tulsa, Oklahoma",United States,1987-07-18,Defender - Centre-Back,175,right,United States,,MLS1,2016
39400,bobby boswell,15,3,1983,"Austin, Texas",United States,1983-03-15,Defender - Centre-Back,188,right,United States,,MLS1,2016
229640,julian gressel,16,12,1993,Neustadt an der Aisch,Germany,1993-12-16,midfield - Right Midfield,185,right,Germany,,MLS1,2016
