,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Stéphane Bahoken,"€ 16,154","€ 840,000","€ 840,000",F,27,Cameroon,Angers,Ligue 1,2019-2020
1,Vincent Pajot,"€ 16,154","€ 840,000","€ 840,000",M,29,France,Angers,Ligue 1,2019-2020
2,Rachid Alioui,"€ 16,154","€ 840,000","€ 840,000",F,27,Morocco,Angers,Ligue 1,2019-2020
3,Baptiste Santamaría,"€ 15,962","€ 830,000","€ 830,000",M,24,France,Angers,Ligue 1,2019-2020
4,Thomas Mangani,"€ 15,000","€ 780,000","€ 780,000",M,32,France,Angers,Ligue 1,2019-2020
5,Ismaël Traoré,"€ 15,000","€ 780,000","€ 780,000",D,33,Cote d'Ivoire,Angers,Ligue 1,2019-2020
6,Casimir Ninga,"€ 13,846","€ 720,000","€ 720,000",F,26,Chad,Angers,Ligue 1,2019-2020
7,Souleyman Doumbia,"€ 13,846","€ 720,000","€ 720,000",D,23,Cote d'Ivoire,Angers,Ligue 1,2019-2020
8,Ludovic Butelle,"€ 13,269","€ 690,000","€ 690,000",K,36,France,Angers,Ligue 1,2019-2020
9,Mathias Pereira Lage,"€ 11,538","€ 600,000","€ 600,000",M,22,Portugal,Angers,Ligue 1,2019-2020
10,Angelo Fulgini,"€ 11,538","€ 600,000","€ 600,000",M,23,France,Angers,Ligue 1,2019-2020
11,Romain Thomas,"€ 11,538","€ 600,000","€ 600,000",D,31,France,Angers,Ligue 1,2019-2020
12,Mateo Pavlovic,"€ 11,538","€ 600,000","€ 600,000",D,29,Croatia,Angers,Ligue 1,2019-2020
13,Pierrick Capelle,"€ 10,577","€ 550,000","€ 550,000",M,32,France,Angers,Ligue 1,2019-2020
14,Vincent Manceau,"€ 9,231","€ 480,000","€ 480,000",D,30,France,Angers,Ligue 1,2019-2020
15,Abdoulaye Bamba,"€ 6,538","€ 340,000","€ 340,000",D,29,Cote d'Ivoire,Angers,Ligue 1,2019-2020
16,Farid El Melali,"€ 6,538","€ 340,000","€ 340,000",F,22,Algeria,Angers,Ligue 1,2019-2020
17,Sada Thioub,"€ 6,538","€ 340,000","€ 340,000",M,24,Senegal,Angers,Ligue 1,2019-2020
18,Ibrahim Cissé,"€ 6,346","€ 330,000","€ 330,000",D,23,France,Angers,Ligue 1,2019-2020
19,Théo Pellenard,"€ 5,192","€ 270,000","€ 270,000",D,25,France,Angers,Ligue 1,2019-2020
20,Rayan Aït Nouri,"€ 4,615","€ 240,000","€ 240,000",D,18,France,Angers,Ligue 1,2019-2020
21,Antonin Bobichon,"€ 4,423","€ 230,000","€ 230,000",M,23,France,Angers,Ligue 1,2019-2020
22,Danijel Petkovic,"€ 3,269","€ 170,000","€ 170,000",K,26,Montenegro,Angers,Ligue 1,2019-2020
23,Wilfried Kanga,"€ 3,077","€ 160,000","€ 160,000",F,21,France,Angers,Ligue 1,2019-2020
24,Haithem Loucif,"€ 1,538","€ 80,000","€ 80,000",D,23,Algeria,Angers,Ligue 1,2019-2020
25,Zinédine Ould Khaled,€ 769,"€ 40,000","€ 40,000",D,20,France,Angers,Ligue 1,2019-2020
26,Anthony Mandrea,€ 577,"€ 30,000","€ 30,000",K,22,France,Angers,Ligue 1,2019-2020
27,Anthony Gomez Mancini,€ 577,"€ 30,000","€ 30,000",M,18,France,Angers,Ligue 1,2019-2020
