,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Loïc Rémy,"€ 62,115","€ 3,230,000","€ 3,230,000",F,32,France,Lille,Ligue 1,2019-2020
1,Renato Sanches,"€ 57,692","€ 3,000,000","€ 3,000,000",M,22,Portugal,Lille,Ligue 1,2019-2020
2,Thiago Maia,"€ 57,500","€ 2,990,000","€ 2,990,000",M,22,Brazil,Lille,Ligue 1,2019-2020
3,Adama Soumaoro,"€ 34,423","€ 1,790,000","€ 1,790,000",D,27,France,Lille,Ligue 1,2019-2020
4,José Fonte,"€ 32,115","€ 1,670,000","€ 1,670,000",D,35,Portugal,Lille,Ligue 1,2019-2020
5,Benjamin André,"€ 30,000","€ 1,560,000","€ 1,560,000",M,29,France,Lille,Ligue 1,2019-2020
6,Mike Maignan,"€ 27,692","€ 1,440,000","€ 1,440,000",K,24,France,Lille,Ligue 1,2019-2020
7,Jonathan Bamba,"€ 27,692","€ 1,440,000","€ 1,440,000",F,23,France,Lille,Ligue 1,2019-2020
8,Jonathan Ikoné,"€ 27,692","€ 1,440,000","€ 1,440,000",F,21,France,Lille,Ligue 1,2019-2020
9,Luiz Araújo,"€ 27,692","€ 1,440,000","€ 1,440,000",F,23,Brazil,Lille,Ligue 1,2019-2020
10,Xeka,"€ 27,692","€ 1,440,000","€ 1,440,000",M,24,Portugal,Lille,Ligue 1,2019-2020
11,Victor Osimhen,"€ 25,000","€ 1,300,000","€ 1,300,000",F,20,Nigeria,Lille,Ligue 1,2019-2020
12,Nico Gaitán,"€ 25,000","€ 1,300,000","€ 1,300,000",F,31,Argentina,Lille,Ligue 1,2019-2020
13,Yusuf Yazici,"€ 23,077","€ 1,200,000","€ 1,200,000",F,22,Turkey,Lille,Ligue 1,2019-2020
14,Gabriel Magalhães,"€ 18,654","€ 970,000","€ 970,000",D,21,Brazil,Lille,Ligue 1,2019-2020
15,Léo Jardim,"€ 18,654","€ 970,000","€ 970,000",K,24,Brazil,Lille,Ligue 1,2019-2020
16,Jérémy Pied,"€ 18,462","€ 960,000","€ 960,000",D,30,France,Lille,Ligue 1,2019-2020
17,Timothy Weah,"€ 16,154","€ 840,000","€ 840,000",F,19,United States,Lille,Ligue 1,2019-2020
18,Zeki Celik,"€ 16,154","€ 840,000","€ 840,000",D,22,Turkey,Lille,Ligue 1,2019-2020
19,Domagoj Bradaric,"€ 10,769","€ 560,000","€ 560,000",D,19,Croatia,Lille,Ligue 1,2019-2020
20,Boubakary Soumaré,"€ 9,231","€ 480,000","€ 480,000",M,20,France,Lille,Ligue 1,2019-2020
21,Tiago Djaló,"€ 5,769","€ 300,000","€ 300,000",D,19,Portugal,Lille,Ligue 1,2019-2020
22,Reinildo Mandava,"€ 1,731","€ 90,000","€ 90,000",D,25,Mozambique,Lille,Ligue 1,2019-2020
23,Saad Agouzoul,€ 962,"€ 50,000","€ 50,000",D,22,Morocco,Lille,Ligue 1,2019-2020
