,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Bruno Ecuele Manga,"€ 21,923","€ 1,140,000","€ 1,140,000",D,31,Gabon,Dijon,Ligue 1,2019-2020
1,Yassine Benzia,"€ 21,923","€ 1,140,000","€ 1,140,000",F,25,Algeria,Dijon,Ligue 1,2019-2020
2,Didier Ndong,"€ 18,462","€ 960,000","€ 960,000",M,25,Gabon,Dijon,Ligue 1,2019-2020
3,Julio Tavarès,"€ 15,000","€ 780,000","€ 780,000",F,30,Cape Verde,Dijon,Ligue 1,2019-2020
4,Mounir Chouiar,"€ 11,538","€ 600,000","€ 600,000",F,20,France,Dijon,Ligue 1,2019-2020
5,Fouad Chafik,"€ 9,423","€ 490,000","€ 490,000",D,32,Morocco,Dijon,Ligue 1,2019-2020
6,Alfred Gomis,"€ 9,231","€ 480,000","€ 480,000",K,26,Senegal,Dijon,Ligue 1,2019-2020
7,Jhonder Cádiz,"€ 9,231","€ 480,000","€ 480,000",F,24,Venezuela,Dijon,Ligue 1,2019-2020
8,Wesley Lautoa,"€ 9,231","€ 480,000","€ 480,000",D,32,France,Dijon,Ligue 1,2019-2020
9,Hamza Mendyl,"€ 9,038","€ 470,000","€ 470,000",D,21,Morocco,Dijon,Ligue 1,2019-2020
10,Jordan Marié,"€ 6,923","€ 360,000","€ 360,000",M,27,France,Dijon,Ligue 1,2019-2020
11,Florent Balmont,"€ 6,923","€ 360,000","€ 360,000",M,39,France,Dijon,Ligue 1,2019-2020
12,Nayef Aguerd,"€ 6,923","€ 360,000","€ 360,000",D,23,Morocco,Dijon,Ligue 1,2019-2020
13,Romain Amalfitano,"€ 6,923","€ 360,000","€ 360,000",M,30,France,Dijon,Ligue 1,2019-2020
14,Rúnar Alex Rúnarsson,"€ 6,923","€ 360,000","€ 360,000",K,24,Iceland,Dijon,Ligue 1,2019-2020
15,Stephy Mavididi,"€ 6,923","€ 360,000","€ 360,000",F,21,England,Dijon,Ligue 1,2019-2020
16,Frédéric Sammaritano,"€ 5,769","€ 300,000","€ 300,000",F,33,France,Dijon,Ligue 1,2019-2020
17,Mama Baldé,"€ 5,769","€ 300,000","€ 300,000",F,23,Guinea-Bissau,Dijon,Ligue 1,2019-2020
18,Enzo Loiodice,"€ 3,269","€ 170,000","€ 170,000",M,18,France,Dijon,Ligue 1,2019-2020
19,Mickaël Alphonse,"€ 3,269","€ 170,000","€ 170,000",D,30,Guadeloupe,Dijon,Ligue 1,2019-2020
20,Matheus Pereira,"€ 2,500","€ 130,000","€ 130,000",F,21,Brazil,Dijon,Ligue 1,2019-2020
21,Ngonda Muzinga,"€ 1,154","€ 60,000","€ 60,000",D,24,Democratic Republic of Congo,Dijon,Ligue 1,2019-2020
22,Senou Coulibaly,€ 769,"€ 40,000","€ 40,000",D,25,France,Dijon,Ligue 1,2019-2020
23,Lévi Ntumba,€ 577,"€ 30,000","€ 30,000",K,18,France,Dijon,Ligue 1,2019-2020
24,Bryan Soumaré,€ 577,"€ 30,000","€ 30,000",F,20,France,Dijon,Ligue 1,2019-2020
25,Théo Barbet,€ 577,"€ 30,000","€ 30,000",D,18,France,Dijon,Ligue 1,2019-2020
