,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Adama Traoré,"€ 25,385","€ 1,320,000","€ 1,320,000",M,24,Mali,Metz,Ligue 1,2019-2020
1,Habib Diallo,"€ 18,462","€ 960,000","€ 960,000",F,24,Senegal,Metz,Ligue 1,2019-2020
2,Dylan Bronn,"€ 16,154","€ 840,000","€ 840,000",D,24,Tunisia,Metz,Ligue 1,2019-2020
3,Opa Nguette,"€ 16,154","€ 840,000","€ 840,000",F,25,Senegal,Metz,Ligue 1,2019-2020
4,Vincent Pajot,"€ 16,154","€ 840,000","€ 840,000",M,29,France,Metz,Ligue 1,2019-2020
5,Renaud Cohade,"€ 12,692","€ 660,000","€ 660,000",M,34,France,Metz,Ligue 1,2019-2020
6,John Boye,"€ 11,538","€ 600,000","€ 600,000",D,32,Ghana,Metz,Ligue 1,2019-2020
7,Victorien Angban,"€ 10,577","€ 550,000","€ 550,000",M,22,Cote d'Ivoire,Metz,Ligue 1,2019-2020
8,Stoppila Sunzu,"€ 9,615","€ 500,000","€ 500,000",D,30,Zambia,Metz,Ligue 1,2019-2020
9,Habib Maïga,"€ 8,077","€ 420,000","€ 420,000",M,23,Cote d'Ivoire,Metz,Ligue 1,2019-2020
10,Kévin N'Doram,"€ 8,077","€ 420,000","€ 420,000",M,23,France,Metz,Ligue 1,2019-2020
11,Thomas Delaine,"€ 7,115","€ 370,000","€ 370,000",D,27,France,Metz,Ligue 1,2019-2020
12,Farid Boulaya,"€ 7,115","€ 370,000","€ 370,000",F,26,Algeria,Metz,Ligue 1,2019-2020
13,Marvin Gakpa,"€ 7,115","€ 370,000","€ 370,000",M,25,France,Metz,Ligue 1,2019-2020
14,Alexandre Oukidja,"€ 5,962","€ 310,000","€ 310,000",K,31,Algeria,Metz,Ligue 1,2019-2020
15,Mamadou Fofana,"€ 5,000","€ 260,000","€ 260,000",D,21,Mali,Metz,Ligue 1,2019-2020
16,Fabien Centonze,"€ 5,000","€ 260,000","€ 260,000",D,23,France,Metz,Ligue 1,2019-2020
17,Manuel Cabit,"€ 4,808","€ 250,000","€ 250,000",D,26,Martinique,Metz,Ligue 1,2019-2020
18,Thierry Ambrose,"€ 4,615","€ 240,000","€ 240,000",F,22,France,Metz,Ligue 1,2019-2020
19,Paul Delecroix,"€ 3,269","€ 170,000","€ 170,000",K,30,France,Metz,Ligue 1,2019-2020
20,Adama Traore,"€ 2,115","€ 110,000","€ 110,000",F,24,Mali,Metz,Ligue 1,2019-2020
21,Ibrahima Niane,"€ 1,731","€ 90,000","€ 90,000",F,20,Senegal,Metz,Ligue 1,2019-2020
22,Matthieu Udol,"€ 1,731","€ 90,000","€ 90,000",D,23,France,Metz,Ligue 1,2019-2020
23,Sami Lahssaini,€ 962,"€ 50,000","€ 50,000",M,20,Belgium,Metz,Ligue 1,2019-2020
24,Amadou Ndiaye,€ 769,"€ 40,000","€ 40,000",F,19,Senegal,Metz,Ligue 1,2019-2020
25,Papa Ndiaga Yade,€ 577,"€ 30,000","€ 30,000",F,19,Senegal,Metz,Ligue 1,2019-2020
26,Guillaume Dietsch,€ 577,"€ 30,000","€ 30,000",K,18,France,Metz,Ligue 1,2019-2020
27,Boubacar Traoré,€ 577,"€ 30,000","€ 30,000",M,18,Mali,Metz,Ligue 1,2019-2020
