,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Wissam Ben Yedder,"€ 150,000","€ 7,800,000","€ 7,800,000",F,29,France,Monaco,Ligue 1,2019-2020
1,Cesc Fàbregas,"€ 138,462","€ 7,200,000","€ 7,200,000",M,32,Spain,Monaco,Ligue 1,2019-2020
2,Gelson Martins,"€ 124,231","€ 6,460,000","€ 6,460,000",F,24,Portugal,Monaco,Ligue 1,2019-2020
3,Tiemoué Bakayoko,"€ 103,846","€ 5,400,000","€ 5,400,000",M,25,France,Monaco,Ligue 1,2019-2020
4,Islam Slimani,"€ 87,692","€ 4,560,000","€ 4,560,000",F,31,Algeria,Monaco,Ligue 1,2019-2020
5,Keita Baldé,"€ 76,923","€ 4,000,000","€ 4,000,000",F,24,Senegal,Monaco,Ligue 1,2019-2020
6,Jean-Kévin Augustin,"€ 76,154","€ 3,960,000","€ 3,960,000",F,22,France,Monaco,Ligue 1,2019-2020
7,Adrien Silva,"€ 74,038","€ 3,850,000","€ 3,850,000",M,30,Portugal,Monaco,Ligue 1,2019-2020
8,Kamil Glik,"€ 67,308","€ 3,500,000","€ 3,500,000",D,31,Poland,Monaco,Ligue 1,2019-2020
9,Stevan Jovetic,"€ 63,462","€ 3,300,000","€ 3,300,000",F,29,Montenegro,Monaco,Ligue 1,2019-2020
10,Danijel Subasic,"€ 61,538","€ 3,200,000","€ 3,200,000",K,34,Croatia,Monaco,Ligue 1,2019-2020
11,Jemerson,"€ 61,538","€ 3,200,000","€ 3,200,000",D,27,Brazil,Monaco,Ligue 1,2019-2020
12,Naldo,"€ 59,038","€ 3,070,000","€ 3,070,000",D,37,Brazil,Monaco,Ligue 1,2019-2020
13,Aleksandr Golovin,"€ 53,846","€ 2,800,000","€ 2,800,000",F,23,Russia,Monaco,Ligue 1,2019-2020
14,Benjamin Henrichs,"€ 43,269","€ 2,250,000","€ 2,250,000",D,22,Germany,Monaco,Ligue 1,2019-2020
15,Jorge,"€ 40,385","€ 2,100,000","€ 2,100,000",D,23,Brazil,Monaco,Ligue 1,2019-2020
16,Gabriel Boschilia,"€ 35,577","€ 1,850,000","€ 1,850,000",F,23,Brazil,Monaco,Ligue 1,2019-2020
17,Benjamin Lecomte,"€ 25,385","€ 1,320,000","€ 1,320,000",K,28,France,Monaco,Ligue 1,2019-2020
18,Diego Benaglio,"€ 22,115","€ 1,150,000","€ 1,150,000",K,36,Switzerland,Monaco,Ligue 1,2019-2020
19,Henry Onyekuru,"€ 20,962","€ 1,090,000","€ 1,090,000",F,22,Nigeria,Monaco,Ligue 1,2019-2020
20,Guillermo Maripán,"€ 19,231","€ 1,000,000","€ 1,000,000",D,25,Chile,Monaco,Ligue 1,2019-2020
21,Pietro Pellegri,"€ 19,231","€ 1,000,000","€ 1,000,000",F,18,Italy,Monaco,Ligue 1,2019-2020
22,Fodé Ballo-Touré,"€ 16,154","€ 840,000","€ 840,000",D,22,France,Monaco,Ligue 1,2019-2020
23,Ruben Aguilar,"€ 15,385","€ 800,000","€ 800,000",D,26,France,Monaco,Ligue 1,2019-2020
24,Gil Dias,"€ 10,000","€ 520,000","€ 520,000",F,22,Portugal,Monaco,Ligue 1,2019-2020
25,Willem Geubbels,"€ 8,846","€ 460,000","€ 460,000",F,18,France,Monaco,Ligue 1,2019-2020
26,Moussa Sylla,"€ 8,269","€ 430,000","€ 430,000",F,20,France,Monaco,Ligue 1,2019-2020
27,Sofiane Diop,"€ 6,731","€ 350,000","€ 350,000",F,19,France,Monaco,Ligue 1,2019-2020
28,Aurélien Tchouaméni,"€ 6,154","€ 320,000","€ 320,000",M,20,France,Monaco,Ligue 1,2019-2020
29,Seydou Sy,"€ 5,769","€ 300,000","€ 300,000",K,23,Senegal,Monaco,Ligue 1,2019-2020
30,Youssouf Fofana,"€ 4,615","€ 240,000","€ 240,000",M,21,France,Monaco,Ligue 1,2019-2020
31,Loïc Badiashile,"€ 4,615","€ 240,000","€ 240,000",K,21,France,Monaco,Ligue 1,2019-2020
32,Jean Marcelin,"€ 3,846","€ 200,000","€ 200,000",D,19,France,Monaco,Ligue 1,2019-2020
33,Benoît Badiashile,"€ 3,846","€ 200,000","€ 200,000",D,18,France,Monaco,Ligue 1,2019-2020
34,Arthur Zagre,"€ 2,500","€ 130,000","€ 130,000",D,17,France,Monaco,Ligue 1,2019-2020
35,Enzo Millot,€ 769,"€ 40,000","€ 40,000",M,17,France,Monaco,Ligue 1,2019-2020
