,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Moses Simon,"€ 34,615","€ 1,800,000","€ 1,800,000",F,24,Nigeria,Nantes,Ligue 1,2019-2020
1,Kalifa Coulibaly,"€ 28,846","€ 1,500,000","€ 1,500,000",F,28,Mali,Nantes,Ligue 1,2019-2020
2,Nicolas Pallois,"€ 25,385","€ 1,320,000","€ 1,320,000",D,31,France,Nantes,Ligue 1,2019-2020
3,Cristian Benavente,"€ 23,077","€ 1,200,000","€ 1,200,000",F,25,Peru,Nantes,Ligue 1,2019-2020
4,Andrei Girotto,"€ 20,769","€ 1,080,000","€ 1,080,000",M,27,Brazil,Nantes,Ligue 1,2019-2020
5,Alban Lafont,"€ 19,615","€ 1,020,000","€ 1,020,000",K,20,France,Nantes,Ligue 1,2019-2020
6,Dennis Appiah,"€ 18,462","€ 960,000","€ 960,000",D,27,France,Nantes,Ligue 1,2019-2020
7,Ludovic Blas,"€ 18,462","€ 960,000","€ 960,000",M,21,France,Nantes,Ligue 1,2019-2020
8,Rene Krhin,"€ 18,462","€ 960,000","€ 960,000",M,29,Slovenia,Nantes,Ligue 1,2019-2020
9,Renaud Emond,"€ 17,308","€ 900,000","€ 900,000",F,28,Belgium,Nantes,Ligue 1,2019-2020
10,Anthony Limbombe,"€ 17,308","€ 900,000","€ 900,000",F,25,Belgium,Nantes,Ligue 1,2019-2020
11,Fábio,"€ 15,000","€ 780,000","€ 780,000",D,29,Brazil,Nantes,Ligue 1,2019-2020
12,Imran Louza,"€ 11,538","€ 600,000","€ 600,000",F,20,France,Nantes,Ligue 1,2019-2020
13,Charles Traoré,"€ 10,385","€ 540,000","€ 540,000",D,27,Mali,Nantes,Ligue 1,2019-2020
14,Abdoulaye Touré,"€ 10,385","€ 540,000","€ 540,000",M,25,France,Nantes,Ligue 1,2019-2020
15,Abdoul Kader Bamba,"€ 10,000","€ 520,000","€ 520,000",F,25,France,Nantes,Ligue 1,2019-2020
16,Marcus Coco,"€ 9,231","€ 480,000","€ 480,000",F,23,France,Nantes,Ligue 1,2019-2020
17,Mehdi Abeid,"€ 9,231","€ 480,000","€ 480,000",M,27,Algeria,Nantes,Ligue 1,2019-2020
18,Kayembe,"€ 6,923","€ 360,000","€ 360,000",M,25,Belgium,Nantes,Ligue 1,2019-2020
19,Thomas Basila,"€ 6,731","€ 350,000","€ 350,000",D,20,France,Nantes,Ligue 1,2019-2020
20,Molla Wagué,"€ 6,731","€ 350,000","€ 350,000",D,28,Mali,Nantes,Ligue 1,2019-2020
21,Samuel Moutoussamy,"€ 6,731","€ 350,000","€ 350,000",M,23,France,Nantes,Ligue 1,2019-2020
22,Denis Petric,"€ 4,038","€ 210,000","€ 210,000",K,31,Serbia,Nantes,Ligue 1,2019-2020
23,Abdoulaye Dabo,"€ 3,269","€ 170,000","€ 170,000",F,18,France,Nantes,Ligue 1,2019-2020
24,Thody Élie Youan,"€ 3,269","€ 170,000","€ 170,000",F,20,France,Nantes,Ligue 1,2019-2020
25,Batista Mendy,"€ 2,885","€ 150,000","€ 150,000",M,19,France,Nantes,Ligue 1,2019-2020
26,Alexandre Olliero,"€ 2,500","€ 130,000","€ 130,000",K,23,France,Nantes,Ligue 1,2019-2020
27,Roli Pereira de Sa,€ 962,"€ 50,000","€ 50,000",F,23,France,Nantes,Ligue 1,2019-2020
28,Wesley Moustache,€ 962,"€ 50,000","€ 50,000",D,20,France,Nantes,Ligue 1,2019-2020
29,Josué Homawoo,€ 769,"€ 40,000","€ 40,000",D,21,Togo,Nantes,Ligue 1,2019-2020
30,Bridge Ndilu,€ 769,"€ 40,000","€ 40,000",F,19,France,Nantes,Ligue 1,2019-2020
31,Yassine El Ghanassy,€ 0,€ 0,€ 0,F,29,Belgium,Nantes,Ligue 1,2019-2020
