,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Serhou Guirassy,"€ 23,077","€ 1,200,000","€ 1,200,000",F,23,France,Amiens,Ligue 1,2019-2020
1,Moussa Konaté,"€ 23,077","€ 1,200,000","€ 1,200,000",F,26,Senegal,Amiens,Ligue 1,2019-2020
2,Saman Ghoddos,"€ 17,308","€ 900,000","€ 900,000",F,26,Iran,Amiens,Ligue 1,2019-2020
3,Chadrac Akolo,"€ 14,423","€ 750,000","€ 750,000",F,24,Democratic Republic of Congo,Amiens,Ligue 1,2019-2020
4,Gaël Kakuta,"€ 13,846","€ 720,000","€ 720,000",F,28,Democratic Republic of Congo,Amiens,Ligue 1,2019-2020
5,Bongani Zungu,"€ 13,846","€ 720,000","€ 720,000",M,26,South Africa,Amiens,Ligue 1,2019-2020
6,Aurélien Chedjou,"€ 12,692","€ 660,000","€ 660,000",D,34,Cameroon,Amiens,Ligue 1,2019-2020
7,Prince Gouano,"€ 11,538","€ 600,000","€ 600,000",D,25,France,Amiens,Ligue 1,2019-2020
8,Bakaye Dibassy,"€ 11,538","€ 600,000","€ 600,000",D,30,Mali,Amiens,Ligue 1,2019-2020
9,Thomas Monconduit,"€ 11,538","€ 600,000","€ 600,000",M,28,France,Amiens,Ligue 1,2019-2020
10,Christophe Jallet,"€ 9,808","€ 510,000","€ 510,000",D,35,France,Amiens,Ligue 1,2019-2020
11,Alexis Blin,"€ 9,038","€ 470,000","€ 470,000",M,22,France,Amiens,Ligue 1,2019-2020
12,Isaac Mbenza,"€ 8,654","€ 450,000","€ 450,000",F,23,Belgium,Amiens,Ligue 1,2019-2020
13,Fousseni Diabaté,"€ 8,654","€ 450,000","€ 450,000",F,23,Mali,Amiens,Ligue 1,2019-2020
14,Eddy Gnahoré,"€ 7,308","€ 380,000","€ 380,000",M,25,France,Amiens,Ligue 1,2019-2020
15,Haitam Aleesami,"€ 7,308","€ 380,000","€ 380,000",D,28,Norway,Amiens,Ligue 1,2019-2020
16,Arturo Calabresi,"€ 7,115","€ 370,000","€ 370,000",D,23,Italy,Amiens,Ligue 1,2019-2020
17,Nicholas Opoku,"€ 7,115","€ 370,000","€ 370,000",D,22,Ghana,Amiens,Ligue 1,2019-2020
18,Stiven Mendoza,"€ 6,923","€ 360,000","€ 360,000",F,27,Colombia,Amiens,Ligue 1,2019-2020
19,Juan Ferney Otero,"€ 5,769","€ 300,000","€ 300,000",F,24,Colombia,Amiens,Ligue 1,2019-2020
20,Rafal Kurzawa,"€ 5,769","€ 300,000","€ 300,000",M,26,Poland,Amiens,Ligue 1,2019-2020
21,Régis Gurtner,"€ 5,769","€ 300,000","€ 300,000",K,32,France,Amiens,Ligue 1,2019-2020
22,Jordan Lefort,"€ 4,808","€ 250,000","€ 250,000",D,26,France,Amiens,Ligue 1,2019-2020
23,Mathieu Bodmer,"€ 4,615","€ 240,000","€ 240,000",M,36,France,Amiens,Ligue 1,2019-2020
24,Matthieu Dreyer,"€ 3,269","€ 170,000","€ 170,000",K,30,France,Amiens,Ligue 1,2019-2020
25,Jonathan Bumbu,"€ 2,500","€ 130,000","€ 130,000",M,20,France,Amiens,Ligue 1,2019-2020
26,Ulrick Eneme Ella,"€ 2,500","€ 130,000","€ 130,000",F,18,France,Amiens,Ligue 1,2019-2020
27,Quentin Cornette,"€ 1,538","€ 80,000","€ 80,000",F,25,France,Amiens,Ligue 1,2019-2020
28,Madih Talal,€ 769,"€ 40,000","€ 40,000",M,22,France,Amiens,Ligue 1,2019-2020
29,Jayson Papeau,€ 769,"€ 40,000","€ 40,000",F,23,France,Amiens,Ligue 1,2019-2020
30,Darell Tokpa,€ 769,"€ 40,000","€ 40,000",F,18,France,Amiens,Ligue 1,2019-2020
31,Valentin Gendrey,€ 577,"€ 30,000","€ 30,000",D,19,France,Amiens,Ligue 1,2019-2020
32,Boris Essele,€ 577,"€ 30,000","€ 30,000",K,19,Cameroon,Amiens,Ligue 1,2019-2020
33,Jack Lahne,€ 577,"€ 30,000","€ 30,000",F,17,Sweden,Amiens,Ligue 1,2019-2020
34,Sanasi Sy,€ 577,"€ 30,000","€ 30,000",D,19,France,Amiens,Ligue 1,2019-2020
35,Abdoulaye Toure,€ 577,"€ 30,000","€ 30,000",F,18,France,Amiens,Ligue 1,2019-2020
