,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Anthony Briancon,"€ 18,462","€ 960,000","€ 960,000",D,24,France,Nimes,Ligue 1,2019-2020
1,Lucas Deaux,"€ 11,538","€ 600,000","€ 600,000",M,30,France,Nimes,Ligue 1,2019-2020
2,Renaud Ripart,"€ 11,538","€ 600,000","€ 600,000",F,26,France,Nimes,Ligue 1,2019-2020
3,Paul Bernardoni,"€ 11,538","€ 600,000","€ 600,000",K,22,France,Nimes,Ligue 1,2019-2020
4,Zinedine Ferhat,"€ 9,231","€ 480,000","€ 480,000",M,26,Algeria,Nimes,Ligue 1,2019-2020
5,Moussa Koné,"€ 9,231","€ 480,000","€ 480,000",F,23,Senegal,Nimes,Ligue 1,2019-2020
6,Pablo Martinez,"€ 9,231","€ 480,000","€ 480,000",D,30,France,Nimes,Ligue 1,2019-2020
7,Romain Philippoteaux,"€ 9,231","€ 480,000","€ 480,000",M,31,France,Nimes,Ligue 1,2019-2020
8,Loïck Landre,"€ 8,077","€ 420,000","€ 420,000",D,27,France,Nimes,Ligue 1,2019-2020
9,Lamine Fomba,"€ 8,077","€ 420,000","€ 420,000",M,21,France,Nimes,Ligue 1,2019-2020
10,Sidy Sarr,"€ 7,885","€ 410,000","€ 410,000",M,23,Senegal,Nimes,Ligue 1,2019-2020
11,Nolan Roux,"€ 7,500","€ 390,000","€ 390,000",F,31,France,Nimes,Ligue 1,2019-2020
12,Florian Miguel,"€ 5,000","€ 260,000","€ 260,000",D,23,France,Nimes,Ligue 1,2019-2020
13,Haris Duljevic,"€ 4,615","€ 240,000","€ 240,000",M,25,Bosnia-Herzegovina,Nimes,Ligue 1,2019-2020
14,Sofiane Alakouch,"€ 4,231","€ 220,000","€ 220,000",D,21,France,Nimes,Ligue 1,2019-2020
15,Theo Valls,"€ 3,654","€ 190,000","€ 190,000",M,23,France,Nimes,Ligue 1,2019-2020
16,Gaëtan Paquiez,"€ 2,500","€ 130,000","€ 130,000",D,25,France,Nimes,Ligue 1,2019-2020
17,Yassine Benrahou,"€ 2,500","€ 130,000","€ 130,000",F,21,Morocco,Nimes,Ligue 1,2019-2020
18,Clément Depres,"€ 2,115","€ 110,000","€ 110,000",F,24,France,Nimes,Ligue 1,2019-2020
19,Vlatko Stojanovski,"€ 2,115","€ 110,000","€ 110,000",F,22,North Macedonia,Nimes,Ligue 1,2019-2020
20,Kévin Denkey,"€ 1,538","€ 80,000","€ 80,000",F,18,Togo,Nimes,Ligue 1,2019-2020
21,Lucas Buades,€ 962,"€ 50,000","€ 50,000",D,21,France,Nimes,Ligue 1,2019-2020
22,Lucas Dias,€ 962,"€ 50,000","€ 50,000",K,20,France,Nimes,Ligue 1,2019-2020
23,Kelyan Guessoum,€ 769,"€ 40,000","€ 40,000",D,20,France,Nimes,Ligue 1,2019-2020
24,Théo Sainte-Luce,€ 769,"€ 40,000","€ 40,000",D,20,France,Nimes,Ligue 1,2019-2020
25,Sami Ben Amar,€ 769,"€ 40,000","€ 40,000",F,21,Morocco,Nimes,Ligue 1,2019-2020
