,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Kasper Dolberg,"€ 57,692","€ 3,000,000","€ 3,000,000",F,21,Denmark,Nice,Ligue 1,2019-2020
1,Adam Ounas,"€ 41,346","€ 2,150,000","€ 2,150,000",F,22,Algeria,Nice,Ligue 1,2019-2020
2,Riza Durmisi,"€ 35,577","€ 1,850,000","€ 1,850,000",D,26,Denmark,Nice,Ligue 1,2019-2020
3,Youcef Atal,"€ 34,615","€ 1,800,000","€ 1,800,000",D,23,Algeria,Nice,Ligue 1,2019-2020
4,Wylan Cyprien,"€ 34,615","€ 1,800,000","€ 1,800,000",M,24,France,Nice,Ligue 1,2019-2020
5,Dante,"€ 28,846","€ 1,500,000","€ 1,500,000",D,35,Brazil,Nice,Ligue 1,2019-2020
6,Walter Benítez,"€ 28,846","€ 1,500,000","€ 1,500,000",K,26,Argentina,Nice,Ligue 1,2019-2020
7,Myziane Maolida,"€ 26,923","€ 1,400,000","€ 1,400,000",F,20,France,Nice,Ligue 1,2019-2020
8,Alexis Claude-Maurice,"€ 25,385","€ 1,320,000","€ 1,320,000",F,21,France,Nice,Ligue 1,2019-2020
9,Stanley Nsoki,"€ 20,769","€ 1,080,000","€ 1,080,000",D,20,France,Nice,Ligue 1,2019-2020
10,Danilo,"€ 16,154","€ 840,000","€ 840,000",M,23,Brazil,Nice,Ligue 1,2019-2020
11,Adrien Tamèze,"€ 13,462","€ 700,000","€ 700,000",M,25,France,Nice,Ligue 1,2019-2020
12,Yoan Cardinale,"€ 12,115","€ 630,000","€ 630,000",K,25,France,Nice,Ligue 1,2019-2020
13,Racine Coly,"€ 11,731","€ 610,000","€ 610,000",D,23,Senegal,Nice,Ligue 1,2019-2020
14,Malang Sarr,"€ 11,538","€ 600,000","€ 600,000",D,20,France,Nice,Ligue 1,2019-2020
15,Bassem Srarfi,"€ 10,385","€ 540,000","€ 540,000",F,22,Tunisia,Nice,Ligue 1,2019-2020
16,Moussa Wagué,"€ 9,231","€ 480,000","€ 480,000",D,21,Senegal,Nice,Ligue 1,2019-2020
17,Pierre Lees Melou,"€ 9,231","€ 480,000","€ 480,000",M,26,France,Nice,Ligue 1,2019-2020
18,Rémi Walter,"€ 6,923","€ 360,000","€ 360,000",M,24,France,Nice,Ligue 1,2019-2020
19,Patrick Burner,"€ 6,538","€ 340,000","€ 340,000",D,23,France,Nice,Ligue 1,2019-2020
20,Ignatius Ganago,"€ 6,538","€ 340,000","€ 340,000",F,20,Cameroon,Nice,Ligue 1,2019-2020
21,Ibrahim Cissé,"€ 6,346","€ 330,000","€ 330,000",D,20,Cote d'Ivoire,Nice,Ligue 1,2019-2020
22,Christophe Hérelle,"€ 5,769","€ 300,000","€ 300,000",D,27,France,Nice,Ligue 1,2019-2020
23,Arnaud Lusamba,"€ 4,808","€ 250,000","€ 250,000",M,22,France,Nice,Ligue 1,2019-2020
24,Andy Pelmard,"€ 2,500","€ 130,000","€ 130,000",D,19,France,Nice,Ligue 1,2019-2020
25,Hicham Mahou,"€ 1,538","€ 80,000","€ 80,000",F,20,France,Nice,Ligue 1,2019-2020
26,Khéphren Thuram,"€ 1,154","€ 60,000","€ 60,000",M,18,France,Nice,Ligue 1,2019-2020
27,Hichem Boudaoui,"€ 1,154","€ 60,000","€ 60,000",M,19,Algeria,Nice,Ligue 1,2019-2020
28,Yannis Clementia,€ 962,"€ 50,000","€ 50,000",K,22,France,Nice,Ligue 1,2019-2020
29,Gautier Lloris,€ 962,"€ 50,000","€ 50,000",D,24,France,Nice,Ligue 1,2019-2020
