,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Wahbi Khazri,"€ 48,077","€ 2,500,000","€ 2,500,000",F,28,Tunisia,St Etienne,Ligue 1,2019-2020
1,Yann M'Vila,"€ 48,077","€ 2,500,000","€ 2,500,000",M,29,France,St Etienne,Ligue 1,2019-2020
2,Ryad Boudebouz,"€ 46,154","€ 2,400,000","€ 2,400,000",F,29,Algeria,St Etienne,Ligue 1,2019-2020
3,Stéphane Ruffier,"€ 41,346","€ 2,150,000","€ 2,150,000",K,32,France,St Etienne,Ligue 1,2019-2020
4,Mathieu Debuchy,"€ 28,846","€ 1,500,000","€ 1,500,000",D,34,France,St Etienne,Ligue 1,2019-2020
5,Timothée Kolodziejczak,"€ 27,692","€ 1,440,000","€ 1,440,000",D,27,France,St Etienne,Ligue 1,2019-2020
6,William Saliba,"€ 23,077","€ 1,200,000","€ 1,200,000",D,18,France,St Etienne,Ligue 1,2019-2020
7,Yohan Cabaye,"€ 23,077","€ 1,200,000","€ 1,200,000",M,33,France,St Etienne,Ligue 1,2019-2020
8,Loïc Perrin,"€ 20,769","€ 1,080,000","€ 1,080,000",D,34,France,St Etienne,Ligue 1,2019-2020
9,Loïs Diony,"€ 20,769","€ 1,080,000","€ 1,080,000",F,26,France,St Etienne,Ligue 1,2019-2020
10,Romain Hamouma,"€ 19,615","€ 1,020,000","€ 1,020,000",F,32,France,St Etienne,Ligue 1,2019-2020
11,Kévin Monnet-Paquet,"€ 18,462","€ 960,000","€ 960,000",F,31,France,St Etienne,Ligue 1,2019-2020
12,Jean-Eudes Aholou,"€ 18,462","€ 960,000","€ 960,000",M,25,Cote d'Ivoire,St Etienne,Ligue 1,2019-2020
13,Denis Bouanga,"€ 13,462","€ 700,000","€ 700,000",F,24,Gabon,St Etienne,Ligue 1,2019-2020
14,Gabriel Silva,"€ 13,462","€ 700,000","€ 700,000",D,28,Brazil,St Etienne,Ligue 1,2019-2020
15,Assane Dioussé,"€ 10,385","€ 540,000","€ 540,000",M,21,Senegal,St Etienne,Ligue 1,2019-2020
16,Miguel Trauco,"€ 9,615","€ 500,000","€ 500,000",D,27,Peru,St Etienne,Ligue 1,2019-2020
17,Léo Lacroix,"€ 9,615","€ 500,000","€ 500,000",D,27,Switzerland,St Etienne,Ligue 1,2019-2020
18,Sergi Palencia,"€ 9,615","€ 500,000","€ 500,000",D,23,Spain,St Etienne,Ligue 1,2019-2020
19,Harold Moukoudi,"€ 7,885","€ 410,000","€ 410,000",D,21,France,St Etienne,Ligue 1,2019-2020
20,Zaydou Youssouf,"€ 6,923","€ 360,000","€ 360,000",M,20,France,St Etienne,Ligue 1,2019-2020
21,Franck Honorat,"€ 5,769","€ 300,000","€ 300,000",F,23,France,St Etienne,Ligue 1,2019-2020
22,Jessy Moulin,"€ 5,769","€ 300,000","€ 300,000",K,33,France,St Etienne,Ligue 1,2019-2020
23,Arnaud Nordin,"€ 5,192","€ 270,000","€ 270,000",F,21,France,St Etienne,Ligue 1,2019-2020
24,Alpha Sissoko,"€ 2,500","€ 130,000","€ 130,000",D,22,France,St Etienne,Ligue 1,2019-2020
25,Stefan Bajic,"€ 1,154","€ 60,000","€ 60,000",K,18,France,St Etienne,Ligue 1,2019-2020
26,Wesley Fofana,€ 962,"€ 50,000","€ 50,000",D,19,France,St Etienne,Ligue 1,2019-2020
27,Mahdi Camara,€ 962,"€ 50,000","€ 50,000",M,21,France,St Etienne,Ligue 1,2019-2020
28,Théo Vermot,€ 769,"€ 40,000","€ 40,000",K,22,France,St Etienne,Ligue 1,2019-2020
29,Maxence Rivera,€ 769,"€ 40,000","€ 40,000",F,17,France,St Etienne,Ligue 1,2019-2020
30,Yvann Maçon,€ 769,"€ 40,000","€ 40,000",D,21,France,St Etienne,Ligue 1,2019-2020
