,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Gerónimo Rulli,"€ 34,615","€ 1,800,000","€ 1,800,000",K,27,Argentina,Montpellier,Ligue 1,2019-2020
1,Jordan Ferri,"€ 29,808","€ 1,550,000","€ 1,550,000",M,27,France,Montpellier,Ligue 1,2019-2020
2,Andy Delort,"€ 27,692","€ 1,440,000","€ 1,440,000",F,27,Algeria,Montpellier,Ligue 1,2019-2020
3,Gaëtan Laborde,"€ 25,385","€ 1,320,000","€ 1,320,000",F,25,France,Montpellier,Ligue 1,2019-2020
4,Téji Savanier,"€ 25,385","€ 1,320,000","€ 1,320,000",M,27,France,Montpellier,Ligue 1,2019-2020
5,Florent Mollet,"€ 18,462","€ 960,000","€ 960,000",F,27,France,Montpellier,Ligue 1,2019-2020
6,Damien Le Tallec,"€ 18,462","€ 960,000","€ 960,000",M,29,France,Montpellier,Ligue 1,2019-2020
7,Souleymane Camara,"€ 16,346","€ 850,000","€ 850,000",F,36,Senegal,Montpellier,Ligue 1,2019-2020
8,Pedro Mendes,"€ 15,000","€ 780,000","€ 780,000",D,28,Portugal,Montpellier,Ligue 1,2019-2020
9,Vitorino Hilton,"€ 13,846","€ 720,000","€ 720,000",D,41,Brazil,Montpellier,Ligue 1,2019-2020
10,Daniel Congré,"€ 13,846","€ 720,000","€ 720,000",D,34,France,Montpellier,Ligue 1,2019-2020
11,Hilton,"€ 13,846","€ 720,000","€ 720,000",D,42,Brazil,Montpellier,Ligue 1,2019-2020
12,Arnaud Souquet,"€ 12,692","€ 660,000","€ 660,000",D,27,France,Montpellier,Ligue 1,2019-2020
13,Ambroise Oyongo,"€ 12,115","€ 630,000","€ 630,000",D,28,Cameroon,Montpellier,Ligue 1,2019-2020
14,Nicolas Cozza,"€ 9,615","€ 500,000","€ 500,000",D,20,France,Montpellier,Ligue 1,2019-2020
15,Junior Sambia,"€ 9,231","€ 480,000","€ 480,000",M,23,France,Montpellier,Ligue 1,2019-2020
16,Keagan Dolly,"€ 9,231","€ 480,000","€ 480,000",F,26,South Africa,Montpellier,Ligue 1,2019-2020
17,Mathías Suárez,"€ 8,269","€ 430,000","€ 430,000",D,23,Uruguay,Montpellier,Ligue 1,2019-2020
18,Mihailo Ristic,"€ 6,923","€ 360,000","€ 360,000",D,23,Serbia,Montpellier,Ligue 1,2019-2020
19,Dimitry Bertaud,"€ 4,038","€ 210,000","€ 210,000",K,21,France,Montpellier,Ligue 1,2019-2020
20,Il-lok Yun,"€ 2,885","€ 150,000","€ 150,000",F,27,South Korea,Montpellier,Ligue 1,2019-2020
21,Bilal Boutobba,€ 962,"€ 50,000","€ 50,000",F,21,France,Montpellier,Ligue 1,2019-2020
22,Joris Chotard,€ 962,"€ 50,000","€ 50,000",M,17,France,Montpellier,Ligue 1,2019-2020
23,Clément Vidal,€ 769,"€ 40,000","€ 40,000",D,19,France,Montpellier,Ligue 1,2019-2020
24,Matis Carvalho,€ 769,"€ 40,000","€ 40,000",K,20,Portugal,Montpellier,Ligue 1,2019-2020
25,Amir Adouyev,€ 769,"€ 40,000","€ 40,000",M,20,Russia,Montpellier,Ligue 1,2019-2020
26,Thibaut Vargas,€ 577,"€ 30,000","€ 30,000",F,19,France,Montpellier,Ligue 1,2019-2020
27,Kylian Kaïboué,€ 577,"€ 30,000","€ 30,000",M,21,France,Montpellier,Ligue 1,2019-2020
