club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
1.FC Saarbrücken,Thomas Stratos,25,Defensive Midfield,Hamburger SV,£135Th.,in,Summer,0.135,1 Bundesliga,1992,1992/1993
1.FC Saarbrücken,Matthias Lust,22,Left Midfield,Waldh. Mannheim,Free transfer,in,Summer,0,1 Bundesliga,1992,1992/1993
1.FC Saarbrücken,Henning Bürger,22,Left Midfield,FC Schalke 04,Free transfer,in,Summer,0,1 Bundesliga,1992,1992/1993
1.FC Saarbrücken,Michael Hennig,20,Midfielder,FC Berlin,Free transfer,in,Summer,0,1 Bundesliga,1992,1992/1993
1.FC Saarbrücken,Patrick Klyk,16,Midfielder,FV 08 Püttlingen,?,in,Summer,NA,1 Bundesliga,1992,1992/1993
1.FC Saarbrücken,Stephan Beckenbauer,23,Defensive Midfield,FC Grenchen,?,in,Summer,NA,1 Bundesliga,1992,1992/1993
1.FC Saarbrücken,Ralf Scherer,28,Defensive Midfield,SV Saar 05,?,in,Summer,NA,1 Bundesliga,1992,1992/1993
1.FC Saarbrücken,Arno Glesius,26,Centre-Forward,Karlsruher SC,?,in,Summer,NA,1 Bundesliga,1992,1992/1993
1.FC Saarbrücken,Wolfram Wuttke,30,Second Striker,Espanyol,?,in,Summer,NA,1 Bundesliga,1992,1992/1993
1.FC Saarbrücken,Yuri Savichev,27,Centre-Forward,Olympiacos,?,in,Summer,NA,1 Bundesliga,1992,1992/1993
1.FC Saarbrücken,Eric Wynalda,23,Centre-Forward,SF Bay Blackhawks,?,in,Summer,NA,1 Bundesliga,1992,1992/1993
1.FC Saarbrücken,Thomas Stickroth,27,Right-Back,St. Mirren,?,in,Summer,NA,1 Bundesliga,1992,1992/1993
1.FC Saarbrücken,Malik Badji,24,Defender,CS Sedan,?,in,Summer,NA,1 Bundesliga,1992,1992/1993
1.FC Saarbrücken,Stefan Brasas,24,Goalkeeper,Stuttg. Kickers,Free transfer,out,Summer,0,1 Bundesliga,1992,1992/1993
1.FC Saarbrücken,Jonathan Akpoborie,23,Centre-Forward,Carl Zeiss Jena,Free transfer,out,Summer,0,1 Bundesliga,1992,1992/1993
1.FC Saarbrücken,Michael Preetz,24,Centre-Forward,MSV Duisburg,Free transfer,out,Summer,0,1 Bundesliga,1992,1992/1993
1.FC Saarbrücken,Axel Schwarz,26,Midfielder,Quierschied,Free transfer,out,Summer,0,1 Bundesliga,1992,1992/1993
1.FC Saarbrücken,Markus Osthoff,23,Left Winger,Eintracht Trier,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
1.FC Saarbrücken,Christiaan Pförtner,26,Central Midfield,FC 08 Homburg,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
1.FC Saarbrücken,Heikko Glöde,30,Forward,FC Remscheid,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
1.FC Saarbrücken,Michael Nushöhr,29,Left-Back,FC Balzers,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
1.FC Saarbrücken,Brian Skaarup,19,Attacking Midfield,Odense BK,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
1.FC Saarbrücken,Nasko Zhelev,32,Defender,FC 08 Homburg,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
1.FC Saarbrücken,Eugen Hach,31,Defender,Saarbrücken II,-,out,Summer,0,1 Bundesliga,1992,1992/1993
SG Wattenscheid 09,Marek Lesniak,28,Centre-Forward,Bay. Leverkusen,Free transfer,in,Summer,0,1 Bundesliga,1992,1992/1993
SG Wattenscheid 09,Guido Silberbach,25,Centre-Forward,VfL Gevelsberg,Free transfer,in,Summer,0,1 Bundesliga,1992,1992/1993
SG Wattenscheid 09,Karel Kula,28,Defensive Midfield,Stuttg. Kickers,?,in,Summer,NA,1 Bundesliga,1992,1992/1993
SG Wattenscheid 09,Thomas Audehm,25,Defender,Unknown,?,in,Summer,NA,1 Bundesliga,1992,1992/1993
SG Wattenscheid 09,Carsten Wolters,22,Right-Back,Wattenscheid II,-,in,Summer,0,1 Bundesliga,1992,1992/1993
SG Wattenscheid 09,Thorsten Daniel,21,Defender,Wattenscheid II,-,in,Summer,0,1 Bundesliga,1992,1992/1993
SG Wattenscheid 09,Markus Schupp,26,Attacking Midfield,Bayern Munich,Free transfer,out,Summer,0,1 Bundesliga,1992,1992/1993
SG Wattenscheid 09,René Unglaube,26,Centre-Forward,TeBe Berlin,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
SG Wattenscheid 09,Robert Trenner,19,Forward,Unknown,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
SG Wattenscheid 09,Thomas Siewert,30,Centre-Back,Preußen Münster,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
SG Wattenscheid 09,Stephan Kuhn,27,Right-Back,Stuttg. Kickers,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
SG Wattenscheid 09,Andreas Hill,25,Midfielder,Unknown,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
SG Wattenscheid 09,Srdjan Jankovic,32,Centre-Forward,Retired,-,out,Summer,0,1 Bundesliga,1992,1992/1993
SG Wattenscheid 09,Bernhard Winkler,26,Centre-Forward,1.FC K'lautern,"End of loanJun 30, 1992",out,Summer,0,1 Bundesliga,1992,1992/1993
Bayer 05 Uerdingen,Dirk Bremser,26,Right Midfield,MSV Duisburg,£338Th.,in,Summer,0.338,1 Bundesliga,1992,1992/1993
Bayer 05 Uerdingen,Mario Posch,24,Defender,FC Wacker,£270Th.,in,Summer,0.27,1 Bundesliga,1992,1992/1993
Bayer 05 Uerdingen,Markus Kranz,22,Left-Back,1.FC K'lautern,Free transfer,in,Summer,0,1 Bundesliga,1992,1992/1993
Bayer 05 Uerdingen,Zeljko Dakic,25,Centre-Forward,Vojvodina,Free transfer,in,Summer,0,1 Bundesliga,1992,1992/1993
Bayer 05 Uerdingen,Sergey Gorlukovich,30,Centre-Back,Bor. Dortmund,?,in,Summer,NA,1 Bundesliga,1992,1992/1993
Bayer 05 Uerdingen,Gerd Kühn,24,Right Midfield,Uerdingen II,-,in,Summer,0,1 Bundesliga,1992,1992/1993
Bayer 05 Uerdingen,Marc Roch,23,Forward,Uerdingen II,-,in,Summer,0,1 Bundesliga,1992,1992/1993
Bayer 05 Uerdingen,Stephan Küsters,20,Attacking Midfield,Uerdingen II,-,in,Summer,0,1 Bundesliga,1992,1992/1993
Bayer 05 Uerdingen,Torsten Chmielewski,24,Left-Back,Arm. Bielefeld,Free transfer,out,Summer,0,1 Bundesliga,1992,1992/1993
Bayer 05 Uerdingen,Robert Holzer,25,Sweeper,SC Fortuna Köln,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
Bayer 05 Uerdingen,Daniel Timofte,24,Attacking Midfield,Dinamo Bucarest,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
SV Werder Bremen,Andreas Herzog,23,Attacking Midfield,Rapid Vienna,£1.35m,in,Summer,1.35,1 Bundesliga,1992,1992/1993
SV Werder Bremen,Dietmar Beiersdorfer,28,Centre-Back,Hamburger SV,£900Th.,in,Summer,0.9,1 Bundesliga,1992,1992/1993
SV Werder Bremen,Hans-Jürgen Gundelach,28,Goalkeeper,FC 08 Homburg,£158Th.,in,Summer,0.158,1 Bundesliga,1992,1992/1993
SV Werder Bremen,Oliver Freund,22,Left Midfield,Hannover 96,"End of loanJun 30, 1992",in,Summer,0,1 Bundesliga,1992,1992/1993
SV Werder Bremen,Oliver Freund,22,Left Midfield,SC Freiburg,£585Th.,out,Summer,0.585,1 Bundesliga,1992,1992/1993
SV Werder Bremen,Marinus Bester,23,Centre-Forward,Hamburger SV,Loan,out,Summer,0,1 Bundesliga,1992,1992/1993
SV Werder Bremen,Alexander Malchow,22,Centre-Back,VfB Oldenburg,Free transfer,out,Summer,0,1 Bundesliga,1992,1992/1993
SV Werder Bremen,Jürgen Rollmann,25,Goalkeeper,MSV Duisburg,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
SV Werder Bremen,Markus Witossek,20,Defender,W. Bremen II,-,out,Summer,0,1 Bundesliga,1992,1992/1993
VfL Bochum,Dimitrios Moutas,24,Centre-Forward,Stuttg. Kickers,Free transfer,in,Summer,0,1 Bundesliga,1992,1992/1993
VfL Bochum,Sven Christians,25,Defender,Wuppertaler SV,?,in,Summer,NA,1 Bundesliga,1992,1992/1993
VfL Bochum,Peter Zanter,26,Centre-Back,SV Straelen,Free transfer,out,Summer,0,1 Bundesliga,1992,1992/1993
VfL Bochum,Thorsten Schmugge,20,Right Midfield,Wuppertaler SV,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
VfL Bochum,Oti,22,Defender,Unknown,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
VfL Bochum,Ivo Knoflicek,30,Centre-Forward,Vorwärts Steyr,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
VfL Bochum,Thomas Epp,24,Centre-Forward,Stuttg. Kickers,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
VfL Bochum,Christian Broos,23,Defensive Midfield,Wuppertaler SV,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
VfL Bochum,Andreas Hain,28,Midfielder,WSV Bochum,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
VfB Stuttgart,André Golke,27,Attacking Midfield,1.FC Nuremberg,£1.13m,in,Summer,1.13,1 Bundesliga,1992,1992/1993
VfB Stuttgart,Thomas Strunz,24,Defensive Midfield,Bayern Munich,Free transfer,in,Summer,0,1 Bundesliga,1992,1992/1993
VfB Stuttgart,Adrian Knup,23,Centre-Forward,FC Luzern,?,in,Summer,NA,1 Bundesliga,1992,1992/1993
VfB Stuttgart,Matthias Sammer,24,Defensive Midfield,Inter,£5.40m,out,Summer,5.4,1 Bundesliga,1992,1992/1993
VfB Stuttgart,Jens Keller,21,Centre-Back,1860 Munich,Free transfer,out,Summer,0,1 Bundesliga,1992,1992/1993
VfB Stuttgart,Jürgen Kramny,20,Right Midfield,1.FC Nuremberg,Loan,out,Summer,0,1 Bundesliga,1992,1992/1993
VfB Stuttgart,Manfred Kastl,26,Centre-Forward,SSV Ulm 1846,Free transfer,out,Summer,0,1 Bundesliga,1992,1992/1993
VfB Stuttgart,Michael Mayer,22,Attacking Midfield,SSV Reutlingen,Free transfer,out,Summer,0,1 Bundesliga,1992,1992/1993
VfB Stuttgart,Olaf Schmäler,22,Forward,Waldh. Mannheim,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
VfB Stuttgart,Nils Schmäler,22,Sweeper,Dynamo Dresden,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
VfB Stuttgart,Marco Santelli,20,Defender,SC Pfullendorf,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
Karlsruher SC,Manfred Bender,26,Attacking Midfield,Bayern Munich,£630Th.,in,Summer,0.63,1 Bundesliga,1992,1992/1993
Karlsruher SC,Sergey Kiryakov,22,Centre-Forward,Dynamo Moscow,?,in,Summer,NA,1 Bundesliga,1992,1992/1993
Karlsruher SC,Richard Benigno,NA,Midfielder,Unknown,?,in,Summer,NA,1 Bundesliga,1992,1992/1993
Karlsruher SC,Markus Gehrig,18,Midfielder,FC Dossenheim,?,in,Summer,NA,1 Bundesliga,1992,1992/1993
Karlsruher SC,Javier Sanchez,19,Midfielder,Unknown,?,in,Summer,NA,1 Bundesliga,1992,1992/1993
Karlsruher SC,Dirk Klinge,26,Defensive Midfield,Lausanne-Sport,?,in,Summer,NA,1 Bundesliga,1992,1992/1993
Karlsruher SC,Mehmet Scholl,21,Attacking Midfield,Bayern Munich,£2.25m,out,Summer,2.25,1 Bundesliga,1992,1992/1993
Karlsruher SC,Marc Rapp,21,Defender,VfR Pforzheim,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
Karlsruher SC,Stefan Mees,22,Forward,TB Jahn Zeiskam,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
Karlsruher SC,Guido Streichsbier,22,Attacking Midfield,1.FC Pforzheim,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
Karlsruher SC,Michael Harforth,33,Attacking Midfield,MSV Duisburg,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
Karlsruher SC,Arno Glesius,26,Centre-Forward,Saarbrücken,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
Karlsruher SC,Alexander Famulla,31,Goalkeeper,FC 08 Homburg,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
Karlsruher SC,Oliver Westerbeek,26,Defensive Midfield,MSV Duisburg,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
Karlsruher SC,André Brückner,26,Midfielder,FK Pirmasens,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
Karlsruher SC,Peter Reichert,30,Centre-Forward,Retired,-,out,Summer,0,1 Bundesliga,1992,1992/1993
Hamburger SV,Yordan Letchkov,24,Central Midfield,CSKA Sofia,£405Th.,in,Summer,0.405,1 Bundesliga,1992,1992/1993
Hamburger SV,Pavel Dotchev,26,Sweeper,CSKA Sofia,£180Th.,in,Summer,0.18,1 Bundesliga,1992,1992/1993
Hamburger SV,Marinus Bester,23,Centre-Forward,Werder Bremen,Loan,in,Summer,0,1 Bundesliga,1992,1992/1993
Hamburger SV,Markus Babbel,19,Centre-Back,Bayern Munich,Loan,in,Summer,0,1 Bundesliga,1992,1992/1993
Hamburger SV,Karsten Bäron,19,Centre-Forward,H. Zehlendorf,Free transfer,in,Summer,0,1 Bundesliga,1992,1992/1993
Hamburger SV,Thomas Lässig,20,Defensive Midfield,Hansa Rostock,Free transfer,in,Summer,0,1 Bundesliga,1992,1992/1993
Hamburger SV,Oliver Möller,23,Midfielder,SV Lurup,Free transfer,in,Summer,0,1 Bundesliga,1992,1992/1993
Hamburger SV,Michael Spies,26,Attacking Midfield,Hansa Rostock,?,in,Summer,NA,1 Bundesliga,1992,1992/1993
Hamburger SV,Florian Weichert,24,Centre-Forward,Hansa Rostock,?,in,Summer,NA,1 Bundesliga,1992,1992/1993
Hamburger SV,Peter Woodring,24,Centre-Forward,SV Wehen,?,in,Summer,NA,1 Bundesliga,1992,1992/1993
Hamburger SV,Uwe Bormann,22,Midfielder,VfR Langelsheim,?,in,Summer,NA,1 Bundesliga,1992,1992/1993
Hamburger SV,Francisco Copado,17,Second Striker,Hamburg U19,-,in,Summer,0,1 Bundesliga,1992,1992/1993
Hamburger SV,Dietmar Beiersdorfer,28,Centre-Back,Werder Bremen,£900Th.,out,Summer,0.9,1 Bundesliga,1992,1992/1993
Hamburger SV,Thomas Stratos,25,Defensive Midfield,Saarbrücken,£135Th.,out,Summer,0.135,1 Bundesliga,1992,1992/1993
