,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Alessandro Matri,"€ 35,577","€ 1,850,000","€ 1,850,000",F,35,Italy,Sassuolo,Serie A,2019-2020
1,Andrea Consigli,"€ 35,577","€ 1,850,000","€ 1,850,000",K,32,Italy,Sassuolo,Serie A,2019-2020
2,Domenico Berardi,"€ 35,577","€ 1,850,000","€ 1,850,000",F,25,Italy,Sassuolo,Serie A,2019-2020
3,Vlad Chiriches,"€ 35,577","€ 1,850,000","€ 1,850,000",D,29,Romania,Sassuolo,Serie A,2019-2020
4,Grégoire Defrel,"€ 32,115","€ 1,670,000","€ 1,670,000",F,28,Martinique,Sassuolo,Serie A,2019-2020
5,Francesco Caputo,"€ 28,462","€ 1,480,000","€ 1,480,000",F,32,Italy,Sassuolo,Serie A,2019-2020
6,Filip Djuricic,"€ 25,000","€ 1,300,000","€ 1,300,000",F,27,Serbia,Sassuolo,Serie A,2019-2020
7,Alfred Duncan,"€ 25,000","€ 1,300,000","€ 1,300,000",M,26,Ghana,Sassuolo,Serie A,2019-2020
8,Francesco Magnanelli,"€ 25,000","€ 1,300,000","€ 1,300,000",M,34,Italy,Sassuolo,Serie A,2019-2020
9,Rogério,"€ 25,000","€ 1,300,000","€ 1,300,000",D,21,Brazil,Sassuolo,Serie A,2019-2020
10,Manuel Locatelli,"€ 25,000","€ 1,300,000","€ 1,300,000",M,21,Italy,Sassuolo,Serie A,2019-2020
11,Mehdi Bourabia,"€ 21,346","€ 1,110,000","€ 1,110,000",M,28,Morocco,Sassuolo,Serie A,2019-2020
12,Marlon,"€ 21,346","€ 1,110,000","€ 1,110,000",D,24,Brazil,Sassuolo,Serie A,2019-2020
13,Giangiacomo Magnani,"€ 21,346","€ 1,110,000","€ 1,110,000",D,24,Italy,Sassuolo,Serie A,2019-2020
14,Gian Marco Ferrari,"€ 21,346","€ 1,110,000","€ 1,110,000",D,27,Italy,Sassuolo,Serie A,2019-2020
15,Federico Peluso,"€ 21,346","€ 1,110,000","€ 1,110,000",D,35,Italy,Sassuolo,Serie A,2019-2020
16,Pedro Obiang,"€ 20,962","€ 1,090,000","€ 1,090,000",M,27,Equatorial Guinea,Sassuolo,Serie A,2019-2020
17,Hamed Junior Traorè,"€ 17,885","€ 930,000","€ 930,000",F,19,Cote d'Ivoire,Sassuolo,Serie A,2019-2020
18,Luca Mazzitelli,"€ 17,885","€ 930,000","€ 930,000",M,23,Italy,Sassuolo,Serie A,2019-2020
19,Gianluca Pegolo,"€ 17,885","€ 930,000","€ 930,000",K,38,Italy,Sassuolo,Serie A,2019-2020
20,Giacomo Raspadori,"€ 17,885","€ 930,000","€ 930,000",F,19,Italy,Sassuolo,Serie A,2019-2020
21,Jeremy Toljan,"€ 17,308","€ 900,000","€ 900,000",D,25,Germany,Sassuolo,Serie A,2019-2020
22,Jeremie Boga,"€ 14,231","€ 740,000","€ 740,000",F,22,Cote d'Ivoire,Sassuolo,Serie A,2019-2020
23,Filippo Romagna,"€ 14,231","€ 740,000","€ 740,000",D,22,Italy,Sassuolo,Serie A,2019-2020
24,Mert Müldür,"€ 9,808","€ 510,000","€ 510,000",D,20,Turkey,Sassuolo,Serie A,2019-2020
25,Alessandro Tripaldelli,"€ 8,846","€ 460,000","€ 460,000",D,20,Italy,Sassuolo,Serie A,2019-2020
26,Georgios Kyriakopoulos,"€ 6,154","€ 320,000","€ 320,000",D,23,Greece,Sassuolo,Serie A,2019-2020
27,Alessandro Russo,"€ 5,385","€ 280,000","€ 280,000",K,18,Italy,Sassuolo,Serie A,2019-2020
28,Lukas Haraslin,"€ 3,269","€ 170,000","€ 170,000",F,23,Slovakia,Sassuolo,Serie A,2019-2020
29,Leonardo Fontanesi,€ 962,"€ 50,000","€ 50,000",D,23,Italy,Sassuolo,Serie A,2019-2020
