,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Kalidou Koulibaly,"€ 213,654","€ 11,110,000","€ 11,110,000",D,28,Senegal,Napoli,Serie A,2019-2020
1,Lorenzo Insigne,"€ 163,846","€ 8,520,000","€ 8,520,000",F,28,Italy,Napoli,Serie A,2019-2020
2,Dries Mertens,"€ 142,500","€ 7,410,000","€ 7,410,000",F,32,Belgium,Napoli,Serie A,2019-2020
3,Konstantinos Manolas,"€ 142,500","€ 7,410,000","€ 7,410,000",D,28,Greece,Napoli,Serie A,2019-2020
4,Hirving Lozano,"€ 110,962","€ 5,770,000","€ 5,770,000",F,24,Mexico,Napoli,Serie A,2019-2020
5,José Callejón,"€ 106,923","€ 5,560,000","€ 5,560,000",F,32,Spain,Napoli,Serie A,2019-2020
6,Arkadiusz Milik,"€ 89,038","€ 4,630,000","€ 4,630,000",F,25,Poland,Napoli,Serie A,2019-2020
7,Faouzi Ghoulam,"€ 85,385","€ 4,440,000","€ 4,440,000",D,28,Algeria,Napoli,Serie A,2019-2020
8,Allan,"€ 71,154","€ 3,700,000","€ 3,700,000",M,28,Brazil,Napoli,Serie A,2019-2020
9,Mário Rui,"€ 64,038","€ 3,330,000","€ 3,330,000",D,28,Portugal,Napoli,Serie A,2019-2020
10,Fernando Llorente,"€ 61,731","€ 3,210,000","€ 3,210,000",F,34,Spain,Napoli,Serie A,2019-2020
11,Elseid Hysaj,"€ 56,923","€ 2,960,000","€ 2,960,000",D,25,Albania,Napoli,Serie A,2019-2020
12,Matteo Politano,"€ 56,923","€ 2,960,000","€ 2,960,000",F,26,Italy,Napoli,Serie A,2019-2020
13,Fabián Ruiz,"€ 53,462","€ 2,780,000","€ 2,780,000",M,23,Spain,Napoli,Serie A,2019-2020
14,Amin Younes,"€ 53,462","€ 2,780,000","€ 2,780,000",F,26,Germany,Napoli,Serie A,2019-2020
15,Diego Demme,"€ 49,231","€ 2,560,000","€ 2,560,000",M,28,Germany,Napoli,Serie A,2019-2020
16,Stanislav Lobotka,"€ 44,423","€ 2,310,000","€ 2,310,000",M,25,Slovakia,Napoli,Serie A,2019-2020
17,Giovanni Di Lorenzo,"€ 42,692","€ 2,220,000","€ 2,220,000",D,26,Italy,Napoli,Serie A,2019-2020
18,Nikola Maksimovic,"€ 42,692","€ 2,220,000","€ 2,220,000",D,27,Serbia,Napoli,Serie A,2019-2020
19,Lorenzo Tonelli,"€ 39,231","€ 2,040,000","€ 2,040,000",D,29,Italy,Napoli,Serie A,2019-2020
20,Piotr Zielinski,"€ 39,231","€ 2,040,000","€ 2,040,000",M,25,Poland,Napoli,Serie A,2019-2020
21,Eljif Elmas,"€ 36,923","€ 1,920,000","€ 1,920,000",M,19,North Macedonia,Napoli,Serie A,2019-2020
22,Alex Meret,"€ 35,577","€ 1,850,000","€ 1,850,000",K,22,Italy,Napoli,Serie A,2019-2020
23,David Ospina,"€ 34,615","€ 1,800,000","€ 1,800,000",K,31,Colombia,Napoli,Serie A,2019-2020
24,Kévin Malcuit,"€ 28,462","€ 1,480,000","€ 1,480,000",D,28,France,Napoli,Serie A,2019-2020
25,Orestis Karnezis,"€ 17,885","€ 930,000","€ 930,000",K,34,Greece,Napoli,Serie A,2019-2020
26,Amato Ciciretti,"€ 17,115","€ 890,000","€ 890,000",F,25,Italy,Napoli,Serie A,2019-2020
27,Sebastiano Luperto,"€ 14,231","€ 740,000","€ 740,000",D,23,Italy,Napoli,Serie A,2019-2020
28,Gianluca Gaetano,"€ 7,115","€ 370,000","€ 370,000",F,19,Italy,Napoli,Serie A,2019-2020
29,Leandrinho,"€ 2,308","€ 120,000","€ 120,000",F,20,Brazil,Napoli,Serie A,2019-2020
