,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Gianluigi Donnarumma,"€ 213,654","€ 11,110,000","€ 11,110,000",K,20,Italy,AC Milan,Serie A,2019-2020
1,Alessio Romagnoli,"€ 124,615","€ 6,480,000","€ 6,480,000",D,24,Italy,AC Milan,Serie A,2019-2020
2,Lucas Biglia,"€ 124,615","€ 6,480,000","€ 6,480,000",M,33,Argentina,AC Milan,Serie A,2019-2020
3,Pepe Reina,"€ 106,923","€ 5,560,000","€ 5,560,000",K,37,Spain,AC Milan,Serie A,2019-2020
4,Suso,"€ 106,923","€ 5,560,000","€ 5,560,000",F,25,Spain,AC Milan,Serie A,2019-2020
5,Hakan Calhanoglu,"€ 89,038","€ 4,630,000","€ 4,630,000",F,25,Turkey,AC Milan,Serie A,2019-2020
6,Fabio Borini,"€ 89,038","€ 4,630,000","€ 4,630,000",F,28,Italy,AC Milan,Serie A,2019-2020
7,Franck Kessié,"€ 78,269","€ 4,070,000","€ 4,070,000",M,22,Cote d'Ivoire,AC Milan,Serie A,2019-2020
8,Mattia Caldara,"€ 78,269","€ 4,070,000","€ 4,070,000",D,25,Italy,AC Milan,Serie A,2019-2020
9,Ricardo Rodríguez,"€ 74,808","€ 3,890,000","€ 3,890,000",D,27,Switzerland,AC Milan,Serie A,2019-2020
10,Ante Rebic,"€ 74,038","€ 3,850,000","€ 3,850,000",F,25,Croatia,AC Milan,Serie A,2019-2020
11,Zlatan Ibrahimovic,"€ 74,038","€ 3,850,000","€ 3,850,000",F,38,Sweden,AC Milan,Serie A,2019-2020
12,Mateo Musacchio,"€ 71,154","€ 3,700,000","€ 3,700,000",D,29,Argentina,AC Milan,Serie A,2019-2020
13,Andrea Conti,"€ 71,154","€ 3,700,000","€ 3,700,000",D,25,Italy,AC Milan,Serie A,2019-2020
14,Giacomo Bonaventura,"€ 71,154","€ 3,700,000","€ 3,700,000",M,30,Italy,AC Milan,Serie A,2019-2020
15,Krzysztof Piatek,"€ 64,038","€ 3,330,000","€ 3,330,000",F,24,Poland,AC Milan,Serie A,2019-2020
16,Lucas Paquetá,"€ 60,577","€ 3,150,000","€ 3,150,000",F,22,Brazil,AC Milan,Serie A,2019-2020
17,Samu Castillejo,"€ 53,462","€ 2,780,000","€ 2,780,000",F,24,Spain,AC Milan,Serie A,2019-2020
18,Ismaël Bennacer,"€ 53,462","€ 2,780,000","€ 2,780,000",M,21,Algeria,AC Milan,Serie A,2019-2020
19,Diego Laxalt,"€ 49,808","€ 2,590,000","€ 2,590,000",M,26,Uruguay,AC Milan,Serie A,2019-2020
20,Rade Krunic,"€ 39,231","€ 2,040,000","€ 2,040,000",M,25,Bosnia-Herzegovina,AC Milan,Serie A,2019-2020
21,Theo Hernández,"€ 36,923","€ 1,920,000","€ 1,920,000",D,21,France,AC Milan,Serie A,2019-2020
22,Davide Calabria,"€ 35,577","€ 1,850,000","€ 1,850,000",D,22,Italy,AC Milan,Serie A,2019-2020
23,Antonio Donnarumma,"€ 35,577","€ 1,850,000","€ 1,850,000",K,29,Italy,AC Milan,Serie A,2019-2020
24,Rafael Leão,"€ 34,615","€ 1,800,000","€ 1,800,000",F,20,Portugal,AC Milan,Serie A,2019-2020
25,Alexis Saelemaekers,"€ 25,000","€ 1,300,000","€ 1,300,000",M,20,Belgium,AC Milan,Serie A,2019-2020
26,Léo Duarte,"€ 24,615","€ 1,280,000","€ 1,280,000",D,23,Brazil,AC Milan,Serie A,2019-2020
27,Simon Kjaer,"€ 24,615","€ 1,280,000","€ 1,280,000",D,30,Denmark,AC Milan,Serie A,2019-2020
28,Matteo Gabbia,"€ 21,346","€ 1,110,000","€ 1,110,000",D,19,Italy,AC Milan,Serie A,2019-2020
29,Asmir Begovic,"€ 12,308","€ 640,000","€ 640,000",K,32,Bosnia-Herzegovina,AC Milan,Serie A,2019-2020
30,Matteo Soncin,"€ 1,346","€ 70,000","€ 70,000",K,18,Italy,AC Milan,Serie A,2019-2020
31,Marco Brescianini,"€ 1,154","€ 60,000","€ 60,000",M,19,Italy,AC Milan,Serie A,2019-2020
32,Daniel Maldini,€ 385,"€ 20,000","€ 20,000",F,17,Italy,AC Milan,Serie A,2019-2020
33,Andrea Capone,€ 385,"€ 20,000","€ 20,000",F,17,Italy,AC Milan,Serie A,2019-2020
34,Antonio Mionić,€ 385,"€ 20,000","€ 20,000",M,18,Croatia,AC Milan,Serie A,2019-2020
35,Alessandro Sala,€ 385,"€ 20,000","€ 20,000",M,18,Italy,AC Milan,Serie A,2019-2020
