,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Andrea Petagna,"€ 42,692","€ 2,220,000","€ 2,220,000",F,24,Italy,Spal,Serie A,2019-2020
1,Etrit Berisha,"€ 35,577","€ 1,850,000","€ 1,850,000",K,30,Albania,Spal,Serie A,2019-2020
2,Alberto Paloschi,"€ 35,577","€ 1,850,000","€ 1,850,000",F,29,Italy,Spal,Serie A,2019-2020
3,Alberto Cerri,"€ 35,577","€ 1,850,000","€ 1,850,000",F,23,Italy,Spal,Serie A,2019-2020
4,Jacopo Sala,"€ 32,115","€ 1,670,000","€ 1,670,000",D,27,Italy,Spal,Serie A,2019-2020
5,Lucas Castro,"€ 28,462","€ 1,480,000","€ 1,480,000",M,30,Argentina,Spal,Serie A,2019-2020
6,Simone Missiroli,"€ 25,000","€ 1,300,000","€ 1,300,000",M,33,Italy,Spal,Serie A,2019-2020
7,Jasmin Kurtic,"€ 25,000","€ 1,300,000","€ 1,300,000",M,30,Slovenia,Spal,Serie A,2019-2020
8,Mirko Valdifiori,"€ 25,000","€ 1,300,000","€ 1,300,000",M,33,Italy,Spal,Serie A,2019-2020
9,Alessandro Murgia,"€ 25,000","€ 1,300,000","€ 1,300,000",M,23,Italy,Spal,Serie A,2019-2020
10,Kevin Bonifazi,"€ 21,346","€ 1,110,000","€ 1,110,000",D,23,Italy,Spal,Serie A,2019-2020
11,Nenad Tomović,"€ 21,346","€ 1,110,000","€ 1,110,000",D,32,Serbia,Spal,Serie A,2019-2020
12,Nenad Tomović,"€ 21,346","€ 1,110,000","€ 1,110,000",D,32,Serbia,Spal,Serie A,2019-2020
13,Marko Jankovic,"€ 17,885","€ 930,000","€ 930,000",F,24,Montenegro,Spal,Serie A,2019-2020
14,Bryan Dabo,"€ 17,885","€ 930,000","€ 930,000",M,27,Burkina Faso,Spal,Serie A,2019-2020
15,Francesco Vicari,"€ 17,885","€ 930,000","€ 930,000",D,25,Italy,Spal,Serie A,2019-2020
16,Federico Di Francesco,"€ 14,808","€ 770,000","€ 770,000",F,25,Italy,Spal,Serie A,2019-2020
17,Bartosz Salamon,"€ 14,231","€ 740,000","€ 740,000",D,28,Poland,Spal,Serie A,2019-2020
18,Felipe,"€ 14,231","€ 740,000","€ 740,000",D,35,Brazil,Spal,Serie A,2019-2020
19,Marco D'Alessandro,"€ 14,231","€ 740,000","€ 740,000",M,28,Italy,Spal,Serie A,2019-2020
20,Ervin Zukanovic,"€ 14,038","€ 730,000","€ 730,000",D,32,Bosnia-Herzegovina,Spal,Serie A,2019-2020
21,Thiago Cionek,"€ 12,500","€ 650,000","€ 650,000",D,33,Poland,Spal,Serie A,2019-2020
22,Mattia Valoti,"€ 12,500","€ 650,000","€ 650,000",M,26,Italy,Spal,Serie A,2019-2020
23,Mohamed Fares,"€ 12,500","€ 650,000","€ 650,000",M,23,Algeria,Spal,Serie A,2019-2020
24,Arkadiusz Reca,"€ 10,769","€ 560,000","€ 560,000",D,24,Poland,Spal,Serie A,2019-2020
25,Sergio Floccari,"€ 10,769","€ 560,000","€ 560,000",F,37,Italy,Spal,Serie A,2019-2020
26,Igor,"€ 9,808","€ 510,000","€ 510,000",D,21,Brazil,Spal,Serie A,2019-2020
27,Gabriele Moncini,"€ 8,846","€ 460,000","€ 460,000",F,23,Italy,Spal,Serie A,2019-2020
28,Karlo Letica,"€ 7,500","€ 390,000","€ 390,000",K,22,Croatia,Spal,Serie A,2019-2020
29,Demba Thiam,"€ 5,385","€ 280,000","€ 280,000",K,21,Senegal,Spal,Serie A,2019-2020
30,Gabriel Strefezza,"€ 3,654","€ 190,000","€ 190,000",M,22,Brazil,Spal,Serie A,2019-2020
31,Paolo Cannistrà,€ 769,"€ 40,000","€ 40,000",D,18,Italy,Spal,Serie A,2019-2020
32,Riccardo Mastrilli,€ 769,"€ 40,000","€ 40,000",D,22,Italy,Spal,Serie A,2019-2020
