,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Maya Yoshida,"€ 58,077","€ 3,020,000","€ 3,020,000",D,31,Japan,Sampdoria,Serie A,2019-2020
1,Fabio Quagliarella,"€ 42,692","€ 2,220,000","€ 2,220,000",F,36,Italy,Sampdoria,Serie A,2019-2020
2,Lorenzo Tonelli,"€ 39,231","€ 2,040,000","€ 2,040,000",D,30,Italy,Sampdoria,Serie A,2019-2020
3,Albin Ekdal,"€ 39,231","€ 2,040,000","€ 2,040,000",M,30,Sweden,Sampdoria,Serie A,2019-2020
4,Gastón Ramírez,"€ 39,231","€ 2,040,000","€ 2,040,000",F,28,Uruguay,Sampdoria,Serie A,2019-2020
5,Omar Colley,"€ 33,846","€ 1,760,000","€ 1,760,000",D,26,The Gambia,Sampdoria,Serie A,2019-2020
6,Jakub Jankto,"€ 28,462","€ 1,480,000","€ 1,480,000",M,23,Czech Republic,Sampdoria,Serie A,2019-2020
7,Emil Audero,"€ 28,462","€ 1,480,000","€ 1,480,000",K,22,Italy,Sampdoria,Serie A,2019-2020
8,Jeison Murillo,"€ 27,115","€ 1,410,000","€ 1,410,000",D,27,Colombia,Sampdoria,Serie A,2019-2020
9,Manolo Gabbiadini,"€ 27,115","€ 1,410,000","€ 1,410,000",F,27,Italy,Sampdoria,Serie A,2019-2020
10,Emiliano Rigoni,"€ 27,115","€ 1,410,000","€ 1,410,000",F,26,Argentina,Sampdoria,Serie A,2019-2020
11,Ronaldo Vieira,"€ 26,731","€ 1,390,000","€ 1,390,000",M,21,England,Sampdoria,Serie A,2019-2020
12,Gianluca Caprari,"€ 26,731","€ 1,390,000","€ 1,390,000",F,26,Italy,Sampdoria,Serie A,2019-2020
13,Dodô,"€ 25,000","€ 1,300,000","€ 1,300,000",D,27,Brazil,Sampdoria,Serie A,2019-2020
14,Nicola Murru,"€ 25,000","€ 1,300,000","€ 1,300,000",D,24,Italy,Sampdoria,Serie A,2019-2020
15,Édgar Barreto,"€ 21,346","€ 1,110,000","€ 1,110,000",M,35,Paraguay,Sampdoria,Serie A,2019-2020
16,Gonzalo Maroni,"€ 18,462","€ 960,000","€ 960,000",F,20,Argentina,Sampdoria,Serie A,2019-2020
17,Karol Linetty,"€ 17,885","€ 930,000","€ 930,000",M,24,Poland,Sampdoria,Serie A,2019-2020
18,Federico Bonazzoli,"€ 17,885","€ 930,000","€ 930,000",F,22,Italy,Sampdoria,Serie A,2019-2020
19,Antonino La Gumina,"€ 17,885","€ 930,000","€ 930,000",F,23,Italy,Sampdoria,Serie A,2019-2020
20,Vasco Regini,"€ 17,885","€ 930,000","€ 930,000",D,29,Italy,Sampdoria,Serie A,2019-2020
21,Bartosz Bereszynski,"€ 15,962","€ 830,000","€ 830,000",D,27,Poland,Sampdoria,Serie A,2019-2020
22,Andrea Bertolacci,"€ 15,000","€ 780,000","€ 780,000",M,29,Italy,Sampdoria,Serie A,2019-2020
23,Alex Ferrari,"€ 14,231","€ 740,000","€ 740,000",D,25,Italy,Sampdoria,Serie A,2019-2020
24,Morten Thorsby,"€ 12,308","€ 640,000","€ 640,000",M,23,Norway,Sampdoria,Serie A,2019-2020
25,Julian Chabot,"€ 11,154","€ 580,000","€ 580,000",D,21,Germany,Sampdoria,Serie A,2019-2020
26,Fabio Depaoli,"€ 10,769","€ 560,000","€ 560,000",D,22,Italy,Sampdoria,Serie A,2019-2020
27,Mehdi Léris,"€ 10,000","€ 520,000","€ 520,000",M,21,France,Sampdoria,Serie A,2019-2020
28,Tommaso Augello,"€ 8,846","€ 460,000","€ 460,000",D,25,Italy,Sampdoria,Serie A,2019-2020
29,Andrea Seculin,"€ 6,346","€ 330,000","€ 330,000",K,29,Italy,Sampdoria,Serie A,2019-2020
30,Wladimiro Falcone,"€ 2,885","€ 150,000","€ 150,000",K,24,Italy,Sampdoria,Serie A,2019-2020
31,Kaique Rocha,"€ 1,923","€ 100,000","€ 100,000",D,18,Brazil,Sampdoria,Serie A,2019-2020
