,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Roberto Inglese,"€ 49,808","€ 2,590,000","€ 2,590,000",F,27,Italy,Parma,Serie A,2019-2020
1,Matteo Darmian,"€ 36,923","€ 1,920,000","€ 1,920,000",D,29,Italy,Parma,Serie A,2019-2020
2,Yann Karamoh,"€ 35,577","€ 1,850,000","€ 1,850,000",F,21,France,Parma,Serie A,2019-2020
3,Gervinho,"€ 35,577","€ 1,850,000","€ 1,850,000",F,32,Cote d'Ivoire,Parma,Serie A,2019-2020
4,Alberto Grassi,"€ 28,462","€ 1,480,000","€ 1,480,000",M,24,Italy,Parma,Serie A,2019-2020
5,Andreas Cornelius,"€ 28,462","€ 1,480,000","€ 1,480,000",F,26,Denmark,Parma,Serie A,2019-2020
6,Bruno Alves,"€ 28,462","€ 1,480,000","€ 1,480,000",D,37,Portugal,Parma,Serie A,2019-2020
7,Ionut Radu,"€ 28,462","€ 1,480,000","€ 1,480,000",K,22,Romania,Parma,Serie A,2019-2020
8,Luigi Sepe,"€ 28,462","€ 1,480,000","€ 1,480,000",K,28,Italy,Parma,Serie A,2019-2020
9,Juraj Kucka,"€ 27,115","€ 1,410,000","€ 1,410,000",M,32,Slovakia,Parma,Serie A,2019-2020
10,Gianluca Caprari,"€ 26,731","€ 1,390,000","€ 1,390,000",F,26,Italy,Parma,Serie A,2019-2020
11,Jasmin Kurtic,"€ 25,000","€ 1,300,000","€ 1,300,000",M,31,Slovenia,Parma,Serie A,2019-2020
12,Vasco Regini,"€ 17,885","€ 930,000","€ 930,000",D,29,Italy,Parma,Serie A,2019-2020
13,Luca Siligardi,"€ 16,346","€ 850,000","€ 850,000",F,31,Italy,Parma,Serie A,2019-2020
14,Vincent Laurini,"€ 14,231","€ 740,000","€ 740,000",D,30,France,Parma,Serie A,2019-2020
15,Mattia Sprocati,"€ 14,231","€ 740,000","€ 740,000",F,26,Italy,Parma,Serie A,2019-2020
16,Riccardo Gagliolo,"€ 13,462","€ 700,000","€ 700,000",D,29,Italy,Parma,Serie A,2019-2020
17,Antonino Barillà,"€ 12,885","€ 670,000","€ 670,000",M,31,Italy,Parma,Serie A,2019-2020
18,Giuseppe Pezzella,"€ 12,500","€ 650,000","€ 650,000",D,21,Italy,Parma,Serie A,2019-2020
19,Matteo Scozzarella,"€ 10,769","€ 560,000","€ 560,000",M,31,Italy,Parma,Serie A,2019-2020
20,Gastón Brugman,"€ 10,000","€ 520,000","€ 520,000",M,27,Uruguay,Parma,Serie A,2019-2020
21,Hernani,"€ 9,808","€ 510,000","€ 510,000",M,25,Brazil,Parma,Serie A,2019-2020
22,Simone Iacoponi,"€ 9,231","€ 480,000","€ 480,000",D,32,Italy,Parma,Serie A,2019-2020
23,Dejan Kulusevski,"€ 8,846","€ 460,000","€ 460,000",M,19,Sweden,Parma,Serie A,2019-2020
24,Simone Colombi,"€ 6,346","€ 330,000","€ 330,000",K,28,Italy,Parma,Serie A,2019-2020
25,Kastriot Dermaku,"€ 6,346","€ 330,000","€ 330,000",D,27,Albania,Parma,Serie A,2019-2020
26,Gianni Munari,"€ 5,962","€ 310,000","€ 310,000",M,36,Italy,Parma,Serie A,2019-2020
27,Andrea Adorante,"€ 2,885","€ 150,000","€ 150,000",F,19,Italy,Parma,Serie A,2019-2020
28,Fabrizio Alastra,"€ 1,346","€ 70,000","€ 70,000",K,21,Italy,Parma,Serie A,2019-2020
29,Muhamed Tehe Olawale,€ 577,"€ 30,000","€ 30,000",F,20,Cote d'Ivoire,Parma,Serie A,2019-2020
