,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Christian Eriksen,"€ 185,000","€ 9,620,000","€ 9,620,000",F,27,Denmark,Inter Milan,Serie A,2019-2020
1,Romelu Lukaku,"€ 185,000","€ 9,620,000","€ 9,620,000",F,26,Belgium,Inter Milan,Serie A,2019-2020
2,Stefan de Vrij,"€ 135,385","€ 7,040,000","€ 7,040,000",D,27,Netherlands,Inter Milan,Serie A,2019-2020
3,Marcelo Brozovic,"€ 124,615","€ 6,480,000","€ 6,480,000",M,26,Croatia,Inter Milan,Serie A,2019-2020
4,Alexis Sánchez,"€ 123,269","€ 6,410,000","€ 6,410,000",F,30,Chile,Inter Milan,Serie A,2019-2020
5,Diego Godín,"€ 123,269","€ 6,410,000","€ 6,410,000",D,33,Uruguay,Inter Milan,Serie A,2019-2020
6,Samir Handanovic,"€ 114,038","€ 5,930,000","€ 5,930,000",K,35,Slovenia,Inter Milan,Serie A,2019-2020
7,Milan Skriniar,"€ 106,923","€ 5,560,000","€ 5,560,000",D,24,Slovakia,Inter Milan,Serie A,2019-2020
8,Antonio Candreva,"€ 106,923","€ 5,560,000","€ 5,560,000",F,32,Italy,Inter Milan,Serie A,2019-2020
9,Kwadwo Asamoah,"€ 106,923","€ 5,560,000","€ 5,560,000",M,30,Ghana,Inter Milan,Serie A,2019-2020
10,Nicolò Barella,"€ 89,038","€ 4,630,000","€ 4,630,000",M,22,Italy,Inter Milan,Serie A,2019-2020
11,Matías Vecino,"€ 89,038","€ 4,630,000","€ 4,630,000",M,28,Uruguay,Inter Milan,Serie A,2019-2020
12,Borja Valero,"€ 89,038","€ 4,630,000","€ 4,630,000",M,34,Spain,Inter Milan,Serie A,2019-2020
13,Ashley Young,"€ 74,038","€ 3,850,000","€ 3,850,000",M,34,England,Inter Milan,Serie A,2019-2020
14,Danilo D'Ambrosio,"€ 71,154","€ 3,700,000","€ 3,700,000",D,31,Italy,Inter Milan,Serie A,2019-2020
15,Cristiano Biraghi,"€ 71,154","€ 3,700,000","€ 3,700,000",D,27,Italy,Inter Milan,Serie A,2019-2020
16,Andrea Ranocchia,"€ 64,038","€ 3,330,000","€ 3,330,000",D,31,Italy,Inter Milan,Serie A,2019-2020
17,Stefano Sensi,"€ 64,038","€ 3,330,000","€ 3,330,000",M,24,Italy,Inter Milan,Serie A,2019-2020
18,Victor Moses,"€ 61,731","€ 3,210,000","€ 3,210,000",M,29,Nigeria,Inter Milan,Serie A,2019-2020
19,Matteo Politano,"€ 56,923","€ 2,960,000","€ 2,960,000",F,26,Italy,Inter Milan,Serie A,2019-2020
20,Lautaro Martínez,"€ 53,462","€ 2,780,000","€ 2,780,000",F,22,Argentina,Inter Milan,Serie A,2019-2020
21,Roberto Gagliardini,"€ 53,462","€ 2,780,000","€ 2,780,000",M,25,Italy,Inter Milan,Serie A,2019-2020
22,Valentino Lazaro,"€ 36,923","€ 1,920,000","€ 1,920,000",M,23,Austria,Inter Milan,Serie A,2019-2020
23,Daniele Padelli,"€ 17,885","€ 930,000","€ 930,000",K,33,Italy,Inter Milan,Serie A,2019-2020
24,Alessandro Bastoni,"€ 10,769","€ 560,000","€ 560,000",D,20,Italy,Inter Milan,Serie A,2019-2020
25,Tommaso Berni,"€ 7,115","€ 370,000","€ 370,000",K,36,Italy,Inter Milan,Serie A,2019-2020
26,Federico Dimarco,"€ 7,115","€ 370,000","€ 370,000",D,21,Italy,Inter Milan,Serie A,2019-2020
27,Lorenzo Pirola,"€ 5,769","€ 300,000","€ 300,000",D,17,Italy,Inter Milan,Serie A,2019-2020
28,Lucien Agoume,"€ 5,000","€ 260,000","€ 260,000",M,17,France,Inter Milan,Serie A,2019-2020
29,Sebastiano Esposito,"€ 3,654","€ 190,000","€ 190,000",F,17,Italy,Inter Milan,Serie A,2019-2020
