,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Franck Ribéry,"€ 98,654","€ 5,130,000","€ 5,130,000",F,36,France,Fiorentina,Serie A,2019-2020
1,Patrick Cutrone,"€ 78,269","€ 4,070,000","€ 4,070,000",F,22,Italy,Fiorentina,Serie A,2019-2020
2,Federico Chiesa,"€ 60,577","€ 3,150,000","€ 3,150,000",F,21,Italy,Fiorentina,Serie A,2019-2020
3,Dalbert,"€ 42,692","€ 2,220,000","€ 2,220,000",D,26,Brazil,Fiorentina,Serie A,2019-2020
4,Germán Pezzella,"€ 42,692","€ 2,220,000","€ 2,220,000",D,28,Argentina,Fiorentina,Serie A,2019-2020
5,Martín Cáceres,"€ 42,692","€ 2,220,000","€ 2,220,000",D,32,Uruguay,Fiorentina,Serie A,2019-2020
6,Marco Benassi,"€ 39,231","€ 2,040,000","€ 2,040,000",M,25,Italy,Fiorentina,Serie A,2019-2020
7,Milan Badelj,"€ 36,923","€ 1,920,000","€ 1,920,000",M,30,Croatia,Fiorentina,Serie A,2019-2020
8,Kevin-Prince Boateng,"€ 32,115","€ 1,670,000","€ 1,670,000",F,32,Ghana,Fiorentina,Serie A,2019-2020
9,Erick Pulgar,"€ 32,115","€ 1,670,000","€ 1,670,000",M,25,Chile,Fiorentina,Serie A,2019-2020
10,Nikola Milenkovic,"€ 28,462","€ 1,480,000","€ 1,480,000",D,21,Serbia,Fiorentina,Serie A,2019-2020
11,Valentin Eysseric,"€ 28,462","€ 1,480,000","€ 1,480,000",F,27,France,Fiorentina,Serie A,2019-2020
12,Pol Lirola,"€ 28,462","€ 1,480,000","€ 1,480,000",D,22,Spain,Fiorentina,Serie A,2019-2020
13,Bartlomiej Dragowski,"€ 26,731","€ 1,390,000","€ 1,390,000",K,22,Poland,Fiorentina,Serie A,2019-2020
14,Cyril Théréau,"€ 26,731","€ 1,390,000","€ 1,390,000",F,36,France,Fiorentina,Serie A,2019-2020
15,Sebastián Cristóforo,"€ 25,000","€ 1,300,000","€ 1,300,000",M,26,Uruguay,Fiorentina,Serie A,2019-2020
16,Alfred Duncan,"€ 25,000","€ 1,300,000","€ 1,300,000",M,26,Ghana,Fiorentina,Serie A,2019-2020
17,Rachid Ghezzal,"€ 24,615","€ 1,280,000","€ 1,280,000",F,27,Algeria,Fiorentina,Serie A,2019-2020
18,Pedro,"€ 19,808","€ 1,030,000","€ 1,030,000",F,22,Brazil,Fiorentina,Serie A,2019-2020
19,Maximiliano Olivera,"€ 17,885","€ 930,000","€ 930,000",D,27,Uruguay,Fiorentina,Serie A,2019-2020
20,Federico Ceccherini,"€ 17,885","€ 930,000","€ 930,000",D,27,Italy,Fiorentina,Serie A,2019-2020
21,Bryan Dabo,"€ 17,885","€ 930,000","€ 930,000",M,27,Burkina Faso,Fiorentina,Serie A,2019-2020
22,Jacob Rasmussen,"€ 17,885","€ 930,000","€ 930,000",D,22,Denmark,Fiorentina,Serie A,2019-2020
23,Christian Kouamé,"€ 15,962","€ 830,000","€ 830,000",F,22,Cote d'Ivoire,Fiorentina,Serie A,2019-2020
24,Szymon Zurkowski,"€ 12,308","€ 640,000","€ 640,000",M,21,Poland,Fiorentina,Serie A,2019-2020
25,Aleksa Terzic,"€ 10,769","€ 560,000","€ 560,000",D,20,Serbia,Fiorentina,Serie A,2019-2020
26,Lorenzo Venuti,"€ 10,769","€ 560,000","€ 560,000",D,24,Italy,Fiorentina,Serie A,2019-2020
27,Pietro Terracciano,"€ 10,769","€ 560,000","€ 560,000",K,29,Italy,Fiorentina,Serie A,2019-2020
28,Igor,"€ 9,808","€ 510,000","€ 510,000",D,21,Brazil,Fiorentina,Serie A,2019-2020
29,Kevin Agudelo,"€ 8,846","€ 460,000","€ 460,000",M,21,Colombia,Fiorentina,Serie A,2019-2020
30,Gaetano Castrovilli,"€ 7,115","€ 370,000","€ 370,000",M,22,Italy,Fiorentina,Serie A,2019-2020
31,Luca Ranieri,"€ 5,385","€ 280,000","€ 280,000",D,20,Italy,Fiorentina,Serie A,2019-2020
32,Riccardo Sottil,"€ 5,385","€ 280,000","€ 280,000",F,20,Italy,Fiorentina,Serie A,2019-2020
33,Dusan Vlahovic,"€ 5,000","€ 260,000","€ 260,000",F,19,Serbia,Fiorentina,Serie A,2019-2020
34,Andrés Schetino,"€ 3,654","€ 190,000","€ 190,000",M,25,Uruguay,Fiorentina,Serie A,2019-2020
35,Tòfol Montiel,"€ 1,731","€ 90,000","€ 90,000",F,19,Spain,Fiorentina,Serie A,2019-2020
36,Federico Brancolini,€ 385,"€ 20,000","€ 20,000",K,18,Italy,Fiorentina,Serie A,2019-2020
