club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Borussia Dortmund,Johannes Focher,22,Goalkeeper,Sturm Graz,Free transfer,out,Summer,0,1 Bundesliga,2012,2012/2013
Borussia Dortmund,Florian Kringe,29,Central Midfield,FC St. Pauli,Free transfer,out,Summer,0,1 Bundesliga,2012,2012/2013
Borussia Dortmund,Antônio da Silva,34,Attacking Midfield,MSV Duisburg,Free transfer,out,Summer,0,1 Bundesliga,2012,2012/2013
Bayer 04 Leverkusen,Philipp Wollscheid,23,Centre-Back,1.FC Nuremberg,£6.30m,in,Summer,6.3,1 Bundesliga,2012,2012/2013
Bayer 04 Leverkusen,Daniel Carvajal,20,Right-Back,RM Castilla,£4.50m,in,Summer,4.5,1 Bundesliga,2012,2012/2013
Bayer 04 Leverkusen,Junior Fernandes,24,Left Winger,U. de Chile,£4.23m,in,Summer,4.23,1 Bundesliga,2012,2012/2013
Bayer 04 Leverkusen,Konstantinos Stafylidis,18,Left-Back,PAOK Salonika,£1.35m,in,Summer,1.35,1 Bundesliga,2012,2012/2013
Bayer 04 Leverkusen,Carlinhos,18,Attacking Midfield,Desp. Brasil,Loan fee:£90Th.,in,Summer,0.09,1 Bundesliga,2012,2012/2013
Bayer 04 Leverkusen,Michael Rensing,28,Goalkeeper,1. FC Köln,Free transfer,in,Summer,0,1 Bundesliga,2012,2012/2013
Bayer 04 Leverkusen,Niklas Lomb,18,Goalkeeper,Leverkusen U19,-,in,Summer,0,1 Bundesliga,2012,2012/2013
Bayer 04 Leverkusen,Samed Yesil,18,Centre-Forward,Leverkusen U19,-,in,Summer,0,1 Bundesliga,2012,2012/2013
Bayer 04 Leverkusen,Kolja Pusch,19,Attacking Midfield,Leverkusen U19,-,in,Summer,0,1 Bundesliga,2012,2012/2013
Bayer 04 Leverkusen,Dominik Kohr,18,Central Midfield,Leverkusen U19,-,in,Summer,0,1 Bundesliga,2012,2012/2013
Bayer 04 Leverkusen,Jens Hegeler,24,Central Midfield,1.FC Nuremberg,"End of loanJun 30, 2012",in,Summer,0,1 Bundesliga,2012,2012/2013
Bayer 04 Leverkusen,Thanos Petsos,21,Defensive Midfield,1.FC K'lautern,"End of loanJun 30, 2012",in,Summer,0,1 Bundesliga,2012,2012/2013
Bayer 04 Leverkusen,Hajime Hosogai,26,Defensive Midfield,FC Augsburg,"End of loanJun 30, 2012",in,Summer,0,1 Bundesliga,2012,2012/2013
Bayer 04 Leverkusen,Lucas Rocha,20,Centre-Back,1.FC K'lautern,"End of loanJun 30, 2012",in,Summer,0,1 Bundesliga,2012,2012/2013
Bayer 04 Leverkusen,Nicolai Jörgensen,21,Centre-Forward,1.FC K'lautern,"End of loanJun 30, 2012",in,Summer,0,1 Bundesliga,2012,2012/2013
Bayer 04 Leverkusen,Zvonko Pamic,21,Central Midfield,MSV Duisburg,"End of loanJun 30, 2012",in,Summer,0,1 Bundesliga,2012,2012/2013
Bayer 04 Leverkusen,Eren Derdiyok,24,Centre-Forward,TSG Hoffenheim,£4.95m,out,Summer,4.95,1 Bundesliga,2012,2012/2013
Bayer 04 Leverkusen,Samed Yesil,18,Centre-Forward,Liverpool,£1.17m,out,Summer,1.17,1 Bundesliga,2012,2012/2013
Bayer 04 Leverkusen,Bastian Oczipka,23,Left-Back,E. Frankfurt,£450Th.,out,Summer,0.45,1 Bundesliga,2012,2012/2013
Bayer 04 Leverkusen,Fabian Giefer,22,Goalkeeper,F. Düsseldorf,£360Th.,out,Summer,0.36,1 Bundesliga,2012,2012/2013
Bayer 04 Leverkusen,Thanos Petsos,21,Defensive Midfield,Greuther Fürth,£45Th.,out,Summer,0.045,1 Bundesliga,2012,2012/2013
Bayer 04 Leverkusen,Konstantinos Stafylidis,18,Left-Back,PAOK Salonika,Loan,out,Summer,0,1 Bundesliga,2012,2012/2013
Bayer 04 Leverkusen,Zvonko Pamic,21,Central Midfield,MSV Duisburg,Loan,out,Summer,0,1 Bundesliga,2012,2012/2013
Bayer 04 Leverkusen,Lucas Rocha,21,Centre-Back,Vasas SC,Free transfer,out,Summer,0,1 Bundesliga,2012,2012/2013
Bayer 04 Leverkusen,Nicolai Jörgensen,21,Centre-Forward,FC Copenhagen,Loan,out,Summer,0,1 Bundesliga,2012,2012/2013
Bayer 04 Leverkusen,Danny da Costa,18,Right-Back,FC Ingolstadt,Loan,out,Summer,0,1 Bundesliga,2012,2012/2013
Bayer 04 Leverkusen,René Adler,27,Goalkeeper,Hamburger SV,Free transfer,out,Summer,0,1 Bundesliga,2012,2012/2013
Bayer 04 Leverkusen,Tranquillo Barnetta,27,Attacking Midfield,FC Schalke 04,Free transfer,out,Summer,0,1 Bundesliga,2012,2012/2013
Bayer 04 Leverkusen,Michael Ballack,35,Central Midfield,Retired,-,out,Summer,0,1 Bundesliga,2012,2012/2013
Bayer 04 Leverkusen,Vedran Corluka,26,Centre-Back,Spurs,"End of loanJun 30, 2012",out,Summer,0,1 Bundesliga,2012,2012/2013
Bayer 04 Leverkusen,Michael Ortega,21,Attacking Midfield,Atlas,"End of loanJun 30, 2012",out,Summer,0,1 Bundesliga,2012,2012/2013
FC Schalke 04,Chinedu Obasi,26,Centre-Forward,TSG Hoffenheim,£3.60m,in,Summer,3.6,1 Bundesliga,2012,2012/2013
FC Schalke 04,Ibrahim Afellay,26,Left Midfield,FC Barcelona,Loan fee:£450Th.,in,Summer,0.45,1 Bundesliga,2012,2012/2013
FC Schalke 04,Roman Neustädter,24,Defensive Midfield,Bor. M'gladbach,Free transfer,in,Summer,0,1 Bundesliga,2012,2012/2013
FC Schalke 04,Tranquillo Barnetta,27,Attacking Midfield,Bay. Leverkusen,Free transfer,in,Summer,0,1 Bundesliga,2012,2012/2013
FC Schalke 04,Sead Kolasinac,19,Left-Back,Schalke 04 U19,-,in,Summer,0,1 Bundesliga,2012,2012/2013
FC Schalke 04,Philipp Hofmann,19,Centre-Forward,Schalke 04 II,-,in,Summer,0,1 Bundesliga,2012,2012/2013
FC Schalke 04,Carlos Zambrano,22,Centre-Back,FC St. Pauli,"End of loanJun 30, 2012",in,Summer,0,1 Bundesliga,2012,2012/2013
FC Schalke 04,Ciprian Deac,26,Right Winger,Rapid Bucharest,"End of loanJun 30, 2012",in,Summer,0,1 Bundesliga,2012,2012/2013
FC Schalke 04,Vasilios Pliatsikas,24,Centre-Back,MSV Duisburg,"End of loanJun 30, 2012",in,Summer,0,1 Bundesliga,2012,2012/2013
FC Schalke 04,Anthony Annan,25,Defensive Midfield,Vitesse,"End of loanJun 30, 2012",in,Summer,0,1 Bundesliga,2012,2012/2013
FC Schalke 04,Mario Gavranovic,22,Centre-Forward,1.FSV Mainz 05,"End of loanJun 30, 2012",in,Summer,0,1 Bundesliga,2012,2012/2013
FC Schalke 04,Edú,30,Centre-Forward,Besiktas,"End of loanJun 30, 2012",in,Summer,0,1 Bundesliga,2012,2012/2013
FC Schalke 04,Jan Morávek,22,Central Midfield,FC Augsburg,"End of loanJun 30, 2012",in,Summer,0,1 Bundesliga,2012,2012/2013
FC Schalke 04,José Manuel Jurado,26,Attacking Midfield,Spartak Moscow,Loan fee:£1.35m,out,Summer,1.35,1 Bundesliga,2012,2012/2013
FC Schalke 04,Carlos Zambrano,22,Centre-Back,FC St. Pauli,£675Th.,out,Summer,0.675,1 Bundesliga,2012,2012/2013
FC Schalke 04,Jan Morávek,22,Central Midfield,FC Augsburg,£630Th.,out,Summer,0.63,1 Bundesliga,2012,2012/2013
FC Schalke 04,Ciprian Deac,26,Right Winger,CFR Cluj,£630Th.,out,Summer,0.63,1 Bundesliga,2012,2012/2013
FC Schalke 04,Tim Hoogland,27,Centre-Back,VfB Stuttgart,Loan fee:£270Th.,out,Summer,0.27,1 Bundesliga,2012,2012/2013
FC Schalke 04,Edú,30,Centre-Forward,Greuther Fürth,Loan fee:£270Th.,out,Summer,0.27,1 Bundesliga,2012,2012/2013
FC Schalke 04,Anthony Annan,26,Defensive Midfield,CA Osasuna,Loan fee:£270Th.,out,Summer,0.27,1 Bundesliga,2012,2012/2013
FC Schalke 04,Peer Kluge,31,Defensive Midfield,Hertha BSC,£225Th.,out,Summer,0.225,1 Bundesliga,2012,2012/2013
FC Schalke 04,Philipp Hofmann,19,Centre-Forward,SC Paderborn,Loan fee:£90Th.,out,Summer,0.09,1 Bundesliga,2012,2012/2013
FC Schalke 04,Raúl,35,Second Striker,Al-Sadd SC,Free transfer,out,Summer,0,1 Bundesliga,2012,2012/2013
FC Schalke 04,Mario Gavranovic,22,Centre-Forward,FC Zürich,Free transfer,out,Summer,0,1 Bundesliga,2012,2012/2013
FC Schalke 04,Andreas Wiegel,21,Right-Back,Erzgebirge Aue,Free transfer,out,Summer,0,1 Bundesliga,2012,2012/2013
FC Schalke 04,Levan Kenia,21,Attacking Midfield,Karpaty,Free transfer,out,Summer,0,1 Bundesliga,2012,2012/2013
FC Schalke 04,Alexander Baumjohann,25,Attacking Midfield,1.FC K'lautern,Free transfer,out,Summer,0,1 Bundesliga,2012,2012/2013
FC Schalke 04,Hans Sarpei,36,Left-Back,Retired,-,out,Summer,0,1 Bundesliga,2012,2012/2013
FC Schalke 04,Vasilios Pliatsikas,24,Centre-Back,Schalke 04 II,-,out,Summer,0,1 Bundesliga,2012,2012/2013
FC Schalke 04,Mathias Schober,36,Goalkeeper,Retired,-,out,Summer,0,1 Bundesliga,2012,2012/2013
FC Schalke 04,Chinedu Obasi,26,Centre-Forward,TSG Hoffenheim,"End of loanJun 30, 2012",out,Summer,0,1 Bundesliga,2012,2012/2013
SC Freiburg,Max Kruse,24,Second Striker,FC St. Pauli,£450Th.,in,Summer,0.45,1 Bundesliga,2012,2012/2013
SC Freiburg,Vegar Eggen Hedenstad,21,Right-Back,Stabæk Fotball,£450Th.,in,Summer,0.45,1 Bundesliga,2012,2012/2013
SC Freiburg,Marco Terrazzino,21,Left Winger,Karlsruher SC,Free transfer,in,Summer,0,1 Bundesliga,2012,2012/2013
SC Freiburg,Ezequiel Calvente,21,Right Winger,Real Betis,Loan,in,Summer,0,1 Bundesliga,2012,2012/2013
SC Freiburg,Christian Günter,19,Left-Back,SC Freiburg U19,-,in,Summer,0,1 Bundesliga,2012,2012/2013
SC Freiburg,Mounir Bouziane,21,Centre-Forward,SC Freiburg II,-,in,Summer,0,1 Bundesliga,2012,2012/2013
SC Freiburg,Erich Sautner,20,Attacking Midfield,SC Freiburg II,-,in,Summer,0,1 Bundesliga,2012,2012/2013
SC Freiburg,Christian Bickel,21,Attacking Midfield,Jahn Regensburg,"End of loanJun 30, 2012",in,Summer,0,1 Bundesliga,2012,2012/2013
SC Freiburg,Stefan Reisinger,30,Centre-Forward,F. Düsseldorf,£180Th.,out,Summer,0.18,1 Bundesliga,2012,2012/2013
SC Freiburg,Oliver Barth,32,Centre-Back,VfR Aalen,Free transfer,out,Summer,0,1 Bundesliga,2012,2012/2013
SC Freiburg,Simon Brandstetter,22,Centre-Forward,Karlsruher SC,Loan,out,Summer,0,1 Bundesliga,2012,2012/2013
SC Freiburg,Erich Sautner,20,Attacking Midfield,Hallescher FC,Loan,out,Summer,0,1 Bundesliga,2012,2012/2013
SC Freiburg,Andreas Hinkel,30,Right-Back,Retired,-,out,Summer,0,1 Bundesliga,2012,2012/2013
SC Freiburg,Christian Bickel,21,Attacking Midfield,SC Freiburg II,-,out,Summer,0,1 Bundesliga,2012,2012/2013
SC Freiburg,Michael Lumb,24,Left-Back,Zenit S-Pb,"End of loanJun 30, 2012",out,Summer,0,1 Bundesliga,2012,2012/2013
Eintracht Frankfurt,Kevin Trapp,21,Goalkeeper,1.FC K'lautern,£1.35m,in,Summer,1.35,1 Bundesliga,2012,2012/2013
Eintracht Frankfurt,Takashi Inui,24,Left Winger,VfL Bochum,£1.31m,in,Summer,1.31,1 Bundesliga,2012,2012/2013
Eintracht Frankfurt,Olivier Occéan,30,Centre-Forward,Greuther Fürth,£1.17m,in,Summer,1.17,1 Bundesliga,2012,2012/2013
Eintracht Frankfurt,Carlos Zambrano,23,Centre-Back,FC St. Pauli,£1.08m,in,Summer,1.08,1 Bundesliga,2012,2012/2013
Eintracht Frankfurt,Bamba Anderson,24,Centre-Back,Bor. M'gladbach,£720Th.,in,Summer,0.72,1 Bundesliga,2012,2012/2013
Eintracht Frankfurt,Bastian Oczipka,23,Left-Back,Bay. Leverkusen,£450Th.,in,Summer,0.45,1 Bundesliga,2012,2012/2013
Eintracht Frankfurt,Vadim Demidov,25,Centre-Back,Real Sociedad,£450Th.,in,Summer,0.45,1 Bundesliga,2012,2012/2013
Eintracht Frankfurt,Dorge Kouemaha,29,Centre-Forward,Club Brugge,Loan fee:£180Th.,in,Summer,0.18,1 Bundesliga,2012,2012/2013
Eintracht Frankfurt,Erwin Hoffer,25,Centre-Forward,SSC Napoli,Loan fee:£180Th.,in,Summer,0.18,1 Bundesliga,2012,2012/2013
Eintracht Frankfurt,Stefan Aigner,24,Right Midfield,1860 Munich,Free transfer,in,Summer,0,1 Bundesliga,2012,2012/2013
Eintracht Frankfurt,Stefano Celozzi,23,Right-Back,VfB Stuttgart,Free transfer,in,Summer,0,1 Bundesliga,2012,2012/2013
Eintracht Frankfurt,Martin Lanig,27,Defensive Midfield,1. FC Köln,Free transfer,in,Summer,0,1 Bundesliga,2012,2012/2013
Eintracht Frankfurt,Marc Stendera,16,Central Midfield,Frankfurt U17,-,in,Summer,0,1 Bundesliga,2012,2012/2013
Eintracht Frankfurt,Marc Oliver Kempf,17,Centre-Back,Frankfurt U17,-,in,Summer,0,1 Bundesliga,2012,2012/2013
Eintracht Frankfurt,Erik Wille,19,Right-Back,Frankfurt U19,-,in,Summer,0,1 Bundesliga,2012,2012/2013
Eintracht Frankfurt,Ricardo Clark,29,Central Midfield,Stabæk Fotball,"End of loanJul 31, 2012",in,Summer,0,1 Bundesliga,2012,2012/2013
Eintracht Frankfurt,Alexander Hien,19,Centre-Back,Frankfurt U19,-,in,Summer,0,1 Bundesliga,2012,2012/2013
Eintracht Frankfurt,Julian Dudda,19,Centre-Back,Frankfurt U19,-,in,Summer,0,1 Bundesliga,2012,2012/2013
Eintracht Frankfurt,Georgios Tzavellas,24,Centre-Back,Monaco,"End of loanJun 30, 2012",in,Summer,0,1 Bundesliga,2012,2012/2013
Eintracht Frankfurt,Gordon Schildenfeld,27,Centre-Back,Dynamo Moscow,£1.80m,out,Summer,1.8,1 Bundesliga,2012,2012/2013
Eintracht Frankfurt,Mohamadou Idrissou,32,Centre-Forward,1.FC K'lautern,£405Th.,out,Summer,0.405,1 Bundesliga,2012,2012/2013
Eintracht Frankfurt,Georgios Tzavellas,24,Centre-Back,Monaco,£225Th.,out,Summer,0.225,1 Bundesliga,2012,2012/2013
Eintracht Frankfurt,Ricardo Clark,29,Central Midfield,Houston,Free transfer,out,Summer,0,1 Bundesliga,2012,2012/2013
Eintracht Frankfurt,Caio,26,Attacking Midfield,EC Bahia,Free transfer,out,Summer,0,1 Bundesliga,2012,2012/2013
Eintracht Frankfurt,Matthias Lehmann,29,Defensive Midfield,1. FC Köln,Free transfer,out,Summer,0,1 Bundesliga,2012,2012/2013
Eintracht Frankfurt,Marcos Álvarez,20,Centre-Forward,Stuttg. Kickers,Free transfer,out,Summer,0,1 Bundesliga,2012,2012/2013
Eintracht Frankfurt,Marcel Titsch Rivero,22,Central Midfield,1.FC Heidenheim,Free transfer,out,Summer,0,1 Bundesliga,2012,2012/2013
Eintracht Frankfurt,Dominik Schmidt,25,Centre-Back,Preußen Münster,Free transfer,out,Summer,0,1 Bundesliga,2012,2012/2013
Eintracht Frankfurt,Habib Bellaid,26,Centre-Back,CS Sedan,Free transfer,out,Summer,0,1 Bundesliga,2012,2012/2013
Eintracht Frankfurt,Ümit Korkmaz,26,Left Winger,FC Ingolstadt,Free transfer,out,Summer,0,1 Bundesliga,2012,2012/2013
Eintracht Frankfurt,Thomas Kessler,26,Goalkeeper,1. FC Köln,"End of loanJun 30, 2012",out,Summer,0,1 Bundesliga,2012,2012/2013
Eintracht Frankfurt,Erwin Hoffer,25,Centre-Forward,SSC Napoli,"End of loanJun 30, 2012",out,Summer,0,1 Bundesliga,2012,2012/2013
Eintracht Frankfurt,Bamba Anderson,24,Centre-Back,Bor. M'gladbach,"End of loanJun 30, 2012",out,Summer,0,1 Bundesliga,2012,2012/2013
Hamburger SV,Rafael van der Vaart,29,Attacking Midfield,Spurs,£11.70m,in,Summer,11.7,1 Bundesliga,2012,2012/2013
Hamburger SV,Milan Badelj,23,Defensive Midfield,Dinamo Zagreb,£3.60m,in,Summer,3.6,1 Bundesliga,2012,2012/2013
Hamburger SV,Petr Jiracek,26,Central Midfield,VfL Wolfsburg,£3.60m,in,Summer,3.6,1 Bundesliga,2012,2012/2013
Hamburger SV,Artjoms Rudnevs,24,Centre-Forward,Lech Poznan,£3.15m,in,Summer,3.15,1 Bundesliga,2012,2012/2013
Hamburger SV,Hakan Calhanoglu,18,Attacking Midfield,Karlsruher SC,£2.25m,in,Summer,2.25,1 Bundesliga,2012,2012/2013
Hamburger SV,René Adler,27,Goalkeeper,Bay. Leverkusen,Free transfer,in,Summer,0,1 Bundesliga,2012,2012/2013
Hamburger SV,Paul Scharner,32,Centre-Back,West Brom,Free transfer,in,Summer,0,1 Bundesliga,2012,2012/2013
Hamburger SV,Christian Nörgaard,18,Defensive Midfield,Hamburger SV II,-,in,Summer,0,1 Bundesliga,2012,2012/2013
Hamburger SV,Maximilian Beister,21,Right Winger,F. Düsseldorf,"End of loanJun 30, 2012",in,Summer,0,1 Bundesliga,2012,2012/2013
Hamburger SV,Macauley Chrisantus,21,Centre-Forward,FSV Frankfurt,"End of loanJun 30, 2012",in,Summer,0,1 Bundesliga,2012,2012/2013
Hamburger SV,Lennard Sowah,19,Left-Back,Millwall,"End of loanJun 30, 2012",in,Summer,0,1 Bundesliga,2012,2012/2013
Hamburger SV,Gökhan Töre,20,Right Winger,Rubin Kazan,£5.40m,out,Summer,5.4,1 Bundesliga,2012,2012/2013
Hamburger SV,Paolo Guerrero,28,Centre-Forward,Corinthians,£3.15m,out,Summer,3.15,1 Bundesliga,2012,2012/2013
Hamburger SV,Sören Bertram,21,Left Winger,VfL Bochum,Free transfer,out,Summer,0,1 Bundesliga,2012,2012/2013
Hamburger SV,Miroslav Stepanek,22,Centre-Back,FK Senica,Free transfer,out,Summer,0,1 Bundesliga,2012,2012/2013
Hamburger SV,Dániel Nagy,21,Attacking Midfield,VfL Osnabrück,Free transfer,out,Summer,0,1 Bundesliga,2012,2012/2013
Hamburger SV,Mladen Petric,31,Centre-Forward,Fulham,Free transfer,out,Summer,0,1 Bundesliga,2012,2012/2013
Hamburger SV,Macauley Chrisantus,21,Centre-Forward,UD Las Palmas,Free transfer,out,Summer,0,1 Bundesliga,2012,2012/2013
Hamburger SV,David Jarolim,33,Defensive Midfield,Évian,Free transfer,out,Summer,0,1 Bundesliga,2012,2012/2013
Hamburger SV,Hakan Calhanoglu,18,Attacking Midfield,Karlsruher SC,Loan,out,Summer,0,1 Bundesliga,2012,2012/2013
Hamburger SV,Muhamed Besic,19,Defensive Midfield,Ferencváros,Free transfer,out,Summer,0,1 Bundesliga,2012,2012/2013
Hamburger SV,Romeo Castelen,29,Right Winger,Without Club,-,out,Summer,0,1 Bundesliga,2012,2012/2013
Hamburger SV,Mickaël Tavares,29,Defensive Midfield,Without Club,-,out,Summer,0,1 Bundesliga,2012,2012/2013
Hamburger SV,Kevin Ingreso,19,Defensive Midfield,Hamburger SV II,-,out,Summer,0,1 Bundesliga,2012,2012/2013
Hamburger SV,Lennard Sowah,19,Left-Back,Hamburger SV II,-,out,Summer,0,1 Bundesliga,2012,2012/2013
Borussia Mönchengladbach,Luuk de Jong,21,Centre-Forward,Twente FC,£10.80m,in,Summer,10.8,1 Bundesliga,2012,2012/2013
Borussia Mönchengladbach,Granit Xhaka,19,Defensive Midfield,FC Basel,£7.65m,in,Summer,7.65,1 Bundesliga,2012,2012/2013
Borussia Mönchengladbach,Álvaro Domínguez,23,Centre-Back,Atlético Madrid,£7.20m,in,Summer,7.2,1 Bundesliga,2012,2012/2013
Borussia Mönchengladbach,Peniel Mlapa,21,Centre-Forward,TSG Hoffenheim,£2.25m,in,Summer,2.25,1 Bundesliga,2012,2012/2013
Borussia Mönchengladbach,Branimir Hrgota,19,Centre-Forward,Jönköping,£360Th.,in,Summer,0.36,1 Bundesliga,2012,2012/2013
Borussia Mönchengladbach,Amin Younes,18,Left Winger,M'gladbach II,-,in,Summer,0,1 Bundesliga,2012,2012/2013
Borussia Mönchengladbach,Alexander Mühling,19,Central Midfield,M'gladbach II,-,in,Summer,0,1 Bundesliga,2012,2012/2013
Borussia Mönchengladbach,Bamba Anderson,24,Centre-Back,E. Frankfurt,"End of loanJun 30, 2012",in,Summer,0,1 Bundesliga,2012,2012/2013
Borussia Mönchengladbach,Tobias Levels,25,Right-Back,F. Düsseldorf,"End of loanJun 30, 2012",in,Summer,0,1 Bundesliga,2012,2012/2013
Borussia Mönchengladbach,Logan Bailly,26,Goalkeeper,KRC Genk,"End of loanJun 30, 2012",in,Summer,0,1 Bundesliga,2012,2012/2013
Borussia Mönchengladbach,Elias Kachunga,20,Centre-Forward,VfL Osnabrück,"End of loanJun 30, 2012",in,Summer,0,1 Bundesliga,2012,2012/2013
Borussia Mönchengladbach,Lukas Rupp,21,Central Midfield,SC Paderborn,"End of loanJun 30, 2012",in,Summer,0,1 Bundesliga,2012,2012/2013
Borussia Mönchengladbach,Marco Reus,23,Attacking Midfield,Bor. Dortmund,£15.39m,out,Summer,15.39,1 Bundesliga,2012,2012/2013
Borussia Mönchengladbach,Dante,28,Centre-Back,Bayern Munich,£4.23m,out,Summer,4.23,1 Bundesliga,2012,2012/2013
Borussia Mönchengladbach,Bamba Anderson,24,Centre-Back,E. Frankfurt,£720Th.,out,Summer,0.72,1 Bundesliga,2012,2012/2013
Borussia Mönchengladbach,Yuki Otsu,22,Attacking Midfield,VVV-Venlo,£360Th.,out,Summer,0.36,1 Bundesliga,2012,2012/2013
Borussia Mönchengladbach,Tobias Levels,25,Right-Back,F. Düsseldorf,£180Th.,out,Summer,0.18,1 Bundesliga,2012,2012/2013
Borussia Mönchengladbach,Elias Kachunga,20,Centre-Forward,Hertha BSC,Loan fee:£90Th.,out,Summer,0.09,1 Bundesliga,2012,2012/2013
Borussia Mönchengladbach,Mathew Leckie,21,Right Winger,FSV Frankfurt,Loan fee:£45Th.,out,Summer,0.045,1 Bundesliga,2012,2012/2013
Borussia Mönchengladbach,Roman Neustädter,24,Defensive Midfield,FC Schalke 04,Free transfer,out,Summer,0,1 Bundesliga,2012,2012/2013
Borussia Mönchengladbach,Logan Bailly,26,Goalkeeper,OH Leuven,Free transfer,out,Summer,0,1 Bundesliga,2012,2012/2013
