,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Thiago Silva,"€ 239,269","€ 12,442,000","€ 12,873,772",D,31,Brazil,Psg,Ligue 1,2016-2017
1,Ángel Di María,"€ 195,769","€ 10,180,000","€ 10,533,274",F,28,Argentina,Psg,Ligue 1,2016-2017
2,Hatem Ben Arfa,"€ 181,846","€ 9,456,000","€ 9,784,150",M,29,France,Psg,Ligue 1,2016-2017
3,Thiago Motta,"€ 174,019","€ 9,049,000","€ 9,363,025",M,33,Italy,Psg,Ligue 1,2016-2017
4,Marco Verratti,"€ 174,019","€ 9,049,000","€ 9,363,025",M,23,Italy,Psg,Ligue 1,2016-2017
5,Edinson Cavani,"€ 174,019","€ 9,049,000","€ 9,363,025",F,29,Uruguay,Psg,Ligue 1,2016-2017
6,Javier Pastore,"€ 167,481","€ 8,709,000","€ 9,011,227",M,27,Argentina,Psg,Ligue 1,2016-2017
7,Blaise Matuidi,"€ 163,135","€ 8,483,000","€ 8,777,384",M,29,France,Psg,Ligue 1,2016-2017
8,Layvin Kurzawa,"€ 110,442","€ 5,743,000","€ 5,942,298",D,23,France,Psg,Ligue 1,2016-2017
9,Julian Draxler,"€ 92,673","€ 4,819,000","€ 4,986,233",F,22,Germany,Psg,Ligue 1,2016-2017
10,Maxwell,"€ 88,346","€ 4,594,000","€ 4,753,425",D,34,Brazil,Psg,Ligue 1,2016-2017
11,Kevin Trapp,"€ 88,096","€ 4,581,000","€ 4,739,973",K,25,Germany,Psg,Ligue 1,2016-2017
12,Grzegorz Krychowiak,"€ 88,096","€ 4,581,000","€ 4,739,973",M,26,Poland,Psg,Ligue 1,2016-2017
13,Lucas Moura,"€ 66,250","€ 3,445,000","€ 3,564,551",F,23,Brazil,Psg,Ligue 1,2016-2017
14,Serge Aurier,"€ 55,212","€ 2,871,000","€ 2,970,632",D,23,Cote d'Ivoire,Psg,Ligue 1,2016-2017
15,Adrien Rabiot,"€ 55,212","€ 2,871,000","€ 2,970,632",M,21,France,Psg,Ligue 1,2016-2017
16,Gonçalo Guedes,"€ 46,250","€ 2,405,000","€ 2,488,460",F,19,Portugal,Psg,Ligue 1,2016-2017
17,Marquinhos,"€ 46,250","€ 2,405,000","€ 2,488,460",D,22,Brazil,Psg,Ligue 1,2016-2017
18,Alphonse Areola,"€ 39,769","€ 2,068,000","€ 2,139,765",K,23,France,Psg,Ligue 1,2016-2017
19,Presnel Kimpembe,"€ 36,981","€ 1,923,000","€ 1,989,733",D,20,France,Psg,Ligue 1,2016-2017
20,Thomas Meunier,"€ 33,500","€ 1,742,000","€ 1,802,452",D,24,Belgium,Psg,Ligue 1,2016-2017
21,Youssouf Sabaly,"€ 19,827","€ 1,031,000","€ 1,066,779",D,23,Senegal,Psg,Ligue 1,2016-2017
22,Giovani Lo Celso,"€ 18,615","€ 968,000","€ 1,001,592",M,20,Argentina,Psg,Ligue 1,2016-2017
23,Christopher Nkunku,"€ 11,250","€ 585,000","€ 605,301",M,18,France,Psg,Ligue 1,2016-2017
24,Jonathan Ikoné,"€ 10,904","€ 567,000","€ 586,676",M,18,France,Psg,Ligue 1,2016-2017
25,Jean-Kévin Augustin,"€ 8,885","€ 462,000","€ 478,033",F,19,France,Psg,Ligue 1,2016-2017
26,Lorenzo Callegari,"€ 7,038","€ 366,000","€ 378,701",M,18,France,Psg,Ligue 1,2016-2017
27,Odsonne Edouard,"€ 6,192","€ 322,000","€ 333,174",F,18,France,Psg,Ligue 1,2016-2017
28,Alec Georgen,"€ 2,115","€ 110,000","€ 113,817",D,17,France,Psg,Ligue 1,2016-2017
29,Rémy Descamps,"€ 1,538","€ 80,000","€ 82,776",K,20,France,Psg,Ligue 1,2016-2017
30,Gaëtan Robail,€ 0,€ 0,€ 0,F,22,France,Psg,Ligue 1,2016-2017
31,Romain Habran,€ 0,€ 0,€ 0,F,22,France,Psg,Ligue 1,2016-2017
32,Salvatore Sirigu,€ 0,€ 0,€ 0,K,29,Italy,Psg,Ligue 1,2016-2017
33,Fodé Ballo-Touré,€ 0,€ 0,€ 0,D,19,France,Psg,Ligue 1,2016-2017
34,David Luiz,€ 0,€ 0,€ 0,D,29,Brazil,Psg,Ligue 1,2016-2017
35,Jean-Christophe Bahebeck,€ 0,€ 0,€ 0,F,23,France,Psg,Ligue 1,2016-2017
36,Benjamin Stambouli,€ 0,€ 0,€ 0,D,25,France,Psg,Ligue 1,2016-2017
37,Gustavo Hebling,€ 0,€ 0,€ 0,M,20,Brazil,Psg,Ligue 1,2016-2017
38,Jesé,€ 0,€ 0,€ 0,F,23,Spain,Psg,Ligue 1,2016-2017
