,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Mario Balotelli,"€ 97,885","€ 5,090,000","€ 5,266,637",F,25,Italy,Nice,Ligue 1,2016-2017
1,Dante,"€ 54,385","€ 2,828,000","€ 2,926,139",D,32,Brazil,Nice,Ligue 1,2016-2017
2,Mathieu Bodmer,"€ 17,404","€ 905,000","€ 936,406",M,33,France,Nice,Ligue 1,2016-2017
3,Mounir Obbadi,"€ 16,154","€ 840,000","€ 869,150",M,33,Morocco,Nice,Ligue 1,2016-2017
4,Paul Baysse,"€ 16,115","€ 838,000","€ 867,081",D,28,France,Nice,Ligue 1,2016-2017
5,Dalbert,"€ 13,885","€ 722,000","€ 747,055",D,22,Brazil,Nice,Ligue 1,2016-2017
6,Alexy Bosetti,"€ 11,904","€ 619,000","€ 640,481",F,23,France,Nice,Ligue 1,2016-2017
7,Wylan Cyprien,"€ 10,096","€ 525,000","€ 543,219",M,21,France,Nice,Ligue 1,2016-2017
8,Yoan Cardinale,"€ 10,096","€ 525,000","€ 543,219",K,22,France,Nice,Ligue 1,2016-2017
9,Valentin Eysseric,"€ 9,019","€ 469,000","€ 485,276",M,24,France,Nice,Ligue 1,2016-2017
10,Malang Sarr,"€ 8,692","€ 452,000","€ 467,686",D,17,France,Nice,Ligue 1,2016-2017
11,Vincent Koziello,"€ 8,692","€ 452,000","€ 467,686",M,20,France,Nice,Ligue 1,2016-2017
12,Arnaud Lusamba,"€ 8,654","€ 450,000","€ 465,616",M,19,France,Nice,Ligue 1,2016-2017
13,Mickaël Le Bihan,"€ 8,327","€ 433,000","€ 448,026",F,26,France,Nice,Ligue 1,2016-2017
14,Arnaud Souquet,"€ 7,615","€ 396,000","€ 409,742",D,24,France,Nice,Ligue 1,2016-2017
15,Simon Pouplin,"€ 7,365","€ 383,000","€ 396,291",K,31,France,Nice,Ligue 1,2016-2017
16,Maxime Le Marchand,"€ 6,231","€ 324,000","€ 335,244",D,26,France,Nice,Ligue 1,2016-2017
17,Bassem Srarfi,"€ 4,962","€ 258,000","€ 266,953",F,19,Tunisia,Nice,Ligue 1,2016-2017
18,Ricardo Pereira,"€ 4,788","€ 249,000","€ 257,641",D,22,Portugal,Nice,Ligue 1,2016-2017
19,Anastasios Donis,"€ 4,673","€ 243,000","€ 251,433",F,19,Greece,Nice,Ligue 1,2016-2017
20,Walter Benítez,"€ 4,654","€ 242,000","€ 250,398",K,23,Argentina,Nice,Ligue 1,2016-2017
21,Olivier Boscagli,"€ 4,481","€ 233,000","€ 241,086",D,18,France,Nice,Ligue 1,2016-2017
22,Albert Rafetraniaina,"€ 4,288","€ 223,000","€ 230,739",M,19,Madagascar,Nice,Ligue 1,2016-2017
23,Bryan Constant,"€ 2,827","€ 147,000","€ 152,101",F,22,France,Nice,Ligue 1,2016-2017
24,Romain Perraud,"€ 2,558","€ 133,000","€ 137,615",D,18,France,Nice,Ligue 1,2016-2017
25,Vincent Marcel,"€ 2,077","€ 108,000","€ 111,748",M,19,France,Nice,Ligue 1,2016-2017
26,Patrick Burner,"€ 2,058","€ 107,000","€ 110,713",D,20,France,Nice,Ligue 1,2016-2017
27,Gautier Lloris,"€ 1,750","€ 91,000","€ 94,158",D,20,France,Nice,Ligue 1,2016-2017
28,Joakim Balmy,"€ 1,731","€ 90,000","€ 93,123",D,18,France,Nice,Ligue 1,2016-2017
29,Hicham Mahou,€ 885,"€ 46,000","€ 47,596",F,16,France,Nice,Ligue 1,2016-2017
30,Younès Belhanda,€ 0,€ 0,€ 0,M,26,Morocco,Nice,Ligue 1,2016-2017
31,Dorian Caddy,€ 0,€ 0,€ 0,F,21,France,Nice,Ligue 1,2016-2017
32,Franck Honorat,€ 0,€ 0,€ 0,F,19,France,Nice,Ligue 1,2016-2017
33,Jean Michaël Seri,€ 0,€ 0,€ 0,M,24,Cote d'Ivoire,Nice,Ligue 1,2016-2017
34,Julien Vercauteren,€ 0,€ 0,€ 0,M,23,Belgium,Nice,Ligue 1,2016-2017
35,Mouez Hassen,€ 0,€ 0,€ 0,K,21,Tunisia,Nice,Ligue 1,2016-2017
36,Rémi Walter,€ 0,€ 0,€ 0,M,21,France,Nice,Ligue 1,2016-2017
37,Saïd Benrahma,€ 0,€ 0,€ 0,F,20,Algeria,Nice,Ligue 1,2016-2017
38,Alassane Plea,€ 0,€ 0,€ 0,F,23,France,Nice,Ligue 1,2016-2017
