,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Marvin Martin,"€ 39,731","€ 2,066,000","€ 2,137,696",M,28,France,Dijon,Ligue 1,2016-2017
1,Mehdi Abeid,"€ 10,096","€ 525,000","€ 543,219",M,23,Algeria,Dijon,Ligue 1,2016-2017
2,Florent Balmont,"€ 9,788","€ 509,000","€ 526,664",M,36,France,Dijon,Ligue 1,2016-2017
3,Fouad Chafik,"€ 8,346","€ 434,000","€ 449,061",D,29,Morocco,Dijon,Ligue 1,2016-2017
4,Cédric Varrault,"€ 7,577","€ 394,000","€ 407,673",D,36,France,Dijon,Ligue 1,2016-2017
5,Yohann Rivière,"€ 6,808","€ 354,000","€ 366,285",F,31,France,Dijon,Ligue 1,2016-2017
6,Frédéric Sammaritano,"€ 6,308","€ 328,000","€ 339,383",M,30,France,Dijon,Ligue 1,2016-2017
7,Baptiste Reynet,"€ 6,308","€ 328,000","€ 339,383",K,25,France,Dijon,Ligue 1,2016-2017
8,Yunis Abdelhamid,"€ 6,308","€ 328,000","€ 339,383",D,28,Morocco,Dijon,Ligue 1,2016-2017
9,Vincent Rüfli,"€ 6,308","€ 328,000","€ 339,383",D,28,Switzerland,Dijon,Ligue 1,2016-2017
10,Loïs Diony,"€ 5,981","€ 311,000","€ 321,793",F,23,France,Dijon,Ligue 1,2016-2017
11,Dylan Bahamboula,"€ 5,827","€ 303,000","€ 313,515",M,21,Congo,Dijon,Ligue 1,2016-2017
12,Jordan Lotiès,"€ 5,442","€ 283,000","€ 292,821",D,31,France,Dijon,Ligue 1,2016-2017
13,Jérémie Bela,"€ 5,096","€ 265,000","€ 274,196",F,23,Angola,Dijon,Ligue 1,2016-2017
14,Ádám Lang,"€ 5,038","€ 262,000","€ 271,092",D,23,Hungary,Dijon,Ligue 1,2016-2017
15,Benjamin Leroy,"€ 5,038","€ 262,000","€ 271,092",K,27,France,Dijon,Ligue 1,2016-2017
16,Romain Amalfitano,"€ 4,846","€ 252,000","€ 260,745",M,26,France,Dijon,Ligue 1,2016-2017
17,Jordan Marié,"€ 4,827","€ 251,000","€ 259,710",M,24,France,Dijon,Ligue 1,2016-2017
18,Anthony Belmonte,"€ 4,058","€ 211,000","€ 218,322",M,20,France,Dijon,Ligue 1,2016-2017
19,Oussama Haddadi,"€ 3,308","€ 172,000","€ 177,969",D,24,Tunisia,Dijon,Ligue 1,2016-2017
20,Bobby Allain,"€ 2,077","€ 108,000","€ 111,748",K,24,France,Dijon,Ligue 1,2016-2017
21,Guillaume Sarrabayrouse,"€ 1,596","€ 83,000","€ 85,880",M,19,France,Dijon,Ligue 1,2016-2017
22,Valentin Rosier,"€ 1,173","€ 61,000","€ 63,117",D,19,France,Dijon,Ligue 1,2016-2017
23,Pierre Lees Melou,€ 0,€ 0,€ 0,M,23,France,Dijon,Ligue 1,2016-2017
24,Quentin Bernard,€ 0,€ 0,€ 0,D,26,France,Dijon,Ligue 1,2016-2017
25,Arnold Bouka Moutou,€ 0,€ 0,€ 0,D,27,Congo,Dijon,Ligue 1,2016-2017
26,Chang-hun Kwon,€ 0,€ 0,€ 0,F,22,South Korea,Dijon,Ligue 1,2016-2017
27,Johan Gastien,€ 0,€ 0,€ 0,M,28,France,Dijon,Ligue 1,2016-2017
28,Julio Tavarès,€ 0,€ 0,€ 0,F,27,Cape Verde,Dijon,Ligue 1,2016-2017
29,Erwan Maury,€ 0,€ 0,€ 0,M,20,France,Dijon,Ligue 1,2016-2017
30,Mamadou Thiam,€ 0,€ 0,€ 0,F,21,Senegal,Dijon,Ligue 1,2016-2017
31,Enzo Basilio,€ 0,€ 0,€ 0,K,21,France,Dijon,Ligue 1,2016-2017
32,Jessy Benet,€ 0,€ 0,€ 0,M,21,France,Dijon,Ligue 1,2016-2017
