,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Henri Saivet,"€ 38,885","€ 2,022,000","€ 2,092,169",M,25,Senegal,St Etienne,Ligue 1,2016-2017
1,Jordan Veretout,"€ 31,115","€ 1,618,000","€ 1,674,149",M,23,France,St Etienne,Ligue 1,2016-2017
2,Robert Beric,"€ 19,596","€ 1,019,000","€ 1,054,362",F,25,Slovenia,St Etienne,Ligue 1,2016-2017
3,Loïc Perrin,"€ 19,596","€ 1,019,000","€ 1,054,362",D,30,France,St Etienne,Ligue 1,2016-2017
4,Stéphane Ruffier,"€ 19,596","€ 1,019,000","€ 1,054,362",K,29,France,St Etienne,Ligue 1,2016-2017
5,Kévin Théophile-Catherine,"€ 18,481","€ 961,000","€ 994,349",D,26,Martinique,St Etienne,Ligue 1,2016-2017
6,Nolan Roux,"€ 18,481","€ 961,000","€ 994,349",F,28,France,St Etienne,Ligue 1,2016-2017
7,Jérémy Clément,"€ 17,404","€ 905,000","€ 936,406",M,31,France,St Etienne,Ligue 1,2016-2017
8,Romain Hamouma,"€ 17,404","€ 905,000","€ 936,406",F,29,France,St Etienne,Ligue 1,2016-2017
9,Bryan Dabo,"€ 15,231","€ 792,000","€ 819,485",M,24,Burkina Faso,St Etienne,Ligue 1,2016-2017
10,Fabien Lemoine,"€ 15,231","€ 792,000","€ 819,485",M,29,France,St Etienne,Ligue 1,2016-2017
11,Vincent Pajot,"€ 15,154","€ 788,000","€ 815,346",M,25,France,St Etienne,Ligue 1,2016-2017
12,Kévin Malcuit,"€ 13,462","€ 700,000","€ 724,292",D,24,France,St Etienne,Ligue 1,2016-2017
13,Oussama Tannane,"€ 13,404","€ 697,000","€ 721,188",F,22,Morocco,St Etienne,Ligue 1,2016-2017
14,Benjamin Corgnet,"€ 13,038","€ 678,000","€ 701,528",M,29,France,St Etienne,Ligue 1,2016-2017
15,Léo Lacroix,"€ 12,154","€ 632,000","€ 653,932",D,24,Switzerland,St Etienne,Ligue 1,2016-2017
16,Florentin Pogba,"€ 9,673","€ 503,000","€ 520,455",D,25,Guinea,St Etienne,Ligue 1,2016-2017
17,Jessy Moulin,"€ 6,673","€ 347,000","€ 359,042",K,30,France,St Etienne,Ligue 1,2016-2017
18,Pierre-Yves Polomat,"€ 4,538","€ 236,000","€ 244,190",D,22,France,St Etienne,Ligue 1,2016-2017
19,Jonathan Bamba,"€ 3,962","€ 206,000","€ 213,149",F,20,France,St Etienne,Ligue 1,2016-2017
20,Arnaud Nordin,"€ 3,250","€ 169,000","€ 174,865",F,18,France,St Etienne,Ligue 1,2016-2017
21,Anthony Maisonnial,"€ 2,692","€ 140,000","€ 144,858",K,18,France,St Etienne,Ligue 1,2016-2017
22,Hamidou Keyta,"€ 2,288","€ 119,000","€ 123,130",F,21,France,St Etienne,Ligue 1,2016-2017
23,Rayan Souici,"€ 2,192","€ 114,000","€ 117,956",D,18,France,St Etienne,Ligue 1,2016-2017
24,Habib Maïga,"€ 1,962","€ 102,000","€ 105,540",M,20,Cote d'Ivoire,St Etienne,Ligue 1,2016-2017
25,Benjamin Aulagnier,"€ 1,846","€ 96,000","€ 99,331",F,18,Senegal,St Etienne,Ligue 1,2016-2017
26,Mickael Nade,"€ 1,327","€ 69,000","€ 71,394",D,17,France,St Etienne,Ligue 1,2016-2017
27,Lamine Ghezali,€ 827,"€ 43,000","€ 44,492",F,16,France,St Etienne,Ligue 1,2016-2017
28,Kenny Rocha Santos,€ 808,"€ 42,000","€ 43,458",M,16,Cape Verde,St Etienne,Ligue 1,2016-2017
29,Alexis Guendouz,€ 788,"€ 41,000","€ 42,423",K,20,France,St Etienne,Ligue 1,2016-2017
30,Jérrold Nyemeck,€ 0,€ 0,€ 0,D,22,France,St Etienne,Ligue 1,2016-2017
31,Neal Maupay,€ 0,€ 0,€ 0,F,19,France,St Etienne,Ligue 1,2016-2017
32,Erin Pinheiro,€ 0,€ 0,€ 0,M,18,Cape Verde,St Etienne,Ligue 1,2016-2017
33,Ole Selnaes,€ 0,€ 0,€ 0,M,21,Norway,St Etienne,Ligue 1,2016-2017
34,Dylan Saint-Louis,€ 0,€ 0,€ 0,F,21,Congo,St Etienne,Ligue 1,2016-2017
35,Clément Cabaton,€ 0,€ 0,€ 0,D,20,France,St Etienne,Ligue 1,2016-2017
36,Alexander Söderlund,€ 0,€ 0,€ 0,F,28,Norway,St Etienne,Ligue 1,2016-2017
37,Cheikh M'Bengue,€ 0,€ 0,€ 0,D,27,Senegal,St Etienne,Ligue 1,2016-2017
38,Ben Karamoko,€ 0,€ 0,€ 0,D,21,Cote d'Ivoire,St Etienne,Ligue 1,2016-2017
39,Ronaël Pierre-Gabriel,€ 0,€ 0,€ 0,D,18,France,St Etienne,Ligue 1,2016-2017
40,Jorginho,€ 0,€ 0,€ 0,F,20,Guinea-Bissau,St Etienne,Ligue 1,2016-2017
41,Kévin Monnet-Paquet,€ 0,€ 0,€ 0,F,27,France,St Etienne,Ligue 1,2016-2017
