,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Ricardo Kishna,"€ 40,904","€ 2,127,000","€ 2,200,813",F,21,Netherlands,Lille,Ligue 1,2016-2017
1,Marvin Martin,"€ 39,731","€ 2,066,000","€ 2,137,696",M,28,France,Lille,Ligue 1,2016-2017
2,Éder,"€ 37,885","€ 1,970,000","€ 2,038,364",F,28,Portugal,Lille,Ligue 1,2016-2017
3,Marko Basa,"€ 34,808","€ 1,810,000","€ 1,872,812",D,33,Montenegro,Lille,Ligue 1,2016-2017
4,Rio Mavuba,"€ 34,808","€ 1,810,000","€ 1,872,812",M,32,France,Lille,Ligue 1,2016-2017
5,Vincent Enyeama,"€ 32,615","€ 1,696,000","€ 1,754,856",K,33,Nigeria,Lille,Ligue 1,2016-2017
6,Sébastien Corchia,"€ 26,327","€ 1,369,000","€ 1,416,508",D,25,France,Lille,Ligue 1,2016-2017
7,Julian Palmieri,"€ 22,731","€ 1,182,000","€ 1,223,019",D,29,France,Lille,Ligue 1,2016-2017
8,Eric Bauthéac,"€ 22,731","€ 1,182,000","€ 1,223,019",F,28,France,Lille,Ligue 1,2016-2017
9,Anwar El Ghazi,"€ 22,019","€ 1,145,000","€ 1,184,735",F,21,Netherlands,Lille,Ligue 1,2016-2017
10,Rony Lopes,"€ 22,019","€ 1,145,000","€ 1,184,735",F,20,Portugal,Lille,Ligue 1,2016-2017
11,Franck Béria,"€ 21,750","€ 1,131,000","€ 1,170,249",D,33,France,Lille,Ligue 1,2016-2017
12,Mounir Obbadi,"€ 16,154","€ 840,000","€ 869,150",M,33,Morocco,Lille,Ligue 1,2016-2017
13,Morgan Amalfitano,"€ 15,231","€ 792,000","€ 819,485",F,31,France,Lille,Ligue 1,2016-2017
14,Ibrahim Amadou,"€ 14,038","€ 730,000","€ 755,333",M,23,France,Lille,Ligue 1,2016-2017
15,Younousse Sankharé,"€ 12,096","€ 629,000","€ 650,828",M,26,Senegal,Lille,Ligue 1,2016-2017
16,Adama Soumaoro,"€ 11,596","€ 603,000","€ 623,926",D,24,France,Lille,Ligue 1,2016-2017
17,Lenny Nangis,"€ 10,904","€ 567,000","€ 586,676",F,22,Guadeloupe,Lille,Ligue 1,2016-2017
18,Nicolas de Préville,"€ 10,673","€ 555,000","€ 574,260",F,25,France,Lille,Ligue 1,2016-2017
19,Yassine Benzia,"€ 10,442","€ 543,000","€ 561,844",M,21,Algeria,Lille,Ligue 1,2016-2017
20,Naïm Sliti,"€ 10,115","€ 526,000","€ 544,254",F,23,Tunisia,Lille,Ligue 1,2016-2017
21,Farès Bahlouli,"€ 8,462","€ 440,000","€ 455,269",M,21,France,Lille,Ligue 1,2016-2017
22,Martin Terrier,"€ 6,519","€ 339,000","€ 350,764",F,19,France,Lille,Ligue 1,2016-2017
23,Mike Maignan,"€ 4,731","€ 246,000","€ 254,537",K,20,France,Lille,Ligue 1,2016-2017
24,Youssouf Koné,"€ 4,673","€ 243,000","€ 251,433",D,20,Mali,Lille,Ligue 1,2016-2017
25,Hamza Mendyl,"€ 3,846","€ 200,000","€ 206,941",D,18,Morocco,Lille,Ligue 1,2016-2017
26,Emmanuel Debordeaux,"€ 2,558","€ 133,000","€ 137,615",M,23,France,Lille,Ligue 1,2016-2017
27,Yves Bissouma,"€ 2,346","€ 122,000","€ 126,234",M,19,Mali,Lille,Ligue 1,2016-2017
28,Ryad Habbas,"€ 1,788","€ 93,000","€ 96,227",F,18,France,Lille,Ligue 1,2016-2017
29,Jean Butez,"€ 1,692","€ 88,000","€ 91,054",K,21,France,Lille,Ligue 1,2016-2017
30,Valentin Vanbaleghem,"€ 1,673","€ 87,000","€ 90,019",M,19,France,Lille,Ligue 1,2016-2017
31,Olivier Lesueur,"€ 1,346","€ 70,000","€ 72,429",D,18,France,Lille,Ligue 1,2016-2017
32,Xeka,€ 673,"€ 35,000","€ 36,215",M,21,Portugal,Lille,Ligue 1,2016-2017
33,Benjamin Pavard,€ 0,€ 0,€ 0,D,20,France,Lille,Ligue 1,2016-2017
34,Soualiho Meïté,€ 0,€ 0,€ 0,M,22,France,Lille,Ligue 1,2016-2017
35,Stoppila Sunzu,€ 0,€ 0,€ 0,D,27,Zambia,Lille,Ligue 1,2016-2017
36,Valère Pollet,€ 0,€ 0,€ 0,M,19,France,Lille,Ligue 1,2016-2017
37,Baptiste Guillaume,€ 0,€ 0,€ 0,F,21,Belgium,Lille,Ligue 1,2016-2017
38,Júnior Alonso,€ 0,€ 0,€ 0,D,23,Paraguay,Lille,Ligue 1,2016-2017
39,Alexis Araujo,€ 0,€ 0,€ 0,M,19,Portugal,Lille,Ligue 1,2016-2017
40,Lebo Mothiba,€ 0,€ 0,€ 0,F,20,South Africa,Lille,Ligue 1,2016-2017
41,Junior Tallo,€ 0,€ 0,€ 0,F,23,Cote d'Ivoire,Lille,Ligue 1,2016-2017
42,Renato Civelli,€ 0,€ 0,€ 0,D,32,Argentina,Lille,Ligue 1,2016-2017
43,Gabriel Magalhães,€ 0,€ 0,€ 0,D,18,Brazil,Lille,Ligue 1,2016-2017
44,Carlens Arcus,€ 0,€ 0,€ 0,D,20,Haiti,Lille,Ligue 1,2016-2017
45,Ryan Mendes,€ 0,€ 0,€ 0,F,26,Cape Verde,Lille,Ligue 1,2016-2017
