,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Andy Delort,"€ 32,615","€ 1,696,000","€ 1,754,856",F,24,Algeria,Toulouse,Ligue 1,2016-2017
1,Martin Braithwaite,"€ 26,096","€ 1,357,000","€ 1,404,092",F,25,Denmark,Toulouse,Ligue 1,2016-2017
2,Ola Toivonen,"€ 20,673","€ 1,075,000","€ 1,112,305",F,29,Sweden,Toulouse,Ligue 1,2016-2017
3,Jimmy Durmaz,"€ 17,404","€ 905,000","€ 936,406",F,27,Sweden,Toulouse,Ligue 1,2016-2017
4,Tongo Doumbia,"€ 14,135","€ 735,000","€ 760,507",M,26,Mali,Toulouse,Ligue 1,2016-2017
5,Christopher Jullien,"€ 13,038","€ 678,000","€ 701,528",D,23,France,Toulouse,Ligue 1,2016-2017
6,Corentin Jean,"€ 12,596","€ 655,000","€ 677,730",F,20,France,Toulouse,Ligue 1,2016-2017
7,François Moubandje,"€ 12,481","€ 649,000","€ 671,522",D,26,Switzerland,Toulouse,Ligue 1,2016-2017
8,Steeve Yago,"€ 11,308","€ 588,000","€ 608,405",D,23,Burkina Faso,Toulouse,Ligue 1,2016-2017
9,Issiaga Sylla,"€ 10,692","€ 556,000","€ 575,295",D,22,Guinea,Toulouse,Ligue 1,2016-2017
10,Jean-Daniel Akpa Akpro,"€ 10,519","€ 547,000","€ 565,982",M,23,Cote d'Ivoire,Toulouse,Ligue 1,2016-2017
11,Jessy Pi,"€ 9,788","€ 509,000","€ 526,664",M,22,France,Toulouse,Ligue 1,2016-2017
12,Somália,"€ 9,404","€ 489,000","€ 505,970",M,27,Brazil,Toulouse,Ligue 1,2016-2017
13,Pavle Ninkov,"€ 8,942","€ 465,000","€ 481,137",D,31,Serbia,Toulouse,Ligue 1,2016-2017
14,Alban Lafont,"€ 8,692","€ 452,000","€ 467,686",K,17,France,Toulouse,Ligue 1,2016-2017
15,Yann Bodiger,"€ 8,692","€ 452,000","€ 467,686",M,21,France,Toulouse,Ligue 1,2016-2017
16,Issa Diop,"€ 8,692","€ 452,000","€ 467,686",D,19,France,Toulouse,Ligue 1,2016-2017
17,Alexis Blin,"€ 8,692","€ 452,000","€ 467,686",M,19,France,Toulouse,Ligue 1,2016-2017
18,Zinédine Machach,"€ 7,692","€ 400,000","€ 413,881",M,20,France,Toulouse,Ligue 1,2016-2017
19,Yrondu Musavu-King,"€ 7,308","€ 380,000","€ 393,187",D,24,Gabon,Toulouse,Ligue 1,2016-2017
20,Dusan Veskovac,"€ 6,558","€ 341,000","€ 352,834",D,30,Serbia,Toulouse,Ligue 1,2016-2017
21,Odsonne Edouard,"€ 6,192","€ 322,000","€ 333,174",F,18,France,Toulouse,Ligue 1,2016-2017
22,Clément Michelin,"€ 5,481","€ 285,000","€ 294,890",D,19,France,Toulouse,Ligue 1,2016-2017
23,Dodi Lukebakio,"€ 4,788","€ 249,000","€ 257,641",F,18,Belgium,Toulouse,Ligue 1,2016-2017
24,Marc Vidal,"€ 4,481","€ 233,000","€ 241,086",K,25,France,Toulouse,Ligue 1,2016-2017
25,Pantxi Sirieix,"€ 4,308","€ 224,000","€ 231,773",M,35,France,Toulouse,Ligue 1,2016-2017
26,Mauro Goicoechea,"€ 2,865","€ 149,000","€ 154,171",K,28,Uruguay,Toulouse,Ligue 1,2016-2017
27,Mathieu Cafaro,"€ 2,308","€ 120,000","€ 124,164",M,19,France,Toulouse,Ligue 1,2016-2017
28,Quentin Boisgard,"€ 2,115","€ 110,000","€ 113,817",M,19,France,Toulouse,Ligue 1,2016-2017
29,Ibrahim Sangaré,"€ 1,808","€ 94,000","€ 97,262",M,18,Cote d'Ivoire,Toulouse,Ligue 1,2016-2017
30,Quentin Depehi,"€ 1,788","€ 93,000","€ 96,227",F,19,France,Toulouse,Ligue 1,2016-2017
31,Maxime Pélican,"€ 1,519","€ 79,000","€ 81,742",F,18,France,Toulouse,Ligue 1,2016-2017
32,Jordan Sebban,"€ 1,385","€ 72,000","€ 74,499",M,19,France,Toulouse,Ligue 1,2016-2017
33,Uros Spajic,€ 0,€ 0,€ 0,D,23,Serbia,Toulouse,Ligue 1,2016-2017
34,Kelvin Amian,€ 0,€ 0,€ 0,D,18,France,Toulouse,Ligue 1,2016-2017
35,Aleksandar Pesic,€ 0,€ 0,€ 0,F,24,Serbia,Toulouse,Ligue 1,2016-2017
36,Óscar Trejo,€ 0,€ 0,€ 0,M,28,Argentina,Toulouse,Ligue 1,2016-2017
37,Dominik Furman,€ 0,€ 0,€ 0,M,23,Poland,Toulouse,Ligue 1,2016-2017
