,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Dimitri Payet,"€ 108,750","€ 5,655,000","€ 5,851,244",F,29,France,Marseille,Ligue 1,2016-2017
1,Bafétimbi Gomis,"€ 61,115","€ 3,178,000","€ 3,288,285",F,30,France,Marseille,Ligue 1,2016-2017
2,Florian Thauvin,"€ 52,192","€ 2,714,000","€ 2,808,183",F,23,France,Marseille,Ligue 1,2016-2017
3,Patrice Evra,"€ 46,038","€ 2,394,000","€ 2,477,078",D,35,France,Marseille,Ligue 1,2016-2017
4,Rémy Cabella,"€ 40,250","€ 2,093,000","€ 2,165,633",M,26,France,Marseille,Ligue 1,2016-2017
5,Morgan Sanson,"€ 37,808","€ 1,966,000","€ 2,034,226",M,21,France,Marseille,Ligue 1,2016-2017
6,Karim Rekik,"€ 35,885","€ 1,866,000","€ 1,930,755",D,21,Netherlands,Marseille,Ligue 1,2016-2017
7,Rolando,"€ 35,885","€ 1,866,000","€ 1,930,755",D,30,Portugal,Marseille,Ligue 1,2016-2017
8,Rod Fanni,"€ 34,808","€ 1,810,000","€ 1,872,812",D,34,France,Marseille,Ligue 1,2016-2017
9,Grégory Sertic,"€ 33,154","€ 1,724,000","€ 1,783,828",M,26,France,Marseille,Ligue 1,2016-2017
10,William Vainqueur,"€ 25,827","€ 1,343,000","€ 1,389,606",M,27,France,Marseille,Ligue 1,2016-2017
11,Henri Bedimo,"€ 22,019","€ 1,145,000","€ 1,184,735",D,32,Cameroon,Marseille,Ligue 1,2016-2017
12,Hiroki Sakai,"€ 21,538","€ 1,120,000","€ 1,158,867",D,26,Japan,Marseille,Ligue 1,2016-2017
13,Tomas Hubocan,"€ 21,538","€ 1,120,000","€ 1,158,867",D,30,Slovakia,Marseille,Ligue 1,2016-2017
14,Dória,"€ 15,192","€ 790,000","€ 817,415",D,21,Brazil,Marseille,Ligue 1,2016-2017
15,Bouna Sarr,"€ 13,212","€ 687,000","€ 710,841",D,24,France,Marseille,Ligue 1,2016-2017
16,Abou Diaby,"€ 8,808","€ 458,000","€ 473,894",M,30,France,Marseille,Ligue 1,2016-2017
17,Yohann Pelé,"€ 8,808","€ 458,000","€ 473,894",K,33,France,Marseille,Ligue 1,2016-2017
18,Zinédine Machach,"€ 7,692","€ 400,000","€ 413,881",M,20,France,Marseille,Ligue 1,2016-2017
19,Brice Samba,"€ 6,692","€ 348,000","€ 360,077",K,22,France,Marseille,Ligue 1,2016-2017
20,Aaron Leya Iseka,"€ 6,231","€ 324,000","€ 335,244",F,18,Belgium,Marseille,Ligue 1,2016-2017
21,Bill Tuiloma,"€ 5,750","€ 299,000","€ 309,376",D,21,New Zealand,Marseille,Ligue 1,2016-2017
22,Antoine Rabillard,"€ 2,250","€ 117,000","€ 121,060",F,20,France,Marseille,Ligue 1,2016-2017
23,Florian Escales,"€ 1,269","€ 66,000","€ 68,290",K,20,France,Marseille,Ligue 1,2016-2017
24,Boubacar Kamara,€ 904,"€ 47,000","€ 48,631",D,16,France,Marseille,Ligue 1,2016-2017
25,Clinton N'Jie,€ 0,€ 0,€ 0,F,22,Cameroon,Marseille,Ligue 1,2016-2017
26,Julien Da Costa,€ 0,€ 0,€ 0,D,20,France,Marseille,Ligue 1,2016-2017
27,Romain Alessandrini,€ 0,€ 0,€ 0,F,27,France,Marseille,Ligue 1,2016-2017
28,Saîf-Eddine Khaoui,€ 0,€ 0,€ 0,M,21,Tunisia,Marseille,Ligue 1,2016-2017
29,Gaël Andonian,€ 0,€ 0,€ 0,D,21,Armenia,Marseille,Ligue 1,2016-2017
30,Maxime López,€ 0,€ 0,€ 0,M,18,France,Marseille,Ligue 1,2016-2017
31,André Zambo Anguissa,€ 0,€ 0,€ 0,M,20,Cameroon,Marseille,Ligue 1,2016-2017
32,Lassana Diarra,€ 0,€ 0,€ 0,M,31,France,Marseille,Ligue 1,2016-2017
