,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Memphis Depay,"€ 83,327","€ 4,333,000","€ 4,483,367",F,22,Netherlands,Lyon,Ligue 1,2016-2017
1,Mathieu Valbuena,"€ 77,038","€ 4,006,000","€ 4,145,019",F,31,France,Lyon,Ligue 1,2016-2017
2,Alexandre Lacazette,"€ 77,038","€ 4,006,000","€ 4,145,019",F,25,France,Lyon,Ligue 1,2016-2017
3,Nabil Fekir,"€ 66,038","€ 3,434,000","€ 3,553,169",M,22,France,Lyon,Ligue 1,2016-2017
4,Maxime Gonalons,"€ 55,019","€ 2,861,000","€ 2,960,285",M,27,France,Lyon,Ligue 1,2016-2017
5,Rafael,"€ 50,615","€ 2,632,000","€ 2,723,338",D,25,Brazil,Lyon,Ligue 1,2016-2017
6,Mapou Yanga-Mbiwa,"€ 48,423","€ 2,518,000","€ 2,605,382",D,27,France,Lyon,Ligue 1,2016-2017
7,Anthony Lopes,"€ 39,615","€ 2,060,000","€ 2,131,488",K,25,Portugal,Lyon,Ligue 1,2016-2017
8,Corentin Tolisso,"€ 37,423","€ 1,946,000","€ 2,013,532",M,21,France,Lyon,Ligue 1,2016-2017
9,Jordan Ferri,"€ 30,808","€ 1,602,000","€ 1,657,594",M,24,France,Lyon,Ligue 1,2016-2017
10,Jérémy Morel,"€ 26,404","€ 1,373,000","€ 1,420,647",D,32,Madagascar,Lyon,Ligue 1,2016-2017
11,Sergi Darder,"€ 24,212","€ 1,259,000","€ 1,302,691",M,22,Spain,Lyon,Ligue 1,2016-2017
12,Christophe Jallet,"€ 24,212","€ 1,259,000","€ 1,302,691",D,32,France,Lyon,Ligue 1,2016-2017
13,Maciej Rybus,"€ 14,827","€ 771,000","€ 797,756",D,26,Poland,Lyon,Ligue 1,2016-2017
14,Rachid Ghezzal,"€ 14,731","€ 766,000","€ 792,582",F,24,Algeria,Lyon,Ligue 1,2016-2017
15,Maxwel Cornet,"€ 14,615","€ 760,000","€ 786,374",F,19,Cote d'Ivoire,Lyon,Ligue 1,2016-2017
16,Emanuel Mammana,"€ 11,462","€ 596,000","€ 616,683",D,20,Argentina,Lyon,Ligue 1,2016-2017
17,Aldo Kalulu,"€ 7,558","€ 393,000","€ 406,638",F,20,France,Lyon,Ligue 1,2016-2017
18,Lucas Tousart,"€ 7,538","€ 392,000","€ 405,603",M,19,France,Lyon,Ligue 1,2016-2017
19,Mathieu Gorgelin,"€ 6,769","€ 352,000","€ 364,215",K,25,France,Lyon,Ligue 1,2016-2017
20,Mouctar Diakhaby,"€ 5,788","€ 301,000","€ 311,446",D,19,France,Lyon,Ligue 1,2016-2017
21,Jean-Philippe Mateta,"€ 3,981","€ 207,000","€ 214,183",F,19,France,Lyon,Ligue 1,2016-2017
22,Houssem Aouar,"€ 3,058","€ 159,000","€ 164,518",M,18,France,Lyon,Ligue 1,2016-2017
23,Jordy Gaspar,"€ 2,904","€ 151,000","€ 156,240",D,19,France,Lyon,Ligue 1,2016-2017
24,Myziane Maolida,"€ 2,269","€ 118,000","€ 122,095",F,17,France,Lyon,Ligue 1,2016-2017
25,Timothé Cognat,"€ 1,846","€ 96,000","€ 99,331",M,18,France,Lyon,Ligue 1,2016-2017
26,Lucas Mocio,"€ 1,308","€ 68,000","€ 70,360",K,22,France,Lyon,Ligue 1,2016-2017
27,Alan Dzabana,€ 788,"€ 41,000","€ 42,423",F,19,France,Lyon,Ligue 1,2016-2017
28,Olivier Kemen,€ 0,€ 0,€ 0,M,19,France,Lyon,Ligue 1,2016-2017
29,Louis Nganioni,€ 0,€ 0,€ 0,D,21,France,Lyon,Ligue 1,2016-2017
30,Gaëtan Perrin,€ 0,€ 0,€ 0,M,20,France,Lyon,Ligue 1,2016-2017
31,Romain Del Castillo,€ 0,€ 0,€ 0,F,20,France,Lyon,Ligue 1,2016-2017
32,Clément Grenier,€ 0,€ 0,€ 0,M,25,France,Lyon,Ligue 1,2016-2017
33,Nicolas N'Koulou,€ 0,€ 0,€ 0,D,26,Cameroon,Lyon,Ligue 1,2016-2017
