,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Jérémy Ménez,"€ 54,385","€ 2,828,000","€ 2,926,139",F,29,France,Bordeaux,Ligue 1,2016-2017
1,Jérémy Toulalan,"€ 38,058","€ 1,979,000","€ 2,047,677",M,32,France,Bordeaux,Ligue 1,2016-2017
2,Grégory Sertic,"€ 33,154","€ 1,724,000","€ 1,783,828",M,26,France,Bordeaux,Ligue 1,2016-2017
3,Jaroslav Plasil,"€ 32,615","€ 1,696,000","€ 1,754,856",M,34,Czech Republic,Bordeaux,Ligue 1,2016-2017
4,Cédric Carrasso,"€ 30,462","€ 1,584,000","€ 1,638,969",K,34,France,Bordeaux,Ligue 1,2016-2017
5,Nicolas Pallois,"€ 23,923","€ 1,244,000","€ 1,287,170",D,28,France,Bordeaux,Ligue 1,2016-2017
6,Nicolas Maurice-Belay,"€ 22,096","€ 1,149,000","€ 1,188,873",F,31,France,Bordeaux,Ligue 1,2016-2017
7,Diego Contento,"€ 22,019","€ 1,145,000","€ 1,184,735",D,26,Germany,Bordeaux,Ligue 1,2016-2017
8,Youssouf Sabaly,"€ 19,827","€ 1,031,000","€ 1,066,779",D,23,Senegal,Bordeaux,Ligue 1,2016-2017
9,Malcom,"€ 17,673","€ 919,000","€ 950,892",F,19,Brazil,Bordeaux,Ligue 1,2016-2017
10,Adam Ounas,"€ 12,115","€ 630,000","€ 651,863",F,19,Algeria,Bordeaux,Ligue 1,2016-2017
11,Younousse Sankharé,"€ 12,096","€ 629,000","€ 650,828",M,26,Senegal,Bordeaux,Ligue 1,2016-2017
12,Igor Lewczuk,"€ 11,615","€ 604,000","€ 624,960",D,31,Poland,Bordeaux,Ligue 1,2016-2017
13,Mauro Arambarri,"€ 8,981","€ 467,000","€ 483,206",M,20,Uruguay,Bordeaux,Ligue 1,2016-2017
14,Milan Gajic,"€ 8,942","€ 465,000","€ 481,137",D,20,Serbia,Bordeaux,Ligue 1,2016-2017
15,François Kamano,"€ 8,885","€ 462,000","€ 478,033",F,20,Guinea,Bordeaux,Ligue 1,2016-2017
16,Jérôme Prior,"€ 8,269","€ 430,000","€ 444,922",K,20,France,Bordeaux,Ligue 1,2016-2017
17,Enzo Crivelli,"€ 7,692","€ 400,000","€ 413,881",F,21,France,Bordeaux,Ligue 1,2016-2017
18,Maxime Poundjé,"€ 7,692","€ 400,000","€ 413,881",D,23,France,Bordeaux,Ligue 1,2016-2017
19,Vukasin Jovanovic,"€ 6,692","€ 348,000","€ 360,077",D,20,Serbia,Bordeaux,Ligue 1,2016-2017
20,Théo Pellenard,"€ 6,269","€ 326,000","€ 337,313",D,22,France,Bordeaux,Ligue 1,2016-2017
21,Frédéric Guilbert,"€ 4,212","€ 219,000","€ 226,600",D,21,France,Bordeaux,Ligue 1,2016-2017
22,Paul Bernardoni,"€ 3,404","€ 177,000","€ 183,142",K,19,France,Bordeaux,Ligue 1,2016-2017
23,Daniel Mancini,"€ 3,404","€ 177,000","€ 183,142",M,19,Argentina,Bordeaux,Ligue 1,2016-2017
24,Jorris Romil,"€ 3,385","€ 176,000","€ 182,108",F,21,Guadeloupe,Bordeaux,Ligue 1,2016-2017
25,Abdou Traoré,"€ 3,308","€ 172,000","€ 177,969",M,28,Mali,Bordeaux,Ligue 1,2016-2017
26,Thomas Touré,"€ 1,269","€ 66,000","€ 68,290",F,22,Cote d'Ivoire,Bordeaux,Ligue 1,2016-2017
27,Gaëtan Laborde,"€ 1,096","€ 57,000","€ 58,978",F,22,France,Bordeaux,Ligue 1,2016-2017
28,Zaydou Youssouf,€ 923,"€ 48,000","€ 49,666",F,16,France,Bordeaux,Ligue 1,2016-2017
29,Isaac Kiese Thelin,€ 0,€ 0,€ 0,F,24,Sweden,Bordeaux,Ligue 1,2016-2017
30,Valentín Vada,€ 0,€ 0,€ 0,M,20,Argentina,Bordeaux,Ligue 1,2016-2017
31,Kévin Soni,€ 0,€ 0,€ 0,F,18,Cameroon,Bordeaux,Ligue 1,2016-2017
32,Younés Kaabouni,€ 0,€ 0,€ 0,M,21,France,Bordeaux,Ligue 1,2016-2017
33,Diego Rolán,€ 0,€ 0,€ 0,F,23,Uruguay,Bordeaux,Ligue 1,2016-2017
34,Cédric Yambéré,€ 0,€ 0,€ 0,D,25,Central African Republic,Bordeaux,Ligue 1,2016-2017
35,Pablo,€ 0,€ 0,€ 0,D,25,Brazil,Bordeaux,Ligue 1,2016-2017
