id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
6772,Gamid Agalarov,13,935,11,5.587183576077223,0,1.0390743659809232,31,11,3,0,F S,FC Ufa,9,4.078632947057486,4.254510842263699,0.16325902938842773
2774,Sardar Azmoun,11,750,7,5.266080299392343,1,0.6148414509370923,28,10,0,1,F S,Zenit St. Petersburg,6,4.511804964393377,7.0999463722109795,2.2419038489460945
2925,Fedor Smolov,11,917,7,4.049605276435614,0,0.5201902445405722,36,13,0,0,F S,Lokomotiv Moscow,6,3.295329976826906,4.524251624941826,1.5891663506627083
3063,Artem Dzyuba,13,806,7,5.805197335779667,3,2.665098525583744,28,20,0,0,F S,Zenit St. Petersburg,6,5.0509219989180565,8.516496002674103,2.8655879609286785
2772,Aleksandr Erokhin,13,608,6,5.702309224754572,1,0.3207981027662754,28,6,1,0,F M S,Zenit St. Petersburg,6,5.702309224754572,6.159067794680595,1.3363078711554408
2814,Denis Glushakov,11,937,6,4.601471811532974,0,1.1999604105949402,38,15,2,0,M,Khimki,3,2.338645838201046,3.2984815649688244,0.9550993479788303
5536,Daniil Fomin,13,1142,6,4.439851924777031,2,2.1891892440617085,22,22,4,0,M,Dinamo Moscow,2,1.422750597819686,6.846480974927545,3.7163939513266087
48,Jhon Córdoba,12,866,5,7.605941511690617,2,1.7134250774979591,41,14,2,0,F S,FC Krasnodar,4,5.343119077384472,7.169589586555958,1.1841562883928418
2712,Rifat Zhemaletdinov,12,816,5,1.5515594109892845,4,2.047708973288536,17,17,2,0,M S,Lokomotiv Moscow,5,1.5515594109892845,5.269505113363266,2.475622296333313
9591,Vladislav Sarveli,12,614,5,3.6429255176335573,0,0.5415888279676437,14,12,0,0,F S,Krylya Sovetov Samara,5,3.6429255176335573,4.529132993891835,0.4460221938788891
9988,Mateo Cassierra,7,621,5,5.207655906677246,1,1.4026479609310627,18,15,1,0,F,PFC Sochi,5,5.207655906677246,6.887269735336304,0.5191598907113075
2057,Ezequiel Ponce,7,562,4,1.4722920581698418,1,0.9175137681886554,20,9,0,0,F S,Spartak Moscow,4,1.4722920581698418,2.492332026362419,0.6666288040578365
2775,Dmitriy Poloz,10,602,4,2.943874090909958,0,0.8228298649191856,17,12,1,0,F M S,FC Rostov,3,2.189598798751831,2.9873331524431705,0.33270508516579866
8694,Chidera Ejuke,13,987,4,2.8872853880748153,2,1.5646330462768674,35,10,0,0,F M S,CSKA Moscow,4,2.8872853880748153,6.456901703029871,3.196460522711277
9049,Konstantin Tyukavin,13,823,4,5.48255074955523,0,0.6100604999810457,26,10,0,0,F S,Dinamo Moscow,4,5.48255074955523,6.066433034837246,1.41877525113523
9590,Ivan Sergeev,13,1103,4,6.0176322581246495,3,1.646029505878687,37,13,2,0,F S,Krylya Sovetov Samara,3,5.2633569361642,7.72200920432806,1.1765691637992859
9997,Anders Dreyer,7,601,4,1.1097686775028706,0,0.188778692856431,17,6,0,0,F M,Rubin Kazan,4,1.1097686775028706,1.5186883676797152,0.3798462525010109
2414,Grzegorz Krychowiak,11,929,3,3.3845793958753347,3,2.8402485605329275,30,23,0,1,M,"FC Krasnodar,Lokomotiv Moscow",1,1.8760286923497915,7.188568688929081,4.355377500876784
2771,Christian Noboa,11,860,3,2.3256008587777615,2,2.838234425522387,17,28,3,0,M S,PFC Sochi,1,0.8170502278953791,5.570770397782326,2.97344633936882
2815,Quincy Promes,8,573,3,1.4733162000775337,0,0.3936616238206625,19,6,0,0,F M S,Spartak Moscow,3,1.4733162000775337,2.2210181150585413,0.604111647233367
2817,Ivelin Popov,11,530,3,2.534447168931365,2,0.588182388804853,22,9,2,0,F M S,PFC Sochi,3,2.534447168931365,3.6781242191791534,0.8091757036745548
3015,Nikolay Komlichenko,13,873,3,3.9836485385894775,1,0.41271171160042286,25,8,1,0,F S,FC Rostov,2,3.2293731570243835,3.39021323248744,0.26797126047313213
3021,Aleksei Kozlov,11,990,3,0.9047262743115425,0,0.14383414015173912,8,3,1,0,D,Nizhny Novgorod,3,0.9047262743115425,1.741094765253365,1.2236345866695046
3390,Rémy Cabella,13,1044,3,2.8743171971291304,4,3.607530739158392,18,36,3,0,M S,FC Krasnodar,3,2.1200418826192617,8.814038712531328,4.075157856568694
5417,Mohamed Konate,13,910,3,4.87090327590704,0,0.8219144521281123,35,6,3,0,F,FK Akhmat,3,4.87090327590704,5.620221740566194,1.1209587063640356
5454,Fedor Chalov,13,827,3,2.50244278088212,2,1.7309953719377518,25,15,0,0,F M S,CSKA Moscow,3,2.50244278088212,5.217109441757202,1.173767451196909
5899,Anton Zabolotny,11,791,3,1.4841313548386097,0,0.8309558369219303,22,11,1,1,F S,CSKA Moscow,3,1.4841313548386097,2.7752008140087128,1.1691965777426958
5923,Nikolay Kalinskiy,13,1170,3,2.312300728634,2,1.6762885637581348,23,26,3,0,M,Nizhny Novgorod,2,0.8037515059113503,2.860162252560258,1.622825481928885
6580,Danil Glebov,13,1165,3,0.6222415557131171,1,1.5239664893597364,20,10,0,0,M,FC Rostov,3,0.6222415557131171,3.541237885132432,1.7332717161625624
6611,Vyacheslav Grulev,11,505,3,1.4580737054347992,0,0.3966115992516279,13,7,1,0,F S,Dinamo Moscow,3,1.4580737054347992,1.849579214118421,0.3288583643734455
6774,Aleksey Sutormin,13,615,3,2.463739976286888,1,1.1437080092728138,8,9,0,0,D S,Zenit St. Petersburg,0,0.20091401040554047,4.02216811478138,3.103231258690357
7283,Daniil Utkin,12,831,3,1.1573183834552765,0,1.6518050814047456,22,18,2,0,M S,FK Akhmat,3,1.1573183834552765,3.184146637097001,2.299419369548559
7631,Sebastian Szymanski,12,942,3,1.4270303640514612,4,2.1020321529358625,30,34,4,0,M S,Dinamo Moscow,3,1.4270303640514612,3.6993528082966805,1.373010478913784
8599,Ilya Kukharchuk,12,704,3,2.347153404727578,0,0.7255242895334959,15,4,2,0,F S,Khimki,3,2.347153404727578,3.6778071708977222,0.7164425477385521
8782,Eduard Spertsyan,12,900,3,2.5191546827554703,2,2.2759646624326706,24,17,2,0,M S,FC Krasnodar,3,2.5191546827554703,6.6856938526034355,2.695347562432289
8984,Wendel,13,1163,3,1.5082130134105682,1,1.9909126870334148,25,18,3,0,M,Zenit St. Petersburg,3,1.5082130134105682,12.245248883962631,10.219503469765186
9837,Claudinho,8,566,3,2.6868213657289743,2,2.437519460916519,19,12,0,0,F M S,Zenit St. Petersburg,3,2.6868213657289743,7.574481079354882,4.336695283651352
2750,Roman Zobnin,10,772,2,1.3269480261951685,0,0.11425168067216873,19,5,2,0,M S,Spartak Moscow,2,1.3269480261951685,2.2707870975136757,1.7312137093394995
2857,Oleg Ivanov,11,656,2,1.9436058439314365,0,0.381159882992506,14,5,2,0,M S,FC Ufa,0,0.4350551888346672,1.192394483834505,0.79975501075387
2928,Joãozinho,11,206,2,0.47838016226887703,0,0.07313910871744156,9,1,0,0,F S,PFC Sochi,2,0.47838016226887703,0.6903575044125319,0.32337692007422447
3035,Evgeni Lutsenko,9,538,2,1.1662011668086052,0,0.1268050679937005,11,3,1,0,F S,Arsenal Tula,2,1.1662011668086052,1.5466408096253872,0.2702564038336277
3067,Artur Yusupov,11,862,2,2.1151637509465218,2,1.0889401002787054,20,9,1,0,F M S,PFC Sochi,2,2.1151637509465218,6.332396455109119,3.645212589763105
3090,Igor Konovalov,13,763,2,1.845804015174508,1,0.25117033813148737,9,11,2,0,M S,FK Akhmat,1,1.0915286932140589,3.8349429592490196,2.631579249165952
