id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
3064,Hulk,28,2300,15,11.39578564837575,7,9.89595209248364,109,63,8,0,F M S,Zenit St. Petersburg,12,8.378684494644403,15.3359554708004,4.437078977003694
813,Salomón Rondón,26,1523,13,10.609944485127926,2,2.2026373762637377,58,17,5,0,F S,Zenit St. Petersburg,13,10.609944485127926,13.83963963855058,2.546386295929551
2815,Quincy Promes,28,2378,13,8.842511393129826,3,4.377865646965802,67,39,3,0,F M S,Spartak Moscow,13,8.842511393129826,15.845256515778601,4.646238442510366
2884,Roman Eremenko,25,2217,13,3.895851055160165,6,6.412556076422334,70,69,3,0,M,CSKA Moscow,13,3.895851055160165,18.202404968440533,10.174012698233128
2886,Bibras Natcho,26,2173,12,9.164123279042542,8,3.940852318890393,64,58,2,0,M S,CSKA Moscow,5,3.884195975959301,13.269212443381548,8.28941299393773
255,Kevin Kurányi,24,1573,10,7.399495963007212,4,2.6432695649564266,45,20,2,0,F S,Dinamo Moscow,7,5.136670012027025,7.498468894511461,2.656133461743593
1681,Ahmed Musa,30,2443,10,9.764398930594325,7,4.788375694304705,60,30,0,0,F M S,CSKA Moscow,10,9.764398930594325,16.518304714933038,3.0697173289954662
2970,Igor Portnyagin,26,2038,10,11.31252810638398,2,1.7718392619863153,71,21,2,0,F M S,Rubin Kazan,10,10.558252724818885,13.112812987528741,2.607255559414625
2751,Aleksey Ionov,29,2053,9,5.922501342371106,2,3.750010784715414,35,33,2,0,F M S,Dinamo Moscow,9,5.922501342371106,11.41187246888876,3.827038798481226
2922,Mauricio Pereyra,27,2025,9,4.646693581715226,1,3.8813559114933014,45,34,4,0,F M S,FC Krasnodar,8,3.1381428642198443,10.011955734342337,5.8374104127287865
2925,Fedor Smolov,24,1787,8,8.420771753415465,2,3.103393073193729,58,20,4,0,D F S,"Dinamo Moscow,Ural",7,7.666496491059661,10.532535307109356,1.2713062148541212
3063,Artem Dzyuba,24,1314,8,6.26764141023159,2,2.204815512523055,32,28,2,0,F S,"FC Rostov,Spartak Moscow",8,6.26764141023159,9.29539390373975,2.8925171345472336
3066,Aleksandr Kokorin,27,1818,8,8.385153030976653,4,2.09579161927104,53,17,2,0,F M S,Dinamo Moscow,7,7.630877768620849,11.323333606123924,2.646508105099201
776,Seydou Doumbia,13,769,7,7.6583235412836075,1,1.7118515148758888,26,11,2,0,F S,CSKA Moscow,5,6.149772956967354,9.357677632942796,1.5988241750746965
2708,Manuel Fernandes,28,1852,7,5.706867663189769,2,1.4496346982195973,31,22,4,0,M S,Lokomotiv Moscow,4,3.44404177647084,7.608667701482773,3.383846005424857
