id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
2925,Fedor Smolov,22,1934,18,10.14167533069849,0,1.3780554672703147,102,25,4,0,F S,FC Krasnodar,14,7.124574087560177,8.174838453531265,1.5888723218813539
3063,Artem Dzyuba,26,2195,13,10.839259201660752,4,3.8547610249370337,54,30,5,0,F S,Zenit St. Petersburg,12,10.08498384989798,15.599197410047054,5.32355220336467
2815,Quincy Promes,26,2259,12,9.633628974668682,9,5.967720598913729,82,67,3,1,F M S,Spartak Moscow,10,8.125078271143138,15.639108275063336,6.050249917432666
2930,Ari,20,1623,10,6.319791791960597,4,2.718303100205958,50,34,4,0,F,"FC Krasnodar,Lokomotiv Moscow",10,6.319791791960597,9.01968028396368,1.8789713867008686
2480,Jonathas,26,2003,9,8.565890258178115,3,2.260168144479394,77,22,3,0,F M S,Rubin Kazan,8,7.057339644059539,7.364894576370716,0.9512749463319778
5462,Bekim Balaj,26,1915,9,6.730799550190568,0,1.2619306072592735,43,18,2,0,F S,FK Akhmat,9,5.976524228230119,7.759719347581267,1.3288034927099943
2814,Denis Glushakov,25,2134,8,4.120547307655215,2,1.4019295433536172,50,20,2,1,M S,Spartak Moscow,8,4.120547307655215,9.694987263530493,4.938509788364172
3016,Sergei Kornilenko,26,1735,8,6.559561563655734,1,2.5784782925620675,64,27,6,0,F M S,Krylya Sovetov Samara,8,6.559561563655734,9.510629495605826,2.079568028450012
5467,Giuliano,28,2369,8,6.8414800260216,7,4.089461820200086,51,46,1,0,M S,Zenit St. Petersburg,5,4.5786540526896715,11.901001796126366,5.045446394011378
2708,Manuel Fernandes,22,1836,7,4.16552172973752,9,4.223301474004984,56,45,2,0,M S,Lokomotiv Moscow,5,2.6569710578769445,8.421805692836642,4.66097048856318
2710,Aleksandr Samedov,25,1831,7,5.791302049532533,2,3.027398271486163,39,38,1,0,F M S,"Lokomotiv Moscow,Spartak Moscow",4,2.7742008175700903,7.4007436372339725,3.0097725093364716
2774,Sardar Azmoun,27,1657,7,4.799282295629382,3,1.413595151156187,40,21,4,1,F S,FC Rostov,7,4.799282295629382,5.948203083127737,0.7652879012748599
2775,Dmitriy Poloz,26,1895,7,4.1233454598113894,5,3.6085421992465854,34,30,1,0,F M S,FC Rostov,7,4.1233454598113894,8.688998432829976,1.998758340254426
2859,Ablae Mbengue,22,790,7,4.69504214450717,2,1.7580263875424862,25,6,0,0,F S,FK Akhmat,7,4.69504214450717,5.742703080177307,0.10527698136866093
2969,Maksim Kanunnikov,22,1848,7,4.2924338933080435,1,0.9308022074401379,34,16,3,1,F M,Rubin Kazan,7,4.2924338933080435,5.489046197384596,1.699957107193768
2778,Aleksandr Bukharov,18,970,6,2.9736971594393253,3,3.086424774955958,30,11,4,0,F M S,FC Rostov,6,2.9736971594393253,5.7978890761733055,0.5687083452939987
2886,Bibras Natcho,26,1717,6,3.724214275367558,5,1.6934911981225014,37,36,0,0,M S,CSKA Moscow,3,1.4613883392885327,7.707839405164123,6.366700040176511
2998,Yohan Mollo,19,1225,6,3.415254134684801,3,3.576002787798643,31,39,0,0,F M S,"Krylya Sovetov Samara,Zenit St. Petersburg",4,1.906703483313322,8.425953162834048,4.3490383718162775
3102,Blagoy Georgiev,21,1783,6,4.312596219591796,1,2.5119531583040953,32,34,5,0,F M,FC Orenburg,3,2.0497763259336352,6.127327598631382,2.9988341480493546
4665,Vitinho,13,1020,6,3.73420730791986,5,2.0772238299250603,56,22,0,0,F M S,CSKA Moscow,6,3.73420730791986,6.471801919862628,1.6911869198083878
5371,Federico Rasic,12,687,6,3.533077899366617,0,0.06735636573284864,15,2,2,1,F S,Arsenal Tula,4,1.270253475755453,1.2538275644183159,0.18402410112321377
5440,Kehinde Fatai,22,1357,6,4.8824827037751675,0,0.8994397176429629,26,13,2,0,F S,FC Ufa,6,4.128207366913557,4.954999890178442,0.2251065643504262
5454,Fedor Chalov,15,652,6,3.8706376180052757,1,0.6369646321982145,26,10,0,0,F M S,CSKA Moscow,6,3.8706376180052757,6.1554835215210915,1.6964264493435621
2733,Arsen Khubulov,10,629,5,4.072526151314378,2,1.4037731159478426,27,24,3,0,M S,Anzhi Makhachkala,1,1.0554250124841928,2.2228119671344757,0.9291725978255272
2818,Zé Luís,21,1498,5,5.386802725493908,6,4.385457012802362,57,36,3,0,F S,Spartak Moscow,5,5.386802725493908,9.397263336926699,2.5608755238354206
2860,Gheorghe Grozav,21,1368,5,3.185380257666111,2,1.2950586583465338,36,15,2,0,M S,FK Akhmat,3,1.6769121140241623,2.935570104047656,0.8504034578800201
