Rank,Club,Country,Level,Elo,From,To
None,Walsall,ENG,2,1355.47949219,1961-07-02,1961-08-19
None,Walsall,ENG,2,1363.31286621,1961-08-20,1961-08-23
None,Walsall,ENG,2,1361.75927734,1961-08-24,1961-08-26
None,Walsall,ENG,2,1379.02868652,1961-08-27,1961-08-29
None,Walsall,ENG,2,1389.15112305,1961-08-30,1961-09-02
None,Walsall,ENG,2,1369.41674805,1961-09-03,1961-09-06
None,Walsall,ENG,2,1373.53527832,1961-09-07,1961-09-09
None,Walsall,ENG,2,1387.74133301,1961-09-10,1961-09-13
None,Walsall,ENG,2,1385.84533691,1961-09-14,1961-09-16
None,Walsall,ENG,2,1391.78198242,1961-09-17,1961-09-19
None,Walsall,ENG,2,1379.14343262,1961-09-20,1961-09-20
None,Walsall,ENG,2,1382.59973145,1961-09-21,1961-09-23
None,Walsall,ENG,2,1377.20141602,1961-09-24,1961-09-27
None,Walsall,ENG,2,1377.79284668,1961-09-28,1961-09-30
None,Walsall,ENG,2,1377.86120605,1961-10-01,1961-10-07
None,Walsall,ENG,2,1393.83728027,1961-10-08,1961-10-14
None,Walsall,ENG,2,1390.06140137,1961-10-15,1961-10-16
None,Walsall,ENG,2,1382.64550781,1961-10-17,1961-10-18
None,Walsall,ENG,2,1367.37841797,1961-10-19,1961-10-21
None,Walsall,ENG,2,1364.6776123,1961-10-22,1961-10-24
None,Walsall,ENG,2,1362.14099121,1961-10-25,1961-10-25
None,Walsall,ENG,2,1360.2454834,1961-10-26,1961-11-02
None,Walsall,ENG,2,1359.52038574,1961-11-03,1961-11-04
None,Walsall,ENG,2,1357.40087891,1961-11-05,1961-11-08
None,Walsall,ENG,2,1355.25402832,1961-11-09,1961-11-11
None,Walsall,ENG,2,1350.25866699,1961-11-12,1961-11-18
None,Walsall,ENG,2,1365.97875977,1961-11-19,1961-11-25
None,Walsall,ENG,2,1358.6739502,1961-11-26,1961-12-02
None,Walsall,ENG,2,1355.85400391,1961-12-03,1961-12-16
None,Walsall,ENG,2,1351.23986816,1961-12-17,1961-12-23
None,Walsall,ENG,2,1361.20129395,1961-12-24,1961-12-26
None,Walsall,ENG,2,1370.85510254,1961-12-27,1962-01-13
None,Walsall,ENG,2,1366.10925293,1962-01-14,1962-01-20
None,Walsall,ENG,2,1374.00476074,1962-01-21,1962-02-03
None,Walsall,ENG,2,1370.55200195,1962-02-04,1962-02-10
None,Walsall,ENG,2,1368.46496582,1962-02-11,1962-02-14
None,Walsall,ENG,2,1368.94091797,1962-02-15,1962-02-17
None,Walsall,ENG,2,1384.76550293,1962-02-18,1962-02-24
None,Walsall,ENG,2,1389.38916016,1962-02-25,1962-02-26
None,Walsall,ENG,2,1401.11340332,1962-02-27,1962-03-03
None,Walsall,ENG,2,1403.34118652,1962-03-04,1962-03-06
None,Walsall,ENG,2,1399.83276367,1962-03-07,1962-03-10
None,Walsall,ENG,2,1403.96386719,1962-03-11,1962-03-17
None,Walsall,ENG,2,1410.72351074,1962-03-18,1962-03-21
None,Walsall,ENG,2,1408.19726562,1962-03-22,1962-03-24
None,Walsall,ENG,2,1401.30603027,1962-03-25,1962-03-30
None,Walsall,ENG,2,1409.91027832,1962-03-31,1962-04-05
None,Walsall,ENG,2,1405.81262207,1962-04-06,1962-04-07
None,Walsall,ENG,2,1398.64855957,1962-04-08,1962-04-11
None,Walsall,ENG,2,1391.98742676,1962-04-12,1962-04-14
None,Walsall,ENG,2,1389.14562988,1962-04-15,1962-04-21
None,Walsall,ENG,2,1391.8848877,1962-04-22,1962-04-23
None,Walsall,ENG,2,1382.55236816,1962-04-24,1962-04-24
None,Walsall,ENG,2,1375.85888672,1962-04-25,1962-04-28
None,Walsall,ENG,2,1388.76843262,1962-04-29,1962-08-18
None,Walsall,ENG,2,1378.05895996,1962-08-19,1962-08-21
None,Walsall,ENG,2,1376.59753418,1962-08-22,1962-08-25
None,Walsall,ENG,2,1388.84851074,1962-08-26,1962-08-29
None,Walsall,ENG,2,1381.54309082,1962-08-30,1962-09-01
None,Walsall,ENG,2,1375.35205078,1962-09-02,1962-09-04
None,Walsall,ENG,2,1381.39147949,1962-09-05,1962-09-08
None,Walsall,ENG,2,1388.10632324,1962-09-09,1962-09-12
None,Walsall,ENG,2,1399.39538574,1962-09-13,1962-09-15
None,Walsall,ENG,2,1395.30041504,1962-09-16,1962-09-18
None,Walsall,ENG,2,1395.32849121,1962-09-19,1962-09-22
None,Walsall,ENG,2,1400.63012695,1962-09-23,1962-09-25
None,Walsall,ENG,2,1400.68383789,1962-09-26,1962-09-29
None,Walsall,ENG,2,1380.45727539,1962-09-30,1962-10-06
None,Walsall,ENG,2,1375.92346191,1962-10-07,1962-10-13
None,Walsall,ENG,2,1375.22558594,1962-10-14,1962-10-20
None,Walsall,ENG,2,1369.87780762,1962-10-21,1962-10-27
None,Walsall,ENG,2,1368.66894531,1962-10-28,1962-10-31
None,Walsall,ENG,2,1376.08850098,1962-11-01,1962-11-03
None,Walsall,ENG,2,1368.40161133,1962-11-04,1962-11-10
None,Walsall,ENG,2,1358.21826172,1962-11-11,1962-11-14
None,Walsall,ENG,2,1366.52636719,1962-11-15,1962-11-17
None,Walsall,ENG,2,1361.5144043,1962-11-18,1962-11-19
None,Walsall,ENG,2,1358.9654541,1962-11-20,1962-11-24
None,Walsall,ENG,2,1358.34985352,1962-11-25,1962-11-28
None,Walsall,ENG,2,1357.16992188,1962-11-29,1962-11-30
None,Walsall,ENG,2,1352.39367676,1962-12-01,1962-12-08
None,Walsall,ENG,2,1363.96508789,1962-12-09,1962-12-15
