club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
VfB Stuttgart,Michael Frontzeck,30,Left-Back,VfL Bochum,£360Th.,out,Summer,0.36,1 Bundesliga,1994,1994/1995
VfB Stuttgart,Uwe Schneider,22,Centre-Back,VfL Bochum,£225Th.,out,Summer,0.225,1 Bundesliga,1994,1994/1995
VfB Stuttgart,Eyjólfur Sverrisson,25,Defensive Midfield,Besiktas,Loan fee:£90Th.,out,Summer,0.09,1 Bundesliga,1994,1994/1995
VfB Stuttgart,Alexander Strehmel,26,Centre-Back,Wattenscheid 09,Free transfer,out,Summer,0,1 Bundesliga,1994,1994/1995
VfB Stuttgart,Oliver Otto,21,Defensive Midfield,SSV Ulm 1846,Free transfer,out,Summer,0,1 Bundesliga,1994,1994/1995
VfB Stuttgart,Thomas Brdaric,19,Centre-Forward,F. Düsseldorf,Free transfer,out,Summer,0,1 Bundesliga,1994,1994/1995
VfB Stuttgart,Fritz Walter,33,Centre-Forward,Arm. Bielefeld,?,out,Summer,NA,1 Bundesliga,1994,1994/1995
TSV 1860 Munich,Piotr Nowak,30,Attacking Midfield,1.FC K'lautern,£675Th.,in,Summer,0.675,1 Bundesliga,1994,1994/1995
TSV 1860 Munich,Jens Dowe,26,Left Midfield,Hansa Rostock,£450Th.,in,Summer,0.45,1 Bundesliga,1994,1994/1995
TSV 1860 Munich,Olaf Bodden,26,Centre-Forward,Hansa Rostock,£450Th.,in,Summer,0.45,1 Bundesliga,1994,1994/1995
TSV 1860 Munich,Alexander Kutschera,26,Centre-Back,Bay. Uerdingen,£288Th.,in,Summer,0.288,1 Bundesliga,1994,1994/1995
TSV 1860 Munich,Miroslav Stevic,24,Defensive Midfield,Dynamo Dresden,£225Th.,in,Summer,0.225,1 Bundesliga,1994,1994/1995
TSV 1860 Munich,Manfred Schwabl,28,Defensive Midfield,FC Tirol,£225Th.,in,Summer,0.225,1 Bundesliga,1994,1994/1995
TSV 1860 Munich,Uwe Wolf,26,Centre-Back,1.FC Nuremberg,£216Th.,in,Summer,0.216,1 Bundesliga,1994,1994/1995
TSV 1860 Munich,Peter Knäbel,27,Attacking Midfield,Saarbrücken,£113Th.,in,Summer,0.113,1 Bundesliga,1994,1994/1995
TSV 1860 Munich,Manfred Burghartswieser,20,Defensive Midfield,Bayern Munich,£23Th.,in,Summer,0.023,1 Bundesliga,1994,1994/1995
TSV 1860 Munich,Thomas Schmidt,28,Sweeper,SC Freiburg,?,in,Summer,NA,1 Bundesliga,1994,1994/1995
TSV 1860 Munich,Rudolf Vidal,23,Goalkeeper,Unterhaching,?,in,Summer,NA,1 Bundesliga,1994,1994/1995
TSV 1860 Munich,Timur Yanyali,18,Centre-Back,TSV 1860 U19,-,in,Summer,0,1 Bundesliga,1994,1994/1995
TSV 1860 Munich,Thomas Ziemer,24,Attacking Midfield,1.FSV Mainz 05,Free transfer,out,Summer,0,1 Bundesliga,1994,1994/1995
TSV 1860 Munich,Peter Zeiler,23,Central Midfield,Unterhaching,Free transfer,out,Summer,0,1 Bundesliga,1994,1994/1995
TSV 1860 Munich,Andreas Heid,26,Goalkeeper,SV Lohhof,Free transfer,out,Summer,0,1 Bundesliga,1994,1994/1995
TSV 1860 Munich,Torsten Holm,22,Centre-Forward,1.FC Passau,Free transfer,out,Summer,0,1 Bundesliga,1994,1994/1995
TSV 1860 Munich,Andreas Hartig,23,Midfielder,Unterhaching,Free transfer,out,Summer,0,1 Bundesliga,1994,1994/1995
TSV 1860 Munich,Jochen Kientz,21,Centre-Back,E. Frankfurt,?,out,Summer,NA,1 Bundesliga,1994,1994/1995
TSV 1860 Munich,Niels Schlotterbeck,27,Attacking Midfield,Hannover 96,?,out,Summer,NA,1 Bundesliga,1994,1994/1995
TSV 1860 Munich,Albert Gröber,27,Forward,Unterhaching,?,out,Summer,NA,1 Bundesliga,1994,1994/1995
TSV 1860 Munich,Roland Kneißl,31,Midfielder,Retired,-,out,Summer,0,1 Bundesliga,1994,1994/1995
SC Freiburg,Axel Sundermann,26,Centre-Back,Hannover 96,£293Th.,in,Summer,0.293,1 Bundesliga,1994,1994/1995
SC Freiburg,Jörg Heinrich,24,Left-Back,Kickers Emden,£45Th.,in,Summer,0.045,1 Bundesliga,1994,1994/1995
SC Freiburg,Karsten Neitzel,26,Defensive Midfield,Stuttg. Kickers,Free transfer,in,Summer,0,1 Bundesliga,1994,1994/1995
SC Freiburg,Andrés Cardoso,NA,Central Midfield,Estudiantes,?,in,Summer,NA,1 Bundesliga,1994,1994/1995
SC Freiburg,Christian Simon,24,Attacking Midfield,Saarbrücken,£90Th.,out,Summer,0.09,1 Bundesliga,1994,1994/1995
SC Freiburg,Stefan Sartori,19,Midfielder,VfB Gaggenau,Free transfer,out,Summer,0,1 Bundesliga,1994,1994/1995
SC Freiburg,Jan Seifert,25,Centre-Back,VfB Leipzig,?,out,Summer,NA,1 Bundesliga,1994,1994/1995
SC Freiburg,Thomas Schmidt,28,Sweeper,1860 Munich,?,out,Summer,NA,1 Bundesliga,1994,1994/1995
SC Freiburg,Austin Berry,23,Left Midfield,LD Alajuelense,?,out,Summer,NA,1 Bundesliga,1994,1994/1995
SC Freiburg,Martin Käfer,26,Defender,Freiburger FC,?,out,Summer,NA,1 Bundesliga,1994,1994/1995
SC Freiburg,Thomas Schweizer,26,Centre-Forward,SV Wasser,?,out,Summer,NA,1 Bundesliga,1994,1994/1995
SC Freiburg,René Linderer,23,Midfielder,Retired,-,out,Summer,0,1 Bundesliga,1994,1994/1995
MSV Duisburg,Emmanuel Amunike,23,Left Winger,Zamalek,£765Th.,in,Summer,0.765,1 Bundesliga,1994,1994/1995
MSV Duisburg,Rainer Schütterle,28,Attacking Midfield,Karlsruher SC,£540Th.,in,Summer,0.54,1 Bundesliga,1994,1994/1995
MSV Duisburg,Roger Ljung,28,Left-Back,Galatasaray,£450Th.,in,Summer,0.45,1 Bundesliga,1994,1994/1995
MSV Duisburg,Mario Krohm,27,Centre-Forward,Sint-Truiden,£360Th.,in,Summer,0.36,1 Bundesliga,1994,1994/1995
MSV Duisburg,Holger Gehrke,34,Goalkeeper,TeBe Berlin,£225Th.,in,Summer,0.225,1 Bundesliga,1994,1994/1995
MSV Duisburg,Martin Pieckenhagen,22,Goalkeeper,TeBe Berlin,£90Th.,in,Summer,0.09,1 Bundesliga,1994,1994/1995
MSV Duisburg,Thomas Puschmann,21,Defensive Midfield,Bay. Uerdingen,Free transfer,in,Summer,0,1 Bundesliga,1994,1994/1995
MSV Duisburg,Markus Osthoff,25,Left Winger,Eintracht Trier,?,in,Summer,NA,1 Bundesliga,1994,1994/1995
MSV Duisburg,Igor Shalimov,25,Attacking Midfield,Inter,?,in,Summer,NA,1 Bundesliga,1994,1994/1995
MSV Duisburg,Markus Sailer,26,Centre-Forward,FC St. Pauli,"End of loanJun 30, 1994",in,Summer,0,1 Bundesliga,1994,1994/1995
MSV Duisburg,Emmanuel Amunike,23,Left Winger,Sporting CP,£1.58m,out,Summer,1.58,1 Bundesliga,1994,1994/1995
MSV Duisburg,Michael Tarnat,24,Left-Back,Karlsruher SC,£540Th.,out,Summer,0.54,1 Bundesliga,1994,1994/1995
MSV Duisburg,Michael Preetz,26,Centre-Forward,Wattenscheid 09,Free transfer,out,Summer,0,1 Bundesliga,1994,1994/1995
MSV Duisburg,Zoran Zeljko,25,Goalkeeper,RW Essen,Free transfer,out,Summer,0,1 Bundesliga,1994,1994/1995
MSV Duisburg,Ivica Vastic,24,Second Striker,Sturm Graz,Free transfer,out,Summer,0,1 Bundesliga,1994,1994/1995
MSV Duisburg,Hannes Reinmayr,24,Attacking Midfield,Bay. Uerdingen,Free transfer,out,Summer,0,1 Bundesliga,1994,1994/1995
MSV Duisburg,Peter Ogaba,19,Midfielder,Unknown,?,out,Summer,NA,1 Bundesliga,1994,1994/1995
MSV Duisburg,Markus Sailer,26,Centre-Forward,Stuttg. Kickers,?,out,Summer,NA,1 Bundesliga,1994,1994/1995
MSV Duisburg,Manfred Tebeck,24,Midfielder,RW Oberhausen,?,out,Summer,NA,1 Bundesliga,1994,1994/1995
MSV Duisburg,Patrick Notthoff,28,Sweeper,Wattenscheid 09,?,out,Summer,NA,1 Bundesliga,1994,1994/1995
MSV Duisburg,Michael Struckmann,29,Centre-Forward,Retired,-,out,Summer,0,1 Bundesliga,1994,1994/1995
Karlsruher SC,Thomas Häßler,28,Attacking Midfield,AS Roma,£3.33m,in,Summer,3.33,1 Bundesliga,1994,1994/1995
Karlsruher SC,Christian Wück,21,Second Striker,1.FC Nuremberg,£810Th.,in,Summer,0.81,1 Bundesliga,1994,1994/1995
Karlsruher SC,Adrian Knup,25,Centre-Forward,VfB Stuttgart,£765Th.,in,Summer,0.765,1 Bundesliga,1994,1994/1995
Karlsruher SC,Claus Reitmaier,30,Goalkeeper,1.FC K'lautern,£720Th.,in,Summer,0.72,1 Bundesliga,1994,1994/1995
Karlsruher SC,Thorsten Fink,26,Defensive Midfield,Wattenscheid 09,£540Th.,in,Summer,0.54,1 Bundesliga,1994,1994/1995
Karlsruher SC,Michael Tarnat,24,Left-Back,MSV Duisburg,£540Th.,in,Summer,0.54,1 Bundesliga,1994,1994/1995
Karlsruher SC,Josef Zinnbauer,24,Midfielder,SSV Ulm 1846,Free transfer,in,Summer,0,1 Bundesliga,1994,1994/1995
Karlsruher SC,Markus Schroth,19,Centre-Forward,Karlsruhe U19,-,in,Summer,0,1 Bundesliga,1994,1994/1995
Karlsruher SC,Oliver Kahn,25,Goalkeeper,Bayern Munich,£2.07m,out,Summer,2.07,1 Bundesliga,1994,1994/1995
Karlsruher SC,Rainer Schütterle,28,Attacking Midfield,MSV Duisburg,£540Th.,out,Summer,0.54,1 Bundesliga,1994,1994/1995
Karlsruher SC,Rainer Krieg,26,Centre-Forward,Bay. Uerdingen,£405Th.,out,Summer,0.405,1 Bundesliga,1994,1994/1995
Karlsruher SC,Alexander Göhring,16,Defensive Midfield,Karlsruher SV,Free transfer,out,Summer,0,1 Bundesliga,1994,1994/1995
Karlsruher SC,Matthias Fritz,24,Midfielder,SV Sandhausen,Free transfer,out,Summer,0,1 Bundesliga,1994,1994/1995
Karlsruher SC,Pero Skoric,25,Sweeper,SpVgg Bayreuth,Free transfer,out,Summer,0,1 Bundesliga,1994,1994/1995
Karlsruher SC,Wolfgang Rolff,34,Central Midfield,1. FC Köln,£45Th.,out,Summer,0.045,1 Bundesliga,1994,1994/1995
Karlsruher SC,Valeri Shmarov,29,Centre-Forward,Arm. Bielefeld,?,out,Summer,NA,1 Bundesliga,1994,1994/1995
Karlsruher SC,Karl-Heinz Lutz,19,Forward,Unknown,?,out,Summer,NA,1 Bundesliga,1994,1994/1995
Karlsruher SC,Dirk Klinge,28,Defensive Midfield,Wattenscheid 09,?,out,Summer,NA,1 Bundesliga,1994,1994/1995
Karlsruher SC,Srecko Bogdan,37,Sweeper,Retired,-,out,Summer,0,1 Bundesliga,1994,1994/1995
Hamburger SV,Sergio Zárate,25,Centre-Forward,1.FC Nuremberg,£810Th.,in,Summer,0.81,1 Bundesliga,1994,1994/1995
Hamburger SV,Andreas Fischer,29,Defensive Midfield,Bay. Leverkusen,£549Th.,in,Summer,0.549,1 Bundesliga,1994,1994/1995
Hamburger SV,Jörg Bach,28,Centre-Back,Wattenscheid 09,£540Th.,in,Summer,0.54,1 Bundesliga,1994,1994/1995
Hamburger SV,Marco Weißhaupt,22,Attacking Midfield,Rot-Weiß Erfurt,Free transfer,in,Summer,0,1 Bundesliga,1994,1994/1995
Hamburger SV,Ulrich Stein,39,Goalkeeper,E. Frankfurt,Free transfer,in,Summer,0,1 Bundesliga,1994,1994/1995
Hamburger SV,André Breitenreiter,20,Second Striker,Hannover 96,Loan,in,Summer,0,1 Bundesliga,1994,1994/1995
Hamburger SV,Marco Kostmann,28,Goalkeeper,Saarbrücken,?,in,Summer,NA,1 Bundesliga,1994,1994/1995
Hamburger SV,Stig Töfting,24,Defensive Midfield,Odense BK,"End of loanJun 30, 1994",in,Summer,0,1 Bundesliga,1994,1994/1995
Hamburger SV,Thomas von Heesen,32,Attacking Midfield,Arm. Bielefeld,£315Th.,out,Summer,0.315,1 Bundesliga,1994,1994/1995
Hamburger SV,Michael Spies,28,Attacking Midfield,Dynamo Dresden,£203Th.,out,Summer,0.203,1 Bundesliga,1994,1994/1995
Hamburger SV,Stig Töfting,25,Defensive Midfield,Aarhus GF,£167Th.,out,Summer,0.167,1 Bundesliga,1994,1994/1995
Hamburger SV,Jörg Bode,24,Right Midfield,Arm. Bielefeld,£90Th.,out,Summer,0.09,1 Bundesliga,1994,1994/1995
Hamburger SV,Armin Eck,29,Left Midfield,Arm. Bielefeld,£90Th.,out,Summer,0.09,1 Bundesliga,1994,1994/1995
Hamburger SV,Thomas Lässig,22,Defensive Midfield,PSV Rostock,Free transfer,out,Summer,0,1 Bundesliga,1994,1994/1995
Hamburger SV,Riccardo Baich,20,Forward,FSV Frankfurt,Free transfer,out,Summer,0,1 Bundesliga,1994,1994/1995
Hamburger SV,Nils Bahr,24,Goalkeeper,TuS Hoisdorf,Free transfer,out,Summer,0,1 Bundesliga,1994,1994/1995
Hamburger SV,Oliver Möller,25,Midfielder,SV Lurup,Free transfer,out,Summer,0,1 Bundesliga,1994,1994/1995
Hamburger SV,Uwe Bormann,24,Midfielder,VfR Osterode,?,out,Summer,NA,1 Bundesliga,1994,1994/1995
Hamburger SV,Stig Töfting,25,Defensive Midfield,Aarhus GF,Loan,out,Summer,0,1 Bundesliga,1994,1994/1995
Hamburger SV,Markus Babbel,21,Centre-Back,Bayern Munich,"End of loanJun 30, 1994",out,Summer,0,1 Bundesliga,1994,1994/1995
FC Schalke 04,Olaf Thon,28,Central Midfield,Bayern Munich,£1.13m,in,Summer,1.13,1 Bundesliga,1994,1994/1995
FC Schalke 04,Radoslav Latal,24,Right Midfield,Sigma Olomouc,Loan fee:£113Th.,in,Summer,0.113,1 Bundesliga,1994,1994/1995
FC Schalke 04,Jörg Albracht,30,Goalkeeper,Wuppertaler SV,Free transfer,in,Summer,0,1 Bundesliga,1994,1994/1995
FC Schalke 04,Udo Mai,26,Goalkeeper,Wattenscheid 09,?,in,Summer,NA,1 Bundesliga,1994,1994/1995
FC Schalke 04,Waldemar Ksienzyk,30,Right-Back,Wuppertaler SV,?,in,Summer,NA,1 Bundesliga,1994,1994/1995
FC Schalke 04,Mathias Schober,18,Goalkeeper,Schalke 04 U19,-,in,Summer,0,1 Bundesliga,1994,1994/1995
FC Schalke 04,Miguel Pereira,18,Centre-Forward,Schalke 04 U19,-,in,Summer,0,1 Bundesliga,1994,1994/1995
FC Schalke 04,Serhii Dikhtiar,18,Attacking Midfield,Schalke 04 U19,-,in,Summer,0,1 Bundesliga,1994,1994/1995
FC Schalke 04,Igor Lissak,18,Defensive Midfield,Schalke 04 U19,-,in,Summer,0,1 Bundesliga,1994,1994/1995
FC Schalke 04,Antoine Hey,23,Right Midfield,TeBe Berlin,"End of loanJun 30, 1994",in,Summer,0,1 Bundesliga,1994,1994/1995
FC Schalke 04,Bent Christensen,27,Centre-Forward,Olympiacos,"End of loanJun 30, 1994",in,Summer,0,1 Bundesliga,1994,1994/1995
FC Schalke 04,Antoine Hey,23,Right Midfield,SC Fortuna Köln,Free transfer,out,Summer,0,1 Bundesliga,1994,1994/1995
FC Schalke 04,Jürgen Luginger,26,Right Midfield,Hannover 96,Free transfer,out,Summer,0,1 Bundesliga,1994,1994/1995
FC Schalke 04,Chad Deering,23,Defensive Midfield,Rosenborg BK,?,out,Summer,NA,1 Bundesliga,1994,1994/1995
FC Schalke 04,Günter Güttler,33,Sweeper,SpVgg Fürth,?,out,Summer,NA,1 Bundesliga,1994,1994/1995
FC Schalke 04,Jürgen Gredig,28,Centre-Back,LR Ahlen,?,out,Summer,NA,1 Bundesliga,1994,1994/1995
FC Schalke 04,Holger Gehrke,33,Goalkeeper,TeBe Berlin,?,out,Summer,NA,1 Bundesliga,1994,1994/1995
FC Schalke 04,Bent Christensen,27,Centre-Forward,SD Compostela,Loan,out,Summer,0,1 Bundesliga,1994,1994/1995
FC Schalke 04,Fabijan Komljenovic,26,Attacking Midfield,NK Istra Pula,"End of loanJun 30, 1994",out,Summer,0,1 Bundesliga,1994,1994/1995
Bayern Munich,Jean-Pierre Papin,30,Centre-Forward,Milan,£2.48m,in,Summer,2.48,1 Bundesliga,1994,1994/1995
Bayern Munich,Oliver Kahn,25,Goalkeeper,Karlsruher SC,£2.07m,in,Summer,2.07,1 Bundesliga,1994,1994/1995
Bayern Munich,Alain Sutter,26,Left Midfield,1.FC Nuremberg,£1.26m,in,Summer,1.26,1 Bundesliga,1994,1994/1995
Bayern Munich,Samuel Kuffour,17,Centre-Back,FC Bayern U19,-,in,Summer,0,1 Bundesliga,1994,1994/1995
Bayern Munich,Markus Babbel,21,Centre-Back,Hamburger SV,"End of loanJun 30, 1994",in,Summer,0,1 Bundesliga,1994,1994/1995
Bayern Munich,Mazinho,28,Centre-Forward,Internacional,"End of loanJun 30, 1994",in,Summer,0,1 Bundesliga,1994,1994/1995
Bayern Munich,Adolfo Valencia,26,Centre-Forward,Atlético Madrid,£2.03m,out,Summer,2.03,1 Bundesliga,1994,1994/1995
Bayern Munich,Bruno Labbadia,28,Centre-Forward,1. FC Köln,£1.13m,out,Summer,1.13,1 Bundesliga,1994,1994/1995
Bayern Munich,Olaf Thon,28,Central Midfield,FC Schalke 04,£1.13m,out,Summer,1.13,1 Bundesliga,1994,1994/1995
Bayern Munich,Markus Münch,21,Left-Back,Bay. Leverkusen,£675Th.,out,Summer,0.675,1 Bundesliga,1994,1994/1995
Bayern Munich,Raimond Aumann,30,Goalkeeper,Besiktas,£360Th.,out,Summer,0.36,1 Bundesliga,1994,1994/1995
Bayern Munich,Manfred Burghartswieser,20,Defensive Midfield,1860 Munich,£23Th.,out,Summer,0.023,1 Bundesliga,1994,1994/1995
Bayern Munich,Alois Reinhardt,32,Centre-Back,Retired,-,out,Summer,0,1 Bundesliga,1994,1994/1995
Bayern Munich,Roland Grahammer,30,Right-Back,Retired,-,out,Summer,0,1 Bundesliga,1994,1994/1995
Bayern Munich,Wolfgang Gerstmeier,25,Midfielder,FC Bayern II,-,out,Summer,0,1 Bundesliga,1994,1994/1995
