player_id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_name,npg,npxG,xGChain,xGBuildup,year
6477,Cenk Tosun,5,37,0,0,0,0.074079275,0,1,2,0,S,Everton,0,0,0.108066499,0.03398722,2020
6962,Robin Olsen,2,180,0,0,0,0,0,0,0,0,GK,Everton,0,0,0,0,2020
7689,Ben Godfrey,11,960,0,0.080900267,0,0.0266676,1,1,3,0,D S,Everton,0,0.080900267,2.368224757,2.368224757,2020
8109,Niels Nkounkou,1,70,0,0.016959822,0,0,1,0,1,0,D,Everton,0,0.016959822,0.030957643,0.013997821,2020
8150,Anthony Gordon,3,87,0,0,0,0.019139992,0,1,0,0,M S,Everton,0,0,0.188504796,0.188504796,2020
986,Danny Ings,13,1060,7,4.513337238,3,0.995707393,27,11,1,0,F S,Southampton,5,2.990999514,4.418353006,0.856972123,2020
843,James Ward-Prowse,18,1620,4,1.169917211,4,1.771183848,17,28,3,0,M,Southampton,4,1.169917211,4.379202694,3.577840168,2020
7700,Che Adams,17,1444,4,4.976452064,4,3.286342779,29,19,1,0,F,Southampton,4,4.976452064,7.112635765,1.096554605,2020
111,Jannik Vestergaard,13,1122,3,0.73525966,0,0.631828085,10,3,0,0,D S,Southampton,3,0.73525966,2.819577359,2.784385644,2020
503,Theo Walcott,13,1112,2,1.847066836,2,0.746245556,21,12,0,0,F M,Southampton,2,1.847066836,3.40518574,0.937730182,2020
6893,Stuart Armstrong,15,1224,2,0.886911927,2,0.768255319,18,14,0,0,M S,Southampton,2,0.886911927,3.035056483,1.815154923,2020
790,Nathan Redmond,9,390,1,1.547293752,0,0.14401776,11,2,0,0,M S,Southampton,1,1.547293752,2.159408795,0.948749639,2020
842,Oriol Romeu,15,1315,1,0.360384764,1,1.466287222,12,13,5,0,M,Southampton,1,0.360384764,4.772221327,3.738459021,2020
6042,Jan Bednarek,18,1535,1,0.300987959,1,0.650336435,5,3,1,0,D,Southampton,1,0.300987959,3.408607954,3.371837946,2020
7701,Moussa Djenepo,13,709,1,0.48231734,0,0.371093802,9,5,3,0,M S,Southampton,1,0.48231734,2.128433589,1.294613317,2020
635,Alex McCarthy,17,1530,0,0,0,0,0,0,1,0,GK,Southampton,0,0,1.476143774,1.476143774,2020
831,Fraser Forster,1,90,0,0,0,0,0,0,0,0,GK,Southampton,0,0,0,0,2020
835,Ryan Bertrand,17,1520,0,0.176214354,0,0.507171866,5,7,5,0,D,Southampton,0,0.176214354,3.307234839,3.044392475,2020
839,Shane Long,11,184,0,0.064224767,0,0,2,0,0,0,F S,Southampton,0,0.064224767,0.086924922,0.066068331,2020
885,Kyle Walker-Peters,18,1620,0,0.398036852,1,0.596283166,8,9,4,0,D,Southampton,0,0.398036852,4.175276395,3.452677201,2020
1735,Jack Stephens,8,673,0,0.142489925,0,0.405114025,2,4,1,0,D S,Southampton,0,0.142489925,0.925278943,0.595594164,2020
6504,Michael Obafemi,1,12,0,0,0,0,0,0,0,0,S,Southampton,0,0,0.067130312,0.067130312,2020
6736,Ibrahima Diallo,9,287,0,0,0,0.037903156,0,1,2,0,M S,Southampton,0,0,0.132503651,0.094600495,2020
7280,Yan Valery,2,5,0,0.226901412,0,0,1,0,0,0,S,Southampton,0,0.226901412,0.226901412,0,2020
7983,Daniel N&#039;Lundulu,7,49,0,0.026467277,0,0.030308796,1,1,0,0,S,Southampton,0,0.026467277,0.056776073,0.026467277,2020
8224,William Smallbone,3,174,0,0.046092384,0,0,1,0,0,0,M S,Southampton,0,0.046092384,0.18661439,0.140521999,2020
8456,Nathan Tella,5,151,0,0.104424778,0,0,2,0,0,0,S,Southampton,0,0.104424778,0.327134009,0.222709235,2020
755,Jamie Vardy,18,1482,11,12.79266085,5,2.14917618,46,16,1,0,F S,Leicester,5,7.464479007,9.311528288,0.835304163,2020
6681,Harvey Barnes,18,1372,6,4.850831773,2,0.573258908,39,12,0,0,F M S,Leicester,6,4.850831773,5.648522064,1.14513451,2020
6818,James Maddison,17,1127,6,1.752015352,2,2.039045557,33,32,3,0,M S,Leicester,6,1.752015352,4.785175432,2.471122075,2020
5956,Youri Tielemans,19,1652,4,3.100281703,2,0.818619696,24,9,4,0,M S,Leicester,2,1.577944088,6.579469882,4.646505933,2020
770,Ayoze Pérez,11,570,1,1.872579888,0,0.819952622,15,12,1,0,F M S,Leicester,1,1.872579888,4.008906581,2.37459127,2020
1234,Dennis Praet,13,666,1,0.43896842,1,1.215856321,8,7,0,0,M S,Leicester,1,0.43896842,2.054945247,1.23472037,2020
5545,Wilfred Ndidi,10,822,1,0.206875488,0,0.03283703,5,2,2,0,D M S,Leicester,1,0.206875488,2.760712061,2.679137472,2020
6157,Timothy Castagne,11,963,1,0.681850493,2,0.847543672,3,8,1,0,D,Leicester,1,0.681850493,2.449201116,1.735389642,2020
7753,James Justin,19,1710,1,0.380324733,1,2.043074653,6,18,3,0,D,Leicester,1,0.380324733,5.667167835,3.617951687,2020
620,Kelechi Iheanacho,10,231,0,1.521183596,0,0.486456864,9,4,0,0,F S,Leicester,0,0.760014758,1.378474124,0.132002529,2020
745,Kasper Schmeichel,19,1710,0,0,0,0,0,0,0,0,GK,Leicester,0,0,1.870257319,1.870257319,2020
748,Wes Morgan,3,13,0,0,0,0,0,0,0,0,S,Leicester,0,0,0.14461267,0.14461267,2020
749,Christian Fuchs,9,703,0,0.073731475,0,0.013015583,4,1,4,0,D S,Leicester,0,0.073731475,2.723851103,2.665549189,2020
753,Marc Albrighton,13,863,0,0.391814787,2,1.884695865,8,15,2,0,D M S,Leicester,0,0.391814787,4.032331303,2.174509943,2020
759,Daniel Amartey,4,263,0,0.047152422,0,0,1,0,1,0,D S,Leicester,0,0.047152422,0.557378791,0.557378791,2020
762,Demarai Gray,1,17,0,0.057972059,0,0,1,0,0,0,S,Leicester,0,0.057972059,0.027033437,0.027033437,2020
807,Jonny Evans,15,1340,0,0.182558488,1,0.143554762,3,4,5,0,D,Leicester,0,0.182558488,2.441310823,2.394091815,2020
1682,Islam Slimani,1,17,0,0.100369193,0,0.076834463,1,1,0,0,S,Leicester,0,0.100369193,0.177203655,0,2020
1785,Nampalys Mendy,14,1115,0,0.012554878,1,0.105180494,1,2,4,0,M S,Leicester,0,0.012554878,1.882620757,1.764885385,2020
3303,Ricardo Pereira,1,11,0,0,0,0,0,0,0,0,S,Leicester,0,0,0,0,2020
5264,Caglar Söyüncü,6,401,0,0.101723652,0,0.111738876,2,2,1,0,D S,Leicester,0,0.101723652,0.487723015,0.487723015,2020
6162,Cengiz Ünder,6,198,0,0.138342945,2,1.625910014,5,5,0,0,M S,Leicester,0,0.138342945,2.423964605,0.910359874,2020
6418,Hamza Choudhury,3,69,0,0,0,0,0,0,1,0,M S,Leicester,0,0,0.430716075,0.430716075,2020
7589,Wesley Fofana,14,1225,0,0.816920225,0,0.10736347,6,2,4,0,D,Leicester,0,0.816920225,2.11701755,2.090636631,2020
8562,Luke Thomas,4,276,0,0.064107902,0,0.034547422,1,1,1,0,D,Leicester,0,0.064107902,0.144949287,0.080841385,2020
7153,Matheus Pereira,15,1102,4,2.510655522,3,2.085547574,23,27,1,1,M S,West Bromwich Albion,2,0.988317804,2.332020013,0.757833425,2020
4476,Callum Robinson,18,1027,2,1.131581431,0,0.458250478,16,10,0,0,F M S,West Bromwich Albion,2,1.131581431,1.963176141,0.992375072,2020
4490,Semi Ajayi,18,1620,2,0.441570323,0,0.056042496,5,2,3,0,D,West Bromwich Albion,2,0.441570323,1.005135309,0.931601234,2020
9040,Conor Gallagher,14,1251,2,0.809083829,0,0.430244578,19,9,6,0,M,West Bromwich Albion,2,0.809083829,1.997514084,1.25400985,2020
964,Kyle Bartley,11,922,1,1.576531343,1,0.057765272,6,1,1,0,D S,West Bromwich Albion,1,1.576531343,0.574463522,0.516698247,2020
4391,Darnell Furlong,18,1444,1,0.901632715,2,1.346876938,14,10,2,0,D M S,West Bromwich Albion,1,0.901632715,2.4197338,1.0946877,2020
6651,Grady Diangana,15,1090,1,0.980926313,0,0.090411229,12,4,0,0,F M S,West Bromwich Albion,1,0.980926313,1.440738585,0.62111727,2020
7390,Karlan Grant,12,884,1,1.662347779,0,0.149186473,15,2,1,0,F,West Bromwich Albion,1,1.662347779,1.552621792,0.279778652,2020
545,Kieran Gibbs,8,628,0,0.06194194,0,0.374313217,1,3,0,1,D S,West Bromwich Albion,0,0.06194194,0.773028977,0.69247077,2020
682,Branislav Ivanovic,11,741,0,0.459470816,0,0.048929498,4,1,2,0,D S,West Bromwich Albion,0,0.459470816,0.349197341,0.349197341,2020
848,Charlie Austin,5,126,0,0.412962645,0,0,3,0,0,0,S,West Bromwich Albion,0,0.412962645,0.412962645,0,2020
978,Sam Johnstone,18,1620,0,0,0,0,0,0,0,0,GK,West Bromwich Albion,0,0,0.040523183,0.040523183,2020
1013,Sam Field,3,56,0,0,0,0,0,0,0,0,S,West Bromwich Albion,0,0,0,0,2020
1689,Jake Livermore,12,951,0,0.197852384,0,0.175723245,4,5,2,1,M,West Bromwich Albion,0,0.197852384,0.580061261,0.352767875,2020
1691,Robert Snodgrass,1,90,0,0.065686896,0,0,1,0,0,0,M,West Bromwich Albion,0,0.065686896,0.082398757,0.016711863,2020
1737,Matt Phillips,14,640,0,0.522792754,1,1.08928944,7,12,1,0,M S,West Bromwich Albion,0,0.522792754,1.331521892,0.423219051,2020
1738,Hal Robson-Kanu,7,158,0,0.118392859,0,0.028762802,4,1,0,0,S,West Bromwich Albion,0,0.118392859,0.236682039,0.118289176,2020
3231,Kamil Grosicki,3,151,0,0.109249078,1,0.566355854,3,3,0,0,M S,West Bromwich Albion,0,0.109249078,0.165013462,0.017962074,2020
3979,Ahmed Hegazy,1,90,0,0,0,0,0,0,0,0,D,West Bromwich Albion,0,0,0.184028149,0.184028149,2020
5562,Rekeem Harper,2,27,0,0.029595351,0,0,1,0,0,0,S,West Bromwich Albion,0,0.029595351,0.038211461,0.00861611,2020
6822,Lee Peltier,2,92,0,0,0,0.022321735,0,1,1,0,D S,West Bromwich Albion,0,0,0.022321735,0,2020
6843,David Button,1,90,0,0,0,0,0,0,0,0,GK,West Bromwich Albion,0,0,0,0,2020
8756,Dara O&#039;Shea,14,1178,0,0.051109726,0,0.103637588,2,4,1,0,D S,West Bromwich Albion,0,0.051109726,0.806270788,0.76206062,2020
8757,Romaine Sawyers,17,1326,0,0.149906347,0,0.682290122,4,6,3,0,M S,West Bromwich Albion,0,0.149906347,1.70630572,1.049574345,2020
8758,Kyle Edwards,5,110,0,0.118815787,0,0.021378838,2,1,0,0,M S,West Bromwich Albion,0,0.118815787,0.19228214,0.052087519,2020
8905,Conor Townsend,8,707,0,0.127386043,0,0.208981702,3,4,0,0,D M,West Bromwich Albion,0,0.127386043,0.712051935,0.427771702,2020
8966,Filip Krovinovic,11,537,0,0.21568189,0,0.171874806,8,5,0,0,M S,West Bromwich Albion,0,0.21568189,0.695809597,0.477455568,2020
522,Wilfried Zaha,16,1433,8,6.093048133,2,2.492072668,37,16,3,0,F,Crystal Palace,6,4.570710473,8.476723745,2.025781965,2020
606,Christian Benteke,13,616,3,2.967636079,0,0.511752753,29,8,0,1,F S,Crystal Palace,3,2.967636079,3.107378082,1.031002722,2020
757,Jeffrey Schlupp,15,995,2,1.778836437,1,1.411172941,13,12,2,0,M S,Crystal Palace,2,1.778836437,3.416889029,2.424235778,2020
8706,Eberechi Eze,17,1143,2,1.39301629,2,1.506499247,18,20,2,0,M S,Crystal Palace,2,1.39301629,3.637636062,2.041486241,2020
512,Scott Dann,8,720,1,0.548288748,0,0.017612835,4,1,1,0,D,Crystal Palace,1,0.548288748,0.91554923,0.897936393,2020
532,Cheikhou Kouyaté,18,1595,1,0.823928103,0,0.68603364,7,4,0,0,D M,Crystal Palace,1,0.823928103,3.183526652,3.047622586,2020
672,Jordan Ayew,15,852,1,1.44845997,0,0.085128662,12,2,0,0,F S,Crystal Palace,1,1.44845997,1.73231226,0.67959158,2020
775,Andros Townsend,17,1287,1,1.025846913,3,2.700774567,16,23,0,0,M S,Crystal Palace,1,1.025846913,4.59906058,2.444528703,2020
6027,Jairo Riedewald,15,610,1,0.407119671,0,0.267270453,3,6,0,0,M S,Crystal Palace,1,0.407119671,1.34313947,0.803500015,2020
485,Mamadou Sakho,4,274,0,0.018834919,0,0,1,0,0,0,D S,Crystal Palace,0,0.018834919,0.514052927,0.514052927,2020
510,Joel Ward,10,900,0,0.012035043,1,0.414854593,1,5,3,0,D,Crystal Palace,0,0.012035043,1.776207484,1.60980124,2020
530,James Tomkins,5,385,0,0.061319392,0,0,1,0,1,0,D S,Crystal Palace,0,0.061319392,0.258105852,0.258105852,2020
589,James McCarthy,7,426,0,0.012277676,0,0.016179664,1,1,1,0,M S,Crystal Palace,0,0.012277676,0.856186613,0.856186613,2020
603,Nathaniel Clyne,9,793,0,0.050327512,1,0.163723376,2,2,1,0,D,Crystal Palace,0,0.050327512,1.678765919,1.628438402,2020
633,James McArthur,17,1392,0,0.26735495,2,1.503157657,5,14,3,0,M S,Crystal Palace,0,0.26735495,3.028195854,2.054874731,2020
699,Gary Cahill,6,540,0,0.050866459,0,0.300068632,1,3,0,0,D,Crystal Palace,0,0.050866459,0.36425226,0.36425226,2020
730,Patrick van Aanholt,10,827,0,0.961360648,1,0.575107967,12,10,1,0,D S,Crystal Palace,0,0.961360648,2.444129769,1.384404235,2020
1678,Michy Batshuayi,11,420,0,0.671091199,1,0.947572187,7,6,0,0,F S,Crystal Palace,0,0.671091199,1.91734013,1.058941092,2020
2190,Vicente Guaita,19,1710,0,0,0,0,0,0,2,0,GK,Crystal Palace,0,0,1.176864032,1.176864032,2020
5549,Luka Milivojevic,15,977,0,0.357391014,0,0.626126489,10,9,4,1,M S,Crystal Palace,0,0.357391014,2.636324672,2.513650507,2020
8214,Tyrick Mitchell,10,900,0,0.110925771,0,0.1276021,1,2,1,0,D,Crystal Palace,0,0.110925771,2.067237735,1.921328098,2020
702,Tammy Abraham,16,887,6,5.383921608,1,0.721487461,30,9,0,0,F S,Chelsea,6,5.383921608,7.162045941,2.086542327,2020
65,Timo Werner,19,1400,4,7.15894389,4,2.930898431,41,15,0,0,F M S,Chelsea,4,7.15894389,10.24523275,2.559576225,2020
935,Kurt Zouma,15,1350,4,1.502286224,0,0.061881242,14,3,1,0,D,Chelsea,4,1.502286224,2.546649368,2.535378695,2020
502,Olivier Giroud,10,433,3,3.279327672,0,1.175799128,18,6,1,0,F S,Chelsea,3,3.279327672,2.079379641,0.120801987,2020
1389,Jorginho,11,711,3,3.895716405,1,0.206501799,8,6,0,0,M S,Chelsea,0,0.089946422,2.366419223,2.295205799,2020
782,Ben Chilwell,16,1352,2,1.218311336,4,1.361510452,12,17,1,0,D,Chelsea,2,1.218311336,5.311727278,4.478323352,2020
3288,Thiago Silva,14,1245,2,1.027275432,0,0.191121157,8,3,3,0,D,Chelsea,2,1.027275432,4.711537076,4.588196525,2020
6456,Callum Hudson-Odoi,10,402,2,0.649769839,1,1.411433477,9,12,0,0,F M S,Chelsea,2,0.649769839,2.500024579,1.621688553,2020
7768,Mason Mount,18,1531,2,2.108224226,3,4.64951488,35,48,2,0,F M S,Chelsea,2,2.108224226,8.03760342,5.483933984,2020
2662,Christian Pulisic,12,880,1,3.015441226,0,1.199640486,20,11,1,0,F M S,Chelsea,1,3.015441226,6.472073577,3.314971437,2020
5220,Kai Havertz,16,893,1,1.342907188,2,0.982096925,9,11,2,0,F M S,Chelsea,1,1.342907188,4.153872775,2.953947904,2020
8067,Reece James,14,1171,1,0.651168168,2,2.431029875,18,19,3,0,D S,Chelsea,1,0.651168168,5.832191539,5.09601899,2020
8992,Hakim Ziyech,10,552,1,0.680393094,3,2.807567857,16,14,3,0,F S,Chelsea,1,0.680393094,3.189027503,1.488060512,2020
200,Andreas Christensen,5,405,0,0.045277104,0,0,1,0,1,1,D,Chelsea,0,0.045277104,1.673545867,1.673545867,2020
592,Ross Barkley,2,35,0,0.017517002,0,0.115239158,1,1,0,0,S,Chelsea,0,0.017517002,0.222610071,0.089853905,2020
624,Willy Caballero,1,90,0,0,0,0,0,0,0,0,GK,Chelsea,0,0,0.143563122,0.143563122,2020
681,César Azpilicueta,9,673,0,0.31768072,1,0.228276742,5,6,3,0,D S,Chelsea,0,0.31768072,3.204077907,3.021983575,2020
688,Ruben Loftus-Cheek,1,65,0,0,0,0,0,0,0,0,F,Chelsea,0,0,0.019802788,0.019802788,2020
703,Fikayo Tomori,1,43,0,0,0,0,0,0,0,0,S,Chelsea,0,0,0.072727516,0.072727516,2020
751,N&#039;Golo Kanté,17,1485,0,0.146895397,1,0.86495414,4,14,5,0,M,Chelsea,0,0.146895397,5.940071337,5.062420413,2020
1245,Emerson,2,88,0,0,0,0,0,0,0,0,S,Chelsea,0,0,0,0,2020
1621,Marcos Alonso,3,228,0,0.07554476,0,0.019400223,2,2,1,0,D,Chelsea,0,0.07554476,0.295582175,0.265506539,2020
1822,Antonio Rüdiger,4,360,0,0.167066555,0,0.13825503,3,1,0,0,D,Chelsea,0,0.167066555,1.184233293,1.184233293,2020
2254,Mateo Kovacic,14,838,0,0.260315077,1,0.584273858,9,7,2,0,M S,Chelsea,0,0.260315077,5.222389956,4.827044141,2020
5061,Kepa,3,270,0,0,0,0,0,0,0,0,GK,Chelsea,0,0,0.132152677,0.132152677,2020
6880,Edouard Mendy,15,1350,0,0,0,0,0,0,0,0,GK,Chelsea,0,0,1.579271032,1.579271032,2020
7988,Billy Gilmour,2,29,0,0,0,0,0,0,0,0,S,Chelsea,0,0,0.176231571,0.176231571,2020
531,Michail Antonio,11,754,5,4.491082028,0,0.904023701,24,9,1,0,F S,West Ham,5,4.491082028,6.005831942,1.070683591,2020
1776,Jarrod Bowen,19,1491,5,4.491325222,2,2.053303488,36,17,0,0,F M S,West Ham,5,4.491325222,7.969423473,2.514744658,2020
8288,Tomas Soucek,19,1710,5,4.829779606,0,0.413735582,31,7,2,0,M,West Ham,5,4.829779606,6.638182551,3.460516624,2020
6144,Sébastien Haller,16,933,3,2.554668181,0,1.134867813,25,10,0,0,F S,West Ham,3,2.554668181,3.660330243,0.852948932,2020
528,Angelo Ogbonna,19,1683,2,1.080042961,0,0.428470748,10,4,3,0,D,West Ham,2,1.080042961,2.976006281,2.753511336,2020
2335,Pablo Fornals,18,1399,2,3.625009347,2,1.173822241,25,11,2,0,F M S,West Ham,2,3.625009347,7.588872559,2.96422383,2020
535,Manuel Lanzini,11,303,1,0.900242892,1,0.541982556,10,5,1,0,M S,West Ham,1,0.900242892,1.851377646,0.560835073,2020
6424,Ben Johnson,4,138,1,0.456017464,0,0,1,0,0,0,M S,West Ham,1,0.456017464,0.523797171,0.067779725,2020
6892,Fabián Balbuena,12,1080,1,1.087230407,0,0,7,0,1,0,D,West Ham,1,1.087230407,2.152413551,1.929918606,2020
533,Mark Noble,9,227,0,0,0,0.044330441,0,2,1,0,M S,West Ham,0,0,0.259303872,0.259303872,2020
534,Aaron Cresswell,19,1710,0,0.475527814,4,2.396390004,10,29,0,0,D,West Ham,0,0.475527814,5.873965498,5.052106053,2020
540,Darren Randolph,1,90,0,0,0,0,0,0,0,0,GK,West Ham,0,0,0.102964453,0.102964453,2020
706,Lukasz Fabianski,18,1620,0,0,0,0,0,0,1,0,GK,West Ham,0,0,0.401761101,0.401761101,2020
804,Craig Dawson,4,360,0,0.043502182,0,0.041198257,1,1,0,0,D,West Ham,0,0.043502182,0.058295785,0.058295785,2020
1208,Felipe Anderson,2,2,0,0,0,0,0,0,0,0,S,West Ham,0,0,0.050368659,0.050368659,2020
1691,Robert Snodgrass,3,3,0,0,0,0,0,0,0,0,S,West Ham,0,0,0.016055398,0.016055398,2020
1760,Arthur Masuaku,10,857,0,0.429025686,1,2.380280687,6,9,1,0,D,West Ham,0,0.429025686,3.995828874,1.659311796,2020
3203,Issa Diop,4,297,0,0,0,0,0,0,1,0,D S,West Ham,0,0,0.112553736,0.112553736,2020
3585,Said Benrahma,11,523,0,1.165344045,2,0.629713171,16,5,0,0,M S,West Ham,0,1.165344045,3.18422023,1.675435601,2020
5553,Declan Rice,19,1710,0,0.712190427,1,1.747675952,15,18,1,0,M,West Ham,0,0.712190427,5.780693317,4.791012922,2020
6274,Andriy Yarmolenko,11,262,0,0.31000777,1,0.781444121,7,5,2,0,M S,West Ham,0,0.31000777,1.422429997,0.900091633,2020
6891,Ryan Fredericks,5,321,0,0.088262886,1,1.123614514,2,10,2,0,D S,West Ham,0,0.088262886,0.631747678,0.179027554,2020
8965,Vladimir Coufal,15,1346,0,0.294687763,3,2.562807128,5,22,2,0,D M,West Ham,0,0.294687763,4.238914732,2.067004647,2020
453,Son Heung-Min,18,1549,12,7.281146038,6,4.211994126,34,34,0,0,F M,Tottenham,12,7.281146038,10.88462527,3.041288584,2020
647,Harry Kane,18,1615,12,10.78482101,11,5.406842887,70,29,1,0,F,Tottenham,9,8.501314413,12.45912299,2.700841582,2020
5962,Tanguy NDombele Alvaro,16,1007,3,1.220120037,1,1.76506942,12,12,2,0,M S,Tottenham,3,1.220120037,6.922961719,4.606519666,2020
3600,Serge Aurier,10,877,2,0.874443406,1,2.444907516,7,7,0,0,D,Tottenham,2,0.874443406,4.730757594,2.053003058,2020
639,Toby Alderweireld,11,983,1,0.296165369,0,0.911967188,4,5,0,0,D,Tottenham,1,0.296165369,1.966277421,1.93419297,2020
2251,Gareth Bale,4,152,1,0.892280132,0,0.745115556,7,4,0,0,M S,Tottenham,1,0.892280132,1.218767188,0.756893717,2020
3293,Lucas Moura,14,453,1,0.846006095,0,0.150119778,5,2,0,0,F M S,Tottenham,1,0.846006095,1.988456931,1.019043617,2020
5681,Giovani Lo Celso,11,430,1,1.303959141,1,0.988166809,9,9,3,0,M S,Tottenham,1,1.303959141,3.015368216,1.385243858,2020
343,Pierre-Emile Højbjerg,18,1620,0,0.461661525,2,0.938158694,8,9,4,0,M,Tottenham,0,0.461661525,8.636664467,7.84790598,2020
637,Hugo Lloris,18,1620,0,0,0,0,0,0,0,0,GK,Tottenham,0,0,2.187642928,2.187642928,2020
