Rank,Club,Country,Level,Elo,From,To
None,Beroe Stara Zagora,BUL,1,1404.14233398,1964-07-01,1964-08-22
None,Beroe Stara Zagora,BUL,1,1411.66809082,1964-08-23,1964-08-30
None,Beroe Stara Zagora,BUL,1,1414.30981445,1964-08-31,1964-09-06
None,Beroe Stara Zagora,BUL,1,1410.8770752,1964-09-07,1964-09-10
None,Beroe Stara Zagora,BUL,1,1434.23059082,1964-09-11,1964-09-13
None,Beroe Stara Zagora,BUL,1,1447.91186523,1964-09-14,1964-09-20
None,Beroe Stara Zagora,BUL,1,1444.19067383,1964-09-21,1964-09-26
None,Beroe Stara Zagora,BUL,1,1456.0357666,1964-09-27,1964-09-30
None,Beroe Stara Zagora,BUL,1,1446.98095703,1964-10-01,1964-10-04
None,Beroe Stara Zagora,BUL,1,1451.54614258,1964-10-05,1964-10-07
None,Beroe Stara Zagora,BUL,1,1465.14831543,1964-10-08,1964-10-11
None,Beroe Stara Zagora,BUL,1,1469.07507324,1964-10-12,1964-10-18
None,Beroe Stara Zagora,BUL,1,1467.51733398,1964-10-19,1964-10-25
None,Beroe Stara Zagora,BUL,1,1460.59436035,1964-10-26,1964-11-01
None,Beroe Stara Zagora,BUL,1,1458.27404785,1964-11-02,1964-11-08
None,Beroe Stara Zagora,BUL,1,1452.5880127,1964-11-09,1964-11-15
None,Beroe Stara Zagora,BUL,1,1461.1550293,1964-11-16,1964-11-18
None,Beroe Stara Zagora,BUL,1,1457.47619629,1964-11-19,1964-11-22
None,Beroe Stara Zagora,BUL,1,1461.42150879,1964-11-23,1964-11-29
None,Beroe Stara Zagora,BUL,1,1464.04980469,1964-11-30,1964-12-06
None,Beroe Stara Zagora,BUL,1,1462.91259766,1964-12-07,1964-12-29
None,Beroe Stara Zagora,BUL,1,1452.56005859,1964-12-30,1965-03-22
None,Beroe Stara Zagora,BUL,1,1461.65136719,1965-03-23,1965-03-28
None,Beroe Stara Zagora,BUL,1,1458.33520508,1965-03-29,1965-04-04
