Rank,Club,Country,Level,Elo,From,To
None,Mezdra,BUL,1,1101.40979004,2008-07-01,2008-07-17
None,Mezdra,BUL,1,1102.09338379,2008-07-18,2008-07-31
None,Mezdra,BUL,1,1102.45214844,2008-08-01,2008-08-09
None,Mezdra,BUL,1,1097.1328125,2008-08-10,2008-08-13
None,Mezdra,BUL,1,1089.72070312,2008-08-14,2008-08-14
None,Mezdra,BUL,1,1087.74609375,2008-08-15,2008-08-16
None,Mezdra,BUL,1,1097.3380127,2008-08-17,2008-08-23
None,Mezdra,BUL,1,1090.54760742,2008-08-24,2008-08-26
None,Mezdra,BUL,1,1085.05603027,2008-08-27,2008-08-27
None,Mezdra,BUL,1,1081.63916016,2008-08-28,2008-08-28
None,Mezdra,BUL,1,1098.7019043,2008-08-29,2008-08-30
None,Mezdra,BUL,1,1113.05065918,2008-08-31,2008-09-13
None,Mezdra,BUL,1,1126.92407227,2008-09-14,2008-09-18
None,Mezdra,BUL,1,1126.76171875,2008-09-19,2008-09-20
None,Mezdra,BUL,1,1123.2331543,2008-09-21,2008-09-27
None,Mezdra,BUL,1,1128.61901855,2008-09-28,2008-10-02
None,Mezdra,BUL,1,1118.67041016,2008-10-03,2008-10-06
None,Mezdra,BUL,1,1115.74658203,2008-10-07,2008-10-19
None,Mezdra,BUL,1,1113.52722168,2008-10-20,2008-10-24
None,Mezdra,BUL,1,1136.84436035,2008-10-25,2008-11-02
None,Mezdra,BUL,1,1136.0246582,2008-11-03,2008-11-08
None,Mezdra,BUL,1,1156.72912598,2008-11-09,2008-11-15
None,Mezdra,BUL,1,1162.46130371,2008-11-16,2008-11-22
None,Mezdra,BUL,1,1156.38000488,2008-11-23,2008-11-28
None,Mezdra,BUL,1,1162.83825684,2008-11-29,2009-03-07
None,Mezdra,BUL,1,1157.69592285,2009-03-08,2009-03-14
None,Mezdra,BUL,1,1164.43786621,2009-03-15,2009-03-19
None,Mezdra,BUL,1,1169.81335449,2009-03-20,2009-03-23
None,Mezdra,BUL,1,1181.76916504,2009-03-24,2009-04-04
None,Mezdra,BUL,1,1169.10925293,2009-04-05,2009-04-12
None,Mezdra,BUL,1,1161.08190918,2009-04-13,2009-04-20
None,Mezdra,BUL,1,1157.32092285,2009-04-21,2009-04-23
None,Mezdra,BUL,1,1156.21276855,2009-04-24,2009-04-27
None,Mezdra,BUL,1,1147.12548828,2009-04-28,2009-05-03
None,Mezdra,BUL,1,1144.90979004,2009-05-04,2009-05-09
None,Mezdra,BUL,1,1138.32495117,2009-05-10,2009-05-16
None,Mezdra,BUL,1,1138.74072266,2009-05-17,2009-05-23
None,Mezdra,BUL,1,1152.72119141,2009-05-24,2009-05-31
None,Mezdra,BUL,1,1159.8223877,2009-06-01,2009-06-13
None,Mezdra,BUL,1,1159.23583984,2009-06-14,2009-07-15
None,Mezdra,BUL,1,1159.29162598,2009-07-16,2009-07-16
None,Mezdra,BUL,1,1160.51086426,2009-07-17,2009-07-21
None,Mezdra,BUL,1,1160.54003906,2009-07-22,2009-07-23
None,Mezdra,BUL,1,1164.20568848,2009-07-24,2009-07-28
None,Mezdra,BUL,1,1163.36791992,2009-07-29,2009-07-30
None,Mezdra,BUL,1,1162.9029541,2009-07-31,2009-08-05
None,Mezdra,BUL,1,1164.515625,2009-08-06,2009-08-06
None,Mezdra,BUL,1,1163.3494873,2009-08-07,2009-08-08
None,Mezdra,BUL,1,1153.78479004,2009-08-09,2009-08-15
None,Mezdra,BUL,1,1150.76049805,2009-08-16,2009-08-19
None,Mezdra,BUL,1,1143.68737793,2009-08-20,2009-08-20
None,Mezdra,BUL,1,1147.69470215,2009-08-21,2009-08-23
None,Mezdra,BUL,1,1142.68859863,2009-08-24,2009-08-25
None,Mezdra,BUL,1,1136.10900879,2009-08-26,2009-08-27
None,Mezdra,BUL,1,1126.20166016,2009-08-28,2009-08-30
None,Mezdra,BUL,1,1125.28234863,2009-08-31,2009-09-12
None,Mezdra,BUL,1,1105.48327637,2009-09-13,2009-09-17
None,Mezdra,BUL,1,1106.37976074,2009-09-18,2009-09-21
None,Mezdra,BUL,1,1120.05822754,2009-09-22,2009-09-26
None,Mezdra,BUL,1,1125.06384277,2009-09-27,2009-10-01
None,Mezdra,BUL,1,1116.4744873,2009-10-02,2009-10-03
None,Mezdra,BUL,1,1136.52087402,2009-10-04,2009-10-18
None,Mezdra,BUL,1,1130.66296387,2009-10-19,2009-10-22
None,Mezdra,BUL,1,1121.10339355,2009-10-23,2009-10-24
None,Mezdra,BUL,1,1134.03393555,2009-10-25,2009-10-31
None,Mezdra,BUL,1,1132.17431641,2009-11-01,2009-11-05
None,Mezdra,BUL,1,1125.78222656,2009-11-06,2009-11-06
None,Mezdra,BUL,1,1108.9395752,2009-11-07,2009-11-21
None,Mezdra,BUL,1,1102.78283691,2009-11-22,2009-11-28
None,Mezdra,BUL,1,1098.56835938,2009-11-29,2009-12-02
None,Mezdra,BUL,1,1096.56872559,2009-12-03,2009-12-03
None,Mezdra,BUL,1,1095.40600586,2009-12-04,2009-12-05
None,Mezdra,BUL,1,1091.79870605,2009-12-06,2009-12-16
None,Mezdra,BUL,1,1089.0213623,2009-12-17,2009-12-17
None,Mezdra,BUL,1,1097.24035645,2009-12-18,2010-02-26
None,Mezdra,BUL,1,1095.4239502,2010-02-27,2010-03-05
None,Mezdra,BUL,1,1096.28356934,2010-03-06,2010-03-13
None,Mezdra,BUL,1,1095.04699707,2010-03-14,2010-03-21
None,Mezdra,BUL,1,1123.83239746,2010-03-22,2010-03-24
None,Mezdra,BUL,1,1116.95544434,2010-03-25,2010-03-27
None,Mezdra,BUL,1,1115.2902832,2010-03-28,2010-04-04
None,Mezdra,BUL,1,1110.58154297,2010-04-05,2010-04-11
None,Mezdra,BUL,1,1113.87268066,2010-04-12,2010-04-14
None,Mezdra,BUL,1,1111.10559082,2010-04-15,2010-04-17
None,Mezdra,BUL,1,1105.91943359,2010-04-18,2010-04-20
None,Mezdra,BUL,1,1110.84277344,2010-04-21,2010-04-26
None,Mezdra,BUL,1,1114.59228516,2010-04-27,2010-05-02
None,Mezdra,BUL,1,1111.00732422,2010-05-03,2010-05-08
None,Mezdra,BUL,1,1123.64538574,2010-05-09,2010-05-16
None,Mezdra,BUL,1,1114.36645508,2010-05-17,2010-07-02
