Rank,Club,Country,Level,Elo,From,To
None,Sliven,BUL,1,1404.14233398,1964-07-01,1964-08-22
None,Sliven,BUL,1,1389.72253418,1964-08-23,1964-08-29
None,Sliven,BUL,1,1392.74487305,1964-08-30,1964-09-06
None,Sliven,BUL,1,1382.81921387,1964-09-07,1964-09-10
None,Sliven,BUL,1,1406.17272949,1964-09-11,1964-09-13
None,Sliven,BUL,1,1401.04394531,1964-09-14,1964-09-20
None,Sliven,BUL,1,1386.44958496,1964-09-21,1964-09-26
None,Sliven,BUL,1,1381.70800781,1964-09-27,1964-09-30
None,Sliven,BUL,1,1372.65319824,1964-10-01,1964-10-04
None,Sliven,BUL,1,1373.24536133,1964-10-05,1964-10-07
None,Sliven,BUL,1,1386.84753418,1964-10-08,1964-10-11
None,Sliven,BUL,1,1409.28564453,1964-10-12,1964-10-18
None,Sliven,BUL,1,1398.77087402,1964-10-19,1964-10-25
None,Sliven,BUL,1,1391.04772949,1964-10-26,1964-11-01
None,Sliven,BUL,1,1401.01428223,1964-11-02,1964-11-08
None,Sliven,BUL,1,1395.69116211,1964-11-09,1964-11-15
None,Sliven,BUL,1,1394.53625488,1964-11-16,1964-11-18
None,Sliven,BUL,1,1390.85754395,1964-11-19,1964-11-22
None,Sliven,BUL,1,1386.91223145,1964-11-23,1964-11-29
None,Sliven,BUL,1,1395.67321777,1964-11-30,1964-12-06
None,Sliven,BUL,1,1394.53601074,1964-12-07,1964-12-29
None,Sliven,BUL,1,1384.18347168,1964-12-30,1965-03-20
None,Sliven,BUL,1,1377.07629395,1965-03-21,1965-03-28
None,Sliven,BUL,1,1382.62963867,1965-03-29,1965-04-04
None,Sliven,BUL,1,1378.81652832,1965-04-05,1965-04-11
None,Sliven,BUL,1,1376.0838623,1965-04-12,1965-04-18
None,Sliven,BUL,1,1371.70605469,1965-04-19,1965-04-24
None,Sliven,BUL,1,1377.67749023,1965-04-25,1965-05-02
None,Sliven,BUL,1,1391.28833008,1965-05-03,1965-05-23
None,Sliven,BUL,1,1388.36279297,1965-05-24,1965-05-28
None,Sliven,BUL,1,1393.23925781,1965-05-29,1965-06-06
None,Sliven,BUL,1,1401.28662109,1965-06-07,1965-06-19
None,Sliven,BUL,1,1394.13989258,1965-06-20,1965-06-27
None,Sliven,BUL,1,1400.02966309,1965-06-28,1965-07-04
None,Sliven,BUL,1,1403.51977539,1965-07-05,1965-07-11
None,Sliven,BUL,1,1409.47314453,1965-07-12,1965-07-18
None,Sliven,BUL,1,1404.01416016,1965-07-19,1965-08-15
None,Sliven,BUL,1,1435.79736328,1967-07-02,1967-08-13
None,Sliven,BUL,1,1425.73693848,1967-08-14,1967-08-20
None,Sliven,BUL,1,1418.87963867,1967-08-21,1967-08-26
None,Sliven,BUL,1,1427.37597656,1967-08-27,1967-09-03
None,Sliven,BUL,1,1420.52429199,1967-09-04,1967-09-10
None,Sliven,BUL,1,1414.37756348,1967-09-11,1967-09-17
None,Sliven,BUL,1,1421.73852539,1967-09-18,1967-09-20
None,Sliven,BUL,1,1437.22058105,1967-09-21,1967-09-24
None,Sliven,BUL,1,1442.7467041,1967-09-25,1967-09-27
None,Sliven,BUL,1,1447.94311523,1967-09-28,1967-10-01
None,Sliven,BUL,1,1450.61828613,1967-10-02,1967-10-11
None,Sliven,BUL,1,1434.01159668,1967-10-12,1967-10-15
None,Sliven,BUL,1,1432.49084473,1967-10-16,1967-10-22
None,Sliven,BUL,1,1428.22888184,1967-10-23,1967-10-29
None,Sliven,BUL,1,1418.98425293,1967-10-30,1967-11-05
None,Sliven,BUL,1,1423.30786133,1967-11-06,1967-12-03
None,Sliven,BUL,1,1428.30615234,1967-12-04,1967-12-10
None,Sliven,BUL,1,1424.1328125,1967-12-11,1968-03-03
None,Sliven,BUL,1,1416.62475586,1968-03-04,1968-03-09
None,Sliven,BUL,1,1423.8951416,1968-03-10,1968-03-17
None,Sliven,BUL,1,1417.46472168,1968-03-18,1968-03-24
None,Sliven,BUL,1,1415.85009766,1968-03-25,1968-04-28
None,Sliven,BUL,1,1421.87768555,1968-04-29,1968-05-04
None,Sliven,BUL,1,1416.29064941,1968-05-05,1968-05-12
None,Sliven,BUL,1,1411.52648926,1968-05-13,1968-05-19
None,Sliven,BUL,1,1406.60229492,1968-05-20,1968-05-26
None,Sliven,BUL,1,1411.01220703,1968-05-27,1968-06-02
None,Sliven,BUL,1,1417.64404297,1968-06-03,1968-06-09
None,Sliven,BUL,1,1407.96679688,1968-06-10,1968-06-16
None,Sliven,BUL,1,1405.86413574,1968-06-17,1968-06-23
None,Sliven,BUL,1,1402.2277832,1968-06-24,1968-06-30
None,Sliven,BUL,1,1396.41113281,1968-07-01,1968-07-07
None,Sliven,BUL,1,1403.40405273,1968-07-08,1968-08-11
None,Sliven,BUL,1,1397.86352539,1974-07-01,1974-08-18
None,Sliven,BUL,1,1394.80236816,1974-08-19,1974-08-25
None,Sliven,BUL,1,1393.29528809,1974-08-26,1974-09-01
None,Sliven,BUL,1,1397.70874023,1974-09-02,1974-09-08
None,Sliven,BUL,1,1396.70007324,1974-09-09,1974-09-15
None,Sliven,BUL,1,1403.42333984,1974-09-16,1974-09-18
None,Sliven,BUL,1,1394.32873535,1974-09-19,1974-09-22
None,Sliven,BUL,1,1408.27734375,1974-09-23,1974-09-28
None,Sliven,BUL,1,1414.39135742,1974-09-29,1974-10-02
None,Sliven,BUL,1,1397.06408691,1974-10-03,1974-10-05
None,Sliven,BUL,1,1394.50085449,1974-10-06,1974-10-19
None,Sliven,BUL,1,1391.12854004,1974-10-20,1974-10-27
None,Sliven,BUL,1,1396.82275391,1974-10-28,1974-11-03
None,Sliven,BUL,1,1401.65771484,1974-11-04,1974-11-17
None,Sliven,BUL,1,1406.32043457,1974-11-18,1974-11-23
None,Sliven,BUL,1,1406.91357422,1974-11-24,1974-11-30
None,Sliven,BUL,1,1397.48156738,1974-12-01,1974-12-07
None,Sliven,BUL,1,1404.22497559,1974-12-08,1975-03-09
None,Sliven,BUL,1,1399.8684082,1975-03-10,1975-03-16
None,Sliven,BUL,1,1397.39013672,1975-03-17,1975-03-22
None,Sliven,BUL,1,1401.70141602,1975-03-23,1975-03-30
None,Sliven,BUL,1,1404.16101074,1975-03-31,1975-04-06
None,Sliven,BUL,1,1393.81958008,1975-04-07,1975-04-13
None,Sliven,BUL,1,1384.36682129,1975-04-14,1975-04-20
None,Sliven,BUL,1,1388.42211914,1975-04-21,1975-04-30
None,Sliven,BUL,1,1397.72375488,1975-05-01,1975-05-10
None,Sliven,BUL,1,1393.88781738,1975-05-11,1975-05-18
