player_id,player_name,day_of_birth,month_of_birth,year_of_birth,pob,cob,dob,position,height,foot,citizenship,second_citizenship,league_code,season
263627,carlos vigaray,7,9,1994,Leganés,Spain,1994-09-07,Defender - Right-Back,182,right,Spain,,ES1,2016
263856,víctor camarasa,28,5,1994,Meliana,Spain,1994-05-28,midfield - Central Midfield,183,right,Spain,,ES1,2016
85383,rubén sobrino,1,6,1992,Daimiel,Spain,1992-06-01,attack - Centre-Forward,185,right,Spain,,ES1,2016
172015,fernando pacheco,18,5,1992,Badajoz,Spain,1992-05-18,Goalkeeper,185,left,Spain,,ES1,2016
243541,deyverson,8,5,1991,Santa Margarida,Brazil,1991-05-08,attack - Centre-Forward,187,left,Brazil,,ES1,2016
56790,nenad krsticic,3,7,1990,Belgrad,Jugoslawien (SFR),1990-07-03,midfield - Central Midfield,182,left,Serbia,,ES1,2016
251046,einar galilea,22,5,1994,Vitoria-Gasteiz,Spain,1994-05-22,Defender - Centre-Back,185,left,Spain,,ES1,2016
176140,rodrigo ely,3,11,1993,Lajeado RS,Brazil,1993-11-03,Defender - Centre-Back,188,right,,Italy,ES1,2016
7781,alexis ruano,4,8,1985,Málaga,Spain,1985-08-04,Defender - Centre-Back,183,right,Spain,,ES1,2016
142033,adrián ortolá,20,8,1993,Xàbia,Spain,1993-08-20,Goalkeeper,187,left,Spain,,ES1,2016
76467,kiko femenía,2,2,1991,Sanet y Negrals,Spain,1991-02-02,Defender - Right-Back,171,right,Spain,,ES1,2016
167093,aleksandar pantic,11,4,1992,Arandjelovac,Jugoslawien (SFR),1992-04-11,Defender - Centre-Back,188,right,Serbia,,ES1,2016
278992,cristian espinoza,3,4,1995,Buenos Aires,Argentina,1995-04-03,attack - Right Winger,173,right,Argentina,,ES1,2016
76273,manu garcía,26,4,1986,Vitoria-Gasteiz,Spain,1986-04-26,midfield - Defensive Midfield,183,left,Spain,,ES1,2016
93142,dani torres,15,11,1989,Caquezá,Colombia,1989-11-15,midfield - Defensive Midfield,183,,Colombia,,ES1,2016
249274,sergio llamas,6,3,1993,Vitoria-Gasteiz,Spain,1993-03-06,midfield - Central Midfield,178,,Spain,,ES1,2016
72484,manu barreiro,8,7,1986,Santiago de Compostela,Spain,1986-07-08,attack - Centre-Forward,192,right,Spain,,ES1,2016
277118,manu garcía,2,1,1998,Oviedo,Spain,1998-01-02,midfield - Attacking Midfield,169,right,Spain,,ES1,2016
50487,christian santos,24,3,1988,Puerto Ordaz,Venezuela,1988-03-24,attack - Centre-Forward,184,left,,Germany,ES1,2016
129386,zouhair feddal,23,12,1989,Tétouan,Morocco,1989-12-23,Defender - Centre-Back,191,left,,Spain,ES1,2016
127837,ibai gómez,11,11,1989,Bilbao,Spain,1989-11-11,attack - Right Winger,178,right,Spain,,ES1,2016
339808,theo hernández,6,10,1997,Marseille,France,1997-10-06,Defender - Left-Back,184,left,,Spain,ES1,2016
139915,aleksandar katai,6,2,1991,Srbobran,Jugoslawien (SFR),1991-02-06,attack - Left Winger,182,right,Serbia,,ES1,2016
133794,edgar méndez,2,1,1990,Arafo,Spain,1990-01-02,attack - Right Winger,187,right,Spain,,ES1,2016
483573,martín aguirregabiria,10,5,1996,Vitoria,Spain,1996-05-10,Defender - Right-Back,180,right,Spain,,ES1,2016
217886,óscar romero,4,7,1992,Fernando de la Mora,Paraguay,1992-07-04,midfield - Attacking Midfield,176,left,Paraguay,,ES1,2016
67080,víctor laguardia,5,11,1989,Zaragoza,Spain,1989-11-05,Defender - Centre-Back,183,right,Spain,,ES1,2016
71840,gaizka toquero,9,8,1984,Vitoria-Gasteiz,Spain,1984-08-09,attack - Right Winger,182,right,Spain,,ES1,2016
139434,raúl carnero,30,4,1989,A Coruña,Spain,1989-04-30,Defender - Left-Back,179,left,Spain,,ES1,2016
282411,marcos llorente,30,1,1995,Madrid,Spain,1995-01-30,midfield - Central Midfield,184,right,Spain,,ES1,2016
12906,michaël ciani,6,4,1984,Paris,France,1984-04-06,Defender - Centre-Back,189,right,,Guadeloupe,ES1,2016
448344,óscar melendo,23,8,1997,Barcelona,Spain,1997-08-23,attack - Right Winger,167,left,Spain,,ES1,2016
175323,óscar duarte,3,6,1989,Catarina,Nicaragua,1989-06-03,Defender - Centre-Back,186,right,,Spain,ES1,2016
141835,álvaro vázquez,27,4,1991,Badalona,Spain,1991-04-27,attack - Centre-Forward,182,right,Spain,,ES1,2016
39907,pape diop,19,3,1986,Kaolack,Senegal,1986-03-19,midfield - Defensive Midfield,180,right,,France,ES1,2016
126741,jairo morillas,2,7,1993,Gilena,Spain,1993-07-02,attack - Centre-Forward,187,right,Spain,,ES1,2016
177467,gerard moreno,7,4,1992,Santa Perpètua de Mogoda,Spain,1992-04-07,attack - Centre-Forward,180,left,Spain,,ES1,2016
238032,andrés prieto,17,10,1993,Alicante,Spain,1993-10-17,Goalkeeper,194,right,Spain,,ES1,2016
99355,víctor álvarez,14,3,1993,Barcelona,Spain,1993-03-14,Defender - Left-Back,180,left,Spain,,ES1,2016
37834,felipe caicedo,5,9,1988,Guayaquil,Ecuador,1988-09-05,attack - Centre-Forward,183,left,,Spain,ES1,2016
73636,hernán pérez,25,2,1989,Fernando de la Mora,Paraguay,1989-02-25,attack - Right Winger,180,right,,Spain,ES1,2016
129444,david lópez,9,10,1989,Barcelona,Spain,1989-10-09,midfield - Defensive Midfield,185,right,Spain,,ES1,2016
166683,mamadou sylla,20,3,1994,Kedougou,Senegal,1994-03-20,attack - Centre-Forward,184,right,,Spain,ES1,2016
2963,martín demichelis,20,12,1980,Justiniano Posse,Argentina,1980-12-20,Defender - Centre-Back,184,right,,Italy,ES1,2016
56134,javi fuego,4,1,1984,Pola de Siero,Spain,1984-01-04,midfield - Defensive Midfield,182,right,Spain,,ES1,2016
223890,rober correa,20,9,1992,Badajoz,Spain,1992-09-20,Defender - Right-Back,180,right,Spain,,ES1,2016
336869,marc roca,26,11,1996,Vilafranca del Penedès,Spain,1996-11-26,midfield - Defensive Midfield,184,left,Spain,,ES1,2016
177046,rubén duarte,18,10,1995,Almería,Spain,1995-10-18,Defender - Left-Back,179,left,Spain,,ES1,2016
56067,pablo piatti,31,3,1989,La Carlota,Argentina,1989-03-31,attack - Left Winger,163,both,,Italy,ES1,2016
58799,salva sevilla,18,3,1984,Berja,Spain,1984-03-18,midfield - Central Midfield,178,right,Spain,,ES1,2016
183647,álvaro gonzález,8,1,1990,Potes,Spain,1990-01-08,Defender - Centre-Back,182,right,Spain,,ES1,2016
335245,marc navarro,2,7,1995,Barcelona,Spain,1995-07-02,Defender - Right-Back,188,right,Spain,,ES1,2016
7717,josé antonio reyes,1,9,1983,Utrera (Sevilla),Spain,1983-09-01,attack - Right Winger,176,left,Spain,,ES1,2016
131090,diego reyes,19,9,1992,Mexico City,Mexico,1992-09-19,Defender - Centre-Back,192,right,Mexico,,ES1,2016
263727,joan jordán,6,7,1994,Palafrugell,Spain,1994-07-06,midfield - Central Midfield,185,right,Spain,,ES1,2016
251878,aarón martín,22,4,1997,Montmeló,Spain,1997-04-22,Defender - Left-Back,180,left,Spain,,ES1,2016
286415,pau lópez,13,12,1994,Girona,Spain,1994-12-13,Goalkeeper,189,left,Spain,,ES1,2016
28261,josé manuel jurado,29,6,1986,Sanlúcar de Barrameda (Cádiz),Spain,1986-06-29,midfield - Attacking Midfield,176,right,Spain,,ES1,2016
72310,javi lópez,21,1,1986,Osuna,Spain,1986-01-21,Defender - Left-Back,180,right,Spain,,ES1,2016
34370,diego lópez,3,11,1981,Paradela,Spain,1981-11-03,Goalkeeper,196,right,Spain,,ES1,2016
37403,roberto,10,2,1986,Madrid,Spain,1986-02-10,Goalkeeper,192,right,Spain,,ES1,2016
