,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Marc Bartra,"€ 68,346","€ 3,554,000","€ 3,567,314",D,26,Spain,Real Betis,La Liga,2017-2018
1,Antonio Barragán,"€ 44,442","€ 2,311,000","€ 2,319,657",D,30,Spain,Real Betis,La Liga,2017-2018
2,Cristian Tello,"€ 40,712","€ 2,117,000","€ 2,124,930",F,25,Spain,Real Betis,La Liga,2017-2018
3,Joel Campbell,"€ 38,885","€ 2,022,000","€ 2,029,575",F,25,Costa Rica,Real Betis,La Liga,2017-2018
4,Jordi Amat,"€ 33,327","€ 1,733,000","€ 1,739,492",D,25,Spain,Real Betis,La Liga,2017-2018
5,Sergio León,"€ 29,231","€ 1,520,000","€ 1,525,694",F,28,Spain,Real Betis,La Liga,2017-2018
6,Javi García,"€ 26,769","€ 1,392,000","€ 1,397,215",M,30,Spain,Real Betis,La Liga,2017-2018
7,Andrés Guardado,"€ 26,250","€ 1,365,000","€ 1,370,113",M,30,Mexico,Real Betis,La Liga,2017-2018
8,Rubén Castro,"€ 25,308","€ 1,316,000","€ 1,320,930",F,36,Spain,Real Betis,La Liga,2017-2018
9,Antonio Adán,"€ 22,769","€ 1,184,000","€ 1,188,435",K,30,Spain,Real Betis,La Liga,2017-2018
10,Ryad Boudebouz,"€ 20,769","€ 1,080,000","€ 1,084,046",M,27,Algeria,Real Betis,La Liga,2017-2018
11,Riza Durmisi,"€ 19,808","€ 1,030,000","€ 1,033,858",D,23,Denmark,Real Betis,La Liga,2017-2018
12,Víctor Camarasa,"€ 16,596","€ 863,000","€ 866,233",M,23,Spain,Real Betis,La Liga,2017-2018
13,Antonio Sanabria,"€ 15,231","€ 792,000","€ 794,967",F,21,Paraguay,Real Betis,La Liga,2017-2018
14,Aïssa Mandi,"€ 13,942","€ 725,000","€ 727,716",D,25,Algeria,Real Betis,La Liga,2017-2018
15,Zouhair Feddal,"€ 12,635","€ 657,000","€ 659,461",D,27,Morocco,Real Betis,La Liga,2017-2018
16,Pedro López,"€ 8,538","€ 444,000","€ 445,663",K,22,Spain,Real Betis,La Liga,2017-2018
17,Rafa Navarro,"€ 7,692","€ 400,000","€ 401,498",D,23,Spain,Real Betis,La Liga,2017-2018
18,Dani Giménez,"€ 5,962","€ 310,000","€ 311,161",K,33,Spain,Real Betis,La Liga,2017-2018
19,Aitor Ruibal,€ 635,"€ 33,000","€ 33,124",F,21,Spain,Real Betis,La Liga,2017-2018
20,Joaquín,€ 58,"€ 3,000","€ 3,011",F,35,Spain,Real Betis,La Liga,2017-2018
21,Fabián Ruiz,€ 0,€ 0,€ 0,M,21,Spain,Real Betis,La Liga,2017-2018
22,Matías Nahuel,€ 0,€ 0,€ 0,F,20,Spain,Real Betis,La Liga,2017-2018
23,Daniel Rebollo,€ 0,€ 0,€ 0,K,17,Spain,Real Betis,La Liga,2017-2018
24,Carlos Redruello,€ 0,€ 0,€ 0,D,20,Spain,Real Betis,La Liga,2017-2018
25,Alin Tosca,€ 0,€ 0,€ 0,D,25,Romania,Real Betis,La Liga,2017-2018
26,Juanjo Narváez,€ 0,€ 0,€ 0,F,22,Colombia,Real Betis,La Liga,2017-2018
27,Francis Guerrero,€ 0,€ 0,€ 0,D,21,Spain,Real Betis,La Liga,2017-2018
28,Julio Gracia,€ 0,€ 0,€ 0,M,19,Spain,Real Betis,La Liga,2017-2018
29,Júnior Firpo,€ 0,€ 0,€ 0,D,20,Spain,Real Betis,La Liga,2017-2018
30,Loren Morón,€ 0,€ 0,€ 0,F,23,Spain,Real Betis,La Liga,2017-2018
