,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Cristiano Ronaldo,"€ 670,135","€ 34,847,000","€ 34,977,540",F,32,Portugal,Real Madrid,La Liga,2017-2018
1,Gareth Bale,"€ 532,250","€ 27,677,000","€ 27,780,680",F,27,Wales,Real Madrid,La Liga,2017-2018
2,Toni Kroos,"€ 380,981","€ 19,811,000","€ 19,885,214",M,27,Germany,Real Madrid,La Liga,2017-2018
3,Sergio Ramos,"€ 355,000","€ 18,460,000","€ 18,529,153",D,31,Spain,Real Madrid,La Liga,2017-2018
4,Karim Benzema,"€ 315,135","€ 16,387,000","€ 16,448,387",F,29,France,Real Madrid,La Liga,2017-2018
5,Luka Modric,"€ 282,192","€ 14,674,000","€ 14,728,970",M,31,Croatia,Real Madrid,La Liga,2017-2018
6,Isco,"€ 211,654","€ 11,006,000","€ 11,047,229",M,25,Spain,Real Madrid,La Liga,2017-2018
7,Marco Asensio,"€ 158,731","€ 8,254,000","€ 8,284,920",F,21,Spain,Real Madrid,La Liga,2017-2018
8,Raphaël Varane,"€ 158,731","€ 8,254,000","€ 8,284,920",D,24,France,Real Madrid,La Liga,2017-2018
9,Marcelo,"€ 157,558","€ 8,193,000","€ 8,223,692",D,29,Brazil,Real Madrid,La Liga,2017-2018
10,Mateo Kovacic,"€ 117,692","€ 6,120,000","€ 6,142,926",M,23,Croatia,Real Madrid,La Liga,2017-2018
11,Theo Hernández,"€ 114,288","€ 5,943,000","€ 5,965,263",D,19,France,Real Madrid,La Liga,2017-2018
12,Nacho,"€ 88,192","€ 4,586,000","€ 4,603,180",D,27,Spain,Real Madrid,La Liga,2017-2018
13,Keylor Navas,"€ 77,827","€ 4,047,000","€ 4,062,160",K,30,Costa Rica,Real Madrid,La Liga,2017-2018
14,Lucas Vázquez,"€ 70,904","€ 3,687,000","€ 3,700,812",F,26,Spain,Real Madrid,La Liga,2017-2018
15,Kiko Casilla,"€ 66,173","€ 3,441,000","€ 3,453,890",K,30,Spain,Real Madrid,La Liga,2017-2018
16,Dani Ceballos,"€ 52,673","€ 2,739,000","€ 2,749,261",M,20,Spain,Real Madrid,La Liga,2017-2018
17,Casemiro,"€ 47,462","€ 2,468,000","€ 2,477,245",M,25,Brazil,Real Madrid,La Liga,2017-2018
18,Jesús Vallejo,"€ 38,096","€ 1,981,000","€ 1,988,421",D,20,Spain,Real Madrid,La Liga,2017-2018
19,Marcos Llorente,"€ 20,308","€ 1,056,000","€ 1,059,956",M,22,Spain,Real Madrid,La Liga,2017-2018
20,Borja Mayoral,"€ 18,981","€ 987,000","€ 990,697",F,20,Spain,Real Madrid,La Liga,2017-2018
21,Cristo,"€ 2,923","€ 152,000","€ 152,569",F,19,Spain,Real Madrid,La Liga,2017-2018
22,Jaime Seoane,"€ 2,558","€ 133,000","€ 133,498",M,20,Spain,Real Madrid,La Liga,2017-2018
23,Álvaro Tejero,"€ 2,442","€ 127,000","€ 127,476",D,20,Spain,Real Madrid,La Liga,2017-2018
24,Luismi Quezada,"€ 2,192","€ 114,000","€ 114,427",F,21,Dominican Republic,Real Madrid,La Liga,2017-2018
25,Luca Zidane,"€ 1,904","€ 99,000","€ 99,371",K,19,France,Real Madrid,La Liga,2017-2018
26,Franchu,"€ 1,615","€ 84,000","€ 84,315",F,19,Argentina,Real Madrid,La Liga,2017-2018
27,Manu Hernando,"€ 1,250","€ 65,000","€ 65,243",D,18,Spain,Real Madrid,La Liga,2017-2018
28,Moha Ramos,€ 58,"€ 3,000","€ 3,011",K,17,Spain,Real Madrid,La Liga,2017-2018
29,Óscar Rodríguez,€ 0,€ 0,€ 0,M,19,Spain,Real Madrid,La Liga,2017-2018
30,Achraf Hakimi,€ 0,€ 0,€ 0,D,18,Morocco,Real Madrid,La Liga,2017-2018
31,Daniel Carvajal,€ 0,€ 0,€ 0,D,25,Spain,Real Madrid,La Liga,2017-2018
