,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Borja Bastón,"€ 50,000","€ 2,600,000","€ 2,609,740",F,24,Spain,Malaga,La Liga,2017-2018
1,Brown Ideye,"€ 34,962","€ 1,818,000","€ 1,824,810",F,28,Nigeria,Malaga,La Liga,2017-2018
2,Isaac Success,"€ 33,327","€ 1,733,000","€ 1,739,492",F,21,Nigeria,Malaga,La Liga,2017-2018
3,Alberto Bueno,"€ 31,904","€ 1,659,000","€ 1,665,215",F,29,Spain,Malaga,La Liga,2017-2018
4,Adrián González,"€ 27,731","€ 1,442,000","€ 1,447,402",M,29,Spain,Malaga,La Liga,2017-2018
5,Luis Hernández,"€ 25,750","€ 1,339,000","€ 1,344,016",D,28,Spain,Malaga,La Liga,2017-2018
6,Roberto Rosales,"€ 25,750","€ 1,339,000","€ 1,344,016",D,28,Venezuela,Malaga,La Liga,2017-2018
7,Keko,"€ 25,750","€ 1,339,000","€ 1,344,016",F,25,Spain,Malaga,La Liga,2017-2018
8,Recio,"€ 24,750","€ 1,287,000","€ 1,291,821",M,26,Spain,Malaga,La Liga,2017-2018
9,Juankar,"€ 20,808","€ 1,082,000","€ 1,086,053",D,27,Spain,Malaga,La Liga,2017-2018
10,Miguel Torres,"€ 20,808","€ 1,082,000","€ 1,086,053",D,31,Spain,Malaga,La Liga,2017-2018
11,Adalberto Peñaranda,"€ 19,808","€ 1,030,000","€ 1,033,858",F,20,Venezuela,Malaga,La Liga,2017-2018
12,Roberto,"€ 19,808","€ 1,030,000","€ 1,033,858",K,31,Spain,Malaga,La Liga,2017-2018
13,Diego González,"€ 17,827","€ 927,000","€ 930,473",D,22,Spain,Malaga,La Liga,2017-2018
14,Federico Ricca,"€ 17,827","€ 927,000","€ 930,473",D,22,Uruguay,Malaga,La Liga,2017-2018
15,Manuel Iturra,"€ 16,712","€ 869,000","€ 872,255",M,33,Chile,Malaga,La Liga,2017-2018
16,Esteban Rolón,"€ 12,885","€ 670,000","€ 672,510",M,22,Argentina,Malaga,La Liga,2017-2018
17,Cenk Gönen,"€ 12,885","€ 670,000","€ 672,510",K,29,Turkey,Malaga,La Liga,2017-2018
18,Mehdi Lacen,"€ 10,904","€ 567,000","€ 569,124",M,33,Algeria,Malaga,La Liga,2017-2018
19,Ignasi Miquel,"€ 10,115","€ 526,000","€ 527,970",D,24,Spain,Malaga,La Liga,2017-2018
20,Maxime Lestienne,"€ 9,385","€ 488,000","€ 489,828",F,25,Belgium,Malaga,La Liga,2017-2018
21,Andrés Prieto,"€ 3,962","€ 206,000","€ 206,772",K,23,Spain,Malaga,La Liga,2017-2018
22,Iván Rodríguez,"€ 2,615","€ 136,000","€ 136,509",D,21,Spain,Malaga,La Liga,2017-2018
23,Álex Robles,"€ 1,981","€ 103,000","€ 103,386",D,18,Spain,Malaga,La Liga,2017-2018
24,José Carlos Sánchez,"€ 1,981","€ 103,000","€ 103,386",M,18,Spain,Malaga,La Liga,2017-2018
25,Zdravko Kuzmanović,€ 0,€ 0,€ 0,M,29,Serbia,Malaga,La Liga,2017-2018
26,Alberto López,€ 0,€ 0,€ 0,D,22,Spain,Malaga,La Liga,2017-2018
27,Álex Mula,€ 0,€ 0,€ 0,F,20,Spain,Malaga,La Liga,2017-2018
28,Chory Castro,€ 0,€ 0,€ 0,F,32,Uruguay,Malaga,La Liga,2017-2018
29,Diego Rolán,€ 0,€ 0,€ 0,F,24,Uruguay,Malaga,La Liga,2017-2018
30,Emanuel Cecchini,€ 0,€ 0,€ 0,M,20,Argentina,Malaga,La Liga,2017-2018
31,Ian Soler,€ 0,€ 0,€ 0,D,21,Spain,Malaga,La Liga,2017-2018
32,Javi Ontiveros,€ 0,€ 0,€ 0,F,19,Spain,Malaga,La Liga,2017-2018
33,Jony,€ 0,€ 0,€ 0,F,25,Spain,Malaga,La Liga,2017-2018
34,Juan Cruz,€ 0,€ 0,€ 0,F,17,Spain,Malaga,La Liga,2017-2018
35,Juanpi Añor,€ 0,€ 0,€ 0,F,23,Venezuela,Malaga,La Liga,2017-2018
36,Miguel Cifuentes,€ 0,€ 0,€ 0,D,26,Spain,Malaga,La Liga,2017-2018
37,Paul Baysse,€ 0,€ 0,€ 0,D,29,France,Malaga,La Liga,2017-2018
38,Samu García,€ 0,€ 0,€ 0,F,26,Spain,Malaga,La Liga,2017-2018
39,Youssef En-Nesyri,€ 0,€ 0,€ 0,F,20,Morocco,Malaga,La Liga,2017-2018
