,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Douglas Luiz,"€ 44,442","€ 2,311,000","€ 2,319,657",M,19,Brazil,Girona,La Liga,2017-2018
1,Marc Muniesa,"€ 36,115","€ 1,878,000","€ 1,885,035",D,25,Spain,Girona,La Liga,2017-2018
2,Cristhian Stuani,"€ 35,558","€ 1,849,000","€ 1,855,927",F,30,Uruguay,Girona,La Liga,2017-2018
3,Borja García,"€ 15,962","€ 830,000","€ 833,109",M,26,Spain,Girona,La Liga,2017-2018
4,Portu,"€ 15,885","€ 826,000","€ 829,094",M,25,Spain,Girona,La Liga,2017-2018
5,Carles Planas,"€ 13,962","€ 726,000","€ 728,720",D,26,Spain,Girona,La Liga,2017-2018
6,Gorka Iraizoz,"€ 13,154","€ 684,000","€ 686,562",K,36,Spain,Girona,La Liga,2017-2018
7,Michael Olunga,"€ 12,769","€ 664,000","€ 666,487",F,23,Kenya,Girona,La Liga,2017-2018
8,Aday,"€ 10,365","€ 539,000","€ 541,019",D,29,Spain,Girona,La Liga,2017-2018
9,David Timor,"€ 10,250","€ 533,000","€ 534,997",M,27,Spain,Girona,La Liga,2017-2018
10,Pedro Alcalá,"€ 9,923","€ 516,000","€ 517,933",D,28,Spain,Girona,La Liga,2017-2018
11,Juanpe,"€ 9,038","€ 470,000","€ 471,761",D,26,Spain,Girona,La Liga,2017-2018
12,Jonás Ramalho,"€ 8,712","€ 453,000","€ 454,697",D,24,Angola,Girona,La Liga,2017-2018
13,Aleix García,"€ 5,558","€ 289,000","€ 290,083",M,20,Spain,Girona,La Liga,2017-2018
14,Pablo Maffeo,"€ 5,558","€ 289,000","€ 290,083",D,19,Spain,Girona,La Liga,2017-2018
15,Johan Mojica,"€ 5,442","€ 283,000","€ 284,060",D,24,Colombia,Girona,La Liga,2017-2018
16,Pere Pons,"€ 5,442","€ 283,000","€ 284,060",M,24,Spain,Girona,La Liga,2017-2018
17,Eloi Amagat,"€ 2,519","€ 131,000","€ 131,491",M,32,Spain,Girona,La Liga,2017-2018
18,Álex Granell,€ 0,€ 0,€ 0,M,28,Spain,Girona,La Liga,2017-2018
19,Olarenwaju Kayode,€ 0,€ 0,€ 0,F,24,Nigeria,Girona,La Liga,2017-2018
20,Pedro Porro,€ 0,€ 0,€ 0,D,17,Spain,Girona,La Liga,2017-2018
21,Marcel Lizak,€ 0,€ 0,€ 0,K,20,Poland,Girona,La Liga,2017-2018
22,Bernardo Espinosa,€ 0,€ 0,€ 0,D,27,Colombia,Girona,La Liga,2017-2018
23,Farid Boulaya,€ 0,€ 0,€ 0,F,24,Algeria,Girona,La Liga,2017-2018
24,Bambo Diaby,€ 0,€ 0,€ 0,D,19,Spain,Girona,La Liga,2017-2018
25,Kévin Soni,€ 0,€ 0,€ 0,F,19,Cameroon,Girona,La Liga,2017-2018
26,Bono,€ 0,€ 0,€ 0,K,26,Morocco,Girona,La Liga,2017-2018
27,Antony Lozano,€ 0,€ 0,€ 0,F,24,Honduras,Girona,La Liga,2017-2018
28,Marlos Moreno,€ 0,€ 0,€ 0,F,20,Colombia,Girona,La Liga,2017-2018
29,Maxi Villa,€ 0,€ 0,€ 0,D,20,Uruguay,Girona,La Liga,2017-2018
