,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Antoine Griezmann,"€ 408,942","€ 21,265,000","€ 21,344,660",F,26,France,Atletico Madrid,La Liga,2017-2018
1,Diego Costa,"€ 247,635","€ 12,877,000","€ 12,925,238",F,28,Spain,Atletico Madrid,La Liga,2017-2018
2,Koke,"€ 227,808","€ 11,846,000","€ 11,890,376",M,25,Spain,Atletico Madrid,La Liga,2017-2018
3,Diego Godín,"€ 143,269","€ 7,450,000","€ 7,477,908",D,31,Uruguay,Atletico Madrid,La Liga,2017-2018
4,Fernando Torres,"€ 107,462","€ 5,588,000","€ 5,608,933",F,33,Spain,Atletico Madrid,La Liga,2017-2018
5,Juanfran,"€ 98,500","€ 5,122,000","€ 5,141,187",D,32,Spain,Atletico Madrid,La Liga,2017-2018
6,Vitolo,"€ 94,923","€ 4,936,000","€ 4,954,491",F,27,Spain,Atletico Madrid,La Liga,2017-2018
7,Filipe Luís,"€ 89,538","€ 4,656,000","€ 4,673,442",D,31,Brazil,Atletico Madrid,La Liga,2017-2018
8,Sime Vrsaljko,"€ 71,635","€ 3,725,000","€ 3,738,954",D,25,Croatia,Atletico Madrid,La Liga,2017-2018
9,Gabi,"€ 71,635","€ 3,725,000","€ 3,738,954",M,33,Spain,Atletico Madrid,La Liga,2017-2018
10,Stefan Savic,"€ 71,635","€ 3,725,000","€ 3,738,954",D,26,Montenegro,Atletico Madrid,La Liga,2017-2018
11,Jan Oblak,"€ 64,692","€ 3,364,000","€ 3,376,602",K,24,Slovenia,Atletico Madrid,La Liga,2017-2018
12,Luciano Vietto,"€ 61,096","€ 3,177,000","€ 3,188,901",F,23,Argentina,Atletico Madrid,La Liga,2017-2018
13,José Giménez,"€ 54,346","€ 2,826,000","€ 2,836,586",D,22,Uruguay,Atletico Madrid,La Liga,2017-2018
14,Miguel Ángel Moyà,"€ 37,769","€ 1,964,000","€ 1,971,357",K,33,Spain,Atletico Madrid,La Liga,2017-2018
15,Ángel Correa,"€ 35,942","€ 1,869,000","€ 1,876,001",F,22,Argentina,Atletico Madrid,La Liga,2017-2018
16,Axel Werner,"€ 2,904","€ 151,000","€ 151,566",K,21,Argentina,Atletico Madrid,La Liga,2017-2018
17,Roberto Olabe,"€ 1,346","€ 70,000","€ 70,262",M,21,Spain,Atletico Madrid,La Liga,2017-2018
18,Juan Moreno,"€ 1,077","€ 56,000","€ 56,210",F,20,Spain,Atletico Madrid,La Liga,2017-2018
19,Alberto Ródenas,"€ 1,019","€ 53,000","€ 53,199",F,18,Spain,Atletico Madrid,La Liga,2017-2018
20,Arona Sané,€ 865,"€ 45,000","€ 45,169",F,22,Senegal,Atletico Madrid,La Liga,2017-2018
21,Antonio Montoro,€ 865,"€ 45,000","€ 45,169",D,20,Spain,Atletico Madrid,La Liga,2017-2018
22,Keidi Bare,€ 77,"€ 4,000","€ 4,015",M,19,Albania,Atletico Madrid,La Liga,2017-2018
23,Juan Agüero,€ 58,"€ 3,000","€ 3,011",M,18,Argentina,Atletico Madrid,La Liga,2017-2018
24,Carlos Isaac,€ 58,"€ 3,000","€ 3,011",D,19,Spain,Atletico Madrid,La Liga,2017-2018
25,Miguel San Román,€ 58,"€ 3,000","€ 3,011",K,19,Spain,Atletico Madrid,La Liga,2017-2018
26,Thomas,€ 0,€ 0,€ 0,M,24,Ghana,Atletico Madrid,La Liga,2017-2018
27,Toni Moya,€ 0,€ 0,€ 0,M,19,Spain,Atletico Madrid,La Liga,2017-2018
28,Álex Dos Santos,€ 0,€ 0,€ 0,K,18,Spain,Atletico Madrid,La Liga,2017-2018
29,Kévin Gameiro,€ 0,€ 0,€ 0,F,30,France,Atletico Madrid,La Liga,2017-2018
30,Yannick Carrasco,€ 0,€ 0,€ 0,F,23,Belgium,Atletico Madrid,La Liga,2017-2018
31,Lucas Hernández,€ 0,€ 0,€ 0,D,21,France,Atletico Madrid,La Liga,2017-2018
32,Nico Gaitán,€ 0,€ 0,€ 0,M,29,Argentina,Atletico Madrid,La Liga,2017-2018
33,Augusto Fernández,€ 0,€ 0,€ 0,M,31,Argentina,Atletico Madrid,La Liga,2017-2018
34,Saúl Ñíguez,€ 0,€ 0,€ 0,M,22,Spain,Atletico Madrid,La Liga,2017-2018
35,Sergi González,€ 0,€ 0,€ 0,D,22,Spain,Atletico Madrid,La Liga,2017-2018
