,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Iñigo Martínez,"€ 170,846","€ 8,884,000","€ 8,917,280",D,26,Spain,Athletic Club,La Liga,2017-2018
1,Raúl García,"€ 109,942","€ 5,717,000","€ 5,738,416",M,30,Spain,Athletic Club,La Liga,2017-2018
2,Iñaki Williams,"€ 65,231","€ 3,392,000","€ 3,404,707",F,23,Spain,Athletic Club,La Liga,2017-2018
3,Óscar de Marcos,"€ 45,346","€ 2,358,000","€ 2,366,833",D,28,Spain,Athletic Club,La Liga,2017-2018
4,Iker Muniain,"€ 41,750","€ 2,171,000","€ 2,179,133",F,24,Spain,Athletic Club,La Liga,2017-2018
5,Markel Susaeta,"€ 40,019","€ 2,081,000","€ 2,088,796",F,29,Spain,Athletic Club,La Liga,2017-2018
6,Ander Iturraspe,"€ 37,827","€ 1,967,000","€ 1,974,369",M,28,Spain,Athletic Club,La Liga,2017-2018
7,Aritz Aduriz,"€ 30,385","€ 1,580,000","€ 1,585,919",F,36,Spain,Athletic Club,La Liga,2017-2018
8,Mikel Balenziaga,"€ 22,577","€ 1,174,000","€ 1,178,398",D,29,Spain,Athletic Club,La Liga,2017-2018
9,Unai Núñez,"€ 21,442","€ 1,115,000","€ 1,119,177",D,20,Spain,Athletic Club,La Liga,2017-2018
10,Mikel Vesga,"€ 19,519","€ 1,015,000","€ 1,018,802",M,24,Spain,Athletic Club,La Liga,2017-2018
11,Mikel San José,"€ 18,981","€ 987,000","€ 990,697",M,28,Spain,Athletic Club,La Liga,2017-2018
12,Iñigo Lekue,"€ 16,808","€ 874,000","€ 877,274",D,24,Spain,Athletic Club,La Liga,2017-2018
13,Sabin Merino,"€ 15,885","€ 826,000","€ 829,094",F,25,Spain,Athletic Club,La Liga,2017-2018
14,Mikel Rico,"€ 15,288","€ 795,000","€ 797,978",M,32,Spain,Athletic Club,La Liga,2017-2018
15,Eneko Bóveda,"€ 14,596","€ 759,000","€ 761,843",D,28,Spain,Athletic Club,La Liga,2017-2018
16,Kike Sola,"€ 14,442","€ 751,000","€ 753,813",F,31,Spain,Athletic Club,La Liga,2017-2018
17,Iñigo Córdoba,"€ 13,731","€ 714,000","€ 716,675",F,20,Spain,Athletic Club,La Liga,2017-2018
18,Ager Aketxe,"€ 13,192","€ 686,000","€ 688,570",M,23,Spain,Athletic Club,La Liga,2017-2018
19,Enric Saborit,"€ 12,385","€ 644,000","€ 646,412",D,25,Spain,Athletic Club,La Liga,2017-2018
20,Iago Herrerín,"€ 12,327","€ 641,000","€ 643,401",K,29,Spain,Athletic Club,La Liga,2017-2018
21,Óscar Gil,"€ 3,904","€ 203,000","€ 203,760",D,22,Spain,Athletic Club,La Liga,2017-2018
22,Andoni López,"€ 1,192","€ 62,000","€ 62,232",D,21,Spain,Athletic Club,La Liga,2017-2018
23,Peru Nolaskoain,"€ 1,019","€ 53,000","€ 53,199",D,18,Spain,Athletic Club,La Liga,2017-2018
24,Unai Simón,€ 827,"€ 43,000","€ 43,161",K,20,Spain,Athletic Club,La Liga,2017-2018
25,Dani Vivian,€ 808,"€ 42,000","€ 42,157",D,17,Spain,Athletic Club,La Liga,2017-2018
26,Víctor San Bartolomé,€ 442,"€ 23,000","€ 23,086",M,17,Spain,Athletic Club,La Liga,2017-2018
27,Yeray Álvarez,€ 0,€ 0,€ 0,D,22,Spain,Athletic Club,La Liga,2017-2018
28,Aymeric Laporte,€ 0,€ 0,€ 0,D,23,France,Athletic Club,La Liga,2017-2018
29,Beñat Etxebarria,€ 0,€ 0,€ 0,M,30,Spain,Athletic Club,La Liga,2017-2018
30,Iñigo Muñoz,€ 0,€ 0,€ 0,F,20,Spain,Athletic Club,La Liga,2017-2018
31,Kepa,€ 0,€ 0,€ 0,K,22,Spain,Athletic Club,La Liga,2017-2018
32,Xabier Etxeita,€ 0,€ 0,€ 0,D,29,Spain,Athletic Club,La Liga,2017-2018
