,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Iñigo Martínez,"€ 170,846","€ 8,884,000","€ 8,917,280",D,26,Spain,Real Sociedad,La Liga,2017-2018
1,Adnan Januzaj,"€ 84,692","€ 4,404,000","€ 4,420,498",F,22,Belgium,Real Sociedad,La Liga,2017-2018
2,Asier Illarramendi,"€ 54,481","€ 2,833,000","€ 2,843,613",M,27,Spain,Real Sociedad,La Liga,2017-2018
3,Willian José,"€ 53,231","€ 2,768,000","€ 2,778,369",F,25,Brazil,Real Sociedad,La Liga,2017-2018
4,Gerónimo Rulli,"€ 45,558","€ 2,369,000","€ 2,377,874",K,25,Argentina,Real Sociedad,La Liga,2017-2018
5,Miguel Ángel Moyà,"€ 37,769","€ 1,964,000","€ 1,971,357",K,33,Spain,Real Sociedad,La Liga,2017-2018
6,Álvaro Odriozola,"€ 36,538","€ 1,900,000","€ 1,907,118",D,21,Spain,Real Sociedad,La Liga,2017-2018
7,Xabi Prieto,"€ 34,058","€ 1,771,000","€ 1,777,634",M,33,Spain,Real Sociedad,La Liga,2017-2018
8,Juanmi,"€ 33,788","€ 1,757,000","€ 1,763,582",F,24,Spain,Real Sociedad,La Liga,2017-2018
9,Sergio Canales,"€ 30,962","€ 1,610,000","€ 1,616,031",M,26,Spain,Real Sociedad,La Liga,2017-2018
10,Diego Llorente,"€ 28,750","€ 1,495,000","€ 1,500,600",D,23,Spain,Real Sociedad,La Liga,2017-2018
11,Raúl Navas,"€ 23,769","€ 1,236,000","€ 1,240,630",D,29,Spain,Real Sociedad,La Liga,2017-2018
12,Alberto de la Bella,"€ 22,942","€ 1,193,000","€ 1,197,469",D,31,Spain,Real Sociedad,La Liga,2017-2018
13,Héctor Moreno,"€ 20,404","€ 1,061,000","€ 1,064,975",D,29,Mexico,Real Sociedad,La Liga,2017-2018
14,Imanol Agirretxe,"€ 18,981","€ 987,000","€ 990,697",F,30,Spain,Real Sociedad,La Liga,2017-2018
15,David Zurutuza,"€ 15,192","€ 790,000","€ 792,959",M,30,Spain,Real Sociedad,La Liga,2017-2018
16,Jon Bautista,"€ 14,519","€ 755,000","€ 757,828",F,21,Spain,Real Sociedad,La Liga,2017-2018
17,Aritz Elustondo,"€ 13,385","€ 696,000","€ 698,607",D,23,Spain,Real Sociedad,La Liga,2017-2018
18,Toño,"€ 9,481","€ 493,000","€ 494,847",K,30,Spain,Real Sociedad,La Liga,2017-2018
19,Kévin Rodrigues,"€ 8,942","€ 465,000","€ 466,742",D,23,Portugal,Real Sociedad,La Liga,2017-2018
20,Igor Zubeldia,"€ 8,827","€ 459,000","€ 460,719",M,20,Spain,Real Sociedad,La Liga,2017-2018
21,Rubén Pardo,"€ 7,596","€ 395,000","€ 396,480",M,24,Spain,Real Sociedad,La Liga,2017-2018
22,David Concha,"€ 7,538","€ 392,000","€ 393,468",F,20,Spain,Real Sociedad,La Liga,2017-2018
23,Carlos Martínez,"€ 6,654","€ 346,000","€ 347,296",D,31,Spain,Real Sociedad,La Liga,2017-2018
24,Jon Guridi,"€ 5,462","€ 284,000","€ 285,064",M,22,Spain,Real Sociedad,La Liga,2017-2018
25,Ander Guevara,"€ 1,808","€ 94,000","€ 94,352",M,19,Spain,Real Sociedad,La Liga,2017-2018
26,Andoni Gorosabel,"€ 1,442","€ 75,000","€ 75,281",D,20,Spain,Real Sociedad,La Liga,2017-2018
27,Andoni Zubiaurre,€ 750,"€ 39,000","€ 39,146",K,20,Spain,Real Sociedad,La Liga,2017-2018
28,Mikel Oyarzabal,€ 0,€ 0,€ 0,F,20,Spain,Real Sociedad,La Liga,2017-2018
29,Carlos Vela,€ 0,€ 0,€ 0,F,28,Mexico,Real Sociedad,La Liga,2017-2018
