Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%.1,Matches,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Gls,Ast,G-PK,PK,CrdY,CrdR,Gls.1,Ast.1,G+A,G-PK.1,G+A-PK,xG,npxG,xA,npxG+xA,xG.1,xA.1,xG+xA,npxG.1,npxG+xA.1,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,Recov,Won,Lost,Won%,League Name,League ID,Season
38,Leandro Chichizola,ar ARG,GK,Las Palmas,es La Liga,27,1990,27,27,2430,27.0,47,1.74,152,109,71.1,4,5,18,4,14.8,3,3,0,0,0.0,Matches,1,5,1,46.2,0.29,+0.2,+0.01,154,416,37.0,798,128,41.5,37.0,131,64.9,53.0,225,31,13.8,35,1.30,16.1,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.4,0.00,0.02,0.02,0.00,0.02,90,71.1,,27,0,,11,0.63,18,47,-29,-1.07,+0.84,26.9,44.7,-17.8,-0.66,+0.21,0,2,7,0,0,0,0,0,0,140,0,0,,Big-5-European-Leagues,Big5,2017-2018
39,Jasper Cillessen,nl NED,GK,Barcelona,es La Liga,28,1989,1,1,90,1.0,1,1.00,7,6,85.7,1,0,0,1,100.0,0,0,0,0,,Matches,0,0,0,1.3,0.18,+0.3,+0.26,2,9,22.2,18,4,33.3,30.1,9,33.3,40.8,7,1,14.3,0,0.00,15.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.6,,1,0,,37,3.00,5,1,+4,+4.00,+2.22,3.3,1.2,+2.1,+2.11,+1.16,0,0,0,0,0,0,0,0,0,1,0,0,,Big-5-European-Leagues,Big5,2017-2018
40,Andrea Consigli,it ITA,GK,Sassuolo,it Serie A,30,1987,37,37,3316,36.8,58,1.57,172,117,67.4,11,10,16,10,27.0,3,2,1,0,33.3,Matches,3,10,1,52.1,0.29,-4.9,-0.13,283,620,45.6,782,160,53.2,43.2,262,77.9,52.5,411,36,8.8,19,0.52,13.3,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,97.0,,36,0,,1,1.16,29,58,-29,-0.79,+0.08,48.4,48.0,+0.4,+0.01,+0.36,0,1,11,0,0,0,0,0,0,194,0,0,,Big-5-European-Leagues,Big5,2017-2018
41,Alex Cordaz,it ITA,GK,Crotone,it Serie A,34,1983,38,38,3420,38.0,66,1.74,199,138,69.8,9,8,21,5,13.2,8,6,1,1,14.3,Matches,3,11,0,64.5,0.30,-1.5,-0.04,304,884,34.4,781,95,72.3,51.6,338,94.4,62.3,428,21,4.9,26,0.68,14.4,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,,38,0,,0,0.92,40,66,-26,-0.68,,36.2,59.0,-22.8,-0.60,,0,2,2,0,0,0,0,0,0,215,0,0,,Big-5-European-Leagues,Big5,2017-2018
42,Angelo da Costa JÃºnior,br BRA,GK,Bologna,it Serie A,33,1983,4,4,360,4.0,5,1.25,16,12,75.0,1,0,3,1,25.0,1,1,0,0,0.0,Matches,0,1,0,4.7,0.24,-0.3,-0.08,30,78,38.5,121,25,38.8,36.8,40,77.5,56.6,37,3,8.1,5,1.25,15.9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,10.5,,4,0,,24,0.75,3,5,-2,-0.50,-0.21,5.0,5.4,-0.5,-0.12,+0.35,0,0,0,0,0,0,0,0,0,35,0,0,,Big-5-European-Leagues,Big5,2017-2018
43,BenoÃ®t Costil,fr FRA,GK,Bordeaux,fr Ligue 1,30,1987,36,36,3240,36.0,45,1.25,119,79,65.5,16,7,13,10,27.8,9,4,4,1,50.0,Matches,4,6,1,35.8,0.25,-8.2,-0.23,171,527,32.4,757,97,48.5,42.6,178,89.9,65.5,341,28,8.2,20,0.56,14.3,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,90,94.7,,36,0,,1,1.53,53,45,+8,+0.22,+1.72,51.1,38.0,+13.1,+0.37,+1.02,0,1,3,0,0,0,0,0,0,176,0,0,,Big-5-European-Leagues,Big5,2017-2018
44,Thibaut Courtois,be BEL,GK,Chelsea,eng Premier League,25,1992,35,35,3150,35.0,34,0.97,104,73,69.2,20,6,9,15,42.9,2,2,0,0,0.0,Matches,0,2,2,28.7,0.27,-3.3,-0.09,173,455,38.0,948,204,34.2,36.5,246,53.3,48.3,282,23,8.2,16,0.46,13.4,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,92.1,,35,0,,0,1.89,56,34,+22,+0.63,-0.04,53.2,32.3,+20.9,+0.60,+0.02,0,2,3,0,0,0,0,0,2,184,0,2,0.0,Big-5-European-Leagues,Big5,2017-2018
45,Alessio Cragno,it ITA,GK,Cagliari,it Serie A,23,1994,29,29,2536,28.2,47,1.67,121,80,66.1,7,4,17,7,24.1,10,6,2,2,25.0,Matches,4,1,1,43.3,0.31,-2.7,-0.10,213,476,44.7,526,123,51.1,41.1,237,87.3,60.2,285,24,8.4,13,0.46,13.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,87,74.2,,27,0,,5,0.90,21,47,-26,-0.92,-0.72,28.7,40.8,-12.1,-0.43,+0.24,0,1,3,0,0,0,0,0,1,145,0,0,,Big-5-European-Leagues,Big5,2017-2018
46,Luca Crosta,it ITA,GK,Cagliari,it Serie A,19,1998,1,1,90,1.0,3,3.00,2,0,0.0,0,0,1,0,0.0,1,1,0,0,0.0,Matches,0,0,0,2.1,0.66,-0.9,-0.85,2,11,18.2,14,4,28.6,36.4,10,70.0,49.6,14,2,14.3,0,0.00,13.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.6,,1,0,,32,0.00,0,3,-3,-3.00,-2.32,0.8,2.1,-1.3,-1.28,-0.81,0,0,0,0,0,0,0,0,1,2,0,0,,Big-5-European-Leagues,Big5,2017-2018
47,IvÃ¡n CuÃ©llar,es ESP,GK,LeganÃ©s,es La Liga,33,1984,35,35,3150,35.0,43,1.23,143,105,73.4,11,8,18,14,40.0,6,5,1,0,16.7,Matches,3,5,0,40.1,0.25,-2.9,-0.08,270,779,34.7,729,64,80.1,55.4,198,98.5,69.8,309,30,9.7,28,0.80,15.6,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,92.1,,35,0,,0,1.14,29,43,-14,-0.40,+0.60,35.8,41.3,-5.5,-0.16,+0.23,0,0,8,0,0,0,0,0,0,186,0,0,,Big-5-European-Leagues,Big5,2017-2018
48,Karl Darlow,eng ENG,GK,Newcastle Utd,eng Premier League,26,1990,10,10,900,10.0,15,1.50,44,33,72.7,1,5,4,2,20.0,3,3,0,0,0.0,Matches,0,0,2,15.0,0.29,+2.0,+0.20,82,239,34.3,249,32,65.9,48.9,86,87.2,62.1,103,12,11.7,6,0.60,13.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,26.3,,10,0,,25,0.80,10,15,-5,-0.50,-0.39,10.9,15.8,-4.8,-0.48,-0.36,0,0,1,0,0,0,0,0,0,46,0,0,,Big-5-European-Leagues,Big5,2017-2018
49,Abdoulaye Diallo,sn SEN,GK,Rennes,fr Ligue 1,25,1992,3,3,270,3.0,5,1.67,16,12,75.0,0,2,1,0,0.0,1,1,0,0,0.0,Matches,1,0,0,6.9,0.37,+1.9,+0.64,9,32,28.1,53,10,37.7,36.2,12,100.0,64.2,19,3,15.8,2,0.67,18.9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,7.9,,3,0,,31,0.67,4,5,-1,-0.33,-0.53,4.8,5.1,-0.3,-0.08,+0.03,0,0,0,0,0,0,0,0,0,13,0,0,,Big-5-European-Leagues,Big5,2017-2018
50,Thomas Didillon,fr FRA,GK,Metz,fr Ligue 1,21,1995,9,9,810,9.0,14,1.56,36,26,69.4,1,1,7,2,22.2,3,3,0,0,0.0,Matches,0,0,1,12.7,0.28,-0.3,-0.03,50,119,42.0,156,37,48.7,40.7,46,93.5,60.9,126,13,10.3,3,0.33,13.6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,23.7,,9,0,,12,0.44,2,14,-12,-1.33,-0.30,9.4,13.8,-4.4,-0.49,+0.37,0,0,3,0,0,0,0,0,0,47,0,0,,Big-5-European-Leagues,Big5,2017-2018
51,Marko DmitroviÄ,rs SRB,GK,Eibar,es La Liga,25,1992,36,36,3240,36.0,49,1.36,121,80,62.8,13,8,15,10,27.8,4,4,0,0,0.0,Matches,2,3,4,41.3,0.33,-3.7,-0.10,265,719,36.9,789,73,74.3,56.1,137,97.1,78.0,248,35,14.1,59,1.64,18.0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,90,94.7,,36,0,,2,1.31,40,49,-9,-0.25,-1.75,37.5,41.3,-3.8,-0.11,+0.21,0,2,7,0,0,0,0,0,0,192,0,0,,Big-5-European-Leagues,Big5,2017-2018
52,Jaume DomÃ©nech,es ESP,GK,Valencia,es La Liga,26,1990,5,5,450,5.0,5,1.00,22,17,77.3,4,0,1,2,40.0,0,0,0,0,,Matches,0,1,0,6.3,0.31,+1.3,+0.27,16,43,37.2,89,24,33.7,31.1,18,72.2,55.8,70,7,10.0,3,0.60,14.7,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,13.2,,5,0,,33,2.40,8,5,+3,+0.60,-0.13,5.5,4.7,+0.8,+0.17,-0.14,0,0,1,0,0,0,0,0,0,26,0,0,,Big-5-European-Leagues,Big5,2017-2018
53,Gianluigi Donnarumma,it ITA,GK,Milan,it Serie A,18,1999,38,38,3420,38.0,42,1.11,131,92,69.5,18,10,10,12,31.6,3,2,0,1,0.0,Matches,0,4,1,40.8,0.30,-0.2,-0.01,192,402,47.8,892,136,33.0,31.5,194,55.7,42.2,305,23,7.5,14,0.37,14.4,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,,38,0,,0,1.68,56,42,+14,+0.37,,54.2,39.4,+14.8,+0.39,,0,0,3,0,0,0,0,0,0,172,0,0,,Big-5-European-Leagues,Big5,2017-2018
54,BartÅomiej DrÄgowski,pl POL,GK,Fiorentina,it Serie A,19,1997,3,1,217,2.4,8,3.32,18,10,55.6,0,0,2,0,0.0,0,0,0,0,,Matches,1,1,0,5.9,0.36,-2.1,-0.86,9,26,34.6,35,5,57.1,46.8,8,75.0,55.6,20,1,5.0,1,0.42,14.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,72,6.3,,1,2,,33,0.00,3,8,-5,-2.07,-2.44,2.2,3.7,-1.6,-0.65,-1.10,0,3,2,0,0,0,0,0,0,8,0,0,,Big-5-European-Leagues,Big5,2017-2018
55,Martin DÃºbravka,sk SVK,GK,Newcastle Utd,eng Premier League,28,1989,12,12,1080,12.0,11,0.92,37,26,70.3,6,1,5,4,33.3,1,0,1,0,100.0,Matches,0,0,0,13.1,0.33,+2.1,+0.17,64,208,30.8,250,34,52.4,43.5,92,83.7,61.2,109,11,10.1,13,1.08,16.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,31.6,,12,0,,1,1.58,15,11,+4,+0.33,+0.79,16.6,14.1,+2.5,+0.21,+0.62,0,0,2,0,0,0,0,0,0,47,0,0,,Big-5-European-Leagues,Big5,2017-2018
56,Maxime DupÃ©,fr FRA,GK,Nantes,fr Ligue 1,24,1993,1,1,90,1.0,3,3.00,4,2,50.0,0,0,1,0,0.0,1,1,0,0,0.0,Matches,0,1,0,1.9,0.25,-1.1,-1.11,7,13,53.8,8,1,62.5,46.9,8,100.0,65.4,13,2,15.4,1,1.00,13.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.6,,1,0,,37,0.00,0,3,-3,-3.00,-2.95,1.2,1.9,-0.7,-0.68,-0.76,0,0,0,0,0,0,0,0,0,2,0,0,,Big-5-European-Leagues,Big5,2017-2018
57,Ederson,br BRA,GK,Manchester City,eng Premier League,23,1993,36,36,3194,35.5,26,0.73,77,52,66.2,30,4,2,16,44.4,3,0,2,1,100.0,Matches,1,1,2,22.4,0.29,-1.6,-0.05,153,282,54.3,941,156,20.4,28.8,160,56.3,49.8,161,18,11.2,48,1.35,18.0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,89,93.4,,35,0,,1,2.62,99,26,+73,+2.06,-0.33,81.8,21.3,+60.5,+1.70,+0.48,0,0,6,0,0,0,0,0,0,179,0,0,,Big-5-European-Leagues,Big5,2017-2018
58,Rob Elliot,ie IRL,GK,Newcastle Utd,eng Premier League,31,1986,16,16,1440,16.0,21,1.31,64,45,68.8,5,2,9,3,18.8,2,1,1,0,50.0,Matches,0,3,1,20.4,0.30,+0.4,+0.02,167,386,43.3,378,49,67.7,50.0,159,81.8,59.7,188,12,6.4,7,0.44,12.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,42.1,,16,0,,6,1.06,14,21,-7,-0.44,-0.39,17.8,23.6,-5.8,-0.36,-0.26,0,0,2,0,0,1,0,0,0,73,0,0,,Big-5-European-Leagues,Big5,2017-2018
59,Michael Esser,de GER,GK,Hannover 96,de Bundesliga,29,1987,3,3,270,3.0,9,3.00,21,12,57.1,1,0,2,0,0.0,1,0,0,1,,Matches,0,0,0,5.2,0.25,-3.8,-1.27,20,54,37.0,95,18,46.3,37.1,26,38.5,38.3,32,3,9.4,2,0.67,13.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,8.8,,3,0,,30,1.00,5,9,-4,-1.33,-1.14,6.2,8.1,-1.9,-0.65,-0.44,0,0,0,0,0,0,0,0,0,19,0,0,,Big-5-European-Leagues,Big5,2017-2018
60,Åukasz FabiaÅski,pl POL,GK,Swansea City,eng Premier League,32,1985,38,38,3420,38.0,56,1.47,182,129,70.9,8,9,21,9,23.7,7,3,3,1,50.0,Matches,1,6,2,55.8,0.29,+1.8,+0.05,329,837,39.3,913,152,56.8,46.5,359,88.6,64.5,398,40,10.1,12,0.32,13.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,,38,0,,0,0.87,28,56,-28,-0.74,,30.5,59.5,-29.0,-0.76,,0,1,5,0,0,0,0,0,0,172,0,1,0.0,Big-5-European-Leagues,Big5,2017-2018
61,Ralf FÃ¤hrmann,de GER,GK,Schalke 04,de Bundesliga,28,1988,34,34,3015,33.5,37,1.10,121,87,71.9,18,9,7,12,35.3,6,3,2,1,40.0,Matches,0,3,1,33.2,0.26,-2.8,-0.08,180,496,36.3,699,122,49.9,41.1,217,67.7,50.7,290,37,12.8,15,0.45,14.3,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.01,0.01,0.00,0.01,89,98.5,,33,0,,0,1.85,53,37,+16,+0.48,+0.48,47.1,41.8,+5.3,+0.16,-0.25,0,0,11,0,0,0,1,0,0,119,0,1,0.0,Big-5-European-Leagues,Big5,2017-2018
62,AndrÃ©s FernÃ¡ndez,es ESP,GK,Villarreal,es La Liga,30,1986,3,3,225,2.5,6,2.40,15,10,66.7,0,1,2,0,0.0,1,1,0,0,0.0,Matches,0,1,0,5.3,0.33,-0.7,-0.28,9,26,34.6,35,4,45.7,38.3,15,66.7,50.1,25,3,12.0,1,0.40,14.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,75,6.6,,2,0,,7,0.33,2,6,-4,-1.60,-1.91,2.0,4.5,-2.5,-1.02,-1.00,0,0,0,0,0,0,0,0,0,7,0,0,,Big-5-European-Leagues,Big5,2017-2018
63,RaÃºl FernÃ¡ndez,es ESP,GK,Levante,es La Liga,29,1988,11,11,990,11.0,15,1.36,53,38,71.7,2,6,3,3,27.3,0,0,0,0,,Matches,1,3,0,16.7,0.33,+1.7,+0.15,92,206,44.7,176,22,73.3,52.8,78,98.7,69.7,121,17,14.0,12,1.09,16.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,28.9,,11,0,,8,1.09,12,15,-3,-0.27,+0.13,11.7,15.9,-4.3,-0.39,+0.12,0,0,2,0,0,0,0,0,0,52,0,0,,Big-5-European-Leagues,Big5,2017-2018
64,Fraser Forster,eng ENG,GK,Southampton,eng Premier League,29,1988,20,20,1800,20.0,30,1.50,98,67,69.4,4,7,9,4,20.0,1,0,1,0,100.0,Matches,2,4,0,26.9,0.28,-3.1,-0.15,105,355,29.6,364,64,62.1,49.2,147,87.8,64.1,163,9,5.5,7,0.35,12.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,52.6,,20,0,,18,0.95,20,30,-10,-0.50,0.00,25.3,26.1,-0.8,-0.04,+0.29,0,0,1,0,0,0,0,0,0,86,0,0,,Big-5-European-Leagues,Big5,2017-2018
65,Ben Foster,eng ENG,GK,West Brom,eng Premier League,34,1983,37,37,3330,37.0,55,1.49,152,98,64.5,6,12,19,10,27.0,1,1,0,0,0.0,Matches,3,9,1,48.8,0.32,-5.2,-0.14,346,925,37.4,797,74,75.7,54.3,337,95.5,70.5,436,29,6.7,19,0.51,14.0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,97.4,,37,0,,0,0.81,30,55,-25,-0.68,-0.68,34.3,47.6,-13.4,-0.36,+0.36,0,1,4,0,0,0,0,0,0,178,0,0,,Big-5-European-Leagues,Big5,2017-2018
66,Paulo Gazzaniga,ar ARG,GK,Tottenham,eng Premier League,25,1992,1,1,90,1.0,0,0.00,3,3,100.0,1,0,0,1,100.0,0,0,0,0,,Matches,0,0,0,1.3,0.42,+1.3,+1.25,4,8,50.0,17,2,29.4,36.1,8,37.5,34.1,0,0,,2,2.00,18.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.6,,1,0,,1,3.00,1,0,+1,+1.00,0.00,0.9,1.0,-0.1,-0.11,-0.98,0,0,0,0,0,0,0,0,0,3,0,0,,Big-5-European-Leagues,Big5,2017-2018
67,David de Gea,es ESP,GK,Manchester Utd,eng Premier League,26,1990,37,37,3330,37.0,28,0.76,139,113,80.6,24,6,7,18,48.6,1,1,0,0,0.0,Matches,1,5,2,34.5,0.24,+8.5,+0.23,257,660,38.9,794,143,54.5,44.2,292,77.7,59.1,301,19,6.3,13,0.35,13.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,90,97.4,,37,0,,0,2.11,67,28,+39,+1.05,+0.05,59.8,41.0,+18.8,+0.51,+0.37,0,0,4,0,0,0,0,0,0,167,0,0,,Big-5-European-Leagues,Big5,2017-2018
68,RafaÅ Gikiewicz,pl POL,GK,Freiburg,de Bundesliga,29,1987,2,1,154,1.7,3,1.75,7,4,57.1,1,1,0,0,0.0,0,0,0,0,,Matches,0,0,0,2.2,0.31,-0.8,-0.47,26,59,44.1,52,8,69.2,50.3,24,95.8,68.2,28,4,14.3,2,1.18,14.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,77,5.0,,1,1,,32,2.00,4,3,+1,+0.58,+1.36,0.8,2.3,-1.5,-0.89,-0.65,0,0,0,0,0,0,0,0,0,12,0,0,,Big-5-European-Leagues,Big5,2017-2018
69,Dani GimÃ©nez,es ESP,GK,Betis,es La Liga,34,1983,4,4,308,3.4,0,0.00,7,7,100.0,3,0,0,3,75.0,0,0,0,0,,Matches,0,0,0,2.2,0.31,+2.2,+0.64,10,38,26.3,82,8,41.5,39.1,9,44.4,40.0,39,1,2.6,0,0.00,10.6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.02,0.02,0.00,0.02,77,9.0,,3,0,,25,2.50,4,0,+4,+1.17,+1.31,5.0,2.0,+3.0,+0.88,+1.24,0,1,1,0,0,0,0,0,0,12,0,0,,Big-5-European-Leagues,Big5,2017-2018
70,Pierluigi Gollini,it ITA,GK,Atalanta,it Serie A,22,1995,7,7,622,6.9,4,0.58,17,13,76.5,3,2,2,3,42.9,0,0,0,0,,Matches,0,1,0,5.3,0.31,+1.3,+0.19,33,58,56.9,145,26,26.9,32.5,40,47.5,45.5,51,2,3.9,5,0.72,17.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,89,18.2,,6,0,,31,1.57,11,4,+7,+1.01,+0.66,11.9,6.2,+5.6,+0.81,+0.02,0,0,2,0,0,0,0,0,0,38,0,0,,Big-5-European-Leagues,Big5,2017-2018
71,Heurelho Gomes,br BRA,GK,Watford,eng Premier League,36,1981,24,24,2128,23.6,40,1.69,97,60,61.9,7,5,12,5,20.8,3,3,0,0,0.0,Matches,1,7,1,32.4,0.32,-6.6,-0.28,204,509,40.1,568,119,65.0,48.3,178,78.7,60.1,216,27,12.5,16,0.68,14.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,89,62.2,,23,0,,9,1.08,32,40,-8,-0.34,+0.50,31.4,37.0,-5.6,-0.24,+0.11,0,0,3,0,0,1,0,0,1,144,0,0,,Big-5-European-Leagues,Big5,2017-2018
72,Alfred Gomis,sn SEN,GK,SPAL,it Serie A,23,1993,26,25,2261,25.1,43,1.71,136,99,72.8,6,7,12,3,12.0,7,6,1,0,14.3,Matches,1,5,2,43.3,0.28,+2.3,+0.09,173,489,35.4,557,101,61.9,47.8,206,69.9,53.4,257,14,5.4,12,0.48,12.9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,87,66.1,,24,1,,12,0.96,31,43,-12,-0.48,+0.14,30.2,37.9,-7.7,-0.30,+0.82,0,2,2,0,0,0,0,0,1,133,0,0,,Big-5-European-Leagues,Big5,2017-2018
73,Mathieu Gorgelin,fr FRA,GK,Lyon,fr Ligue 1,26,1990,4,4,360,4.0,6,1.50,12,6,50.0,2,1,1,1,25.0,0,0,0,0,,Matches,1,0,0,3.5,0.29,-2.5,-0.64,4,24,16.7,54,6,35.2,38.4,9,55.6,50.3,44,6,13.6,2,0.50,14.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,10.5,,4,0,,34,1.75,9,6,+3,+0.75,-0.46,5.7,5.1,+0.6,+0.16,-0.62,0,0,2,0,0,0,0,0,0,14,0,0,,Big-5-European-Leagues,Big5,2017-2018
74,Lee Grant,eng ENG,GK,Stoke City,eng Premier League,34,1983,3,3,270,3.0,7,2.33,14,7,50.0,0,1,2,1,33.3,0,0,0,0,,Matches,0,1,0,5.5,0.39,-1.5,-0.51,31,66,47.0,71,14,64.8,50.1,23,87.0,64.1,22,1,4.5,3,1.00,16.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,7.9,,3,0,,26,0.33,3,7,-4,-1.33,-0.50,3.5,4.6,-1.2,-0.39,+0.33,0,0,0,0,0,0,0,0,0,18,0,0,,Big-5-European-Leagues,Big5,2017-2018
75,Vicente Guaita,es ESP,GK,Getafe,es La Liga,30,1987,33,33,2970,33.0,26,0.79,108,83,76.9,13,9,11,12,36.4,3,1,1,1,50.0,Matches,0,3,0,28.8,0.25,+2.8,+0.09,211,685,30.8,604,60,76.0,55.2,227,99.6,69.6,314,45,14.3,19,0.58,14.7,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.01,0.01,0.00,0.01,90,86.8,,33,0,,1,1.45,35,26,+9,+0.27,+0.27,39.5,32.0,+7.5,+0.23,-0.20,0,0,5,0,0,0,0,0,0,200,0,0,,Big-5-European-Leagues,Big5,2017-2018
76,PÃ©ter GulÃ¡csi,hu HUN,GK,RB Leipzig,de Bundesliga,27,1990,33,33,2970,33.0,52,1.58,143,95,67.1,15,8,10,6,18.2,5,5,0,0,0.0,Matches,0,9,0,50.9,0.33,-1.1,-0.03,226,550,41.1,871,142,46.3,39.9,196,75.0,55.2,278,24,8.6,32,0.97,17.1,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,90,97.1,,33,0,,1,1.61,57,52,+5,+0.15,+1.15,53.4,44.6,+8.7,+0.26,+0.51,0,0,2,0,1,1,0,0,0,171,0,0,,Big-5-European-Leagues,Big5,2017-2018
77,RÃ©gis Gurtner,fr FRA,GK,Amiens,fr Ligue 1,30,1986,37,37,3330,37.0,41,1.11,178,141,79.2,12,9,16,11,29.7,4,4,0,0,0.0,Matches,0,2,0,50.5,0.27,+9.5,+0.26,246,725,33.9,739,71,62.5,47.2,269,97.8,65.6,475,36,7.6,21,0.57,14.9,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,97.4,,37,0,,0,1.22,37,41,-4,-0.11,+0.89,34.8,54.1,-19.3,-0.52,+0.39,0,3,9,0,0,0,0,0,1,196,0,0,,Big-5-European-Leagues,Big5,2017-2018
