,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Edin Dzeko,"€ 160,250","€ 8,333,000","€ 8,321,525",F,32,Bosnia-Herzegovina,Roma,Serie A,2018-2019
1,Javier Pastore,"€ 124,635","€ 6,481,000","€ 6,472,075",M,29,Argentina,Roma,Serie A,2018-2019
2,Kevin Strootman,"€ 112,769","€ 5,864,000","€ 5,855,925",M,28,Netherlands,Roma,Serie A,2018-2019
3,Steven Nzonzi,"€ 110,404","€ 5,741,000","€ 5,733,094",M,29,France,Roma,Serie A,2018-2019
4,Daniele De Rossi,"€ 106,846","€ 5,556,000","€ 5,548,349",M,34,Italy,Roma,Serie A,2018-2019
5,Alessandro Florenzi,"€ 99,712","€ 5,185,000","€ 5,177,860",D,27,Italy,Roma,Serie A,2018-2019
6,Diego Perotti,"€ 99,712","€ 5,185,000","€ 5,177,860",F,29,Argentina,Roma,Serie A,2018-2019
7,Konstantinos Manolas,"€ 96,154","€ 5,000,000","€ 4,993,115",D,27,Greece,Roma,Serie A,2018-2019
8,Federico Fazio,"€ 89,038","€ 4,630,000","€ 4,623,624",D,31,Argentina,Roma,Serie A,2018-2019
9,Patrik Schick,"€ 89,038","€ 4,630,000","€ 4,623,624",F,22,Czech Republic,Roma,Serie A,2018-2019
10,Juan Jesus,"€ 78,346","€ 4,074,000","€ 4,068,390",D,27,Brazil,Roma,Serie A,2018-2019
11,Stephan El Shaarawy,"€ 71,231","€ 3,704,000","€ 3,698,899",F,25,Italy,Roma,Serie A,2018-2019
12,Aleksandar Kolarov,"€ 71,231","€ 3,704,000","€ 3,698,899",D,32,Serbia,Roma,Serie A,2018-2019
13,Maxime Gonalons,"€ 70,481","€ 3,665,000","€ 3,659,953",M,29,France,Roma,Serie A,2018-2019
14,Lorenzo Pellegrini,"€ 64,096","€ 3,333,000","€ 3,328,410",M,22,Italy,Roma,Serie A,2018-2019
15,Justin Kluivert,"€ 64,096","€ 3,333,000","€ 3,328,410",F,19,Netherlands,Roma,Serie A,2018-2019
16,Iván Marcano,"€ 53,423","€ 2,778,000","€ 2,774,174",D,31,Spain,Roma,Serie A,2018-2019
17,Rick Karsdorp,"€ 53,423","€ 2,778,000","€ 2,774,174",D,23,Netherlands,Roma,Serie A,2018-2019
18,Bryan Cristante,"€ 49,865","€ 2,593,000","€ 2,589,429",M,23,Italy,Roma,Serie A,2018-2019
19,Ante Coric,"€ 46,288","€ 2,407,000","€ 2,403,685",M,21,Croatia,Roma,Serie A,2018-2019
20,Davide Santon,"€ 46,288","€ 2,407,000","€ 2,403,685",D,27,Italy,Roma,Serie A,2018-2019
21,Robin Olsen,"€ 42,731","€ 2,222,000","€ 2,218,940",K,28,Sweden,Roma,Serie A,2018-2019
22,Gerson,"€ 39,173","€ 2,037,000","€ 2,034,195",M,21,Brazil,Roma,Serie A,2018-2019
23,Cengiz Ünder,"€ 35,615","€ 1,852,000","€ 1,849,450",F,20,Turkey,Roma,Serie A,2018-2019
24,Grégoire Defrel,"€ 33,827","€ 1,759,000","€ 1,756,578",F,27,Martinique,Roma,Serie A,2018-2019
25,Antonio Mirante,"€ 32,058","€ 1,667,000","€ 1,664,704",K,34,Italy,Roma,Serie A,2018-2019
26,Nicolò Zaniolo,"€ 24,923","€ 1,296,000","€ 1,294,215",M,18,Italy,Roma,Serie A,2018-2019
27,Daniel Fuzato,"€ 17,808","€ 926,000","€ 924,725",K,20,Brazil,Roma,Serie A,2018-2019
28,Luca Pellegrini,"€ 14,231","€ 740,000","€ 738,981",D,19,Italy,Roma,Serie A,2018-2019
29,Elio Capradossi,"€ 8,019","€ 417,000","€ 416,426",D,22,Italy,Roma,Serie A,2018-2019
30,Daniele Verde,"€ 7,750","€ 403,000","€ 402,445",F,22,Italy,Roma,Serie A,2018-2019
31,Zan Celar,"€ 2,885","€ 150,000","€ 149,793",F,19,Slovenia,Roma,Serie A,2018-2019
32,Andrea Marcucci,"€ 1,135","€ 59,000","€ 58,919",M,19,Italy,Roma,Serie A,2018-2019
33,Keba Coly,€ 750,"€ 39,000","€ 38,946",F,20,Senegal,Roma,Serie A,2018-2019
34,Andrea Romagnoli,€ 250,"€ 13,000","€ 12,982",K,19,Italy,Roma,Serie A,2018-2019
35,Francesco Semeraro,€ 250,"€ 13,000","€ 12,982",D,17,Italy,Roma,Serie A,2018-2019
36,Lorenzo Valeau,€ 250,"€ 13,000","€ 12,982",D,19,Italy,Roma,Serie A,2018-2019
37,Ludovico D'Orazio,€ 250,"€ 13,000","€ 12,982",F,18,Italy,Roma,Serie A,2018-2019
38,Mirko Antonucci,€ 250,"€ 13,000","€ 12,982",F,19,Italy,Roma,Serie A,2018-2019
39,Riccardo Cargnelutti,€ 250,"€ 13,000","€ 12,982",D,19,Italy,Roma,Serie A,2018-2019
40,Salvatore Pezzella,€ 250,"€ 13,000","€ 12,982",M,18,Italy,Roma,Serie A,2018-2019
41,Stefano Greco,€ 250,"€ 13,000","€ 12,982",K,19,Italy,Roma,Serie A,2018-2019
42,Alessio Riccardi,€ 250,"€ 13,000","€ 12,982",M,17,Italy,Roma,Serie A,2018-2019
43,Moustapha Seck,€ 0,€ 0,€ 0,D,22,Senegal,Roma,Serie A,2018-2019
44,Lorenzo Crisanto,€ 0,€ 0,€ 0,K,20,Italy,Roma,Serie A,2018-2019
45,Christian D'Urso,€ 0,€ 0,€ 0,M,20,Italy,Roma,Serie A,2018-2019
46,Emanuele Spinozzi,€ 0,€ 0,€ 0,M,19,Italy,Roma,Serie A,2018-2019
47,Gianmarco Cangiano,€ 0,€ 0,€ 0,F,16,Italy,Roma,Serie A,2018-2019
48,Edoardo Soleri,€ 0,€ 0,€ 0,F,20,Italy,Roma,Serie A,2018-2019
49,Ezequiel Ponce,€ 0,€ 0,€ 0,F,21,Argentina,Roma,Serie A,2018-2019
50,Lorenzo Di Livio,€ 0,€ 0,€ 0,M,21,Italy,Roma,Serie A,2018-2019
51,Alessandro Bordin,€ 0,€ 0,€ 0,M,19,Italy,Roma,Serie A,2018-2019
52,Matias Nani,€ 0,€ 0,€ 0,D,20,Argentina,Roma,Serie A,2018-2019
53,Andrea Paolelli,€ 0,€ 0,€ 0,D,20,Italy,Roma,Serie A,2018-2019
54,Umar Sadiq,€ 0,€ 0,€ 0,F,21,Nigeria,Roma,Serie A,2018-2019
