,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Franck Kessié,"€ 78,346","€ 4,074,000","€ 4,068,390",M,21,Cote d'Ivoire,Atalanta,Serie A,2018-2019
1,Papu Gómez,"€ 56,981","€ 2,963,000","€ 2,958,920",F,30,Argentina,Atalanta,Serie A,2018-2019
2,Duván Zapata,"€ 53,423","€ 2,778,000","€ 2,774,174",F,27,Colombia,Atalanta,Serie A,2018-2019
3,Bryan Cristante,"€ 49,865","€ 2,593,000","€ 2,589,429",M,23,Italy,Atalanta,Serie A,2018-2019
4,Andrea Petagna,"€ 42,731","€ 2,222,000","€ 2,218,940",F,23,Italy,Atalanta,Serie A,2018-2019
5,Josip Ilicic,"€ 35,615","€ 1,852,000","€ 1,849,450",F,30,Slovenia,Atalanta,Serie A,2018-2019
6,Mario Pasalic,"€ 35,615","€ 1,852,000","€ 1,849,450",M,23,Croatia,Atalanta,Serie A,2018-2019
7,Emiliano Rigoni,"€ 28,481","€ 1,481,000","€ 1,478,961",F,25,Argentina,Atalanta,Serie A,2018-2019
8,Rafael Tolói,"€ 28,481","€ 1,481,000","€ 1,478,961",D,27,Brazil,Atalanta,Serie A,2018-2019
9,Marten de Roon,"€ 24,923","€ 1,296,000","€ 1,294,215",M,27,Netherlands,Atalanta,Serie A,2018-2019
10,Etrit Berisha,"€ 24,923","€ 1,296,000","€ 1,294,215",K,29,Albania,Atalanta,Serie A,2018-2019
11,Andreas Cornelius,"€ 24,673","€ 1,283,000","€ 1,281,233",F,25,Denmark,Atalanta,Serie A,2018-2019
12,Marco Sportiello,"€ 21,365","€ 1,111,000","€ 1,109,470",K,26,Italy,Atalanta,Serie A,2018-2019
13,Federico Mattiello,"€ 19,596","€ 1,019,000","€ 1,017,597",D,22,Italy,Atalanta,Serie A,2018-2019
14,Andrea Masiello,"€ 17,808","€ 926,000","€ 924,725",D,32,Italy,Atalanta,Serie A,2018-2019
15,Remo Freuler,"€ 17,808","€ 926,000","€ 924,725",M,26,Switzerland,Atalanta,Serie A,2018-2019
16,José Luis Palomino,"€ 16,019","€ 833,000","€ 831,853",D,28,Argentina,Atalanta,Serie A,2018-2019
17,Pierluigi Gollini,"€ 14,250","€ 741,000","€ 739,980",K,23,Italy,Atalanta,Serie A,2018-2019
18,Timothy Castagne,"€ 14,250","€ 741,000","€ 739,980",D,22,Belgium,Atalanta,Serie A,2018-2019
19,Roger Ibañez,"€ 13,846","€ 720,000","€ 719,009",D,19,Brazil,Atalanta,Serie A,2018-2019
20,Ali Adnan,"€ 12,827","€ 667,000","€ 666,081",D,24,Iraq,Atalanta,Serie A,2018-2019
21,Marco D'Alessandro,"€ 12,462","€ 648,000","€ 647,108",M,27,Italy,Atalanta,Serie A,2018-2019
22,Berat Djimsiti,"€ 10,692","€ 556,000","€ 555,234",D,25,Albania,Atalanta,Serie A,2018-2019
23,Hans Hateboer,"€ 10,692","€ 556,000","€ 555,234",D,24,Netherlands,Atalanta,Serie A,2018-2019
