,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Lorenzo Insigne,"€ 163,827","€ 8,519,000","€ 8,507,269",F,27,Italy,Napoli,Serie A,2018-2019
1,Dries Mertens,"€ 142,442","€ 7,407,000","€ 7,396,800",F,31,Belgium,Napoli,Serie A,2018-2019
2,Marek Hamsik,"€ 124,635","€ 6,481,000","€ 6,472,075",M,30,Slovakia,Napoli,Serie A,2018-2019
3,Kalidou Koulibaly,"€ 124,635","€ 6,481,000","€ 6,472,075",D,27,Senegal,Napoli,Serie A,2018-2019
4,José Callejón,"€ 106,846","€ 5,556,000","€ 5,548,349",F,31,Spain,Napoli,Serie A,2018-2019
5,Arkadiusz Milik,"€ 89,038","€ 4,630,000","€ 4,623,624",F,24,Poland,Napoli,Serie A,2018-2019
6,Faouzi Ghoulam,"€ 85,462","€ 4,444,000","€ 4,437,880",D,27,Algeria,Napoli,Serie A,2018-2019
7,Raúl Albiol,"€ 74,788","€ 3,889,000","€ 3,883,645",D,32,Spain,Napoli,Serie A,2018-2019
8,Allan,"€ 71,231","€ 3,704,000","€ 3,698,899",M,27,Brazil,Napoli,Serie A,2018-2019
9,Simone Verdi,"€ 64,096","€ 3,333,000","€ 3,328,410",F,25,Italy,Napoli,Serie A,2018-2019
10,Mário Rui,"€ 64,096","€ 3,333,000","€ 3,328,410",D,27,Portugal,Napoli,Serie A,2018-2019
11,Vlad Chiriches,"€ 60,538","€ 3,148,000","€ 3,143,665",D,28,Romania,Napoli,Serie A,2018-2019
12,Elseid Hysaj,"€ 56,981","€ 2,963,000","€ 2,958,920",D,24,Albania,Napoli,Serie A,2018-2019
13,Amin Younes,"€ 53,423","€ 2,778,000","€ 2,774,174",F,24,Germany,Napoli,Serie A,2018-2019
14,Fabián Ruiz,"€ 53,423","€ 2,778,000","€ 2,774,174",M,22,Spain,Napoli,Serie A,2018-2019
15,David Ospina,"€ 49,865","€ 2,593,000","€ 2,589,429",K,29,Colombia,Napoli,Serie A,2018-2019
16,Marko Rog,"€ 46,288","€ 2,407,000","€ 2,403,685",M,22,Croatia,Napoli,Serie A,2018-2019
17,Nikola Maksimovic,"€ 42,731","€ 2,222,000","€ 2,218,940",D,26,Serbia,Napoli,Serie A,2018-2019
18,Roberto Inglese,"€ 42,731","€ 2,222,000","€ 2,218,940",F,26,Italy,Napoli,Serie A,2018-2019
19,Lorenzo Tonelli,"€ 39,173","€ 2,037,000","€ 2,034,195",D,28,Italy,Napoli,Serie A,2018-2019
20,Piotr Zielinski,"€ 39,173","€ 2,037,000","€ 2,034,195",M,24,Poland,Napoli,Serie A,2018-2019
21,Alex Meret,"€ 35,615","€ 1,852,000","€ 1,849,450",K,21,Italy,Napoli,Serie A,2018-2019
22,Adam Ounas,"€ 32,058","€ 1,667,000","€ 1,664,704",F,21,Algeria,Napoli,Serie A,2018-2019
23,Kévin Malcuit,"€ 28,481","€ 1,481,000","€ 1,478,961",D,26,France,Napoli,Serie A,2018-2019
24,Alberto Grassi,"€ 28,481","€ 1,481,000","€ 1,478,961",M,23,Italy,Napoli,Serie A,2018-2019
25,Amadou Diawara,"€ 24,923","€ 1,296,000","€ 1,294,215",M,20,Guinea,Napoli,Serie A,2018-2019
26,Orestis Karnezis,"€ 17,808","€ 926,000","€ 924,725",K,32,Greece,Napoli,Serie A,2018-2019
27,Luigi Sepe,"€ 17,808","€ 926,000","€ 924,725",K,27,Italy,Napoli,Serie A,2018-2019
