,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
27,Sauli Väisänen,"€ 7,019","€ 365,000","€ 364,497",D,24,Finland,Spal,Serie A,2018-2019
28,Lazar Nikolic,"€ 3,558","€ 185,000","€ 184,745",F,18,Serbia,Spal,Serie A,2018-2019
29,Andrea Fulignati,"€ 3,558","€ 185,000","€ 184,745",K,23,Italy,Spal,Serie A,2018-2019
30,Demba Thiam,"€ 3,558","€ 185,000","€ 184,745",K,20,Senegal,Spal,Serie A,2018-2019
31,Lorenco Simic,"€ 3,558","€ 185,000","€ 184,745",D,21,Croatia,Spal,Serie A,2018-2019
32,Mattia Vitale,"€ 3,558","€ 185,000","€ 184,745",M,20,Italy,Spal,Serie A,2018-2019
33,Giacomo Poluzzi,"€ 3,558","€ 185,000","€ 184,745",K,30,Italy,Spal,Serie A,2018-2019
34,Gabriele Moncini,"€ 3,558","€ 185,000","€ 184,745",F,22,Italy,Spal,Serie A,2018-2019
35,Thomas Coulange,€ 250,"€ 13,000","€ 12,982",D,17,Italy,Spal,Serie A,2018-2019
36,Andrea Rizzo Pinna,€ 250,"€ 13,000","€ 12,982",M,18,Italy,Spal,Serie A,2018-2019
37,Salvatore Esposito,€ 250,"€ 13,000","€ 12,982",M,17,Italy,Spal,Serie A,2018-2019
38,Matteo Salvi,€ 154,"€ 8,000","€ 7,989",D,19,Italy,Spal,Serie A,2018-2019
39,Ricardo Farcas,€ 0,€ 0,€ 0,M,18,Romania,Spal,Serie A,2018-2019
40,Riccardo Mastrilli,€ 0,€ 0,€ 0,D,21,Italy,Spal,Serie A,2018-2019
41,Karolis Uzela,€ 0,€ 0,€ 0,M,18,Lithuania,Spal,Serie A,2018-2019
42,Maurice Gomis,€ 0,€ 0,€ 0,K,20,Senegal,Spal,Serie A,2018-2019
43,Mattia Finotto,€ 0,€ 0,€ 0,F,25,Italy,Spal,Serie A,2018-2019
44,Shaka Mawuli Eklu,€ 0,€ 0,€ 0,M,20,Ghana,Spal,Serie A,2018-2019
45,Alessandro Bellemo,€ 0,€ 0,€ 0,M,22,Italy,Spal,Serie A,2018-2019
46,Marco Spina,€ 0,€ 0,€ 0,M,18,Italy,Spal,Serie A,2018-2019
47,Fabio Della Giovanna,€ 0,€ 0,€ 0,D,21,Italy,Spal,Serie A,2018-2019
48,Gabriel Strefezza,€ 0,€ 0,€ 0,M,21,Brazil,Spal,Serie A,2018-2019
49,Michele Cremonesi,€ 0,€ 0,€ 0,D,30,Italy,Spal,Serie A,2018-2019
