,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Rolando Mandragora,"€ 42,731","€ 2,222,000","€ 2,218,940",M,21,Italy,Udinese,Serie A,2018-2019
1,Sandro,"€ 39,135","€ 2,035,000","€ 2,032,198",M,29,Brazil,Udinese,Serie A,2018-2019
2,Alex Meret,"€ 35,615","€ 1,852,000","€ 1,849,450",K,21,Italy,Udinese,Serie A,2018-2019
3,Danilo,"€ 28,481","€ 1,481,000","€ 1,478,961",D,34,Brazil,Udinese,Serie A,2018-2019
4,Valon Behrami,"€ 28,481","€ 1,481,000","€ 1,478,961",M,33,Switzerland,Udinese,Serie A,2018-2019
5,Jakub Jankto,"€ 28,481","€ 1,481,000","€ 1,478,961",M,22,Czech Republic,Udinese,Serie A,2018-2019
6,Sebastien De Maio,"€ 28,462","€ 1,480,000","€ 1,477,962",D,31,France,Udinese,Serie A,2018-2019
7,Marvin Zeegelaar,"€ 22,308","€ 1,160,000","€ 1,158,403",D,27,Netherlands,Udinese,Serie A,2018-2019
8,Emmanuel Badu,"€ 19,596","€ 1,019,000","€ 1,017,597",M,27,Ghana,Udinese,Serie A,2018-2019
9,Stefano Okaka,"€ 19,519","€ 1,015,000","€ 1,013,602",F,28,Italy,Udinese,Serie A,2018-2019
10,Emil Hallfredsson,"€ 17,808","€ 926,000","€ 924,725",M,34,Iceland,Udinese,Serie A,2018-2019
11,Ignacio Pussetto,"€ 17,808","€ 926,000","€ 924,725",F,22,Argentina,Udinese,Serie A,2018-2019
12,Seko Fofana,"€ 17,808","€ 926,000","€ 924,725",M,23,Cote d'Ivoire,Udinese,Serie A,2018-2019
13,Orestis Karnezis,"€ 17,808","€ 926,000","€ 924,725",K,32,Greece,Udinese,Serie A,2018-2019
14,Kevin Lasagna,"€ 16,019","€ 833,000","€ 831,853",F,25,Italy,Udinese,Serie A,2018-2019
15,Rodrigo de Paul,"€ 16,019","€ 833,000","€ 831,853",F,24,Argentina,Udinese,Serie A,2018-2019
16,Simone Scuffet,"€ 14,250","€ 741,000","€ 739,980",K,22,Italy,Udinese,Serie A,2018-2019
17,Juan Musso,"€ 14,250","€ 741,000","€ 739,980",K,24,Argentina,Udinese,Serie A,2018-2019
18,Lukasz Teodorczyk,"€ 14,250","€ 741,000","€ 739,980",F,27,Poland,Udinese,Serie A,2018-2019
19,Giuseppe Pezzella,"€ 14,231","€ 740,000","€ 738,981",D,20,Italy,Udinese,Serie A,2018-2019
20,Ryder Matos,"€ 14,096","€ 733,000","€ 731,991",F,25,Brazil,Udinese,Serie A,2018-2019
21,Ali Adnan,"€ 12,827","€ 667,000","€ 666,081",D,24,Iraq,Udinese,Serie A,2018-2019
22,William Troost-Ekong,"€ 12,462","€ 648,000","€ 647,108",D,24,Nigeria,Udinese,Serie A,2018-2019
23,Darwin Machís,"€ 12,462","€ 648,000","€ 647,108",F,25,Venezuela,Udinese,Serie A,2018-2019
24,Felipe Vizeu,"€ 12,462","€ 648,000","€ 647,108",F,21,Brazil,Udinese,Serie A,2018-2019
25,Jens Stryger Larsen,"€ 12,462","€ 648,000","€ 647,108",D,27,Denmark,Udinese,Serie A,2018-2019
26,Marco D'Alessandro,"€ 12,462","€ 648,000","€ 647,108",M,27,Italy,Udinese,Serie A,2018-2019
27,Samir,"€ 12,462","€ 648,000","€ 647,108",D,23,Brazil,Udinese,Serie A,2018-2019
