,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Leonardo Pavoletti,"€ 42,731","€ 2,222,000","€ 2,218,940",F,29,Italy,Cagliari,Serie A,2018-2019
1,Darijo Srna,"€ 35,615","€ 1,852,000","€ 1,849,450",D,36,Croatia,Cagliari,Serie A,2018-2019
2,Ragnar Klavan,"€ 32,058","€ 1,667,000","€ 1,664,704",D,32,Estonia,Cagliari,Serie A,2018-2019
3,Valter Birsa,"€ 26,442","€ 1,375,000","€ 1,373,107",M,31,Slovenia,Cagliari,Serie A,2018-2019
4,Simone Padoin,"€ 24,923","€ 1,296,000","€ 1,294,215",M,34,Italy,Cagliari,Serie A,2018-2019
5,Nicolò Barella,"€ 24,923","€ 1,296,000","€ 1,294,215",M,21,Italy,Cagliari,Serie A,2018-2019
6,Lucas Castro,"€ 24,923","€ 1,296,000","€ 1,294,215",M,29,Argentina,Cagliari,Serie A,2018-2019
7,Cyril Théréau,"€ 24,808","€ 1,290,000","€ 1,288,224",F,35,France,Cagliari,Serie A,2018-2019
8,João Pedro,"€ 21,365","€ 1,111,000","€ 1,109,470",M,26,Brazil,Cagliari,Serie A,2018-2019
9,Luca Ceppitelli,"€ 21,365","€ 1,111,000","€ 1,109,470",D,28,Italy,Cagliari,Serie A,2018-2019
10,Alessio Cragno,"€ 21,365","€ 1,111,000","€ 1,109,470",K,24,Italy,Cagliari,Serie A,2018-2019
11,Artur Ionita,"€ 21,365","€ 1,111,000","€ 1,109,470",M,27,Moldova,Cagliari,Serie A,2018-2019
12,Daniele Dessena,"€ 21,365","€ 1,111,000","€ 1,109,470",M,31,Italy,Cagliari,Serie A,2018-2019
13,Filip Bradaric,"€ 21,365","€ 1,111,000","€ 1,109,470",M,26,Croatia,Cagliari,Serie A,2018-2019
14,Luca Cigarini,"€ 21,365","€ 1,111,000","€ 1,109,470",M,32,Italy,Cagliari,Serie A,2018-2019
15,Marco Sau,"€ 21,346","€ 1,110,000","€ 1,108,471",F,30,Italy,Cagliari,Serie A,2018-2019
16,Marco Andreolli,"€ 20,673","€ 1,075,000","€ 1,073,520",D,32,Italy,Cagliari,Serie A,2018-2019
17,Charalampos Lykogiannis,"€ 17,808","€ 926,000","€ 924,725",D,24,Greece,Cagliari,Serie A,2018-2019
18,Alberto Cerri,"€ 17,808","€ 926,000","€ 924,725",F,22,Italy,Cagliari,Serie A,2018-2019
19,Fabrizio Cacciatore,"€ 17,788","€ 925,000","€ 923,726",D,31,Italy,Cagliari,Serie A,2018-2019
20,Diego Farias,"€ 17,404","€ 905,000","€ 903,754",F,28,Brazil,Cagliari,Serie A,2018-2019
21,Paolo Faragò,"€ 14,250","€ 741,000","€ 739,980",M,25,Italy,Cagliari,Serie A,2018-2019
22,Fabio Pisacane,"€ 14,250","€ 741,000","€ 739,980",D,32,Italy,Cagliari,Serie A,2018-2019
23,Filippo Romagna,"€ 14,250","€ 741,000","€ 739,980",D,21,Italy,Cagliari,Serie A,2018-2019
24,Luca Pellegrini,"€ 14,231","€ 740,000","€ 738,981",D,19,Italy,Cagliari,Serie A,2018-2019
25,Rafael,"€ 10,692","€ 556,000","€ 555,234",K,36,Brazil,Cagliari,Serie A,2018-2019
26,Marko Pajac,"€ 10,673","€ 555,000","€ 554,236",D,25,Croatia,Cagliari,Serie A,2018-2019
27,Kiril Despodov,"€ 8,942","€ 465,000","€ 464,360",F,21,Bulgaria,Cagliari,Serie A,2018-2019
28,Niccolò Giannetti,"€ 7,038","€ 366,000","€ 365,496",F,27,Italy,Cagliari,Serie A,2018-2019
29,Simone Aresti,"€ 5,346","€ 278,000","€ 277,617",K,32,Italy,Cagliari,Serie A,2018-2019
30,Damir Ceter,"€ 4,250","€ 221,000","€ 220,696",F,20,Colombia,Cagliari,Serie A,2018-2019
31,Kwang-Song Han,"€ 3,981","€ 207,000","€ 206,715",F,19,North Korea,Cagliari,Serie A,2018-2019
32,Alessandro Deiola,"€ 3,173","€ 165,000","€ 164,773",M,22,Italy,Cagliari,Serie A,2018-2019
33,Christian Oliva,"€ 3,077","€ 160,000","€ 159,780",M,22,Uruguay,Cagliari,Serie A,2018-2019
34,Maxime Leverbe,"€ 2,115","€ 110,000","€ 109,849",D,21,France,Cagliari,Serie A,2018-2019
35,Riccardo Daga,€ 712,"€ 37,000","€ 36,949",K,18,Italy,Cagliari,Serie A,2018-2019
36,Riccardo Ladinetti,€ 250,"€ 13,000","€ 12,982",M,17,Italy,Cagliari,Serie A,2018-2019
37,Alessandro Marongiu,€ 250,"€ 13,000","€ 12,982",M,19,Italy,Cagliari,Serie A,2018-2019
38,Riccardo Doratiotto,€ 250,"€ 13,000","€ 12,982",F,19,Italy,Cagliari,Serie A,2018-2019
39,Fabrizio Caligara,€ 250,"€ 13,000","€ 12,982",M,18,Italy,Cagliari,Serie A,2018-2019
40,Simone Pinna,€ 0,€ 0,€ 0,D,20,Italy,Cagliari,Serie A,2018-2019
41,Nunzio Lella,€ 0,€ 0,€ 0,M,17,Italy,Cagliari,Serie A,2018-2019
42,Roberto Biancu,€ 0,€ 0,€ 0,M,18,Italy,Cagliari,Serie A,2018-2019
43,Santiago Colombatto,€ 0,€ 0,€ 0,M,21,Argentina,Cagliari,Serie A,2018-2019
44,Sebastian Walukiewicz,€ 0,€ 0,€ 0,D,18,Poland,Cagliari,Serie A,2018-2019
45,Alessandro Capello,€ 0,€ 0,€ 0,F,22,Italy,Cagliari,Serie A,2018-2019
46,Daniele Ragatzu,€ 0,€ 0,€ 0,F,26,Italy,Cagliari,Serie A,2018-2019
47,Francesco Verde,€ 0,€ 0,€ 0,F,18,Italy,Cagliari,Serie A,2018-2019
48,Matteo Cotali,€ 0,€ 0,€ 0,D,21,Italy,Cagliari,Serie A,2018-2019
