,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Matteo Politano,"€ 56,981","€ 2,963,000","€ 2,958,920",F,24,Italy,Sassuolo,Serie A,2018-2019
1,Kevin-Prince Boateng,"€ 35,615","€ 1,852,000","€ 1,849,450",F,31,Ghana,Sassuolo,Serie A,2018-2019
2,Domenico Berardi,"€ 35,615","€ 1,852,000","€ 1,849,450",F,23,Italy,Sassuolo,Serie A,2018-2019
3,Alessandro Matri,"€ 35,615","€ 1,852,000","€ 1,849,450",F,33,Italy,Sassuolo,Serie A,2018-2019
4,Andrea Consigli,"€ 35,615","€ 1,852,000","€ 1,849,450",K,31,Italy,Sassuolo,Serie A,2018-2019
5,Khouma Babacar,"€ 24,923","€ 1,296,000","€ 1,294,215",F,25,Senegal,Sassuolo,Serie A,2018-2019
6,Alfred Duncan,"€ 24,923","€ 1,296,000","€ 1,294,215",M,25,Ghana,Sassuolo,Serie A,2018-2019
7,Simone Missiroli,"€ 24,923","€ 1,296,000","€ 1,294,215",M,32,Italy,Sassuolo,Serie A,2018-2019
8,Federico Peluso,"€ 24,923","€ 1,296,000","€ 1,294,215",D,34,Italy,Sassuolo,Serie A,2018-2019
9,Filip Djuricic,"€ 24,923","€ 1,296,000","€ 1,294,215",F,26,Serbia,Sassuolo,Serie A,2018-2019
10,Manuel Locatelli,"€ 24,923","€ 1,296,000","€ 1,294,215",M,20,Italy,Sassuolo,Serie A,2018-2019
11,Gian Marco Ferrari,"€ 21,365","€ 1,111,000","€ 1,109,470",D,26,Italy,Sassuolo,Serie A,2018-2019
12,Marlon,"€ 21,365","€ 1,111,000","€ 1,109,470",D,22,Brazil,Sassuolo,Serie A,2018-2019
13,Mehdi Bourabia,"€ 21,365","€ 1,111,000","€ 1,109,470",M,26,Morocco,Sassuolo,Serie A,2018-2019
14,Federico Di Francesco,"€ 21,365","€ 1,111,000","€ 1,109,470",F,24,Italy,Sassuolo,Serie A,2018-2019
15,Francesco Magnanelli,"€ 21,365","€ 1,111,000","€ 1,109,470",M,33,Italy,Sassuolo,Serie A,2018-2019
16,Gianluca Pegolo,"€ 17,808","€ 926,000","€ 924,725",K,37,Italy,Sassuolo,Serie A,2018-2019
17,Edoardo Goldaniga,"€ 17,808","€ 926,000","€ 924,725",D,24,Italy,Sassuolo,Serie A,2018-2019
18,Stefano Sensi,"€ 17,808","€ 926,000","€ 924,725",M,22,Italy,Sassuolo,Serie A,2018-2019
19,Marcello Trotta,"€ 14,519","€ 755,000","€ 753,960",F,25,Italy,Sassuolo,Serie A,2018-2019
20,Mauricio Lemos,"€ 14,250","€ 741,000","€ 739,980",D,22,Uruguay,Sassuolo,Serie A,2018-2019
21,Jeremie Boga,"€ 14,250","€ 741,000","€ 739,980",F,21,Cote d'Ivoire,Sassuolo,Serie A,2018-2019
22,Timo Letschert,"€ 14,096","€ 733,000","€ 731,991",D,25,Netherlands,Sassuolo,Serie A,2018-2019
23,Pol Lirola,"€ 12,462","€ 648,000","€ 647,108",D,20,Spain,Sassuolo,Serie A,2018-2019
24,Luca Mazzitelli,"€ 12,462","€ 648,000","€ 647,108",M,22,Italy,Sassuolo,Serie A,2018-2019
25,Claud Adjapong,"€ 12,462","€ 648,000","€ 647,108",D,20,Italy,Sassuolo,Serie A,2018-2019
26,Rogério,"€ 12,462","€ 648,000","€ 647,108",D,20,Brazil,Sassuolo,Serie A,2018-2019
27,Giangiacomo Magnani,"€ 10,692","€ 556,000","€ 555,234",D,22,Italy,Sassuolo,Serie A,2018-2019
28,Enrico Brignola,"€ 10,692","€ 556,000","€ 555,234",F,18,Italy,Sassuolo,Serie A,2018-2019
29,Cristian Dell'Orco,"€ 10,673","€ 555,000","€ 554,236",D,24,Italy,Sassuolo,Serie A,2018-2019
30,Antonino Ragusa,"€ 10,558","€ 549,000","€ 548,244",F,28,Italy,Sassuolo,Serie A,2018-2019
31,Federico Ricci,"€ 10,558","€ 549,000","€ 548,244",F,24,Italy,Sassuolo,Serie A,2018-2019
32,Merih Demiral,"€ 9,712","€ 505,000","€ 504,305",D,20,Turkey,Sassuolo,Serie A,2018-2019
33,Gianluca Scamacca,"€ 6,635","€ 345,000","€ 344,525",F,19,Italy,Sassuolo,Serie A,2018-2019
34,Jens Odgaard,"€ 2,846","€ 148,000","€ 147,796",F,19,Denmark,Sassuolo,Serie A,2018-2019
35,Leonardo Sernicola,"€ 2,846","€ 148,000","€ 147,796",D,20,Italy,Sassuolo,Serie A,2018-2019
36,Giacomo Satalino,"€ 2,500","€ 130,000","€ 129,821",K,19,Italy,Sassuolo,Serie A,2018-2019
37,Francesco Cassata,"€ 1,788","€ 93,000","€ 92,872",M,20,Italy,Sassuolo,Serie A,2018-2019
38,Giacomo Raspadori,"€ 1,788","€ 93,000","€ 92,872",F,18,Italy,Sassuolo,Serie A,2018-2019
39,Alessandro Tripaldelli,€ 250,"€ 13,000","€ 12,982",D,19,Italy,Sassuolo,Serie A,2018-2019
40,Nicholas Pierini,€ 250,"€ 13,000","€ 12,982",F,19,Italy,Sassuolo,Serie A,2018-2019
41,Davide Frattesi,€ 250,"€ 13,000","€ 12,982",M,18,Italy,Sassuolo,Serie A,2018-2019
42,Raffaele Celia,€ 250,"€ 13,000","€ 12,982",D,19,Italy,Sassuolo,Serie A,2018-2019
43,Andrea Ghion,€ 250,"€ 13,000","€ 12,982",M,18,Italy,Sassuolo,Serie A,2018-2019
44,Stefano Ferraresi,€ 250,"€ 13,000","€ 12,982",D,17,Italy,Sassuolo,Serie A,2018-2019
45,Leonardo Fontanesi,€ 0,€ 0,€ 0,D,22,Italy,Sassuolo,Serie A,2018-2019
46,Filippo Bandinelli,€ 0,€ 0,€ 0,M,23,Italy,Sassuolo,Serie A,2018-2019
47,Ettore Gliozzi,€ 0,€ 0,€ 0,F,22,Italy,Sassuolo,Serie A,2018-2019
48,Giovanni Sbrissa,€ 0,€ 0,€ 0,M,21,Italy,Sassuolo,Serie A,2018-2019
49,Andrea Masetti,€ 0,€ 0,€ 0,D,20,Italy,Sassuolo,Serie A,2018-2019
50,Pietro Cianci,€ 0,€ 0,€ 0,F,22,Italy,Sassuolo,Serie A,2018-2019
51,Andrea Cisco,€ 0,€ 0,€ 0,F,19,Italy,Sassuolo,Serie A,2018-2019
52,Jérémie Broh,€ 0,€ 0,€ 0,M,21,Italy,Sassuolo,Serie A,2018-2019
53,Riccardo Marchizza,€ 0,€ 0,€ 0,D,20,Italy,Sassuolo,Serie A,2018-2019
54,Giacomo Zecca,€ 0,€ 0,€ 0,F,20,Italy,Sassuolo,Serie A,2018-2019
55,Marco Pinato,€ 0,€ 0,€ 0,M,23,Italy,Sassuolo,Serie A,2018-2019
