,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Matías Silvestre,"€ 21,365","€ 1,111,000","€ 1,109,470",D,33,Argentina,Empoli,Serie A,2018-2019
1,Luca Antonelli,"€ 21,365","€ 1,111,000","€ 1,109,470",D,31,Italy,Empoli,Serie A,2018-2019
2,Francesco Caputo,"€ 21,365","€ 1,111,000","€ 1,109,470",F,30,Italy,Empoli,Serie A,2018-2019
3,Antonino La Gumina,"€ 17,808","€ 926,000","€ 924,725",F,22,Italy,Empoli,Serie A,2018-2019
4,Afriyie Acquah,"€ 17,808","€ 926,000","€ 924,725",M,26,Ghana,Empoli,Serie A,2018-2019
5,Diego Farias,"€ 17,404","€ 905,000","€ 903,754",F,28,Brazil,Empoli,Serie A,2018-2019
6,Rade Krunic,"€ 14,250","€ 741,000","€ 739,980",M,24,Bosnia-Herzegovina,Empoli,Serie A,2018-2019
7,Ismaël Bennacer,"€ 12,462","€ 648,000","€ 647,108",M,20,Algeria,Empoli,Serie A,2018-2019
8,Marcel Büchel,"€ 10,904","€ 567,000","€ 566,219",M,27,Liechtenstein,Empoli,Serie A,2018-2019
9,Levan Mchedlidze,"€ 10,692","€ 556,000","€ 555,234",F,28,Georgia,Empoli,Serie A,2018-2019
10,Miha Zajc,"€ 10,692","€ 556,000","€ 555,234",F,24,Slovenia,Empoli,Serie A,2018-2019
11,Domenico Maietta,"€ 10,692","€ 556,000","€ 555,234",D,35,Italy,Empoli,Serie A,2018-2019
12,Manuel Pucciarelli,"€ 10,692","€ 556,000","€ 555,234",F,27,Italy,Empoli,Serie A,2018-2019
13,Manuel Pasqual,"€ 10,692","€ 556,000","€ 555,234",D,36,Italy,Empoli,Serie A,2018-2019
14,Giovanni Di Lorenzo,"€ 10,692","€ 556,000","€ 555,234",D,24,Italy,Empoli,Serie A,2018-2019
15,Leonardo Capezzi,"€ 10,692","€ 556,000","€ 555,234",M,23,Italy,Empoli,Serie A,2018-2019
16,Marko Pajac,"€ 10,673","€ 555,000","€ 554,236",D,25,Croatia,Empoli,Serie A,2018-2019
17,Cristian Dell'Orco,"€ 10,673","€ 555,000","€ 554,236",D,24,Italy,Empoli,Serie A,2018-2019
18,Kevin Diks,"€ 9,327","€ 485,000","€ 484,332",D,21,Netherlands,Empoli,Serie A,2018-2019
19,Frédéric Veseli,"€ 8,904","€ 463,000","€ 462,362",D,25,Albania,Empoli,Serie A,2018-2019
20,Lorenzo Lollo,"€ 8,904","€ 463,000","€ 462,362",M,27,Italy,Empoli,Serie A,2018-2019
21,Jacob Rasmussen,"€ 8,904","€ 463,000","€ 462,362",D,21,Denmark,Empoli,Serie A,2018-2019
22,Joel Untersee,"€ 8,904","€ 463,000","€ 462,362",D,24,Switzerland,Empoli,Serie A,2018-2019
23,Samuel Mraz,"€ 8,904","€ 463,000","€ 462,362",F,21,Slovakia,Empoli,Serie A,2018-2019
24,Ivan Provedel,"€ 8,904","€ 463,000","€ 462,362",K,24,Italy,Empoli,Serie A,2018-2019
