,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Andrea Belotti,"€ 64,096","€ 3,333,000","€ 3,328,410",F,24,Italy,Torino,Serie A,2018-2019
1,Simone Zaza,"€ 56,981","€ 2,963,000","€ 2,958,920",F,27,Italy,Torino,Serie A,2018-2019
2,Nicolas N'Koulou,"€ 53,423","€ 2,778,000","€ 2,774,174",D,28,Cameroon,Torino,Serie A,2018-2019
3,Iago Falque,"€ 53,423","€ 2,778,000","€ 2,774,174",F,28,Spain,Torino,Serie A,2018-2019
4,Salvatore Sirigu,"€ 52,846","€ 2,748,000","€ 2,744,216",K,31,Italy,Torino,Serie A,2018-2019
5,Daniele Baselli,"€ 49,865","€ 2,593,000","€ 2,589,429",M,26,Italy,Torino,Serie A,2018-2019
6,Tomás Rincón,"€ 49,865","€ 2,593,000","€ 2,589,429",M,30,Venezuela,Torino,Serie A,2018-2019
7,Cristian Ansaldi,"€ 49,865","€ 2,593,000","€ 2,589,429",D,31,Argentina,Torino,Serie A,2018-2019
8,Roberto Soriano,"€ 49,712","€ 2,585,000","€ 2,581,440",M,27,Italy,Torino,Serie A,2018-2019
9,Adem Ljajic,"€ 49,327","€ 2,565,000","€ 2,561,468",M,26,Serbia,Torino,Serie A,2018-2019
10,Armando Izzo,"€ 46,288","€ 2,407,000","€ 2,403,685",D,26,Italy,Torino,Serie A,2018-2019
11,Soualiho Meïté,"€ 39,173","€ 2,037,000","€ 2,034,195",M,24,France,Torino,Serie A,2018-2019
12,Lorenzo De Silvestri,"€ 32,058","€ 1,667,000","€ 1,664,704",D,30,Italy,Torino,Serie A,2018-2019
13,Álex Berenguer,"€ 24,923","€ 1,296,000","€ 1,294,215",F,22,Spain,Torino,Serie A,2018-2019
14,Mirko Valdifiori,"€ 24,923","€ 1,296,000","€ 1,294,215",M,32,Italy,Torino,Serie A,2018-2019
15,Koffi Djidji,"€ 21,365","€ 1,111,000","€ 1,109,470",D,25,Cote d'Ivoire,Torino,Serie A,2018-2019
16,Ola Aina,"€ 17,808","€ 926,000","€ 924,725",D,21,Nigeria,Torino,Serie A,2018-2019
17,Sasa Lukic,"€ 14,250","€ 741,000","€ 739,980",M,21,Serbia,Torino,Serie A,2018-2019
18,Emiliano Moretti,"€ 14,250","€ 741,000","€ 739,980",D,37,Italy,Torino,Serie A,2018-2019
19,Simone Edera,"€ 14,231","€ 740,000","€ 738,981",F,21,Italy,Torino,Serie A,2018-2019
20,Lyanco,"€ 12,500","€ 650,000","€ 649,105",D,21,Brazil,Torino,Serie A,2018-2019
21,Salvador Ichazo,"€ 12,462","€ 648,000","€ 647,108",K,26,Uruguay,Torino,Serie A,2018-2019
22,Bremer,"€ 12,462","€ 648,000","€ 647,108",D,21,Brazil,Torino,Serie A,2018-2019
23,Kevin Bonifazi,"€ 10,692","€ 556,000","€ 555,234",D,22,Italy,Torino,Serie A,2018-2019
24,Antonio Rosati,"€ 8,904","€ 463,000","€ 462,362",K,35,Italy,Torino,Serie A,2018-2019
