,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
29,Facundo Colidio,"€ 4,712","€ 245,000","€ 244,663",F,18,Argentina,Inter Milan,Serie A,2018-2019
30,Andrea Pinamonti,€ 712,"€ 37,000","€ 36,949",F,19,Italy,Inter Milan,Serie A,2018-2019
31,Marco Sala,€ 615,"€ 32,000","€ 31,956",D,19,Italy,Inter Milan,Serie A,2018-2019
32,Marco Pissardo,€ 558,"€ 29,000","€ 28,960",K,20,Italy,Inter Milan,Serie A,2018-2019
33,Lorenzo Gavioli,€ 250,"€ 13,000","€ 12,982",M,18,Italy,Inter Milan,Serie A,2018-2019
34,Andrea Adorante,€ 250,"€ 13,000","€ 12,982",F,18,Italy,Inter Milan,Serie A,2018-2019
35,Thomas Schirò,€ 250,"€ 13,000","€ 12,982",M,18,Italy,Inter Milan,Serie A,2018-2019
36,Matteo Rover,€ 250,"€ 13,000","€ 12,982",F,19,Italy,Inter Milan,Serie A,2018-2019
37,Tommaso Brignoli,€ 250,"€ 13,000","€ 12,982",M,18,Italy,Inter Milan,Serie A,2018-2019
38,Maj Roric,€ 250,"€ 13,000","€ 12,982",M,18,Slovenia,Inter Milan,Serie A,2018-2019
39,Xian Emmers,€ 250,"€ 13,000","€ 12,982",M,18,Belgium,Inter Milan,Serie A,2018-2019
40,Manuel Lombardoni,€ 250,"€ 13,000","€ 12,982",D,19,Italy,Inter Milan,Serie A,2018-2019
41,Gabriele Zappa,€ 250,"€ 13,000","€ 12,982",D,18,Italy,Inter Milan,Serie A,2018-2019
42,Davide Merola,€ 250,"€ 13,000","€ 12,982",F,18,Italy,Inter Milan,Serie A,2018-2019
43,Ryan Nolan,€ 250,"€ 13,000","€ 12,982",D,19,Ireland,Inter Milan,Serie A,2018-2019
44,Zinho Vanheusden,€ 0,€ 0,€ 0,D,18,Belgium,Inter Milan,Serie A,2018-2019
45,Eddie Salcedo,€ 0,€ 0,€ 0,F,16,Italy,Inter Milan,Serie A,2018-2019
46,Michele Di Gregorio,€ 0,€ 0,€ 0,K,20,Italy,Inter Milan,Serie A,2018-2019
47,Axel Bakayoko,€ 0,€ 0,€ 0,F,20,France,Inter Milan,Serie A,2018-2019
48,Andrew Gravillon,€ 0,€ 0,€ 0,D,20,Guadeloupe,Inter Milan,Serie A,2018-2019
49,Moussa Souare,€ 0,€ 0,€ 0,F,20,Guinea,Inter Milan,Serie A,2018-2019
50,Andrea Romanò,€ 0,€ 0,€ 0,M,24,Italy,Inter Milan,Serie A,2018-2019
51,Rey Manaj,€ 0,€ 0,€ 0,F,21,Albania,Inter Milan,Serie A,2018-2019
52,Rigoberto Rivas,€ 0,€ 0,€ 0,M,19,Honduras,Inter Milan,Serie A,2018-2019
53,Andrea Cagnano,€ 0,€ 0,€ 0,D,20,Italy,Inter Milan,Serie A,2018-2019
54,Samuele Longo,€ 0,€ 0,€ 0,F,26,Italy,Inter Milan,Serie A,2018-2019
55,Sebastiano Esposito,€ 0,€ 0,€ 0,F,15,Italy,Inter Milan,Serie A,2018-2019
56,Andrea Bandini,€ 0,€ 0,€ 0,D,24,Italy,Inter Milan,Serie A,2018-2019
57,Vincenzo Tommasone,€ 0,€ 0,€ 0,F,23,Italy,Inter Milan,Serie A,2018-2019
58,Alessandro Mattioli,€ 0,€ 0,€ 0,D,20,Italy,Inter Milan,Serie A,2018-2019
59,Ionut Radu,€ 0,€ 0,€ 0,K,21,Romania,Inter Milan,Serie A,2018-2019
